M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,version
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_c,50,diag,0.001,50,auto,auto,94,95,8.893779965408565e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,29999999.999959644,True,nan,0,50,diag,0.001,0,0,0,1800814096,False,94.0,matern,0.1,1.5,1.0,0,100000,btab_auto_topk_8192,189,95,94,7500000,30000000,cufinufft,binned_c1,50,94,8.893779965408565e-07,pcg,converged,94,True,0.1,0,55.2010523946633,0.02785675291758626,0.027875922423995943,0,0.1,exact,ok,0.0006619488210545617,0.06288513800018336,0.0016519331595766724,0.1552817170002072,204445.1560834745,25112,,0.0022971600000118997,4.6867638299405136e-05,0.004405558000144083,4.9649074465238065e-05,0.004667012999732378,0.001451748414892718,0.1364643509999155,3.7470642559999874,2.962257606000037,0.614218085999994,0.0,0.14701281799995058,5.81345000010186e-05,0.005464643000095748,,0.00027892700001075355,0.17299694999996973,3.7505607140000166,0.15629228099999182,4.030298694999999,0.023575746000005893,4.203295644999969,4.2035745719999795,1e-06,v6_btab
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_c,50,diag,0.001,50,auto,auto,32,33,9.489304490243079e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,29999999.999959644,True,0.6962050081481438,50,50,diag,0.001,1558,1590,1589,0,False,32.0,matern,0.1,1.5,1.0,1336336,100000,btab_auto_topk_16384,189,33,32,7500000,30000000,cufinufft,binned_c1,50,32,9.489304490243079e-07,fgmres,converged,32,True,0.1,0,10.25414177370542,0.027857276084075403,0.027876419309426408,0,0.1,inner_pcg,ok,0.0006893330303038662,0.022747990000027585,0.053177767812506715,1.701688570000215,48256.932844046794,14696,,0.003171642999973301,4.324550000056604e-05,0.0013838560000181133,4.751356250487504e-05,0.0015204340001560013,0.05297554678125138,1.6952174970000442,0.0002486999999860018,0.0,0.0,0.0002486999999860018,0.0,6.503121874423812e-05,0.0020809989998156198,,0.0002097449999496348,0.17291427999998632,0.0043202079999673515,0.16047418499999822,1.917373968999982,0.0,2.0902882489999683,2.090497993999918,1e-06,v6_btab
35721,expanded_box,topk,20480,,20480,0,"[80, 80]","[161, 161]",25921,topk,20480,,20480,80000,25921,cheap,30,0.01,,cupy,1.6850596115254814e-14,2.898563022350657e-15,960,418,418,,418,192,25921,9800,79632384,8161.626308709726,81616.26308709725,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,boxeig,1246,1247,9.686156941157412e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,1.6850596115254814e-14,2.898563022350657e-15,1e-05,boxeig,29999999.99995964,True,nan,0,0,,nan,0,0,0,0,False,1246.0,matern,0.1,1.5,1.0,1648656,100000,btab_boxeig_topk_20480_q192,189,1247,1246,7500000,30000000,cufinufft,binned_c1,50,1246,9.686156941157412e-07,pcg,converged,1246,True,0.1,0,6.111745189407724,0.02785847315690792,0.02787771773055518,0,0.1,boxeig,ok,0.0006398730641536169,0.7979217109995602,0.0004454983017660451,0.5550908840004922,24573.359331718053,9800,81616.26308709725,0.0034076379999987694,4.526906581160158e-05,0.056405256001255566,3.968304253573426e-05,0.04944507099952489,0.0002614091926163797,0.32571585400000913,0.3635916610000436,0.0,0.0,0.0010496680000073866,0.0,5.693340288908375e-05,0.07093901999979835,0.3625419930000362,0.08203385299998445,0.17402113399998598,0.36770639299999175,0.15952153599999974,2.494116727000005,0.0,2.668137860999991,2.7501717139999755,1e-06,v7_btab_boxeig
35721,expanded_box,topk,20480,,20480,0,"[80, 80]","[161, 161]",25921,topk,20480,,20480,80000,25921,cheap,30,0.01,,cupy,2.957448823810746e-14,6.569103271957781e-15,1280,546,546,,546,256,25921,9800,106176512,4196.355175584569,41963.55175584569,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,boxeig,885,886,9.873962338733702e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,2.957448823810746e-14,6.569103271957781e-15,1e-05,boxeig,29999999.999959644,True,nan,0,0,,nan,0,0,0,0,False,885.0,matern,0.1,1.5,1.0,1648656,100000,btab_boxeig_topk_20480_q256,189,886,885,7500000,30000000,cufinufft,binned_c1,50,885,9.873962338733702e-07,pcg,converged,885,True,0.1,0,6.111745189407724,0.02785861852071238,0.027877892845396237,0,0.1,boxeig,ok,0.0006468281749436774,0.5730897630000982,0.00046443336723121445,0.41102352999962477,24573.359331718053,9800,41963.55175584569,0.003455050000013671,4.5546144632498395e-05,0.04030833799976108,4.0215002259675066e-05,0.03559027699981243,0.0002787207276844519,0.24666784400073993,0.48384953999999425,0.0,0.0,0.0010276439999756803,0.0,5.7212225989636564e-05,0.05063282000082836,0.48282189600001857,0.10878587100000914,0.18131584299999304,0.488113181000017,0.1543994699999871,2.0289089390000186,0.0,2.2102247820000116,2.3190106530000207,1e-06,v7_btab_boxeig
35721,expanded_box,topk,32768,,32768,0,"[94, 94]","[189, 189]",35721,topk,32768,,32768,80000,35721,cheap,30,0.01,,cupy,1.607111216805734e-14,3.0511624650872465e-15,960,418,418,,418,192,35721,0,109737984,8161.6525458986625,81616.52545898662,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,boxeig,545,546,9.867274551913451e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,1.607111216805734e-14,3.0511624650872465e-15,1e-05,boxeig,29999999.999959644,True,nan,0,0,,nan,0,0,0,0,False,545.0,matern,0.1,1.5,1.0,2274064,100000,btab_boxeig_topk_32768_q192,189,546,545,7500000,30000000,cufinufft,binned_c1,50,545,9.867274551913451e-07,pcg,converged,545,True,0.1,0,0.0,0.02786059480984965,0.02787962496690778,0,0.1,boxeig,ok,0.0006658043608058422,0.3635291809999899,0.0004473212990808719,0.2437901079990752,0.0,0,81616.52545898662,0.004419764999965992,1.7334614678533598e-05,0.009447364999800811,3.153517614791864e-05,0.01718667100061566,0.00029446760917507987,0.16048484700041854,0.6555969000000346,0.0,0.0,0.0009365040000375302,0.0,6.012572110239906e-05,0.03276851800080749,0.654660395999997,0.0821831970000062,0.17369804200001226,0.6608264439999516,0.15503403800005344,1.621319562999986,0.0,1.7950176049999982,1.8772008020000044,1e-06,v7_btab_boxeig
35721,expanded_box,topk,32768,,32768,0,"[94, 94]","[189, 189]",35721,topk,32768,,32768,80000,35721,cheap,30,0.01,,cupy,3.625058671960455e-14,6.2105253648083356e-15,1280,546,546,,546,256,35721,0,146317312,4196.375021403677,41963.75021403677,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,boxeig,382,383,9.786989912688143e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,3.625058671960455e-14,6.2105253648083356e-15,1e-05,boxeig,29999999.999959644,True,nan,0,0,,nan,0,0,0,0,False,382.0,matern,0.1,1.5,1.0,2274064,100000,btab_boxeig_topk_32768_q256,189,383,382,7500000,30000000,cufinufft,binned_c1,50,382,9.786989912688143e-07,pcg,converged,382,True,0.1,0,0.0,0.027862145972747457,0.027881224545367747,0,0.1,boxeig,ok,0.0006603384960832513,0.25290964399988525,0.0004956409712021376,0.18933485099921654,0.0,0,41963.75021403677,0.004427658999986761,1.7147018323286248e-05,0.006550160999495347,3.1649013087567185e-05,0.012089922999450664,0.00034617654188344763,0.132239438999477,0.5150769400000854,0.0,0.0,0.0009490370000548864,0.0,5.872858900476704e-05,0.02243432099982101,0.5141279030000305,0.10801301399999375,0.17276244700002508,0.5204622019999761,0.1546019190000152,1.2088987209999686,0.0,1.3816611679999937,1.4896741819999875,1e-06,v7_btab_boxeig
35721,expanded_box,topk,32768,,32768,0,"[94, 94]","[189, 189]",35721,topk,32768,,32768,80000,35721,cheap,30,0.01,,cupy,5.4139993532334255e-14,8.677854557061487e-15,1600,674,674,,674,320,35721,0,182896640,2487.320147873814,24873.20147873814,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,boxeig,295,296,9.766627566701033e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,5.4139993532334255e-14,8.677854557061487e-15,1e-05,boxeig,29999999.999959644,True,nan,0,0,,nan,0,0,0,0,False,295.0,matern,0.1,1.5,1.0,2274064,100000,btab_boxeig_topk_32768_q320,189,296,295,7500000,30000000,cufinufft,binned_c1,50,295,9.766627566701033e-07,pcg,converged,295,True,0.1,0,0.0,0.02786260093571942,0.027881643809205613,0,0.1,boxeig,ok,0.0006648338783795941,0.19679082800035985,0.0005467788915263739,0.1612997730002803,0.0,0,24873.20147873814,0.004436669999961396,1.7430284744971116e-05,0.005141933999766479,3.207348135647716e-05,0.009461677000160762,0.00039570184067878146,0.11673204300024054,0.610628934000033,0.0,0.0,0.0009604200000126184,0.0,5.9189583052780805e-05,0.017460927000570337,0.6096685140000204,0.13515200699998786,0.17296871700000338,0.6161483569999859,0.15523307299997668,1.166105717999983,0.0,1.3390744349999864,1.4742264419999742,1e-06,v7_btab_boxeig
35721,expanded_box,topk,35721,,36864,0,"[94, 94]","[189, 189]",35721,topk,35721,,36864,80000,35721,cheap,30,0.01,,cupy,1.7234134795054375e-14,3.1895759759432942e-15,960,418,418,,418,192,35721,0,109737984,8161.652545898665,81616.52545898665,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,boxeig,545,546,9.64581778201375e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,1.7234134795054375e-14,3.1895759759432942e-15,1e-05,boxeig,29999999.999959644,True,nan,0,0,,nan,0,0,0,0,False,545.0,matern,0.1,1.5,1.0,2274064,100000,btab_boxeig_topk_36864_q192,189,546,545,7500000,30000000,cufinufft,binned_c1,50,545,9.64581778201375e-07,pcg,converged,545,True,0.1,0,0.0,0.027860594161477997,0.027879624307386344,0,0.1,boxeig,ok,0.0006545632619044987,0.35739154099985626,0.0004400422238526675,0.2398230119997038,0.0,0,81616.52545898665,0.004610249999984717,1.7204166973534408e-05,0.009376271000576253,3.0935082569938274e-05,0.01685962000061636,0.0002910880587160345,0.1586429920002388,0.3677110929999685,0.0,0.0,0.0009141040000031353,0.0,5.905002935781031e-05,0.03218226600000662,0.3667969889999654,0.08208828299996185,0.17236536600000818,0.37311811699999,0.1553297219999763,1.320571282000003,0.0,1.4929366480000112,1.575024930999973,1e-06,v7_btab_boxeig
35721,expanded_box,topk,35721,,36864,0,"[94, 94]","[189, 189]",35721,topk,35721,,36864,80000,35721,cheap,30,0.01,,cupy,6.211519545605848e-14,6.0708878187821336e-15,1280,546,546,,546,256,35721,0,146317312,4196.37502140368,41963.750214036794,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,boxeig,387,388,9.987349868273826e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,6.211519545605848e-14,6.0708878187821336e-15,1e-05,boxeig,29999999.999959644,True,nan,0,0,,nan,0,0,0,0,False,387.0,matern,0.1,1.5,1.0,2274064,100000,btab_boxeig_topk_36864_q256,189,388,387,7500000,30000000,cufinufft,binned_c1,50,387,9.987349868273826e-07,pcg,converged,387,True,0.1,0,0.0,0.027861637541504624,0.02788072405014714,0,0.1,boxeig,ok,0.0006618301262876134,0.256790088999594,0.0004975547958639025,0.1925537059993303,0.0,0,41963.750214036794,0.004563524999980473,1.7397806202881617e-05,0.006732951000515186,3.18859612414338e-05,0.012339867000434879,0.00034759801291798343,0.1345204309992596,0.4840336290000664,0.0,0.0,0.0009007070000279782,0.0,5.865445994824006e-05,0.022699275999968904,0.48313292200003843,0.10890340600002446,0.17255023400002756,0.48955617400002893,0.1554682469999875,1.1891584809999927,0.0,1.3617087150000202,1.4706121210000447,1e-06,v7_btab_boxeig
35721,expanded_box,topk,35721,,36864,0,"[94, 94]","[189, 189]",35721,topk,35721,,36864,80000,35721,cheap,30,0.01,,cupy,5.606129045004362e-14,8.188165152671733e-15,1600,674,674,,674,320,35721,0,182896640,2487.3201478738138,24873.201478738138,0.001,boxeig,20000,group_c,50,diag,0.001,50,auto,boxeig,295,296,9.815726796893484e-07,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,5.606129045004362e-14,8.188165152671733e-15,1e-05,boxeig,29999999.999959644,True,nan,0,0,,nan,0,0,0,0,False,295.0,matern,0.1,1.5,1.0,2274064,100000,btab_boxeig_topk_36864_q320,189,296,295,7500000,30000000,cufinufft,binned_c1,50,295,9.815726796893484e-07,pcg,converged,295,True,0.1,0,0.0,0.02786260178109655,0.027881645872414606,0,0.1,boxeig,ok,0.0006808556993249611,0.20153328700018847,0.0005586224881366726,0.16479363400031843,0.0,0,24873.201478738138,0.0045890860000099565,1.7540735594763136e-05,0.0051745170004551255,3.2749145765268685e-05,0.009660998000754262,0.000396673579662208,0.11701870600035136,0.6424463799999671,0.0,0.0,0.0009303189999627648,0.0,6.700091186307179e-05,0.019765268999606178,0.6415160610000044,0.13606071800001018,0.17237128199997187,0.6480885959999796,0.15554957799997737,1.2094067980000318,0.0,1.3817780800000037,1.5178387980000139,1e-06,v7_btab_boxeig
