M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,version
1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,,1155,1156,8.173476341360997e-08,,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,,,,,,,,2,1681,,,,,,,,,0,0,,,1e-07,,,True,,,,,,,,,,,False,1155.0,SE,0.1,1.5,1.0,,,20000,plain_cg,41,1156,,1000,3000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.00022011423127458608,0.01999889322911147,0,,,ok,,0.0016284204835767114,1.8824540790146784,,,,,,,,,,,,,,,,,,,,,,,,2.2914721450001707,,0.029805311000018264,3.053400842999963,,5.344874257000356,,1e-07,,v1
1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,,156,157,9.868526543879273e-08,,,nan,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,,,,,,,,2,1681,98,3,nan,,407.97637912767675,0.0008131204975614638,,,5,482,0.0010455315855034159,0.5039462242126465,1e-07,,,True,[],,,,,,,,,,False,156.0,SE,0.1,1.5,1.0,nan,,20000,eigenpro_pcg_q90,41,157,156,1000,3000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.00029991811409446606,0.020000241667854177,0,,,ok,,0.0006268574458778285,0.09841661900281906,0.00029201789743638074,0.045554792000075395,,,[],,,,,,,,,,,,,,,,,2.1722208950000095,,1.9336430960001962,0.4555398150000656,0.02962247000004936,0.2398668149999139,,4.801270621000185,,1e-07,90,v3
1681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,,20,21,8.491429284863772e-08,,,nan,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,,,,,,,,2,1681,188,3,nan,,6.623407165599069,1.3200290448662792e-05,,,5,932,0.0005638152765102141,0.5254758377075195,1e-07,,,True,[],,,,,,,,,,False,20.0,SE,0.1,1.5,1.0,nan,,20000,eigenpro_pcg_q180,41,21,20,1000,3000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.00030047386468972287,0.020000251320040012,0,,,ok,,0.0006327153332460425,0.013287021998166892,0.00017360045001169055,0.003472009000233811,,,[],,,,,,,,,,,,,,,,,0.57128690799982,,0.027976099000170507,0.0003033940001841984,0.02965992000008555,0.029527492999932292,,0.629093894000107,,1e-07,180,v3
1681,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,939,940,9.60412953483673e-08,104976,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1681,,,,,,,,,,,,,1e-07,chol_solve,2999999.999995473,True,,nan,0,50,diag,0.001,0,0,0,0,False,939.0,SE,0.1,1.5,1.0,,0,20000,btab_auto_topk_64,41,940,939,1000,3000000,cufinufft,binned_c1,50,939,9.60412953483673e-08,pcg,converged,939,,True,0.1,0,118154.70096340826,0.0002973712442660407,0.02000020147144732,0,0.1,exact,ok,,0.0006268735712826535,0.5892611570056943,0.00041634498509334465,0.3909479410026506,5384384.783064535,1600,,,0.0059860979999939445,4.389717146097321e-05,0.041219444001853844,3.897423428796181e-05,0.03659680599639614,0.00023788072844625207,0.2233700040110307,0.6216190969998934,0.39079492900009427,-0.6216190969998934,0.0,0.12379907700005788,5.443232693061323e-05,0.05111195498784582,,,0.00011308799957987503,0.027789093000137655,1.1193772210003772,0.029544465000071796,2.6718187129999933,0.10702509099974122,2.699607806000131,2.699720893999711,1e-07,,v6_btab
1681,expanded_box,topk,128,,128,0,"[6, 6]","[13, 13]",169,topk,128,,128,80000,169,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,391,392,8.872015568676753e-08,456976,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1681,,,,,,,,,,,,,1e-07,chol_solve,2999999.999995473,True,,nan,0,50,diag,0.001,0,0,0,0,False,391.0,SE,0.1,1.5,1.0,,0,20000,btab_auto_topk_128,41,392,391,1000,3000000,cufinufft,binned_c1,50,391,8.872015568676753e-08,pcg,converged,391,,True,0.1,0,22891.187218587806,0.000297462679292251,0.02000020084453392,0,0.1,exact,ok,,0.0006302072091940243,0.24704122600405753,0.0004130161790264835,0.16148932599935506,929993.0371207311,1512,,,0.0005283000000417815,4.408387723761244e-05,0.017236795999906462,3.868030180781767e-05,0.01512399800685671,0.00023294087725534926,0.09107988300684156,0.0025166549999084964,0.001366660999792657,-0.0025166549999084964,0.0,0.0009115779998865037,5.5467242958320986e-05,0.021687691996703506,,,0.00012277600035304204,0.02855952799973238,0.0039702449998912925,0.02945378399999754,0.6525282249999691,0.00023841600022933562,0.6810877529997015,0.6812105290000545,1e-07,,v6_btab
1681,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,143,144,9.502281939629726e-08,2085136,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1681,,,,,,,,,,,,,1e-07,chol_solve,2999999.999995473,True,,nan,0,50,diag,0.001,0,0,0,0,False,143.0,SE,0.1,1.5,1.0,,0,20000,btab_auto_topk_256,41,144,143,1000,3000000,cufinufft,binned_c1,50,143,9.502281939629726e-08,pcg,converged,143,,True,0.1,0,699.850222804372,0.00029755975057163086,0.020000200494037012,0,0.1,exact,ok,,0.0006306477291641639,0.0908132729996396,0.00045639427272025723,0.06526438099899678,24618.60617712982,1320,,,0.000743008999961603,4.331177624535358e-05,0.0061935840030855616,3.891738463932273e-05,0.00556518600342315,0.00027723256641741127,0.03964425699768981,0.0056245390001095075,0.0033933650001927163,-0.0056245390001095075,0.0,0.0019920210002055683,5.5138992990635355e-05,0.007884875997660856,,,9.655999974711449e-05,0.027605049000158033,0.007205963000160409,0.029571177999969223,0.2514179250001689,0.00023915299971122295,0.27902297400032694,0.27911953400007405,1e-07,,v6_btab
1681,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,24,25,7.122071074389857e-08,6250000,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1681,,,,,,,,,,,,,1e-07,chol_solve,2999999.999995474,True,,nan,0,50,diag,0.001,0,0,0,0,False,24.0,SE,0.1,1.5,1.0,,0,20000,btab_auto_topk_512,41,25,24,1000,3000000,cufinufft,binned_c1,50,24,7.122071074389857e-08,pcg,converged,24,,True,0.1,0,6.248199345702018,0.0002975574998935905,0.02000020075749479,0,0.1,exact,ok,,0.0006331451999903948,0.01582862999975987,0.0005644687499663329,0.01354724999919199,200.30139708294217,1056,,,0.0005225479999353411,4.274987495970587e-05,0.001025996999032941,4.061362500351606e-05,0.0009747270000843855,0.0003844569167578508,0.00922696600218842,0.03025983499992435,0.01201134099983392,-0.03025983499992435,0.0,0.01799373900030332,5.5993583354544775e-05,0.0013438460005090747,,,9.503600040261517e-05,0.0277767219999987,0.0317468880002707,0.02942732800011072,0.07625343200015777,0.00025475499978711014,0.10403015400015647,0.10412519000055909,1e-07,,v6_btab
1681,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,80000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,auto,5,6,6.95592348759017e-09,29986576,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,cheap,0,0,0,0,0,0,2,1681,,,,,,,,,,,,,1e-07,chol_solve,2999999.9999954733,True,,nan,0,50,diag,0.001,0,0,0,0,False,5.0,SE,0.1,1.5,1.0,,0,20000,btab_auto_topk_1024,41,6,5,1000,3000000,cufinufft,binned_c1,50,5,6.95592348759017e-09,pcg,converged,5,,True,0.1,0,1.2402046992464732e-05,0.00029759097869730286,0.02000020131397617,0,0.1,exact,ok,,0.0006778664999274042,0.004067198999564425,0.0012390613999741617,0.006195306999870809,0.00035959332312582315,312,,,0.0005938640001659223,4.578280004352564e-05,0.0002289140002176282,4.3136600197613006e-05,0.00021568300098806503,0.0010511073999623477,0.0052555369998117385,0.0834948329998042,0.05650596499981475,-0.0834948329998042,0.0,0.024872398999832512,5.48230000276817e-05,0.0002741150001384085,,,9.843099996942328e-05,0.027790148999883968,0.08502336499986995,0.029639304999818705,0.09884734100023707,0.0021164690001569397,0.12663749000012103,0.12673592100009046,1e-07,,v6_btab
1681,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,cupy,8.611696367685148e-16,6.035401361264959e-16,80,66,66,,66,16,81,1600,20992,66193.03264870672,661930.3264870672,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,1727,1728,9.287519087119446e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,cheap,16,0,16,16,0,0,2,1681,,,,,,,8.611696367685148e-16,6.035401361264959e-16,,,,,1e-07,boxeig,2999999.9999954733,True,,nan,0,0,,nan,0,0,0,0,False,1727.0,SE,0.1,1.5,1.0,,4624,20000,btab_boxeig_topk_64_q16,41,1728,1727,1000,3000000,cufinufft,binned_c1,50,1727,9.287519087119446e-08,pcg,converged,1727,,True,0.1,0,118154.70096340828,0.0002971510905130195,0.02000019665115689,0,0.1,boxeig,ok,,0.000630522311922469,1.0895425550020263,0.0004043650347403993,0.6983384149966696,5384384.783064537,1600,,661930.3264870672,0.00048078300005727215,4.4068000004232975e-05,0.07610543600731035,3.621122178019552e-05,0.06253678001439766,0.00022887512044796464,0.3952673330136349,1.1843343250002363,0.0,0.0,0.08149988600007418,0.0,5.5893012738567425e-05,0.09652723299950594,1.102834439000162,,0.7337088459998995,0.027624830000149814,1.4045899929997177,0.029747333999694092,4.254767795000134,0.0,4.282392625000284,5.016101471000184,1e-07,,v7_btab_boxeig
1681,expanded_box,topk,64,,64,0,"[4, 4]","[9, 9]",81,topk,64,,64,80000,81,cheap,30,0.01,,cupy,2.5584605235577935e-15,8.421689570577545e-16,160,80,80,,80,32,81,1600,41984,16901.24291609273,169012.4291609273,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,boxeig,937,938,9.279686338184055e-08,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA L4,cheap,32,0,32,32,0,0,2,1681,,,,,,,2.5584605235577935e-15,8.421689570577545e-16,,,,,1e-07,boxeig,2999999.9999954733,True,,nan,0,0,,nan,0,0,0,0,False,937.0,SE,0.1,1.5,1.0,,4624,20000,btab_boxeig_topk_64_q32,41,938,937,1000,3000000,cufinufft,binned_c1,50,937,9.279686338184055e-08,pcg,converged,937,,True,0.1,0,118154.70096340828,0.0002977306299915397,0.02000019679318076,0,0.1,boxeig,ok,,0.0006367048422085792,0.5972291419916473,0.00040716927533489256,0.38151761098879433,5384384.783064537,1600,,169012.4291609273,0.00047930799973983085,4.4397266807741145e-05,0.041600238998853456,3.604300213140641e-05,0.033772292997127806,0.0002308641984945677,0.21631975398940995,0.06261894800036316,0.0,0.0,0.0010365040002398018,0.0,5.6217927425019676e-05,0.052676197997243435,0.06158244400012336,,0.01354508700023871,0.027832424000280298,0.06358940300015092,0.029625135000060254,1.6250072899997576,0.0,1.652839714000038,1.6663848010002766,1e-07,,v7_btab_boxeig
