dataset_family,n_train,eps,selected_topk,selected_q,time_total,iterations,cg_iters,outer_iters,rmse_test,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,10000000,1e-05,32768.0,256.0,1.0260208160002549,261.0,261.0,261.0,0.0286179395364791,13996.506724800884,7.632512156629121e-14
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,30000000,1e-05,32768.0,256.0,1.3527034119997552,382.0,382.0,382.0,0.0278621430829065,41963.75021403679,7.153012858778511e-14
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,100000000,1e-05,32768.0,192.0,2.332288616999904,830.0,830.0,830.0,0.0276196970375088,272103.65040443314,1.728382554952112e-14
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,300000000,1e-05,32768.0,256.0,2.697010835999663,341.0,341.0,341.0,0.1106022585739387,36487.72282887767,1.0713077145394161e-12
synthetic_true_func_2d,10000000,1e-05,4096.0,192.0,0.6268119530000149,102.0,102.0,102.0,0.000560002639567,29837.35151325048,3.031793987419683e-14
synthetic_true_func_2d,30000000,1e-05,32768.0,192.0,0.7124148570001125,92.0,92.0,92.0,0.0003291916796805,89475.84634376345,3.226577797176991e-14
synthetic_true_func_2d,100000000,1e-05,32768.0,192.0,1.0213161570000011,63.0,63.0,63.0,0.0001684321791498,298206.7072018849,3.3750060251696595e-14
synthetic_true_func_2d,300000000,1e-05,32768.0,192.0,2.077507407000212,57.0,57.0,57.0,0.0001221715280867,894566.5521530205,2.0742376570253772e-14
