dataset_family,n_train,eps,selected_topk,time_total,iterations,cg_iters,outer_iters,rmse_test,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,300000000,1e-05,16384.0,84.13323098900003,1288.0,1288.0,1288.0,0.110619494707983,,
synthetic_true_func_2d,300000000,1e-05,16384.0,4.178080049000073,16.0,16.0,16.0,0.0006390564434333,,
