dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source,selection_note
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q192,EigenPro-PCG,35721.0,189.0,,192.0,,,,339.0,0.5517238900001757,1.7248900200002026,0.0002026147505507,0.0200013375503461,2.314048557716006,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,392.0,0.8703328749998036,1.3987855810000838,0.0002025391489056,0.0200013133301664,2.853531890246131,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_35721_q256,Box-EigenPro,35721.0,189.0,35721.0,256.0,35721.0,35721.0,256.0,208.0,0.8667138159999013,1.3951369079995857,0.0002026517756633,0.020001340664462,2.860994673793969,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,1735.0,1.8569725810000364,2.8786431680000533,5.399846456499209e-05,0.0200023300930878,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,137.0,0.1972561430002315,1.1205062470003213,0.0004295083295247,0.0200068585977545,2.56905588496842,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0473923440004,0.5574506310003926,0.0004295666099329,0.0200068570525049,5.163942792268587,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q256,Box-EigenPro,1225.0,35.0,512.0,256.0,512.0,625.0,256.0,60.0,0.5831236950002676,1.0929989100000057,0.0004299417564911,0.0200068653111623,2.6337109229139473,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,1808.0,1.9679338880000612,2.013159531000156,0.0008799803351337,0.0199709015662062,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721.0,189.0,,128.0,,,,343.0,0.5249015930000951,0.9925804740000784,0.0008846070057033,0.0199708109475503,2.0282078720400025,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721.0,189.0,1024.0,,1024.0,1369.0,,188.0,0.3510862819998692,0.3937974779998967,0.0008843619163788,0.0199708037327764,5.112169689925451,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q192,Box-EigenPro,35721.0,189.0,4096.0,192.0,4096.0,5329.0,192.0,245.0,0.789129512000045,0.832294334999915,0.0008840425987646,0.0199708070572375,2.4188072011812527,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,1062.0,1.1194509719998678,1.157190324000112,0.0002207483514445,0.019998900544746,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,69.0,0.0995908909999343,0.5412706189999881,0.0003488559028362,0.0200012793937735,2.1379145355017646,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225.0,35.0,512.0,,512.0,625.0,,16.0,0.040975697000249,0.0727709430002505,0.0003458035331222,0.0200012268355736,15.901818449654124,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q128,Box-EigenPro,1225.0,35.0,512.0,128.0,512.0,625.0,128.0,117.0,0.4722856849998607,0.5040052439999272,0.0003455053878566,0.0200012225002979,2.295988658404275,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,3288.0,3.598106942999948,3.939618173000099,0.0003452421264483,0.0200004972334136,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q192,EigenPro-PCG,35721.0,189.0,,192.0,,,,339.0,0.5261706229998708,1.3159961389999353,0.0003485671227503,0.0200005254344849,2.9936396135583894,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,264.0,0.628697504999991,0.8028734230001646,0.0003477364246132,0.0200005004795861,4.9068982234816,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q256,Box-EigenPro,35721.0,189.0,8192.0,256.0,8192.0,10609.0,256.0,213.0,0.8546349160001228,1.028596853000181,0.0003486547663327,0.020000512127434,3.8300896619595295,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,1451.0,1.5325763380001265,1.8601328869999636,7.939925041568313e-05,0.0200037519479307,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,122.0,0.1749409170001854,0.7535210979999647,0.0003357803232217,0.0200075242292973,2.468587663885226,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0502176009999857,0.2127501569998457,0.0003383419069474,0.020007528645076,8.743273862784095,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q256,Box-EigenPro,1225.0,35.0,512.0,256.0,512.0,625.0,256.0,39.0,0.5371440760000041,0.6994422480001958,0.0003384907645195,0.0200075299610634,2.659451716447421,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,2627.0,2.8628179510001246,5.851207405999958,0.0001173546069931,0.019999978531193,1.0,ok,group_c,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q192,EigenPro-PCG,35721.0,189.0,,192.0,,,,304.0,0.4815352870000424,2.6425947920001818,0.0001225731077926,0.020000009556446,2.2141901678278777,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,513.0,1.042551148000257,2.575069921000249,0.0001231717160041,0.0199999968257069,2.2722518554863704,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_35721_q256,Box-EigenPro,35721.0,189.0,35721.0,256.0,35721.0,35721.0,256.0,176.0,0.8164326529999926,2.349034500000016,0.0001225963063725,0.0200000112569887,2.490898880369751,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,1749.0,1.844477216999849,4.883014012999865,4.3598746521380064e-05,0.0200003353308174,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q192,EigenPro-PCG,1225.0,35.0,,192.0,,,,38.0,0.0548369389998697,2.158582934999913,0.000445142087362,0.0200052248977192,2.2621387086060984,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0502201050001076,1.5492944980001084,0.0004584732854071,0.0200055287701308,3.1517661873214267,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q256,Box-EigenPro,1225.0,35.0,512.0,256.0,512.0,625.0,256.0,90.0,0.6272492069999771,2.126189707000094,0.0004593504933702,0.0200055487983379,2.296603166181939,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
