dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,240.1486637979243,159241.41853898662,3000,3000.0,0.0560066630000619,4.710022571999957,4.731223914999987,0.000256406999938,4.731480321999925,0.1231321326525647,0.1232654598109369
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0400078589998429,5.995843181000055,6.014716249999992,2.7245999945080257e-05,6.014743495999937,0.3955808053126468,0.3951156193282219
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,54.546949589895824,63020.171182838174,3000,3000.0,0.2115332839999837,4.985931046000019,5.007271007000099,0.0002672620000794,5.007538269000179,0.1231623840416077,0.1232920099395596
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,9.838396089144934,21241.07387227035,3000,3000.0,0.9157274620000636,6.599735659999965,6.621064771999954,0.0002779499999405,6.621342721999895,0.1232705127182343,0.1234133357238921
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,35096.0,1313.5031517667444,462884.5316394586,3000,3000.0,0.0138706049999655,4.540385764000007,4.558754054000019,0.0004153339999675,4.559169387999987,0.1231039462999149,0.1232380841268266
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,0.829195548393433,24.83386656410284,3000,3000.0,0.0121010269999715,5.294966480999847,5.314479785000003,8.480599990434712e-05,5.314564590999908,0.3955829456440792,0.3951176791116758
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_728,c1,topk_728,728.0,961.0,34760.0,526.9518252995047,260474.59564064053,3000,3000.0,0.0288908249999622,4.5875098480000815,4.608932497000069,0.0002695499999845,4.609202047000053,0.1231358084758796,0.123271806034524
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,2401.519629532177,1592437.4207633706,3000,3000.0,0.0534907809999367,4.639260783000054,4.71379574599996,0.0002716469999768,4.714067392999937,0.1154546138860992,0.115365971843188
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0390523089999987,5.739561654999989,5.814416819000144,2.843400011443009e-05,5.814445253000258,0.3829755362366439,0.3830168792359095
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,545.4774512432729,630211.201277095,3000,3000.0,0.2108048420000159,5.004848575999972,5.079878163999979,0.0002745460000141,5.080152709999993,0.1158806990013996,0.1157926800573643
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,98.38544680279678,212413.99621083037,3000,3000.0,0.9056850169999962,6.549999651000007,6.624724349999951,0.0002634969999917,6.624987846999943,0.116138534661586,0.1160436286386518
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,35096.0,13135.187774164457,4628908.004704734,3000,3000.0,0.0138037460000077,4.507558400999983,4.572570248000034,0.0002856669999573,4.572855914999991,0.11524153968997,0.1151507540349787
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,8.29313806561155,248.3765349227636,3000,3000.0,0.0117991629999778,5.240569980000146,5.304983791000041,8.562300013181812e-05,5.305069414000172,0.3829813815266463,0.3830245397773923
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_728,c1,topk_728,728.0,961.0,34760.0,5269.586962164744,2604782.938678905,3000,3000.0,0.0277785020000465,4.579849685999989,4.654849308000053,0.0002729909999743,4.655122299000027,0.115337694721555,0.1152499054818331
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0386122859999886,5.826915522999798,6.339719542000012,3.6328000078356126e-05,6.33975587000009,0.3672430448940391,0.3672841968695369
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,5454.774512432634,6302112.012770841,3000,3000.0,0.2070225219999883,5.064968264999607,5.576901522999833,0.0002941309999187,5.577195653999752,0.1203754906397908,0.120365603838658
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,983.8544680279508,2124139.962108267,3000,3000.0,0.8817297300001883,6.5481699379997735,7.059938690999843,0.0002875939999285,7.060226284999772,0.1513557469218697,0.1513068417372269
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,82.93138065611586,2483.7653492276468,3000,3000.0,0.011747448000051,5.201687472999993,5.714444514999968,0.0001095420000183,5.714554056999987,0.367108128348408,0.3671507184319714
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,720.4558888596373,477731.2262290008,3000,3000.0,0.0548113140000623,4.745181785,4.780193266999959,0.0002571620000253,4.780450428999984,0.1181134191958662,0.1182404049795823
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0390860170000451,5.900550141000167,5.932771026000182,2.8641999961109832e-05,5.932799668000143,0.3897220777862386,0.3898164523293765
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,163.64323537297827,189063.36038312432,3000,3000.0,0.2116379020000067,4.984097592000012,5.018883653999978,0.0002654059999258,5.019149059999904,0.1182074478342827,0.1183261719913638
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,29.515634040838385,63724.19886324771,3000,3000.0,0.9062086760000057,6.534675705000041,6.56944261700005,0.0002833219999729,6.569725939000023,0.1182358284209931,0.1183659174520396
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,35096.0,3940.5563322492494,1388672.4014113897,3000,3000.0,0.0135133830000313,4.543751195000027,4.573949739,0.0002748929999825,4.574224631999982,0.1179855888636872,0.1181079796155987
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,2.4879414196834726,74.5129604768293,3000,3000.0,0.012418339000078,5.257690631999822,5.293186201000026,8.316399998875568e-05,5.293269365000015,0.3897282944559964,0.3898209668743946
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_728,c1,topk_728,728.0,961.0,34760.0,1580.8760886493887,781434.8816036546,3000,3000.0,0.0281061649999401,4.611155075000056,4.646004077000043,0.0002641859999812,4.6462682630000245,0.1180448356521508,0.1181668904057486
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,7204.558888596467,4777312.26229007,3000,3000.0,0.0535377449999714,4.69200640300005,4.858525376999978,0.0002654030000712,4.858790780000049,0.1141870638755003,0.1141220188021513
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0405764929998895,5.821982724000009,5.98621342499996,4.358199998932832e-05,5.986257006999949,0.3760718925019214,0.3761038282810518
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,1636.432353729804,1890633.603831268,3000,3000.0,0.2060109489999604,4.995268940000074,5.160842072000037,0.0002785540000331,5.16112062600007,0.1159140649336855,0.1158471525733342
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,295.1563404083877,637241.9886324853,3000,3000.0,0.8878540149999026,6.4407814449999705,6.605230972999948,0.0002630799999678,6.605494052999916,0.117165884835096,0.1170798958139291
