run_id,timestamp,mode,N,eps,top_q,reg_lambda,cg_tol,wall_s_total,rmse_test,peak_mem_gb,status,error,cg_iters,cg_relres,n_matvec,t_matvec_total,n_precond,t_precond_total,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,nufft_stage,device_name,surrogate_tag,repeat_idx,repeat_count
20260423_141745_gpu_v1_topq0_q0_N100000_20260421,2026-04-23T14:17:57.479422,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9243622000212781,0.002596622590348409,0.8907226556912065,ok,,408,8.477915236795973e-07,409,0.5965529996319674,0,,0.019943599996622652,0.0,0.0,0.8980328000034206,0.004900600004475564,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,0,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260422,2026-04-23T14:17:58.684365,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9013649999978952,0.002700407001762308,0.8907226556912065,ok,,397,9.41371513439021e-07,398,0.5792997993121389,0,,0.019603799999458715,0.0,0.0,0.8759004999883473,0.004780799994478002,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,1,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260423,2026-04-23T14:17:59.914540,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9512296999746468,0.0025183673575816705,0.8907226556912065,ok,,409,9.90684648951791e-07,410,0.6045413001265842,0,,0.018860400014091283,0.0,0.0,0.9264413999917451,0.004876999999396503,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,2,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260424,2026-04-23T14:18:01.137195,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9402936999977101,0.0026130994959040125,0.8907226556912065,ok,,403,9.152751002333161e-07,404,0.5974079999141395,0,,0.020267700019758195,0.0,0.0,0.9140542999957688,0.004948400019202381,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,3,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260425,2026-04-23T14:18:02.378026,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9656152999959886,0.00258904822314547,0.8907226556912065,ok,,414,8.614757908966592e-07,415,0.6115818000689615,0,,0.01881779998075217,0.0,0.0,0.9402920999855269,0.005288000014843419,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,4,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260426,2026-04-23T14:18:03.628696,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9526810999959707,0.0025086422799307007,0.8907226556912065,ok,,402,9.988223920439582e-07,403,0.6023178003670182,0,,0.020435300015378743,0.0,0.0,0.9260794000001624,0.005125099996803328,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,5,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260427,2026-04-23T14:18:04.870582,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9615950000006706,0.002544265886438678,0.8907226556912065,ok,,400,9.062695872956804e-07,401,0.6078486000769772,0,,0.020236300013493747,0.0,0.0,0.9343802999937907,0.005850100016687065,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,6,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260428,2026-04-23T14:18:06.084959,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9062128000077792,0.0025391584342732585,0.8907226556912065,ok,,397,9.346364041993705e-07,398,0.5810810000402853,0,,0.02128169999923557,0.0,0.0,0.878722800000105,0.004737900017062202,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,7,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260429,2026-04-23T14:18:07.307965,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9487978999968618,0.002583979808147485,0.8907226556912065,ok,,402,8.361784833860936e-07,403,0.6040375000447966,0,,0.01904149999609217,0.0,0.0,0.9233311999996658,0.004888399998890236,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,8,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260430,2026-04-23T14:18:08.560707,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9706818000122439,0.0023980860792211637,0.8907226556912065,ok,,413,8.219932269138446e-07,414,0.6164691994781606,0,,0.020343400014098734,0.0,0.0,0.9434344000183046,0.005249399982858449,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,9,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260431,2026-04-23T14:18:09.799176,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.956902000005357,0.0025869028249860763,0.8907226556912065,ok,,406,8.757657732123672e-07,407,0.6127874000521842,0,,0.020122499990975484,0.0,0.0,0.9308479999890551,0.0048497999960090965,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,10,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260432,2026-04-23T14:18:11.013299,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9395177999977022,0.0026465918533599667,0.8907226556912065,ok,,403,8.757715880887485e-07,404,0.6010043998248875,0,,0.020974700018996373,0.0,0.0,0.9122141000116244,0.005118400003993884,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,11,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260433,2026-04-23T14:18:12.263766,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9681959000008646,0.0026558828389106493,0.8907226556912065,ok,,412,9.79749104900979e-07,413,0.6167330995958764,0,,0.019787399971392006,0.0,0.0,0.9421893999970052,0.004808300000149757,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,12,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260434,2026-04-23T14:18:13.516808,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9697540999914054,0.002570947998684669,0.8907226556912065,ok,,408,8.686562628091078e-07,409,0.6173264996905345,0,,0.018046699988190085,0.0,0.0,0.9458962999924552,0.004782300005899742,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,13,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260435,2026-04-23T14:18:14.740084,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9424792999925558,0.0026659910302166017,0.8907226556912065,ok,,403,9.80696102496823e-07,404,0.6019353996089194,0,,0.02038519998313859,0.0,0.0,0.9159518000087701,0.004919700004393235,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,14,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260436,2026-04-23T14:18:15.943809,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9245546000020113,0.0024677748463458457,0.8907226556912065,ok,,403,8.016888327846517e-07,404,0.5956299999088515,0,,0.018912100000306964,0.0,0.0,0.8992473999969661,0.00528490002034232,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,15,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260437,2026-04-23T14:18:17.175645,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9534588000096846,0.0024901486698262996,0.8907226556912065,ok,,403,7.587216005303101e-07,404,0.6062209993542638,0,,0.020065700024133548,0.0,0.0,0.9272930000151973,0.005070299986982718,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,16,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260438,2026-04-23T14:18:18.393473,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9388986999983899,0.002583822603166301,0.8907226556912065,ok,,409,8.968406991905175e-07,410,0.6066730001475662,0,,0.020301700016716495,0.0,0.0,0.9120270000130404,0.005271999980323017,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,17,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260439,2026-04-23T14:18:19.658778,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9879816999891773,0.0026669623298526805,0.8907226556912065,ok,,401,9.291595933927917e-07,402,0.6149314998765476,0,,0.019704399979673326,0.0,0.0,0.9621204999857582,0.005073200009064749,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,18,20
20260423_141745_gpu_v1_topq0_q0_N100000_20260440,2026-04-23T14:18:20.899525,gpu_v1_topq0,100000,1e-05,0,0.1,1e-06,0.9456998000096064,0.0025344439126420335,0.8907226556912065,ok,,406,8.271188916812545e-07,407,0.6072433002409525,0,,0.019425800011958927,0.0,0.0,0.9203742999816313,0.004870400007348508,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,19,20
20260423_141745_gpu_v3_topq_q32_N100000_20260421,2026-04-23T14:18:22.460466,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2502083000144921,0.0025972928281904036,1.1309570306912065,ok,,214,8.527046273786401e-07,215,0.3253227000532206,214,0.1611512000381481,0.021282599976984784,0.5065032000129577,0.0005730999982915819,0.7156031999911647,0.005088100006105378,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,0,20
20260423_141745_gpu_v3_topq_q32_N100000_20260422,2026-04-23T14:18:23.980887,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2249102000205312,0.0027002162585919565,1.1309570306912065,ok,,211,9.515009163037213e-07,212,0.3187701001588721,211,0.15891050006030127,0.01863580002100207,0.4990242999920156,0.0003418999840505421,0.7006321000226308,0.005182499997317791,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,1,20
20260423_141745_gpu_v3_topq_q32_N100000_20260423,2026-04-23T14:18:25.517218,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.242244799999753,0.002518839526397613,1.1309570306912065,ok,,212,9.144718461613415e-07,213,0.32351599988760427,212,0.159502100024838,0.019511899998178706,0.5032452000014018,0.0002817999920807779,0.7121907999971882,0.005937700014328584,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,2,20
20260423_141745_gpu_v3_topq_q32_N100000_20260424,2026-04-23T14:18:27.039961,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2319427000184078,0.00261318770152032,1.1309570306912065,ok,,215,9.756620964085237e-07,216,0.3196233003109228,215,0.15752949990564957,0.01876010000705719,0.5096346999926027,0.0002579999854788184,0.6963956000108737,0.0055948999943211675,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,3,20
20260423_141745_gpu_v3_topq_q32_N100000_20260425,2026-04-23T14:18:28.555034,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2283018000016455,0.002589857808801933,1.1309570306912065,ok,,209,9.386064365732846e-07,210,0.3227273001393769,209,0.15472160014905967,0.02307129997643642,0.5033440999977756,0.0002521000278647989,0.6956934999907389,0.004889900010311976,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,4,20
20260423_141745_gpu_v3_topq_q32_N100000_20260426,2026-04-23T14:18:30.077613,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2359861000149976,0.002508403303981591,1.1309570306912065,ok,,212,9.40864936686639e-07,213,0.32014969998272136,212,0.15848959976574406,0.019214500003727153,0.5025171999877784,0.0002567000046838075,0.7072585999849252,0.005583899997873232,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,5,20
20260423_141745_gpu_v3_topq_q32_N100000_20260427,2026-04-23T14:18:31.597629,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2281593999941833,0.002543862824863348,1.1309570306912065,ok,,214,8.485206290509671e-07,215,0.321681000146782,214,0.1593059998122044,0.019389199995202944,0.5010301000147592,0.00024170000688172877,0.7011149000027217,0.0052349999896250665,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,6,20
20260423_141745_gpu_v3_topq_q32_N100000_20260428,2026-04-23T14:18:33.159331,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2650955000135582,0.002539352150445091,1.1309570306912065,ok,,213,9.225117164989069e-07,214,0.32221000018762425,213,0.16687709986581467,0.01883119999547489,0.5121139000111725,0.00025079998886212707,0.7266645000199787,0.006093199976021424,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,7,20
20260423_141745_gpu_v3_topq_q32_N100000_20260429,2026-04-23T14:18:34.735764,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2322564000205602,0.0025837569406077297,1.1309570306912065,ok,,214,8.059208152956413e-07,215,0.31697420007549226,214,0.16134729981422424,0.022133399994345382,0.5015945000050124,0.000242199981585145,0.7015991000225767,0.005525199987459928,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,8,20
20260423_141745_gpu_v3_topq_q32_N100000_20260430,2026-04-23T14:18:36.248349,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2295351999928243,0.00239825609079793,1.1309570306912065,ok,,217,7.319399441076643e-07,218,0.3226440003491007,217,0.15853170008631423,0.01886380001087673,0.5022581999946851,0.0002468000166118145,0.701736399991205,0.005367000005207956,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,9,20
20260423_141745_gpu_v3_topq_q32_N100000_20260431,2026-04-23T14:18:37.760161,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2238695000123698,0.002587640905204248,1.1309570306912065,ok,,210,9.412502510110031e-07,211,0.31497700011823326,210,0.15599529986502603,0.01843419999931939,0.5105226000014227,0.00025460001779720187,0.6883692999836057,0.005041299998993054,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,10,20
20260423_141745_gpu_v3_topq_q32_N100000_20260432,2026-04-23T14:18:39.296564,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2350942000048235,0.0026466418653835434,1.1309570306912065,ok,,214,7.950858866929145e-07,215,0.3246873999305535,214,0.1584455001866445,0.01952000000164844,0.5031135999888647,0.00026599998818710446,0.7062076000147499,0.004892800003290176,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,11,20
20260423_141745_gpu_v3_topq_q32_N100000_20260433,2026-04-23T14:18:40.809931,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.218110699992394,0.002655482754290574,1.1309570306912065,ok,,212,8.051484835251669e-07,213,0.3188441000529565,212,0.15696890026447363,0.01915429998189211,0.4998407000093721,0.00024629998370073736,0.6929516000091098,0.004817100008949637,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,12,20
20260423_141745_gpu_v3_topq_q32_N100000_20260434,2026-04-23T14:18:42.313223,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2112409999826923,0.002571488495523898,1.1309570306912065,ok,,211,9.068764731869503e-07,212,0.31557020026957616,211,0.15400050007156096,0.01899730000877753,0.5042717999895103,0.0002488000027369708,0.681247100001201,0.005338099988875911,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,13,20
20260423_141745_gpu_v3_topq_q32_N100000_20260435,2026-04-23T14:18:43.850526,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2548039999965113,0.002665856461072558,1.1309570306912065,ok,,218,7.26325912687399e-07,219,0.3265671999542974,218,0.1639636000909377,0.018691000004764646,0.5105656000087038,0.0002764999808277935,0.7180751000123564,0.005968799989204854,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,14,20
20260423_141745_gpu_v3_topq_q32_N100000_20260436,2026-04-23T14:18:45.370635,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2359962000045925,0.002467724566464738,1.1309570306912065,ok,,212,9.401449435355094e-07,213,0.3196264002181124,212,0.15962779993424192,0.020365900010801852,0.5041158999956679,0.0003105999785475433,0.7045369000115898,0.005393200000980869,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,15,20
20260423_141745_gpu_v3_topq_q32_N100000_20260437,2026-04-23T14:18:46.907999,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2345434000017121,0.0024900918312271724,1.1309570306912065,ok,,216,8.776041351536183e-07,217,0.32063480027136393,216,0.16146560001652688,0.019710599997779354,0.50441610001144,0.0002846999850589782,0.7033425999979954,0.005575000017415732,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,16,20
20260423_141745_gpu_v3_topq_q32_N100000_20260438,2026-04-23T14:18:48.450157,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2283861999749206,0.0025841207603492992,1.1309570306912065,ok,,213,9.296918869225769e-07,214,0.32212739999522455,213,0.15749939996749163,0.020090200006961823,0.5014767000102438,0.00026470000739209354,0.6998148999991827,0.005420799978310242,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,17,20
20260423_141745_gpu_v3_topq_q32_N100000_20260439,2026-04-23T14:18:49.974134,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.2163867000199389,0.002666998469191753,1.1309570306912065,ok,,211,9.275191426964797e-07,212,0.31688709964510053,211,0.1559281999070663,0.019570100004784763,0.5029923999973107,0.0002615000121295452,0.687434999999823,0.005090699996799231,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,18,20
20260423_141745_gpu_v3_topq_q32_N100000_20260440,2026-04-23T14:18:51.507620,gpu_v3_topq,100000,1e-05,32,0.1,1e-06,1.246540099993581,0.0025342940550189394,1.1309570306912065,ok,,213,9.511708629275802e-07,214,0.3241175000439398,213,0.16021850000834092,0.01860739997937344,0.5093648000038229,0.0002482999989297241,0.7117178000044078,0.005344800010789186,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,19,20
20260423_141745_gpu_v3_topq_q64_N100000_20260421,2026-04-23T14:18:53.289496,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4854929999855813,0.00259734848008186,1.4629882806912065,ok,,140,7.632842014662464e-07,141,0.2166069998347666,140,0.13251810026122257,0.02102529999683611,0.9508372999844141,0.00028390000807121396,0.5070846000162419,0.00491589997545816,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,0,20
20260423_141745_gpu_v3_topq_q64_N100000_20260422,2026-04-23T14:18:55.041391,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4603311000100803,0.002700122373237306,1.4629882806912065,ok,,138,9.582415504887252e-07,139,0.2114177001058124,138,0.12764019990572706,0.019286399998236448,0.948537899996154,0.0002595999976620078,0.4860871999990195,0.005009899992728606,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,1,20
20260423_141745_gpu_v3_topq_q64_N100000_20260423,2026-04-23T14:18:56.804534,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4685017000010703,0.0025188712156983374,1.4629882806912065,ok,,135,9.711461143709332e-07,136,0.20625030051451176,135,0.12880170016433112,0.020560600009048358,0.9563058999774512,0.0002549000200815499,0.48490709997713566,0.005082100018626079,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,2,20
20260423_141745_gpu_v3_topq_q64_N100000_20260424,2026-04-23T14:18:58.576300,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.470974700001534,0.0026133565970164895,1.4629882806912065,ok,,140,8.049800961658204e-07,141,0.21124239984783344,140,0.13075709994882345,0.018692500016186386,0.9524520999984816,0.0003479000006336719,0.4934421999787446,0.0049906000203918666,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,3,20
20260423_141745_gpu_v3_topq_q64_N100000_20260425,2026-04-23T14:19:00.332241,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4514397000020836,0.002588908517375646,1.4629882806912065,ok,,138,8.983955372046433e-07,139,0.20529479984543286,138,0.12832160011748783,0.018658900022273883,0.9531701999949291,0.00024850000045262277,0.47298449999652803,0.00529080000706017,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,4,20
20260423_141745_gpu_v3_topq_q64_N100000_20260426,2026-04-23T14:19:02.097480,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4627999999793246,0.0025088416912919394,1.4629882806912065,ok,,136,9.029931706592545e-07,137,0.20582109983661212,136,0.12716879989602603,0.019412800000282004,0.9460400999814738,0.0003037000133190304,0.48933019998366944,0.006462899997131899,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,5,20
20260423_141745_gpu_v3_topq_q64_N100000_20260427,2026-04-23T14:19:03.887854,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4863081999938004,0.002544335452221388,1.4629882806912065,ok,,139,9.504707634186549e-07,140,0.21405879998928867,139,0.1300832998531405,0.01906799999414943,0.9582993000221904,0.0002841999812517315,0.5025972000148613,0.004900300002191216,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,6,20
20260423_141745_gpu_v3_topq_q64_N100000_20260428,2026-04-23T14:19:05.646572,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4740230000170413,0.002539236220234984,1.4629882806912065,ok,,140,7.592130027853815e-07,141,0.21244059997843578,140,0.13091140001779422,0.01870499999495223,0.9560265000036452,0.0002502000133972615,0.49262060000910424,0.005336599977454171,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,7,20
20260423_141745_gpu_v3_topq_q64_N100000_20260429,2026-04-23T14:19:07.476034,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4987729999993462,0.002584284326287463,1.4629882806912065,ok,,139,9.282110583584712e-07,140,0.21857400026055984,139,0.13442660015425645,0.018958000000566244,0.9555301000073086,0.00026309999520890415,0.5177773000032175,0.004956999997375533,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,8,20
20260423_141745_gpu_v3_topq_q64_N100000_20260430,2026-04-23T14:19:09.220224,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4559039999730885,0.0023988046487580755,1.4629882806912065,ok,,138,9.079042157754769e-07,139,0.20564109995029867,138,0.12748740022652782,0.01906510000117123,0.9524524000007659,0.0002586999908089638,0.4781100999971386,0.004891000018687919,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,9,20
20260423_141745_gpu_v3_topq_q64_N100000_20260431,2026-04-23T14:19:11.009137,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4734088999975938,0.0025868561453839343,1.4629882806912065,ok,,140,7.29530543420257e-07,141,0.21480059996247292,140,0.13152340007945895,0.021115299983648583,0.945883500011405,0.0002613999822642654,0.4997109000105411,0.0049054000119213015,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,10,20
20260423_141745_gpu_v3_topq_q64_N100000_20260432,2026-04-23T14:19:12.788140,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.481930200010538,0.002646978611220429,1.4629882806912065,ok,,137,9.272557106029013e-07,138,0.20758429987472482,137,0.12721510001574643,0.019888599985279143,0.9741237999987788,0.00024930000654421747,0.48164849999011494,0.004932100011501461,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,11,20
20260423_141745_gpu_v3_topq_q64_N100000_20260433,2026-04-23T14:19:14.600800,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4940514999907464,0.0026551917815490914,1.4629882806912065,ok,,140,7.950918600009337e-07,141,0.21010429991292767,140,0.1320228000113275,0.021671100024832413,0.9740815999975894,0.00026459997752681375,0.4915177000220865,0.004872799996519461,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,12,20
20260423_141745_gpu_v3_topq_q64_N100000_20260434,2026-04-23T14:19:16.350180,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4639764000021387,0.0025716229264927475,1.4629882806912065,ok,,136,8.510563112257265e-07,137,0.2068768999306485,136,0.12726959996507503,0.01989820000017062,0.9534609999973327,0.0002641000028233975,0.4843381999817211,0.0050033000006806105,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,13,20
20260423_141745_gpu_v3_topq_q64_N100000_20260435,2026-04-23T14:19:18.148666,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.47830350001459,0.0026659189477005233,1.4629882806912065,ok,,138,9.414620498100137e-07,139,0.21631350021925755,138,0.13239370024530217,0.018842299992684275,0.9466736000031233,0.0002612999815028161,0.5054346999968402,0.0059049999981652945,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,14,20
20260423_141745_gpu_v3_topq_q64_N100000_20260436,2026-04-23T14:19:19.928473,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4858397000061814,0.002468203134987558,1.4629882806912065,ok,,140,7.574466738635906e-07,141,0.21501539985183626,140,0.1304379001376219,0.01928019998013042,0.9572770000086166,0.00025469998945482075,0.5024781000101939,0.005396099993959069,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,15,20
20260423_141745_gpu_v3_topq_q64_N100000_20260437,2026-04-23T14:19:21.703924,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.469372799998382,0.0024905929430376907,1.4629882806912065,ok,,139,9.63113543656888e-07,140,0.2100374999572523,139,0.12849299996742047,0.020678300003055483,0.9512433000199962,0.0003721999819390476,0.490660100011155,0.004957199998898432,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,16,20
20260423_141745_gpu_v3_topq_q64_N100000_20260438,2026-04-23T14:19:23.485765,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.494439699978102,0.0025839551452032494,1.4629882806912065,ok,,140,7.940952119028028e-07,141,0.21651619978365488,140,0.13342470006318763,0.01993919999222271,0.9573757000034675,0.00027119999867863953,0.5106796000036411,0.005009999993490055,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,17,20
20260423_141745_gpu_v3_topq_q64_N100000_20260439,2026-04-23T14:19:25.282880,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4606116999930236,0.0026670036192402435,1.4629882806912065,ok,,139,8.920225245043659e-07,140,0.2095977000426501,139,0.1291244998574257,0.01906809999491088,0.9492696000088472,0.00025359998107887805,0.4854244000161998,0.0055327999871224165,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,18,20
20260423_141745_gpu_v3_topq_q64_N100000_20260440,2026-04-23T14:19:27.032218,gpu_v3_topq,100000,1e-05,64,0.1,1e-06,1.4675537000002805,0.0025344173054465307,1.4629882806912065,ok,,139,9.094547876282846e-07,140,0.20986999990418553,139,0.13052789980429225,0.01954250002745539,0.9483589999726973,0.0002564000023994595,0.4934386000095401,0.004942800005665049,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,19,20
20260423_141745_gpu_v3_topq_combo_q32_N100000_20260421,2026-04-23T14:19:28.530691,gpu_v3_topq_combo,100000,1e-05,32,0.1,1e-06,1.1899263999948744,0.002597368308856355,1.4629882806912065,ok,,221,8.48832632783701e-07,222,0.33221059982315637,221,0.16981629995279945,0.02276459999848157,0.42252670001471415,0.0002452000044286251,0.7395903999859001,0.003627799975220114,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,combo_g0p1_e100_s0p3,0,20
20260423_141745_gpu_v3_topq_combo_q32_N100000_20260422,2026-04-23T14:19:30.015595,gpu_v3_topq_combo,100000,1e-05,32,0.1,1e-06,1.1985526000207756,0.002700175141569711,1.4629882806912065,ok,,221,9.790430498859597e-07,222,0.32638119999319315,221,0.16832630010321736,0.020104800001718104,0.45156190000125207,0.0002466999867465347,0.7216569000156596,0.003812899987678975,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,combo_g0p1_e100_s0p3,1,20
20260423_141745_gpu_v3_topq_combo_q32_N100000_20260423,2026-04-23T14:19:31.524234,gpu_v3_topq_combo,100000,1e-05,32,0.1,1e-06,1.2167680000129621,0.002518358407861376,1.4629882806912065,ok,,227,7.206299359311397e-07,228,0.33717320012510754,227,0.16843760013580322,0.019258900021668524,0.45290159998694435,0.00029200001154094934,0.7398656999866944,0.003576699993573129,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,combo_g0p1_e100_s0p3,2,20
