M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version,output_group,output_dir
35721,expanded_box,topk,2048.0,,2048.0,0.0,"[25, 25]","[51, 51]",2601.0,topk,2048.0,,2048.0,80000.0,2601.0,cheap,30.0,0.01,,cupy,3.3056642132579856e-14,2.0212985054499018e-15,960.0,418.0,418.0,,418.0,192.0,2601.0,33120.0,7993344.0,2982.067906213802,29820.679062138017,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,510,511,8.7993013543966e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,192.0,0.0,192.0,192.0,0.0,0.0,2,35721,,,,,,,3.3056642132579856e-14,2.0212985054499018e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,510.0,matern,0.1,1.5,1.0,,163216.0,3000,btab_boxeig_topk_2048_q192,189,511,510.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,510.0,8.7993013543966e-08,pcg,converged,510.0,,True,0.1,0,545.4773061948279,0.008280427176866,0.2998206809150464,0,0.1,boxeig,ok,,0.000659341491193,0.3369235019996495,0.000426891903922,0.2177148710002256,630211.0282575133,33120.0,,29820.679062138017,0.0017900280000731,4.66264333313655e-05,0.0237794809989964,3.993605098078964e-05,0.0203673860002027,0.0002387585470588,0.1217668589999902,1.5467128709999542,0.0,0.0,0.0009693929999912,0.0,5.872423921551208e-05,0.0299493619999111,1.545743477999963,,0.0745381350000116,0.0730918809999821,1.5489615149999736,0.0555899010000757,2.431506403999947,0.0,2.504598284999929,2.5791364199999407,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,4096.0,,4096.0,0.0,"[36, 36]","[73, 73]",5329.0,topk,4096.0,,4096.0,80000.0,5329.0,cheap,30.0,0.01,,cupy,3.438953215742753e-14,2.013069308945496e-15,960.0,418.0,418.0,,418.0,192.0,5329.0,30392.0,16373760.0,2983.040518463525,29830.40518463525,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,602,603,9.834974337787325e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,192.0,0.0,192.0,192.0,0.0,0.0,2,35721,,,,,,,3.438953215742753e-14,2.013069308945496e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,602.0,matern,0.1,1.5,1.0,,336400.0,3000,btab_boxeig_topk_4096_q192,189,603,602.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,602.0,9.834974337787325e-08,pcg,converged,602.0,,True,0.1,0,98.3854197104148,0.0082806066990702,0.2998206814567364,0,0.1,boxeig,ok,,0.0006474005273656,0.3903825180015019,0.0004268557807298,0.2569671799993784,212413.9368175629,30392.0,,29830.40518463525,0.0017982040000106,4.49930548180899e-05,0.0270858190004901,3.885474418544872e-05,0.0233905559996401,0.0002442625797364,0.1470460730013201,0.3547239709999985,0.0,0.0,0.0009681039999804,0.0,5.6694049835770056e-05,0.0341298180011335,0.353755867000018,,0.0764001700000562,0.0850725159999683,0.3569592220000004,0.0530544320000672,1.3818093209999915,0.0,1.46688183699996,1.5432820070000162,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,4096.0,,4096.0,0.0,"[36, 36]","[73, 73]",5329.0,topk,4096.0,,4096.0,80000.0,5329.0,cheap,30.0,0.01,,cupy,2.9360280822727045e-14,2.984233310281995e-15,1280.0,546.0,546.0,,546.0,256.0,5329.0,30392.0,21831680.0,1502.5962976046787,15025.962976046789,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,416,417,9.698000422375864e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2,35721,,,,,,,2.9360280822727045e-14,2.984233310281995e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,416.0,matern,0.1,1.5,1.0,,336400.0,3000,btab_boxeig_topk_4096_q256,189,417,416.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,416.0,9.698000422375864e-08,pcg,converged,416.0,,True,0.1,0,98.3854197104148,0.0082805122957678,0.2998206817992327,0,0.1,boxeig,ok,,0.000659421002393,0.2749785579978834,0.0004354838461515,0.1811612799990598,212413.9368175629,30392.0,,15025.962976046789,0.0017718269999704,4.649598797794415e-05,0.0193423309988247,3.9922639423924e-05,0.0166078180003523,0.0002474807788486,0.1029520040010538,0.4668981849999909,0.0,0.0,0.0009457009999778,0.0,5.873927163472322e-05,0.0244355370000448,0.4659524840000131,,0.1021712599999773,0.0727065949999996,0.4691361349999852,0.0530559960000118,1.1916429929999597,0.0,1.2643495879999591,1.3665208479999364,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,8192.0,,8192.0,0.0,"[51, 51]","[103, 103]",10609.0,topk,8192.0,,8192.0,80000.0,10609.0,cheap,30.0,0.01,,cupy,3.1760496010531534e-14,2.096095964095524e-15,960.0,418.0,418.0,,418.0,192.0,10609.0,25112.0,32593920.0,2983.178821567548,29831.78821567548,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,675,676,9.790226231300665e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,192.0,0.0,192.0,192.0,0.0,0.0,2,35721,,,,,,,3.1760496010531534e-14,2.096095964095524e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,675.0,matern,0.1,1.5,1.0,,672400.0,3000,btab_boxeig_topk_8192_q192,189,676,675.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,675.0,9.790226231300665e-08,pcg,converged,675.0,,True,0.1,0,18.400345644895555,0.0082807024440081,0.2998206822495299,0,0.1,boxeig,ok,,0.000640255914201,0.4328129979999175,0.0004229909125896,0.2855188659980285,68148.36614050946,25112.0,,29831.78821567548,0.0022506509999402,4.491345333547172e-05,0.0303165810014434,3.883563851912994e-05,0.0262140560004127,0.0002405321037048,0.1623591700007409,0.3561219279999932,0.0,0.0,0.0010606050000205,0.0,5.6910509628896425e-05,0.038414593999505,0.3550613229999726,,0.0784637049999901,0.0730643570000211,0.3588666379999949,0.0527971520000392,1.4986846059999834,0.0,1.5717489630000046,1.6502126679999949,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,8192.0,,8192.0,0.0,"[51, 51]","[103, 103]",10609.0,topk,8192.0,,8192.0,80000.0,10609.0,cheap,30.0,0.01,,cupy,3.1390050903274044e-14,4.3112808382432186e-15,1280.0,546.0,546.0,,546.0,256.0,10609.0,25112.0,43458560.0,1502.7218357444954,15027.218357444954,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,476,477,9.78947094028805e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2,35721,,,,,,,3.1390050903274044e-14,4.3112808382432186e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,476.0,matern,0.1,1.5,1.0,,672400.0,3000,btab_boxeig_topk_8192_q256,189,477,476.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,476.0,9.78947094028805e-08,pcg,converged,476.0,,True,0.1,0,18.400345644895555,0.0082807669752597,0.2998206825857584,0,0.1,boxeig,ok,,0.0006374740041904,0.3040750999988404,0.0004115614516852,0.1959032510021643,68148.36614050946,25112.0,,15027.218357444954,0.0021645909999961,4.50345672273009e-05,0.0214364540001952,3.851258403476301e-05,0.0183319900005471,0.0002300443088239,0.1095010910001974,0.4568462549999594,0.0,0.0,0.0009918349999225,0.0,5.626827941271876e-05,0.0267837010004541,0.4558544200000369,,0.1016954730000634,0.0785978879999902,0.4595579540000472,0.0527694439999777,1.2537143350000406,0.0,1.3323122230000308,1.4340076960000945,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,8192.0,,8192.0,0.0,"[51, 51]","[103, 103]",10609.0,topk,8192.0,,8192.0,80000.0,10609.0,cheap,30.0,0.01,,cupy,4.9389226890023593e-14,4.787342147860755e-15,1600.0,674.0,674.0,,674.0,320.0,10609.0,25112.0,54323200.0,897.3976516339656,8973.976516339655,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,365,366,9.763954140023636e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,320.0,0.0,320.0,320.0,0.0,0.0,2,35721,,,,,,,4.9389226890023593e-14,4.787342147860755e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,365.0,matern,0.1,1.5,1.0,,672400.0,3000,btab_boxeig_topk_8192_q320,189,366,365.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,365.0,9.763954140023636e-08,pcg,converged,365.0,,True,0.1,0,18.400345644895555,0.0082804420254012,0.2998206827652537,0,0.1,boxeig,ok,,0.0006429261830563,0.2353109829986124,0.0004155823452031,0.1516875559991604,68148.36614050946,25112.0,,8973.976516339655,0.0021584400000165,4.539389863143012e-05,0.0165687730004719,3.8736391778076896e-05,0.014138782998998,0.0002325896684941,0.0848952290003808,0.5734054340000512,0.0,0.0,0.0009940390000338,0.0,5.661445753715158e-05,0.0206642770010603,0.5724113950000174,,0.1264742920000117,0.0730727119999983,0.5761560729999928,0.052602118999971,1.1908551450000004,0.0,1.2639278569999988,1.3904021490000105,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,16384.0,,16384.0,0.0,"[72, 72]","[145, 145]",21025.0,topk,16384.0,,16384.0,80000.0,21025.0,cheap,30.0,0.01,,cupy,2.6991576092197926e-14,2.091526268930735e-15,960.0,418.0,418.0,,418.0,192.0,21025.0,14696.0,64591872.0,2983.197287821334,29831.97287821334,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,746,747,9.916088049869553e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,192.0,0.0,192.0,192.0,0.0,0.0,2,35721,,,,,,,2.6991576092197926e-14,2.091526268930735e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,746.0,matern,0.1,1.5,1.0,,1336336.0,3000,btab_boxeig_topk_16384_q192,189,747,746.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,746.0,9.916088049869553e-08,pcg,converged,746.0,,True,0.1,0,3.4180462923873587,0.0082806454535071,0.2998206829774896,0,0.1,boxeig,ok,,0.000636579323964,0.4755247550011745,0.0004319122707759,0.3222065539988534,16085.639725487708,14696.0,,29831.97287821334,0.0029936460000499,4.53203351172847e-05,0.0338089699974943,3.915961662219027e-05,0.0292130740001539,0.0002495390924947,0.186156163001101,0.3448123039999018,0.0,0.0,0.0009864630000038,0.0,5.637693297604472e-05,0.0420571920001293,0.343825840999898,,0.0772312110000257,0.0726374609999993,0.3484130699999923,0.0535392640000509,1.607577575999926,0.0,1.6802150369999254,1.757446247999951,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,16384.0,,16384.0,0.0,"[72, 72]","[145, 145]",21025.0,topk,16384.0,,16384.0,80000.0,21025.0,cheap,30.0,0.01,,cupy,3.758874002065359e-14,6.961063787328476e-15,1280.0,546.0,546.0,,546.0,256.0,21025.0,14696.0,86122496.0,1502.7384960261943,15027.384960261945,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,529,530,9.174324918757361e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2,35721,,,,,,,3.758874002065359e-14,6.961063787328476e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,529.0,matern,0.1,1.5,1.0,,1336336.0,3000,btab_boxeig_topk_16384_q256,189,530,529.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,529.0,9.174324918757361e-08,pcg,converged,529.0,,True,0.1,0,3.4180462923873587,0.0082806228875387,0.2998206830884746,0,0.1,boxeig,ok,,0.0006529929339599,0.3460862549987951,0.000445850756145,0.2358550500007368,16085.639725487708,14696.0,,15027.384960261945,0.0029748569999128,4.575142533159487e-05,0.0242025040004136,4.037395085655562e-05,0.0213578200031179,0.0002600276389395,0.1375546209990261,0.7272270380000236,0.0,0.0,0.0009974189999866,0.0,5.692917769213693e-05,0.0301155349991404,0.726229619000037,,0.1023320340000282,0.0798524130000259,0.7309454349999669,0.0535949110000046,1.6492003340000565,0.0,1.7290527470000825,1.8313847810001107,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,16384.0,,16384.0,0.0,"[72, 72]","[145, 145]",21025.0,topk,16384.0,,16384.0,80000.0,21025.0,cheap,30.0,0.01,,cupy,4.5514638683434534e-14,5.851455849462335e-15,1600.0,674.0,674.0,,674.0,320.0,21025.0,14696.0,107653120.0,897.4172230334369,8974.172230334369,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,398,399,9.80212468038886e-08,0.0,,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,320.0,0.0,320.0,320.0,0.0,0.0,2,35721,,,,,,,4.5514638683434534e-14,5.851455849462335e-15,,,,,1e-05,boxeig,9999999.99998707,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,398.0,matern,0.1,1.5,1.0,,1336336.0,3000,btab_boxeig_topk_16384_q320,189,399,398.0,2500000,10000000,3000,cufinufft,binned_c1,50.0,398.0,9.80212468038886e-08,pcg,converged,398.0,,True,0.1,0,3.4180462923873587,0.008280491728394,0.299820683615909,0,0.1,boxeig,ok,,0.0006533660300744,0.2606930459996874,0.0004611510502469,0.183538117998296,16085.639725487708,14696.0,,8974.172230334369,0.0029930150000154,4.5559115579948616e-05,0.0181325280008195,4.013910301663504e-05,0.0159753630006207,0.0002755955251288,0.109687019001285,0.5766940830000067,0.0,0.0,0.0010103810000146,0.0,5.705837688353985e-05,0.0227092339996488,0.5756837019999921,,0.1267462790000308,0.0729750740000554,0.5804840969999532,0.0531132349999552,1.2768081460000076,0.0,1.349783220000063,1.476529499000094,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,2876,2877,8.172795236143957e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,,,,,,,,,0.0,0.0,,,1e-05,,,True,,,,,,,,,,,False,2876.0,matern,0.1,1.5,1.0,,,80000,plain_cg,189,2877,,750000,3000000,3000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.1182666017808062,0.1181447219546603,0,,,ok,,0.0006326289398686,1.8200734600021635,,,,,,,,,,,,,,,,,,,,,,,,0.0458478369999966,,0.0184148740000864,3.0907982739998943,,3.1366468129999703,,1e-07,,80000,v1,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,439,440,9.400617206779149e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,72.0,3.0,,,525.0448001243134,0.0005948496427441,,,5.0,352.0,0.000507566538724,0.1786634216308593,1e-05,,,True,[],,,,,,,,,,False,439.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q64,189,440,439.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.1180623551447393,0.1179424265037036,0,,,ok,,0.0006427965204522,0.2828304689990091,0.0001806917175392,0.0793236639997303,,,[],,,,,,,,,,,,,,,,,0.2224822240000321,,0.0369522129999495,0.0002819200000203,0.0174306119999982,0.6397391680000055,,0.8994555250000076,,1e-07,64.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,201,202,9.106132108704645e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,136.0,3.0,,,164.0020668894012,0.0001858027869239,,,5.0,672.0,0.0005306057135264,0.3565670394897461,1e-05,,,True,[],,,,,,,,,,False,201.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q128,189,202,201.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.1180623686421746,0.1179424300110478,0,,,ok,,0.0006488932722783,0.131076441000232,0.000210885462679,0.0423879779984872,,,[],,,,,,,,,,,,,,,,,0.4225486310000406,,0.030099607000011,0.0003127319999975,0.0175234309999723,0.3028479260000267,,0.755808896000076,,1e-07,128.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,85,86,9.266298258303835e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,264.0,3.0,,,42.064483113061215,4.765604641936326e-05,,,5.0,1312.0,0.0005368132707549,0.7042990112304688,1e-05,,,True,[],,,,,,,,,,False,85.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q256,189,86,85.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.1180623653285076,0.1179424351090884,0,,,ok,,0.0006433298720969,0.0553263690003404,0.0003267499176391,0.0277737429993294,,,[],,,,,,,,,,,,,,,,,0.8416386530000182,,0.030028543999947,0.000312536000024,0.0173574140000027,0.1388110479999795,,1.0107907809999688,,1e-07,256.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,65,66,7.900917207930959e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,328.0,3.0,,,26.635125993007385,3.0175688889086924e-05,,,5.0,1632.0,0.0005528865889006,0.9023109130859376,1e-05,,,True,[],,,,,,,,,,False,65.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q320,189,66,65.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.1180623710468006,0.1179424377891693,0,,,ok,,0.0006488537424237,0.0428243469999642,0.0003735420153816,0.0242802309998069,,,[],,,,,,,,,,,,,,,,,1.0760675220000169,,0.0304635239999697,0.0003092110000579,0.0174317019999534,0.1109533459999738,,1.2177936030000185,,1e-07,320.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,51,52,8.178648147067728e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,392.0,3.0,,,18.101394152724872,2.0507582052816076e-05,,,5.0,1952.0,0.0005647680016814,1.102427139282227,1e-05,,,True,[],,,,,,,,,,False,51.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q384,189,52,51.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.118062372823171,0.1179424395386504,0,,,ok,,0.0006532685576876,0.0339699649997555,0.0004245564117648,0.0216523770000094,,,[],,,,,,,,,,,,,,,,,1.3141902180000216,,0.0305195380000213,0.0003210410000065,0.017438157000015,0.0911109999999553,,1.4361417970000048,,1e-07,384.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,41,42,7.69887565221109e-08,,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,456.0,3.0,,,13.201464303786103,1.4956312693151962e-05,,,5.0,2272.0,0.0005681974115506,1.2909445190429687,1e-05,,,True,[],,,,,,,,,,False,41.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q448,189,42,41.0,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.1180623714209073,0.1179424427178855,0,,,ok,,0.000647351999998,0.027188783999918,0.0004791180975538,0.0196438419997093,,,[],,,,,,,,,,,,,,,,,1.545876278000037,,0.0300481399999625,0.0002981889999773,0.0173995149999655,0.0762497340000436,,1.6524723410000206,,1e-07,448.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,inverse,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,auto,3000,3001,0.0001512426958936,0.0,,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2,35721,,,,,,,,,,,,,1e-05,inverse,2999999.999995728,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,6250000.0,False,3000.0,matern,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_512,189,3001,3001.0,750000,3000000,3000,cufinufft,binned_c1,50.0,3000.0,0.0001512426958936,pcg,maxiter,3001.0,,True,0.1,0,3940.5563322492494,0.1181079796155987,0.1179855888636872,0,0.1,exact,ok,,0.0006342664525152,1.9034336239982397,0.0002598987137623,0.779956040000684,1388672.4014113897,35096.0,,,0.0014097120000542,4.538021892752209e-05,0.1361860370014938,4.084410529842392e-05,0.1225731600005701,7.434635454836896e-05,0.2231134099996552,0.0112479970000549,0.0085580060000438,0.0011290890000736,0.0,0.0013337120000187,5.699270110117623e-05,0.1710350960046298,,,0.0002748929999825,0.0301985439999725,0.0135133830000313,0.0182597040000018,4.543751195000027,0.0002271899999186,4.573949739,4.574224631999982,1e-07,,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
