M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,v1_maxiter,version,output_group,output_dir
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,3.767766189444576e-14,3.779510576416792e-15,1280.0,546.0,546.0,,546.0,256.0,10609.0,25112.0,43458560.0,4506.962663688516,45069.62663688516,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,636,637,9.960300754111807e-08,0,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,3.767766189444576e-14,3.779510576416792e-15,1e-05,boxeig,29999999.99996136,True,,0,0,,,0,0,0,0,False,636.0,matern,0.1,1.5,1.0,672400,3000,btab_boxeig_topk_8192_q256,189,637,636,7500000,30000000,3000,cufinufft,binned_c1,50,636,9.960300754111807e-08,pcg,converged,636,True,0.1,0,55.20104699172347,0.005261591693538,0.3000031619051634,0,0.1,boxeig,ok,0.0006561992150689,0.4179988999989064,0.0004235134591186,0.2693545599994422,204445.1359318253,25112,45069.62663688516,0.0022098849999565,4.63345377362637e-05,0.0294687660002637,4.0282048740426935e-05,0.0256193829989115,0.0002363379150944,0.1503109140001015,0.4652346410000518,0.0,0.0,0.0009944429999677,0.0,5.802382232693889e-05,0.0369031509999331,0.4642401980000841,0.1057904770000277,0.1757439560000193,0.4679974890000267,0.1558486440000024,1.5588828829999102,0.0,1.7346268389999295,1.8404173159999573,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,5.798252375984856e-14,5.288062825316156e-15,1600.0,674.0,674.0,,674.0,320.0,10609.0,25112.0,54323200.0,2692.6694560484734,26926.69456048473,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,493,494,9.783043962787614e-08,0,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,5.798252375984856e-14,5.288062825316156e-15,1e-05,boxeig,29999999.99996136,True,,0,0,,,0,0,0,0,False,493.0,matern,0.1,1.5,1.0,672400,3000,btab_boxeig_topk_8192_q320,189,494,493,7500000,30000000,3000,cufinufft,binned_c1,50,493,9.783043962787614e-08,pcg,converged,493,True,0.1,0,55.20104699172347,0.0052616152703524,0.3000031617837949,0,0.1,boxeig,ok,0.0006560152874481,0.3240715519993955,0.00042397608316,0.2090202089979129,204445.1359318253,25112,26926.69456048473,0.0022218980000161,4.6357689655111946e-05,0.0228543409999701,3.9679922920149176e-05,0.0195622019996335,0.0002374230689685,0.117049573001509,0.5865066559999832,0.0,0.0,0.0010184669999944,0.0,5.798384990264501e-05,0.0285860380020039,0.5854881889999888,0.1303409869999541,0.1740192519999936,0.5893252579999171,0.1554152369999428,1.4362555270000712,0.0,1.6102747790000649,1.740615766000019,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,4.542713932752046e-14,2.19637821448196e-15,960.0,418.0,418.0,,418.0,192.0,21025.0,14696.0,64591872.0,8948.766210031563,89487.66210031562,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,1042,1043,9.328594125680124e-08,0,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,4.542713932752046e-14,2.19637821448196e-15,1e-05,boxeig,29999999.99996136,True,,0,0,,,0,0,0,0,False,1042.0,matern,0.1,1.5,1.0,1336336,3000,btab_boxeig_topk_16384_q192,189,1043,1042,7500000,30000000,3000,cufinufft,binned_c1,50,1042,9.328594125680124e-08,pcg,converged,1042,True,0.1,0,10.25414076142384,0.0052616402105847,0.3000031632277648,0,0.1,boxeig,ok,0.0006452662243538,0.6730126720010503,0.000439173762955,0.4576190609991499,48256.92806751094,14696,89487.66210031562,0.0029801009999346,4.577754222454186e-05,0.0477001989979726,3.973135124675666e-05,0.0414000679991204,0.0002545734280247,0.2652655120017471,0.3528641870000228,0.0,0.0,0.0010187180000684,0.0,5.708858253356189e-05,0.0594863029999714,0.3518454689999544,0.0769547389999161,0.1737877620000745,0.3564779150000277,0.1609957069999836,2.1401425579999795,0.0,2.313930320000054,2.39088505899997,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,3.542508399177124e-14,4.403329650601646e-15,1280.0,546.0,546.0,,546.0,256.0,21025.0,14696.0,86122496.0,4507.0115484765365,45070.11548476536,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,727,728,9.488700236576263e-08,0,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,3.542508399177124e-14,4.403329650601646e-15,1e-05,boxeig,29999999.99996136,True,,0,0,,,0,0,0,0,False,727.0,matern,0.1,1.5,1.0,1336336,3000,btab_boxeig_topk_16384_q256,189,728,727,7500000,30000000,3000,cufinufft,binned_c1,50,727,9.488700236576263e-08,pcg,converged,727,True,0.1,0,10.25414076142384,0.005261720285383,0.3000031638215937,0,0.1,boxeig,ok,0.0006522673598934,0.4748506380024082,0.0004424266327372,0.3216441619999841,48256.92806751094,14696,45070.11548476536,0.0030008370000587,4.547930261623197e-05,0.0330634530020006,3.967841815616036e-05,0.0288462099995285,0.0002576385887185,0.1873032539983796,0.4614858350000759,0.0,0.0,0.0010102640000013,0.0,5.768343603865432e-05,0.0419358580001016,0.4604755710000745,0.100732305000065,0.1791477460000123,0.4652038660000244,0.1547573770000099,1.7215449010000157,0.0,1.900692647000028,2.001424952000093,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,7.307940728368886e-14,5.575284868417061e-15,1600.0,674.0,674.0,,674.0,320.0,21025.0,14696.0,107653120.0,2692.727636849393,26927.27636849393,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,549,550,9.971048283663159e-08,0,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,7.307940728368886e-14,5.575284868417061e-15,1e-05,boxeig,29999999.99996136,True,,0,0,,,0,0,0,0,False,549.0,matern,0.1,1.5,1.0,1336336,3000,btab_boxeig_topk_16384_q320,189,550,549,7500000,30000000,3000,cufinufft,binned_c1,50,549,9.971048283663159e-08,pcg,converged,549,True,0.1,0,10.25414076142384,0.0052616234109189,0.3000031644430206,0,0.1,boxeig,ok,0.0006468623181827,0.3557742750004991,0.0004593729744985,0.2521957629996905,48256.92806751094,14696,26927.27636849393,0.002924417000031,4.566952823151222e-05,0.0250725709991002,4.02440072837085e-05,0.0220939599987559,0.0002734900473568,0.1501460359988868,0.6234039460000531,0.0,0.0,0.0010227640000266,0.0,5.733123861358504e-05,0.0314748499988581,0.6223811820000265,0.1253778599999577,0.1738011150000602,0.6271472230000654,0.1544193820000146,1.5790143769999077,0.0,1.752815491999968,1.8781933519999257,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,594,595,9.560241318547312e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,9999999.99998707,True,,0,50,diag,0.001,0,0,0,6250000,False,594.0,matern,0.1,1.5,1.0,0,3000,btab_auto_topk_512,189,595,594,2500000,10000000,3000,cufinufft,binned_c1,50,594,9.560241318547312e-08,pcg,converged,594,True,0.1,0,13135.184925173164,0.0082804998166783,0.2998206804348827,0,0.1,exact,ok,0.0006397139731056,0.3806298139978707,0.0002619686717131,0.155609390997597,4628906.861720389,35096,,0.0014272949999849,4.579504208968133e-05,0.0272022550012707,4.0840013465569936e-05,0.0242589679985485,7.557726936132288e-05,0.0448928980006257,0.0115523340000436,0.0088427169999931,0.0011247500000308,0.0,0.0013440779999882,5.701739562421298e-05,0.0338683330007825,,0.0002727130000721,0.0732099069999776,0.0138639840000678,0.0557568179999634,0.920190036000008,0.0002407890000313,0.9933999429999858,0.993672656000058,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,728,,728,0,"[15, 15]","[31, 31]",961,topk,728,,728,80000,961,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,408,409,8.6410665071462e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,9999999.99998707,True,,0,50,diag,0.001,0,0,0,14776336,False,408.0,matern,0.1,1.5,1.0,0,3000,btab_auto_topk_728,189,409,408,2500000,10000000,3000,cufinufft,binned_c1,50,408,8.6410665071462e-08,pcg,converged,408,True,0.1,0,5269.585709403807,0.0082804923732782,0.299820680518752,0,0.1,exact,ok,0.0006409741515873,0.2621584279992248,0.0002682885171531,0.1094617149984742,2604782.264387609,34760,,0.0014328549999618,4.559326716158761e-05,0.0186020530019277,4.048795833557729e-05,0.0165190870009155,8.321946568503558e-05,0.0339535419994945,0.0258486689999699,0.0205528389999472,0.0027193239999405,0.0,0.0022791320000123,5.6824046570160566e-05,0.0231842110006255,,0.0002624070000365,0.0846520400000372,0.0281749879999324,0.0534569550000014,0.6530051049999201,0.0002973740000697,0.7376571449999574,0.7379195519999939,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,80000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,323,324,9.810489623461543e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,9999999.99998707,True,,0,50,diag,0.001,0,0,0,29986576,False,323.0,matern,0.1,1.5,1.0,0,3000,btab_auto_topk_1024,189,324,323,2500000,10000000,3000,cufinufft,binned_c1,50,323,9.810489623461543e-08,pcg,converged,323,True,0.1,0,2401.51902800323,0.0082804931336908,0.2998206803497728,0,0.1,exact,ok,0.0006433832253104,0.208456165000598,0.0002822115696627,0.0911543370010576,1592436.997116735,34352,,0.0014818439999544,4.5120597526990365e-05,0.0145739530012178,4.123162229050638e-05,0.0133178139998335,9.605734365374952e-05,0.031026522000161,0.050265602999957,0.0434110940000209,0.0035795799999505,0.0,0.0027601739999454,5.676560371616984e-05,0.0183352900003228,,0.0002583309999408,0.0728158269999994,0.0526415549999228,0.0532379989999753,0.5548341250000703,0.0005147550000401,0.6276499520000698,0.6279082830000107,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,80000,2601,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,174,175,7.368161633907627e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,9999999.99998707,True,,0,50,diag,0.001,0,0,0,108243216,False,174.0,matern,0.1,1.5,1.0,0,3000,btab_auto_topk_2048,189,175,174,2500000,10000000,3000,cufinufft,binned_c1,50,174,7.368161633907627e-08,pcg,converged,174,True,0.1,0,545.4773061948279,0.0082804884985762,0.2998206805358441,0,0.1,exact,ok,0.0006444331714276,0.1127758049998419,0.000339702321838,0.0591082039998127,630211.0282575133,33120,,0.0015701150000495,4.541112068166293e-05,0.0079015349986093,4.1461149427552046e-05,0.007214240000394,0.0001538936839104,0.0267775010004243,0.2030445750000353,0.1803959680000844,0.0140921040000421,0.0,0.0069852339998988,5.634906896461714e-05,0.0098047379998433,,0.0002776019999828,0.072648347999916,0.2055277939999769,0.0532527849999269,0.4865735640000821,0.00157126900001,0.5592219119999982,0.559499513999981,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,88,89,8.339225860247203e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,9999999.99998707,True,,0,50,diag,0.001,0,0,0,454371856,False,88.0,matern,0.1,1.5,1.0,0,3000,btab_auto_topk_4096,189,89,88,2500000,10000000,3000,cufinufft,binned_c1,50,88,8.339225860247203e-08,pcg,converged,88,True,0.1,0,98.3854197104148,0.0082805131900773,0.2998206800927435,0,0.1,exact,ok,0.0006572406629162,0.0584944189995439,0.0006088954886342,0.0535828029998128,212413.9368175629,30392,,0.0018100930000173,4.5628431816556834e-05,0.004015301999857,4.5323954550853656e-05,0.0039885080004751,0.000415687761361,0.0365805229997704,0.8795144829999799,0.7538697840000168,0.0947733019999077,0.0,0.0248080470000786,5.787015908383224e-05,0.0050925739993772,,0.0002376239999648,0.0725668869999935,0.8823304050000615,0.053499026000054,1.0510680810000397,0.0060633499999767,1.123634968000033,1.123872591999998,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,80000,2601,cheap,30,0.01,,cupy,3.3056642132579856e-14,2.0212985054499018e-15,960.0,418.0,418.0,,418.0,192.0,2601.0,33120.0,7993344.0,2982.067906213802,29820.679062138017,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,510,511,8.7993013543966e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,3.3056642132579856e-14,2.0212985054499018e-15,1e-05,boxeig,9999999.99998707,True,,0,0,,,0,0,0,0,False,510.0,matern,0.1,1.5,1.0,163216,3000,btab_boxeig_topk_2048_q192,189,511,510,2500000,10000000,3000,cufinufft,binned_c1,50,510,8.7993013543966e-08,pcg,converged,510,True,0.1,0,545.4773061948279,0.008280427176866,0.2998206809150464,0,0.1,boxeig,ok,0.000659341491193,0.3369235019996495,0.000426891903922,0.2177148710002256,630211.0282575133,33120,29820.679062138017,0.0017900280000731,4.66264333313655e-05,0.0237794809989964,3.993605098078964e-05,0.0203673860002027,0.0002387585470588,0.1217668589999902,1.5467128709999542,0.0,0.0,0.0009693929999912,0.0,5.872423921551208e-05,0.0299493619999111,1.545743477999963,0.0745381350000116,0.0730918809999821,1.5489615149999736,0.0555899010000757,2.431506403999947,0.0,2.504598284999929,2.5791364199999407,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,cupy,3.438953215742753e-14,2.013069308945496e-15,960.0,418.0,418.0,,418.0,192.0,5329.0,30392.0,16373760.0,2983.040518463525,29830.40518463525,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,602,603,9.834974337787325e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,3.438953215742753e-14,2.013069308945496e-15,1e-05,boxeig,9999999.99998707,True,,0,0,,,0,0,0,0,False,602.0,matern,0.1,1.5,1.0,336400,3000,btab_boxeig_topk_4096_q192,189,603,602,2500000,10000000,3000,cufinufft,binned_c1,50,602,9.834974337787325e-08,pcg,converged,602,True,0.1,0,98.3854197104148,0.0082806066990702,0.2998206814567364,0,0.1,boxeig,ok,0.0006474005273656,0.3903825180015019,0.0004268557807298,0.2569671799993784,212413.9368175629,30392,29830.40518463525,0.0017982040000106,4.49930548180899e-05,0.0270858190004901,3.885474418544872e-05,0.0233905559996401,0.0002442625797364,0.1470460730013201,0.3547239709999985,0.0,0.0,0.0009681039999804,0.0,5.6694049835770056e-05,0.0341298180011335,0.353755867000018,0.0764001700000562,0.0850725159999683,0.3569592220000004,0.0530544320000672,1.3818093209999915,0.0,1.46688183699996,1.5432820070000162,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,cupy,2.9360280822727045e-14,2.984233310281995e-15,1280.0,546.0,546.0,,546.0,256.0,5329.0,30392.0,21831680.0,1502.5962976046787,15025.962976046789,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,416,417,9.698000422375864e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,2.9360280822727045e-14,2.984233310281995e-15,1e-05,boxeig,9999999.99998707,True,,0,0,,,0,0,0,0,False,416.0,matern,0.1,1.5,1.0,336400,3000,btab_boxeig_topk_4096_q256,189,417,416,2500000,10000000,3000,cufinufft,binned_c1,50,416,9.698000422375864e-08,pcg,converged,416,True,0.1,0,98.3854197104148,0.0082805122957678,0.2998206817992327,0,0.1,boxeig,ok,0.000659421002393,0.2749785579978834,0.0004354838461515,0.1811612799990598,212413.9368175629,30392,15025.962976046789,0.0017718269999704,4.649598797794415e-05,0.0193423309988247,3.9922639423924e-05,0.0166078180003523,0.0002474807788486,0.1029520040010538,0.4668981849999909,0.0,0.0,0.0009457009999778,0.0,5.873927163472322e-05,0.0244355370000448,0.4659524840000131,0.1021712599999773,0.0727065949999996,0.4691361349999852,0.0530559960000118,1.1916429929999597,0.0,1.2643495879999591,1.3665208479999364,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,3.1760496010531534e-14,2.096095964095524e-15,960.0,418.0,418.0,,418.0,192.0,10609.0,25112.0,32593920.0,2983.178821567548,29831.78821567548,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,675,676,9.790226231300665e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,3.1760496010531534e-14,2.096095964095524e-15,1e-05,boxeig,9999999.99998707,True,,0,0,,,0,0,0,0,False,675.0,matern,0.1,1.5,1.0,672400,3000,btab_boxeig_topk_8192_q192,189,676,675,2500000,10000000,3000,cufinufft,binned_c1,50,675,9.790226231300665e-08,pcg,converged,675,True,0.1,0,18.400345644895555,0.0082807024440081,0.2998206822495299,0,0.1,boxeig,ok,0.000640255914201,0.4328129979999175,0.0004229909125896,0.2855188659980285,68148.36614050946,25112,29831.78821567548,0.0022506509999402,4.491345333547172e-05,0.0303165810014434,3.883563851912994e-05,0.0262140560004127,0.0002405321037048,0.1623591700007409,0.3561219279999932,0.0,0.0,0.0010606050000205,0.0,5.6910509628896425e-05,0.038414593999505,0.3550613229999726,0.0784637049999901,0.0730643570000211,0.3588666379999949,0.0527971520000392,1.4986846059999834,0.0,1.5717489630000046,1.6502126679999949,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,3.1390050903274044e-14,4.3112808382432186e-15,1280.0,546.0,546.0,,546.0,256.0,10609.0,25112.0,43458560.0,1502.7218357444954,15027.218357444954,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,476,477,9.78947094028805e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,3.1390050903274044e-14,4.3112808382432186e-15,1e-05,boxeig,9999999.99998707,True,,0,0,,,0,0,0,0,False,476.0,matern,0.1,1.5,1.0,672400,3000,btab_boxeig_topk_8192_q256,189,477,476,2500000,10000000,3000,cufinufft,binned_c1,50,476,9.78947094028805e-08,pcg,converged,476,True,0.1,0,18.400345644895555,0.0082807669752597,0.2998206825857584,0,0.1,boxeig,ok,0.0006374740041904,0.3040750999988404,0.0004115614516852,0.1959032510021643,68148.36614050946,25112,15027.218357444954,0.0021645909999961,4.50345672273009e-05,0.0214364540001952,3.851258403476301e-05,0.0183319900005471,0.0002300443088239,0.1095010910001974,0.4568462549999594,0.0,0.0,0.0009918349999225,0.0,5.626827941271876e-05,0.0267837010004541,0.4558544200000369,0.1016954730000634,0.0785978879999902,0.4595579540000472,0.0527694439999777,1.2537143350000406,0.0,1.3323122230000308,1.4340076960000945,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,4.9389226890023593e-14,4.787342147860755e-15,1600.0,674.0,674.0,,674.0,320.0,10609.0,25112.0,54323200.0,897.3976516339656,8973.976516339655,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,365,366,9.763954140023636e-08,0,,2,synthetic_true_func_2d_ntrain10000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,4.9389226890023593e-14,4.787342147860755e-15,1e-05,boxeig,9999999.99998707,True,,0,0,,,0,0,0,0,False,365.0,matern,0.1,1.5,1.0,672400,3000,btab_boxeig_topk_8192_q320,189,366,365,2500000,10000000,3000,cufinufft,binned_c1,50,365,9.763954140023636e-08,pcg,converged,365,True,0.1,0,18.400345644895555,0.0082804420254012,0.2998206827652537,0,0.1,boxeig,ok,0.0006429261830563,0.2353109829986124,0.0004155823452031,0.1516875559991604,68148.36614050946,25112,8973.976516339655,0.0021584400000165,4.539389863143012e-05,0.0165687730004719,3.8736391778076896e-05,0.014138782998998,0.0002325896684941,0.0848952290003808,0.5734054340000512,0.0,0.0,0.0009940390000338,0.0,5.661445753715158e-05,0.0206642770010603,0.5724113950000174,0.1264742920000117,0.0730727119999983,0.5761560729999928,0.052602118999971,1.1908551450000004,0.0,1.2639278569999988,1.3904021490000105,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260702_081447/group_a
