dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,epsilon_T,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_1024_q64,boxeig,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,24.015196295328728,15924.37420763832,4.928656325459732,full,0.2100090000021737,1.5727922999940347,157.0,93.0,64.0,31.0,64.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_1024_q128,boxeig,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,24.015196295328728,15924.37420763832,4.928656325459735,full,0.2457231999869691,1.2108890999952564,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_1024_q192,boxeig,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,24.015196295328728,15924.37420763832,4.928656325459731,full,0.2815254000015557,1.23033750000468,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_1024_q256,boxeig,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,24.015196295328728,15924.37420763832,4.928656325459733,full,0.3315781999990577,1.384210999996867,349.0,93.0,256.0,31.0,256.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,24.015196295328728,15924.37420763832,4.928656325459733,full,0.2044994000025326,0.607630300000892,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_2048_q64,boxeig,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,5.454774512434308,6302.112012772776,3.958777724326378,full,0.2076225999917369,1.520288799991249,157.0,93.0,64.0,31.0,64.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_2048_q128,boxeig,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,5.454774512434308,6302.112012772776,3.958777724326379,full,0.2369149000005563,1.2107034999935422,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_2048_q192,boxeig,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,5.454774512434308,6302.112012772776,3.958777724326379,full,0.281724899992696,1.2269093999930192,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_2048_q256,boxeig,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,5.454774512434308,6302.112012772776,3.9587777243263775,full,0.3486466000031214,1.4318479000066873,349.0,93.0,256.0,31.0,256.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,5.454774512434308,6302.112012772776,3.958777724326378,full,0.2908789000066463,1.0487771000043722,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000,1e-05,btab_boxeig_topk_256_q64,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,35360.0,385.2559473214425,91743.26479516704,5.90584082414094,full,0.212708000006387,1.4751884000143036,157.0,93.0,64.0,31.0,64.0,60.0
