dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,epsilon_T,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,eta_eig,eta_eig_sq,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425646,1968.117824483228,19681.17824483228,19681.17824483228,1.0883207834351485e-14,1.797239674171027e-15,0.5807350790814699,0.3372532320757612,21729280.0,290.0,290.0,290.0,cupy,770,770.0,0.4513703999982681,0.4572943999955896,3.771304599998985,4.4740195000194944,0.3206633000227157,4.79468280004221,0.0306547591944279,0.0310976817539707
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425645,816.0590567221963,8160.590567221962,8160.590567221962,1.3278871095045634e-14,2.9025353049105768e-15,0.6179422415880204,0.3818526139388273,32593920.0,418.0,418.0,418.0,cupy,505,505.0,0.8320161000010557,0.838034799991874,2.868523200013442,3.5650028999953065,0.3709747999964747,3.935977699991781,0.0306546409558588,0.0310975651064418
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,9.83852065960661,21241.346961770272,2.429680498750641,692.0767201498468,6920.767201498467,6920.767201498467,1.034693344931213e-14,1.844871295799113e-15,0.4456954004128919,0.198644389949208,10915840.0,290.0,290.0,290.0,cupy,134,134.0,0.4750488999998197,0.4890254000201821,0.952624300000025,1.208981000003405,0.2790069000038784,1.487987900007283,0.0199361284731027,0.0012659554833785
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,9.83852065960661,21241.346961770272,2.4296804987506406,298.8013631659401,2988.0136316594007,2988.0136316594007,4.4402245669706146e-14,2.333603042938361e-15,0.5136205114308348,0.2638060297624723,16373760.0,418.0,418.0,418.0,cupy,90,90.0,0.6295257000019774,0.6349429000110831,0.9381257999921218,1.2002876999904402,0.3029667999944649,1.5032544999849051,0.0199361225851687,0.001264857984266
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,1.840030510776764,6814.821494690161,1.6726014724805354,692.0915484633265,6920.915484633265,6920.915484633265,1.5461292422372126e-14,1.7884012245974054e-15,0.2620215712693283,0.0686553038104477,21729280.0,290.0,290.0,290.0,cupy,140,140.0,0.4358954999770503,0.4430651000002399,0.8844767999835312,1.1359108999895398,0.2762740000034682,1.412184899993008,0.0199363248797236,0.0012634316579828
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,1.840030510776764,6814.821494690161,1.6726014724805347,298.8170415471587,2988.1704154715867,2988.1704154715867,3.7437270375566506e-14,1.9753790053081562e-15,0.3016826250514119,0.0910124062579108,32593920.0,418.0,418.0,418.0,cupy,91,91.0,0.651642599987099,0.6583823999972083,0.9813305999850854,1.2209572999854572,0.2975095000001602,1.5184667999856174,0.0199363387207598,0.0012633605885515
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,6919.8879740095945,69198.87974009594,69198.87974009594,1.0650072699641988e-14,1.4863085745403993e-15,0.5279254300228816,0.2787052596648444,10915840.0,290.0,290.0,290.0,cupy,148,148.0,0.3656605000142008,0.3700624000048265,0.8228449000162072,1.7070504000002984,0.2645000999909825,1.971550499991281,0.0199957807930309,0.0005593070869972
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,2983.7351513250505,29837.351513250505,29837.351513250505,3.578814504969728e-14,2.3626149289211888e-15,0.61035453131828,0.3725326539007572,16373760.0,418.0,418.0,418.0,cupy,102,102.0,0.6138656999974046,0.6189597000193316,0.9231061000027694,1.7846076000132598,0.2976911000150721,2.082298700028332,0.0199957598868528,0.000560002639567
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.5251616816660967,6920.019734500263,69200.19734500263,69200.19734500263,1.3295712089415446e-14,1.4131458291644266e-15,0.3669863041843154,0.1346789474588628,21729280.0,290.0,290.0,290.0,cupy,160,160.0,0.4061821000068448,0.4116937999788206,0.930362499988405,1.8143611999985296,0.2832527999999001,2.09761399999843,0.0199958359157814,0.0005663821902682
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.5251616816660967,2983.8751559467178,29838.75155946717,29838.75155946717,2.8693391202730655e-14,1.8997977191434184e-15,0.4223737205894975,0.1783995598446149,32593920.0,418.0,418.0,418.0,cupy,106,106.0,0.6407943000085652,0.6459032999991905,1.000037200021325,1.8887178000004496,0.2993407000030856,2.1880585000035357,0.0199958352712771,0.000565652849265
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,29.51559534762896,63724.11403807059,2.6066564905600496,2076.163387044434,20761.633870444337,20761.633870444337,1.0538863908215202e-14,1.446294115860294e-15,0.5056852415738493,0.2557175635456023,10915840.0,290.0,290.0,290.0,cupy,119,119.0,0.3732874999986961,0.3780197000014595,0.7372107999981381,1.264128199982224,0.2621176999818999,1.526245899964124,0.019971037500326,0.0008886637048553
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,29.51559534762896,63724.11403807059,2.6066564905600496,894.8925003561328,8948.925003561328,8948.925003561328,4.921284134247725e-14,2.1149532790666738e-15,0.583885386155027,0.340922144165405,16373760.0,418.0,418.0,418.0,cupy,79,79.0,0.6236930000013672,0.628527299995767,0.8848332000197843,1.4308128000120632,0.2911622999818064,1.7219750999938697,0.0199710137846163,0.0008875026650551
