dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,epsilon_T,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425646,full,0.3206633000227157,4.79468280004221,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425645,full,0.3709747999964747,3.935977699991781,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,9.83852065960661,21241.346961770272,2.429680498750641,full,0.2790069000038784,1.487987900007283,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,9.83852065960661,21241.346961770272,2.4296804987506406,full,0.3029667999944649,1.5032544999849051,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,1.840030510776764,6814.821494690161,1.6726014724805354,full,0.2762740000034682,1.412184899993008,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,1.840030510776764,6814.821494690161,1.6726014724805347,full,0.2975095000001602,1.5184667999856174,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,full,0.2645000999909825,1.971550499991281,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,full,0.2976911000150721,2.082298700028332,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.5251616816660967,full,0.2832527999999001,2.09761399999843,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.5251616816660967,full,0.2993407000030856,2.1880585000035357,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,29.51559534762896,63724.11403807059,2.6066564905600496,full,0.2621176999818999,1.526245899964124,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,29.51559534762896,63724.11403807059,2.6066564905600496,full,0.2911622999818064,1.7219750999938697,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,5.520097879512786,20444.488157514188,2.22872188909052,full,0.262669600022491,1.734826100000646,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,5.520097879512786,20444.488157514188,2.22872188909052,full,0.3055122999940067,1.8178587000002155,285.0,93.0,192.0,31.0,192.0,60.0
