sigma,N,dim,kernel,eps,top_q,m,pre,eig,precond,solve,mean,total,iters,relres,converged,hit_maxiter,eepm_train,eepm_new,rms,rmse_ex,solve_s_total,n_iter,n_matvec,t_matvec_total,t_matvec_avg,n_precond,t_precond_total,t_precond_avg,t_cg_overhead
0.02,1500000,2,Mat32,1e-05,0,94,0.3593648001551628,0.0,0.0,2.57168440008536,0.014984400011599064,2.9460336002521217,328,9.48412492959987e-06,True,False,nan,nan,0.0010930910473155105,nan,2.57168440008536,328,329,2.3643154040910304,0.007186369009395229,0,0.0,0.0,0.20736899599432945
0.02,1500000,2,Mat32,1e-05,32,94,0.3593648001551628,6.771453699562699,0.005033800378441811,2.4924049000255764,0.011328399647027254,9.639585599768907,173,9.708199887276582e-06,True,False,nan,nan,0.001094325097463792,nan,2.4924049000255764,173,174,1.256214200053364,0.00721962183938715,173,1.1096354988403618,0.00641407802797897,0.12655520113185048
0.02,1500000,2,Mat32,1e-05,48,94,0.3593648001551628,10.822801500093192,0.0070985001511871815,2.7100932002067566,0.012006999924778938,13.911365000531077,132,8.063484541125729e-06,True,False,nan,nan,0.001092739710830764,nan,2.7100932002067566,132,133,1.146843302063644,0.008622881970403338,132,1.4472442013211548,0.010963971222129961,0.11600569682195783
0.02,1500000,2,Mat32,1e-05,64,94,0.3593648001551628,18.13723920006305,0.01024649990722537,2.415293099824339,0.010660899803042412,20.93280449975282,106,9.905766185251748e-06,True,False,nan,nan,0.0010920035844250479,nan,2.415293099824339,106,107,0.8423097021877766,0.007872053291474548,106,1.4827584996819496,0.01398828773284858,0.09022489795461297
0.02,1500000,2,Mat32,1e-06,0,181,0.3891223999671638,0.0,0.0,31.62906980002299,0.008242500014603138,32.02643470000476,1000,9.93361806207205e-07,True,False,nan,nan,0.0011225026189546478,nan,31.62906980002299,1000,1001,29.25844410294667,0.02922921488805861,0,0.0,0.0,2.3706256970763206
0.02,1500000,2,Mat32,1e-06,32,181,0.3891223999671638,29.551794900093228,0.016878699883818626,29.576224900316447,0.00944980001077056,59.54347070027143,504,9.9463372145325e-07,True,False,nan,nan,0.0011227985580187522,nan,29.576224900316447,504,505,15.024387605953962,0.029751262586047447,504,13.322244402952492,0.026433024609032723,1.2295928914099932
0.02,1500000,2,Mat32,1e-06,48,181,0.3891223999671638,51.19819950032979,0.02707479987293482,24.57247510040179,0.008817399851977825,76.19568920042366,385,8.503973350121181e-07,True,False,nan,nan,0.0011234647883117707,nan,24.57247510040179,385,386,10.276936000213027,0.02662418652904929,385,13.375927596352994,0.03474266908143635,0.9196115038357675
0.02,1500000,2,Mat32,1e-06,64,181,0.3891223999671638,72.98146179970354,0.031234399881213903,23.23465840006247,0.009173099882900715,96.64565009949729,313,9.448081190858838e-07,True,False,nan,nan,0.0011233439434781055,nan,23.23465840006247,313,314,8.423913095612079,0.02682774871214038,313,14.04956549918279,0.04488679073221339,0.7611798052676022
