M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,error_message,error_type,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,traceback,v1_maxiter,version
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,1.774601754310717e-13,3.0907567096305192e-15,640,290,290,,290,128,625,600,1282048,7088.211373576981,70882.1137357698,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,413,414,9.418605780658227e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.774601754310717e-13,3.0907567096305192e-15,1e-05,,,boxeig,99999999.99978426,True,nan,0,0,,nan,0,0,0,0,False,413.0,SE,0.1,1.5,1.0,38416,3000,btab_boxeig_topk_512_q128,35,414,413,25000000,100000000,3000,cufinufft,binned_c1,50,413,9.418605780658227e-08,pcg,converged,413,True,0.1,0,82.93137509464722,0.0006878059158559283,0.300030818668195,0,0.1,boxeig,ok,0.0006384814299433742,0.2643313119965569,0.00042929380871358527,0.17729834299871072,2483.765171134476,600,70882.1137357698,0.0005080810001345526,4.506760289045231e-05,0.018612919993756805,3.9331457619768814e-05,0.01624389199696452,0.000245822360766639,0.1015246349966219,0.5745180760000039,0.0,0.0,0.0009692539997558924,0.0,5.604432933286907e-05,0.023146308014474926,0.573548822000248,0.04983975300001475,0.5105498419998185,0.5754563899999994,0.5061685750001743,1.2804256039999018,0.0,1.7909754459997203,1.840815198999735,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,3.476780183111666e-11,4.7087242875774794e-14,1280,546,546,,546,256,625,600,2564096,18.569593876356187,185.69593876356186,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,61,62,8.10040948703129e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,1225,3.476780183111666e-11,4.7087242875774794e-14,1e-05,,,boxeig,99999999.99978425,True,nan,0,0,,nan,0,0,0,0,False,61.0,SE,0.1,1.5,1.0,38416,3000,btab_boxeig_topk_512_q256,35,62,61,25000000,100000000,3000,cufinufft,binned_c1,50,61,8.10040948703129e-08,pcg,converged,61,True,0.1,0,82.93137509464721,0.0006879164781599928,0.300030815317068,0,0.1,boxeig,ok,0.000739882532226118,0.045872716998019314,0.00047560977050199624,0.02901219600062177,2483.765171134476,600,185.69593876356186,0.00048603699997329386,5.2117491823529964e-05,0.003179167001235328,4.428911472400689e-05,0.00270163599816442,0.0002660002294939405,0.016226013999130373,0.4524710719997529,0.0,0.0,0.0009544919998916157,0.0,6.3969819695528e-05,0.003902159001427208,0.4515165799998613,0.09882218400025522,0.5102114270002858,0.45342416100038463,0.5062984549999783,0.57286285400005,0.0,1.0830742810003358,1.181896465000591,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,2.0287200552266173e-13,3.6211158402392535e-15,640,290,290,,290,128,961,264,1970176,7088.330065609589,70883.30065609589,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,266,267,8.742409608384192e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,2.0287200552266173e-13,3.6211158402392535e-15,1e-05,,,boxeig,99999999.99978425,True,nan,0,0,,nan,0,0,0,0,False,266.0,SE,0.1,1.5,1.0,59536,3000,btab_boxeig_topk_768_q128,35,267,266,25000000,100000000,3000,cufinufft,binned_c1,50,266,8.742409608384192e-08,pcg,converged,266,True,0.1,0,0.12893801304042635,0.0006881329520869811,0.30003082077808624,0,0.1,boxeig,ok,0.0006458254419573613,0.17243539300261546,0.0004339775864536932,0.1154380379966824,3.6416165153189017,264,70883.30065609589,0.000503248999848438,4.531866540803874e-05,0.012054764998538303,3.974074811457853e-05,0.010571038998477889,0.0002482741203025364,0.06604091600047468,0.23219060000019454,0.0,0.0,0.0009653520000938443,0.0,5.6693996241033585e-05,0.015080603000114934,0.2312252480001007,0.05032828899993547,0.5101574459999938,0.23313546100007443,0.5071999629999482,0.6911680779999188,0.0,1.2013255239999125,1.251653812999848,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,3.331642677350036e-11,5.59069227450304e-14,1280,546,546,,546,256,961,264,3940352,20.599340912179237,205.99340912179235,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,32,33,6.910271825224369e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,1225,3.331642677350036e-11,5.59069227450304e-14,1e-05,,,boxeig,99999999.99978425,True,nan,0,0,,nan,0,0,0,0,False,32.0,SE,0.1,1.5,1.0,59536,3000,btab_boxeig_topk_768_q256,35,33,32,25000000,100000000,3000,cufinufft,binned_c1,50,32,6.910271825224369e-08,pcg,converged,32,True,0.1,0,0.12893801304042635,0.0006877951642367264,0.3000308138061825,0,0.1,boxeig,ok,0.000782895848508567,0.025835563000782713,0.0005024105000046575,0.01607713600014904,3.6416165153189017,264,205.99340912179235,0.0005369169998630241,5.2831218738447205e-05,0.0016905989996303106,4.49796874590902e-05,0.0014393499986908864,0.0002792266562039458,0.008935252998526266,0.5176656309999998,0.0,0.0,0.0009439770001336001,0.0,7.58734999948274e-05,0.0024279519998344767,0.5167216539998662,0.10029131700002836,0.5102636200003872,0.5186574320000545,0.5085158950000732,0.5864332369997101,0.0,1.0966968570000972,1.1969881740001256,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,16,17,3.981016968596764e-08,6250000,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,,,chol_solve,2999999.9999934905,True,nan,0,50,diag,0.001,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,0,3000,btab_auto_topk_512,35,17,16,750000,3000000,3000,cufinufft,binned_c1,50,16,3.981016968596764e-08,pcg,converged,16,True,0.1,0,2.4879116707048508,0.0029091482511970903,0.29997835644072396,0,0.1,exact,ok,0.0006337542940855201,0.010773822999453841,0.0004925265000395029,0.007880424000632047,74.5120078338083,600,,0.0004908490000161692,4.462425002316195e-05,0.0007139880003705912,4.291737496942005e-05,0.0006866779995107208,0.0003052470001136953,0.004883952001819125,0.010578670000086277,0.008685243999934755,-0.010578670000086277,0.0,0.001671239000188507,5.6135125021228305e-05,0.0008981620003396529,,7.943399987198063e-05,0.03188461699983236,0.011888297000041348,0.01798912999993263,0.04096470500007854,0.0002221869999630144,0.0728493219999109,0.07292875599978288,1e-07,,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,5,6,6.726691106809409e-09,24010000,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,,,chol_solve,2999999.9999934905,True,nan,0,50,diag,0.001,0,0,0,0,False,5.0,SE,0.1,1.5,1.0,0,3000,btab_auto_topk_1024,35,6,5,750000,3000000,3000,cufinufft,binned_c1,50,5,6.726691106809409e-09,pcg,converged,5,True,0.1,0,0.0,0.002909152560256115,0.2999783565150736,0,0.1,exact,ok,0.0006770660000559777,0.004062396000335866,0.0006941261999600101,0.0034706309998000506,0.0,0,,0.000502346999837755,1.6963000052783173e-05,8.481500026391586e-05,3.8518399924214465e-05,0.00019259199962107232,0.000533243800055061,0.002666219000275305,0.0363469920002899,0.0325211180002043,-0.0363469920002899,0.0,0.003379547000349703,6.302819992924924e-05,0.0003151409996462462,,2.7755999781220453e-05,0.03130230200031292,0.03764010099985171,0.01797087500017369,0.048699027999646205,0.00044632699973590206,0.08000132999995913,0.08002908599974035,1e-07,,80000,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,2.0085722704684109e-13,3.3774636271738395e-15,640,290,290,,290,128,361,864,741376,211.96883941800465,2119.6883941800465,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,180,181,8.58283633199669e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,2.0085722704684109e-13,3.3774636271738395e-15,1e-05,,,boxeig,2999999.9999934905,True,nan,0,0,,nan,0,0,0,0,False,180.0,SE,0.1,1.5,1.0,21904,3000,btab_boxeig_topk_256_q128,35,181,180,750000,3000000,3000,cufinufft,binned_c1,50,180,8.58283633199669e-08,pcg,converged,180,True,0.1,0,419.89404461149957,0.0029094308266145777,0.2999783575771668,0,0.1,boxeig,ok,0.0006871812541585465,0.12437980700269691,0.000484340427775957,0.08718127699967226,13699.85559660734,864,2119.6883941800465,0.00046136999981172266,4.854003890007637e-05,0.008737207002013747,4.7668699981942254e-05,0.008580365996749606,0.00027729961668430605,0.049913931003175094,0.2308636220000153,0.0,0.0,0.0009223239999300858,0.0,6.425631110131588e-05,0.01156613599823686,0.22994129800008523,0.0502726760000769,0.03149895499973354,0.23177092800005994,0.01802867199967295,0.5677871740003866,0.0,0.5992861290001201,0.649558805000197,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,1.2289261774105338e-13,3.1717093002996742e-15,640,290,290,,290,128,625,600,1282048,212.56752239768082,2125.675223976808,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,148,149,6.291564011638817e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.2289261774105338e-13,3.1717093002996742e-15,1e-05,,,boxeig,2999999.9999934905,True,nan,0,0,,nan,0,0,0,0,False,148.0,SE,0.1,1.5,1.0,38416,3000,btab_boxeig_topk_512_q128,35,149,148,750000,3000000,3000,cufinufft,binned_c1,50,148,6.291564011638817e-08,pcg,converged,148,True,0.1,0,2.4879116707048508,0.0029092641778933137,0.299978357183815,0,0.1,boxeig,ok,0.0006902350268496439,0.10284501900059695,0.00046807777025421546,0.06927550999762389,74.5120078338083,600,2125.675223976808,0.00048028999981397646,4.897504055787903e-05,0.007248306002566096,4.3957587831140995e-05,0.006505722999008867,0.0002663240810933702,0.03941596400181879,1.150144688000637,0.0,0.0,0.0009583200003362435,0.0,6.179441216723667e-05,0.009145573000751028,1.1491863680003007,0.050094891999833635,0.03167484100004003,1.1511261260002357,0.018254529999921942,1.4250861599998643,0.0,1.4567610009999044,1.506855892999738,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,5.859257829009408e-11,4.820585650357492e-14,1280,546,546,,546,256,625,600,2564096,0.6538292878282567,6.538292878282566,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,16,17,7.320039239304278e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,1225,5.859257829009408e-11,4.820585650357492e-14,1e-05,,,boxeig,2999999.9999934905,True,nan,0,0,,nan,0,0,0,0,False,16.0,SE,0.1,1.5,1.0,38416,3000,btab_boxeig_topk_512_q256,35,17,16,750000,3000000,3000,cufinufft,binned_c1,50,16,7.320039239304278e-08,pcg,converged,16,True,0.1,0,2.4879116707048508,0.0029091392653768588,0.29997835718035837,0,0.1,boxeig,ok,0.0009277552941485363,0.015771840000525117,0.00048786181253035465,0.0078057890004856745,74.5120078338083,600,6.538292878282566,0.0004909539998152468,5.111187499551306e-05,0.000817789999928209,4.559381247304373e-05,0.0007295009995686996,0.000275570312481932,0.004409124999710912,0.5381005209997056,0.0,0.0,0.0009456289999434375,0.0,6.392618735162614e-05,0.0010228189976260182,0.5371548919997622,0.11757824100004655,0.03169138200019006,0.539023466999879,0.018210409999937838,0.5795851230000153,0.0,0.6112765050002054,0.7288547460002519,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,1.810838321750698e-13,3.914808963830814e-15,640,290,290,,290,128,961,264,1970176,212.57109947867454,2125.7109947867452,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,98,99,9.131177227038913e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.810838321750698e-13,3.914808963830814e-15,1e-05,,,boxeig,2999999.9999934905,True,nan,0,0,,nan,0,0,0,0,False,98.0,SE,0.1,1.5,1.0,59536,3000,btab_boxeig_topk_768_q128,35,99,98,750000,3000000,3000,cufinufft,binned_c1,50,98,9.131177227038913e-08,pcg,converged,98,True,0.1,0,0.0038680686736504506,0.002908976724419538,0.29997835807247814,0,0.1,boxeig,ok,0.0006973240303265967,0.06903507900233308,0.0004663485408307642,0.04570215700141489,0.10924639191552524,264,2125.7109947867452,0.0005449650002447015,4.877292854054795e-05,0.004779746996973699,4.304381631838475e-05,0.0042182939992017054,0.00026634887757497885,0.026102190002347925,0.2315490400001181,0.0,0.0,0.0009360760000163282,0.0,6.128410206786481e-05,0.006005842002650752,0.23061296400010178,0.04986248700015494,0.031695278999904986,0.23254360600003565,0.018116842999916116,0.4157710270001189,0.0,0.4474663060000239,0.49732879300017885,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,2.1107125419101465e-11,4.05784825526803e-14,1280,546,546,,546,256,961,264,3940352,0.7148806359536993,7.148806359536993,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,7,8,5.142566437294924e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,1225,2.1107125419101465e-11,4.05784825526803e-14,1e-05,,,boxeig,2999999.9999934905,True,nan,0,0,,nan,0,0,0,0,False,7.0,SE,0.1,1.5,1.0,59536,3000,btab_boxeig_topk_768_q256,35,8,7,750000,3000000,3000,cufinufft,binned_c1,50,7,5.142566437294924e-08,pcg,converged,7,True,0.1,0,0.0038680686736504506,0.002909522078262971,0.29997835643121784,0,0.1,boxeig,ok,0.0007855762500525998,0.006284610000420798,0.00048295428574160075,0.003380680000191205,0.10924639191552524,264,7.148806359536993,0.0005375699997784977,5.2867714267839414e-05,0.0003700739998748759,4.363042866576247e-05,0.0003054130006603373,0.00026884042855661913,0.0018818829998963338,0.4544025580003108,0.0,0.0,0.000903100999948947,0.0,6.705300003367094e-05,0.00046937100023569656,0.45349945700036187,0.11340874300003634,0.03144327099971633,0.45537839300004634,0.018006618000072194,0.4708113100000446,0.0,0.502254580999761,0.6156633239997973,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,11,12,4.764529912360644e-08,6250000,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,,,chol_solve,999999.9999978627,True,nan,0,50,diag,0.001,0,0,0,0,False,11.0,SE,0.1,1.5,1.0,0,3000,btab_auto_topk_512,35,12,11,250000,1000000,3000,cufinufft,binned_c1,50,11,4.764529912360644e-08,pcg,converged,11,True,0.1,0,0.8292947726832935,0.004906499188533174,0.3000387233421122,0,0.1,exact,ok,0.0006362332499065815,0.007634798998878978,0.0004932928182742299,0.005426221001016529,24.837043976116725,600,,0.0005617870001515257,4.885618186149672e-05,0.0005374180004764639,4.164599997900289e-05,0.00045810599976903177,0.00030551663634138424,0.0033606829997552268,0.010492840000097203,0.008590770999944652,-0.010492840000097203,0.0,0.0016769769999882556,5.4336999958402224e-05,0.0005977069995424245,,8.844500007398892e-05,0.018404277000172442,0.01187798399996609,0.008556780999697366,0.032235835999927076,0.00022509200016429531,0.05064011300009952,0.05072855800017351,1e-07,,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,5,6,3.216741425062378e-08,24010000,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,,,chol_solve,999999.9999978626,True,nan,0,50,diag,0.001,0,0,0,0,False,5.0,SE,0.1,1.5,1.0,0,3000,btab_auto_topk_1024,35,6,5,250000,1000000,3000,cufinufft,binned_c1,50,5,3.216741425062378e-08,pcg,converged,5,True,0.1,0,0.0,0.004906518143307003,0.30003872342787324,0,0.1,exact,ok,0.000652822500038989,0.003916935000233934,0.000711590800074191,0.0035579540003709553,0.0,0,,0.0005487950002134312,1.7022600059135583e-05,8.511300029567792e-05,4.374979989734129e-05,0.00021874899948670645,0.0005486118000590067,0.002743059000295034,0.03696320500012007,0.03315547500005778,-0.03696320500012007,0.0,0.00337275599986242,5.5172999964270275e-05,0.0002758649998213514,,2.6216999685857445e-05,0.018630728999596613,0.03830392400004712,0.008804690999568265,0.04951647900043099,0.00043497400019987253,0.0681472080000276,0.06817342499971346,1e-07,,80000,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,1.7381731091942284e-13,3.238433903810613e-15,640,290,290,,290,128,361,864,741376,70.72625784840639,707.2625784840639,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,135,136,7.924757029586767e-08,0,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.7381731091942284e-13,3.238433903810613e-15,1e-05,,,boxeig,999999.9999978626,True,nan,0,0,,nan,0,0,0,0,False,135.0,SE,0.1,1.5,1.0,21904,3000,btab_boxeig_topk_256_q128,35,136,135,250000,1000000,3000,cufinufft,binned_c1,50,135,7.924757029586767e-08,pcg,converged,135,True,0.1,0,139.9638253434136,0.004906500693642584,0.30003872364125295,0,0.1,boxeig,ok,0.0006763183602930332,0.09197929699985252,0.0004564271110750808,0.06161765999513591,4566.586737143604,864,707.2625784840639,0.0004711260003205098,4.923216296851428e-05,0.006646342000749428,4.23064222054058e-05,0.005711366997729783,0.00026002710372402494,0.03510365900274337,0.23086721199979365,0.0,0.0,0.000960230999680789,0.0,5.918880740662442e-05,0.007990488999894296,0.22990698100011286,0.050473430000238295,0.01868107099971894,0.23175723399981507,0.008825575000173558,0.4758001810000678,0.0,0.49448125199978676,0.5449546820000251,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,2.146342550842674e-13,3.7645766306760774e-15,640,290,290,,290,128,625,600,1282048,70.92554185810845,709.2554185810844,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,95,96,8.974303862420792e-08,0,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,2.146342550842674e-13,3.7645766306760774e-15,1e-05,,,boxeig,999999.9999978626,True,nan,0,0,,nan,0,0,0,0,False,95.0,SE,0.1,1.5,1.0,38416,3000,btab_boxeig_topk_512_q128,35,96,95,250000,1000000,3000,cufinufft,binned_c1,50,95,8.974303862420792e-08,pcg,converged,95,True,0.1,0,0.8292947726832934,0.0049065050522349475,0.3000387239385419,0,0.1,boxeig,ok,0.0006962790208575598,0.06684278600232574,0.0004650728526078302,0.04418192099774387,24.837043976116725,600,709.2554185810844,0.0004600030001711275,4.931756837226873e-05,0.0046851689953655296,4.302148421342472e-05,0.004087041000275349,0.00026443049476878704,0.02512089700303477,0.23413455299987618,0.0,0.0,0.0009352739998575998,0.0,6.097785259809921e-05,0.005792895996819425,0.23319927900001858,0.04973506799979077,0.0187711999997191,0.2350372719997722,0.008978147000107128,0.4120110190001469,0.0,0.430782218999866,0.4805172869996568,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,3.096998101986698e-11,4.801743899934673e-14,1280,546,546,,546,256,625,600,2564096,0.28439900300068344,2.843990030006834,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,10,11,7.851744206651391e-08,0,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,1225,3.096998101986698e-11,4.801743899934673e-14,1e-05,,,boxeig,999999.9999978626,True,nan,0,0,,nan,0,0,0,0,False,10.0,SE,0.1,1.5,1.0,38416,3000,btab_boxeig_topk_512_q256,35,11,10,250000,1000000,3000,cufinufft,binned_c1,50,10,7.851744206651391e-08,pcg,converged,10,True,0.1,0,0.8292947726832934,0.0049064764650717735,0.3000387244147142,0,0.1,boxeig,ok,0.0007749965454257273,0.008524961999683,0.0004848954999488342,0.004848954999488342,24.837043976116725,600,2.843990030006834,0.0004914139999527833,5.2727700040122724e-05,0.0005272770004012273,4.52336000307696e-05,0.00045233600030769594,0.0002711540999825957,0.0027115409998259565,1.662364350000189,0.0,0.0,0.0009260850001737708,0.0,6.53006000447931e-05,0.000653006000447931,1.6614382650000152,0.12716851200002566,0.018642621000253712,1.6633231959999648,0.009252827000182151,1.6849677829995926,0.0,1.7036104039998463,1.830778915999872,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,1.898218974669153e-13,4.374928369180652e-15,640,290,290,,290,128,961,264,1970176,70.92674565565882,709.2674565565882,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,70,71,9.27951319734252e-08,0,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.898218974669153e-13,4.374928369180652e-15,1e-05,,,boxeig,999999.9999978626,True,nan,0,0,,nan,0,0,0,0,False,70.0,SE,0.1,1.5,1.0,59536,3000,btab_boxeig_topk_768_q128,35,71,70,250000,1000000,3000,cufinufft,binned_c1,50,70,9.27951319734252e-08,pcg,converged,70,True,0.1,0,0.00128933412052064,0.004906237051193161,0.30003872534888615,0,0.1,boxeig,ok,0.0007231889436349173,0.051346414998079126,0.0004749345285680257,0.0332454169997618,0.036414815640196115,264,709.2674565565882,0.0004890049999630719,5.051924285258533e-05,0.0035363469996809727,4.455287141484275e-05,0.0031187009990389924,0.00026880648573361605,0.018816454001353122,1.1337209349999284,0.0,0.0,0.0009485659998063056,0.0,6.203470002219547e-05,0.004342429001553683,1.1327723690001221,0.04966025399971841,0.01902653199977067,1.13464801300006,0.008879253000031895,1.2696685380001327,0.0,1.2886950699999034,1.3383553239996218,1e-07,,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,2.0060844373118917e-11,5.067736373402545e-14,1280,546,546,,546,256,961,264,3940352,0.30431266978593063,3.0431266978593063,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,6,7,6.21122375643948e-08,0,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,1225,2.0060844373118917e-11,5.067736373402545e-14,1e-05,,,boxeig,999999.9999978626,True,nan,0,0,,nan,0,0,0,0,False,6.0,SE,0.1,1.5,1.0,59536,3000,btab_boxeig_topk_768_q256,35,7,6,250000,1000000,3000,cufinufft,binned_c1,50,6,6.21122375643948e-08,pcg,converged,6,True,0.1,0,0.00128933412052064,0.004906588457844351,0.3000387228455284,0,0.1,boxeig,ok,0.0007777252856482976,0.005444076999538083,0.0004855631668002995,0.002913379000801797,0.036414815640196115,264,3.0431266978593063,0.0004919520001749333,5.091566663395497e-05,0.0003054939998037298,5.297783339604697e-05,0.0003178670003762818,0.0002669160000247454,0.0016014960001484724,0.4540562060001321,0.0,0.0,0.0009349669999210164,0.0,6.297283334788517e-05,0.000377837000087311,0.45312123900021106,0.11588303500002439,0.019167853999988438,0.45501481399969634,0.009352584000225761,0.46844114899977285,0.0,0.4876090029997613,0.6034920379997857,1e-07,,80000,v7_btab_boxeig
