mode,top_q,N,eps,wall_s_total_median,wall_s_total_mean,wall_s_total_std,wall_s_total_p10,wall_s_total_p90,time_train_median,time_train_mean,time_train_std,time_train_p10,time_train_p90,time_precompute_median,time_precompute_mean,time_precompute_std,time_precompute_p10,time_precompute_p90,time_eigenspace_median,time_eigenspace_mean,time_eigenspace_std,time_eigenspace_p10,time_eigenspace_p90,time_precond_build_median,time_precond_build_mean,time_precond_build_std,time_precond_build_p10,time_precond_build_p90,time_solve_median,time_solve_mean,time_solve_std,time_solve_p10,time_solve_p90,time_predict_median,time_predict_mean,time_predict_std,time_predict_p10,time_predict_p90,cg_iters_median,cg_iters_mean,cg_iters_std,cg_iters_p10,cg_iters_p90,t_matvec_total_median,t_matvec_total_mean,t_matvec_total_std,t_matvec_total_p10,t_matvec_total_p90,t_precond_total_median,t_precond_total_mean,t_precond_total_std,t_precond_total_p10,t_precond_total_p90,rmse_test_median,rmse_test_mean,rmse_test_std,rmse_test_p10,rmse_test_p90,peak_mem_gb_median,peak_mem_gb_mean,peak_mem_gb_std,peak_mem_gb_p10,peak_mem_gb_p90,repeat_count,fail_count,logN,logT,local_alpha
gpu_v1_topq0,0,100000,1e-05,0.9206314999901224,0.9206314999901224,,0.9206314999901224,0.9206314999901224,0.9155387999780942,0.9155387999780942,,0.9155387999780942,0.9155387999780942,0.0192488000029698,0.0192488000029698,,0.0192488000029698,0.0192488000029698,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.8962899999751244,0.8962899999751244,,0.8962899999751244,0.8962899999751244,0.005092700012028217,0.005092700012028217,,0.005092700012028217,0.005092700012028217,403.0,403.0,,403.0,403.0,0.5938713001960423,0.5938713001960423,,0.5938713001960423,0.5938713001960423,,,,,,0.0025967378058608876,0.0025967378058608876,,0.0025967378058608876,0.0025967378058608876,0.8887695306912065,0.8887695306912065,,0.8887695306912065,0.8887695306912065,1,0,11.512925464970229,-0.08824253457710435,
gpu_v3_topq,64,100000,1e-05,1.4719966000120621,1.4719966000120621,,1.4719966000120621,1.4719966000120621,1.466553300007945,1.466553300007945,,1.466553300007945,1.466553300007945,0.018588900013128296,0.018588900013128296,,0.018588900013128296,0.018588900013128296,0.9501047999947332,0.9501047999947332,,0.9501047999947332,0.9501047999947332,0.00026790000265464187,0.00026790000265464187,,0.00026790000265464187,0.00026790000265464187,0.4975916999974288,0.4975916999974288,,0.4975916999974288,0.4975916999974288,0.005443300004117191,0.005443300004117191,,0.005443300004117191,0.005443300004117191,140.0,140.0,,140.0,140.0,0.21603020044858567,0.21603020044858567,,0.21603020044858567,0.21603020044858567,0.13357089983765036,0.13357089983765036,,0.13357089983765036,0.13357089983765036,0.0025973474813488274,0.0025973474813488274,,0.0025973474813488274,0.0025973474813488274,1.2852539056912065,1.2852539056912065,,1.2852539056912065,1.2852539056912065,1,0,11.512925464970229,0.38291495381953017,
gpu_v3_topq_combo,32,100000,1e-05,1.1780833999800961,1.1780833999800961,,1.1780833999800961,1.1780833999800961,1.1740677999914624,1.1740677999914624,,1.1740677999914624,1.1740677999914624,0.019487100013066083,0.019487100013066083,,0.019487100013066083,0.019487100013066083,0.43452029998297803,0.43452029998297803,,0.43452029998297803,0.43452029998297803,0.0002476999943610281,0.0002476999943610281,,0.0002476999943610281,0.0002476999943610281,0.7198127000010572,0.7198127000010572,,0.7198127000010572,0.7198127000010572,0.004015599988633767,0.004015599988633767,,0.004015599988633767,0.004015599988633767,221.0,221.0,,221.0,221.0,0.32989479997195303,0.32989479997195303,,0.32989479997195303,0.32989479997195303,0.16340959994704463,0.16340959994704463,,0.16340959994704463,0.16340959994704463,0.002597382250014759,0.002597382250014759,,0.002597382250014759,0.002597382250014759,1.4083007806912065,1.4083007806912065,,1.4083007806912065,1.4083007806912065,1,0,11.512925464970229,0.16047447100877518,
gpu_v3_topq_combo,64,100000,1e-05,1.3236450999975204,1.3236450999975204,,1.3236450999975204,1.3236450999975204,1.319721000007121,1.319721000007121,,1.319721000007121,1.319721000007121,0.018716699996730313,0.018716699996730313,,0.018716699996730313,0.018716699996730313,0.7727632999885827,0.7727632999885827,,0.7727632999885827,0.7727632999885827,0.00035790001857094467,0.00035790001857094467,,0.00035790001857094467,0.00035790001857094467,0.5278831000032369,0.5278831000032369,,0.5278831000032369,0.5278831000032369,0.003924099990399554,0.003924099990399554,,0.003924099990399554,0.003924099990399554,144.0,144.0,,144.0,144.0,0.2231409999076277,0.2231409999076277,,0.2231409999076277,0.2231409999076277,0.1378305999096483,0.1378305999096483,,0.1378305999096483,0.1378305999096483,0.002596896239161475,0.002596896239161475,,0.002596896239161475,0.002596896239161475,1.4083007806912065,1.4083007806912065,,1.4083007806912065,1.4083007806912065,1,0,11.512925464970229,0.2774203506268702,
gpu_v3_topq_cupy_eigsh,64,100000,1e-05,1.0025883000053,1.0025883000053,,1.0025883000053,1.0025883000053,0.9976332999940496,0.9976332999940496,,0.9976332999940496,0.9976332999940496,0.01987709998502396,0.01987709998502396,,0.01987709998502396,0.01987709998502396,0.5187991000129841,0.5187991000129841,,0.5187991000129841,0.5187991000129841,0.00022750001517124474,0.00022750001517124474,,0.00022750001517124474,0.00022750001517124474,0.45872959998087026,0.45872959998087026,,0.45872959998087026,0.45872959998087026,0.004955000011250377,0.004955000011250377,,0.004955000011250377,0.004955000011250377,118.0,118.0,,118.0,118.0,0.18820920016150922,0.18820920016150922,,0.18820920016150922,0.18820920016150922,0.11357290029991418,0.11357290029991418,,0.11357290029991418,0.11357290029991418,0.0025985951506582684,0.0025985951506582684,,0.0025985951506582684,0.0025985951506582684,1.3731445306912065,1.3731445306912065,,1.3731445306912065,1.3731445306912065,1,0,11.512925464970229,-0.002369505067108983,
gpu_v3_topq_eigenpro_nystrom,64,100000,1e-05,0.6508860000176355,0.6508860000176355,,0.6508860000176355,0.6508860000176355,0.6457892000034917,0.6457892000034917,,0.6457892000034917,0.6457892000034917,0.019140000018524006,0.019140000018524006,,0.019140000018524006,0.019140000018524006,0.1893895999819506,0.1893895999819506,,0.1893895999819506,0.1893895999819506,0.00034660001983866096,0.00034660001983866096,,0.00034660001983866096,0.00034660001983866096,0.43691299998317845,0.43691299998317845,,0.43691299998317845,0.43691299998317845,0.00509680001414381,0.00509680001414381,,0.00509680001414381,0.00509680001414381,139.0,139.0,,139.0,139.0,0.21140959992771968,0.21140959992771968,,0.21140959992771968,0.21140959992771968,0.07360670005436987,0.07360670005436987,,0.07360670005436987,0.07360670005436987,0.002598157338963785,0.002598157338963785,,0.002598157338963785,0.002598157338963785,1.4083007806912065,1.4083007806912065,,1.4083007806912065,1.4083007806912065,1,0,11.512925464970229,-0.43728214423618433,
gpu_v3_topq_rand_subspace_rr,64,100000,1e-05,1.7480703000037465,1.7480703000037465,,1.7480703000037465,1.7480703000037465,1.7431858999771066,1.7431858999771066,,1.7431858999771066,1.7431858999771066,0.020832499983953312,0.020832499983953312,,0.020832499983953312,0.020832499983953312,1.2593358000158332,1.2593358000158332,,1.2593358000158332,1.2593358000158332,0.0001790999958757311,0.0001790999958757311,,0.0001790999958757311,0.0001790999958757311,0.46283849998144433,0.46283849998144433,,0.46283849998144433,0.46283849998144433,0.0048844000266399235,0.0048844000266399235,,0.0048844000266399235,0.0048844000266399235,134.0,134.0,,134.0,134.0,0.20111340004950762,0.20111340004950762,,0.20111340004950762,0.20111340004950762,0.1247436999110505,0.1247436999110505,,0.1247436999110505,0.1247436999110505,0.0025975816995921198,0.0025975816995921198,,0.0025975816995921198,0.0025975816995921198,1.4083007806912065,1.4083007806912065,,1.4083007806912065,1.4083007806912065,1,0,11.512925464970229,0.5557144160296875,
