dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_1024_q64,c1,topk_1024,64.0,1024.0,1369.0,1369.0,34352.0,240.15196295342736,159243.74207647605,2562.491576210087,25624.915762100867,25624.915762100867,3.940074001033304e-15,1.1347313928988344e-15,1402880.0,162.0,162.0,162.0,cupy,1210,1210.0,0.1269892559994332,0.1299024709996956,2.1290756120006336,2.1591375950001748,0.0259279809997678,2.1850655759999427,0.0349148371758531,0.0355266500830111
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,240.15196295342736,159243.74207647605,654.8670269578815,6548.670269578815,6548.670269578815,9.103607483353034e-15,1.704757006916729e-15,2805760.0,290.0,290.0,290.0,cupy,658,658.0,1.113984990000063,1.1171311860007336,2.2275644500005,2.2575463590001164,0.0504043050004838,2.3079506640006,0.0349148350636784,0.0355266431151774
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_16384_q128,c1,topk_16384,128.0,16384.0,21025.0,21025.0,14696.0,0.3418047257904595,1608.5644281362056,657.68142018003,6576.8142018003,6576.8142018003,9.110505450593866e-15,1.6476328341210376e-15,43061248.0,290.0,290.0,290.0,cupy,505,505.0,0.2822637939998458,0.2872126120000757,1.2789958929997738,1.3083937669998704,0.0514529479996781,1.3598467149995486,0.0349148090213005,0.0355265988138865
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_16384_q192,c1,topk_16384,192.0,16384.0,21025.0,21025.0,14696.0,0.3418047257904594,1608.5644281362052,271.8026298515293,2718.0262985152926,2718.0262985152926,1.9843344511529307e-14,2.6193823020134704e-15,64591872.0,418.0,418.0,418.0,cupy,328,328.0,0.4973297830001684,0.5023820239994166,1.210200278999764,1.240247996999642,0.0766421329999502,1.3168901299995923,0.0349148137373919,0.0355266064298519
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,16384.0,21025.0,21025.0,14696.0,0.3418047257904594,1608.5644281362052,140.01313874940055,1400.1313874940054,1400.1313874940054,5.959587968701154e-14,4.435389349517476e-15,86122496.0,546.0,546.0,546.0,cupy,239,239.0,0.7636752359994716,0.7691223419997186,1.331960961000732,1.3617659890005598,0.1040786919993479,1.4658446809999075,0.0349148117126997,0.0355266053022748
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_2048_q64,c1,topk_2048,64.0,2048.0,2601.0,2601.0,33120.0,54.5477451243749,63021.1201277645,2567.4778502540294,25674.77850254029,25674.77850254029,3.671137314011359e-15,1.1224115794936057e-15,2664448.0,162.0,162.0,162.0,cupy,1375,1375.0,0.1287644129997716,0.131815650000135,2.4650745360004294,2.4944470030004595,0.0255976199996439,2.5200446230001035,0.0349148332097159,0.0355266428040907
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_2048_q128,c1,topk_2048,128.0,2048.0,2601.0,2601.0,33120.0,54.5477451243749,63021.1201277645,657.394452024365,6573.94452024365,6573.94452024365,9.071935651710974e-15,1.7689289022761484e-15,5328896.0,290.0,290.0,290.0,cupy,700,700.0,0.2352487560001464,0.2383315870001752,1.4065740510004616,1.436804741000742,0.0570737029993324,1.4938784440000743,0.0349148301783176,0.0355266300070728
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_2048_q192,c1,topk_2048,192.0,2048.0,2601.0,2601.0,33120.0,54.5477451243749,63021.1201277645,270.6305521967504,2706.305521967504,2706.305521967504,1.8767615769916403e-14,2.8727874415467933e-15,7993344.0,418.0,418.0,418.0,cupy,462,462.0,0.3816841939997175,0.3847305400004188,1.1685083080001275,1.1981934479999836,0.07461911900009,1.2728125670000736,0.0349148243657998,0.0355266298549454
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,9.838544680288264,21241.399621101573,657.5664981475204,6575.664981475204,6575.664981475204,1.2104974531046156e-14,1.661805384778088e-15,10915840.0,290.0,290.0,290.0,cupy,703,703.0,0.2447195979993921,0.2480226070001663,1.4223158790000523,1.4526537660003669,0.0523253160008607,1.5049790820012277,0.0349148404263714,0.0355266519234553
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,9.838544680288264,21241.399621101573,271.6911292688934,2716.911292688934,2716.911292688934,1.3600540170945523e-14,3.0337743330058085e-15,16373760.0,418.0,418.0,418.0,cupy,455,455.0,0.3686659599998165,0.3721046640002896,1.131416260000151,1.1614955559998634,0.0781070279999767,1.23960258399984,0.0349148464871209,0.0355266601349777
