dataset_stem,n_train,eps,selector_tag,route,method,precompute_mode,top_q,btab_eig_q,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,1384.0,,0.0003203430001121,1.994924914999956,2.8035413520001384,,,0.1288442577407078
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q180,c1,180.0,,,,,,,,,208.0,,0.0002850280000075,0.2916569219999019,1.3638620729998363,,,0.1288442765562331
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,10588.0,,,11.26002107599993,12.455022087000089,,,0.128888305016438
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1225.0,0.0,0.0,0.0,,,15.0,15.0,0.0413888870000391,0.0708208000000922,0.5807034140000269,4.571799991026637e-05,0.5807491319999372,0.1288440653423335
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,topk_128,boxeig,btab_boxeig_topk_128_q16,c1,,16.0,128.0,169.0,1056.0,619852.5340371819,23220285.5302478,22627005.10190356,1.1038403946252202e-15,11993.0,11993.0,0.0521118069998465,20.076941244999944,20.586704672999986,0.0075553309998213,20.594260003999807,0.128844414457578
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,topk_128,boxeig,btab_boxeig_topk_128_q32,c1,,32.0,128.0,169.0,1056.0,619852.5340371819,23220285.5302478,8916466.596539004,1.6305499321691159e-15,8781.0,8781.0,0.0764876580001328,14.715600387999984,15.225292966000096,0.0136840769998798,15.238977042999975,0.1288442492353033
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,topk_128,boxeig,btab_boxeig_topk_128_q64,c1,,64.0,128.0,169.0,1056.0,619852.5340371819,23220285.5302478,1314986.826580604,7.695339486484498e-15,4210.0,4210.0,0.1298621489997913,7.184738050000078,7.694398269999965,0.0262033359999804,7.720601605999946,0.1288440411722523
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,topk_128,inverse,btab_auto_topk_128,c1,,,128.0,169.0,1056.0,619852.5340371819,23220285.5302478,,,3589.0,3589.0,0.0031478490000154,5.98248016499997,6.492346432999966,0.000140816999874,6.49248724999984,0.1288439460672814
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,topk_256,boxeig,btab_boxeig_topk_256_q32,c1,,32.0,256.0,361.0,864.0,13996.561273584231,456665.31126325566,8963451.683801418,2.395230456837537e-15,7861.0,7861.0,0.0774546559998725,13.313661120999996,13.823432207999986,0.0138276469999709,13.837259854999957,0.1288448126562565
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,1e-05,topk_256,boxeig,btab_boxeig_topk_256_q64,c1,,64.0,256.0,361.0,864.0,13996.561273584231,456665.31126325566,1508675.106853987,6.2122107066106385e-15,4377.0,4377.0,0.1315726100001484,7.504436792999968,8.014074576999974,0.0260616739999477,8.040136250999922,0.1288443795107936
