M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,v1_maxiter,version
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,359,360,9.643510536141103e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,2999999.999996535,True,nan,0,50,diag,0.001,0,0,0,6250000,False,359.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_512,189,360,359,750000,3000000,3500,cufinufft,binned_c1,50,359,9.643510536141103e-08,pcg,converged,359,True,0.1,0,3940.5524016829067,0.013121978226499671,0.29956118484378114,0,0.1,exact,ok,0.0006404760305504926,0.23057137099817737,0.0002648028746541025,0.09506423200082281,1388670.8245110956,35096,,0.008107401999950525,4.560466016321047e-05,0.016372072998592557,4.2380810586854695e-05,0.015214711000680836,7.6550701955371e-05,0.027481702001978192,0.757920939999849,0.3908822569999302,0.12635028399995463,0.0,0.13703040099994723,5.765676602237353e-05,0.020698779002032097,,0.000279432000070301,0.03650415199990675,1.2387477160000344,0.018309623000050124,1.7879313440000715,0.10365799800001696,1.8244354959999782,1.8247149280000485,1e-07,80000,v6_btab
35721,expanded_box,topk,728,,728,0,"[15, 15]","[31, 31]",961,topk,728,,728,80000,961,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,283,284,7.676367591187731e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,2999999.999996535,True,nan,0,50,diag,0.001,0,0,0,14776336,False,283.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_728,189,284,283,750000,3000000,3500,cufinufft,binned_c1,50,283,7.676367591187731e-08,pcg,converged,283,True,0.1,0,1580.874360297487,0.013121992917067888,0.2995611843356442,0,0.1,exact,ok,0.0006433171654903867,0.18270207499926983,0.0002745381236707692,0.07769428899882769,781433.9513283625,34760,,0.001519411999879594,4.6424742057279733e-05,0.013138202002210164,4.2585826863952226e-05,0.01205178900249848,8.47602261519858e-05,0.023987144001011984,0.03168976000006296,0.026319342000078905,0.00272526799994921,0.0,0.0023550800001430616,5.832784805604877e-05,0.016506780999861803,,0.0002708650001750357,0.0428651820000141,0.03419710000002851,0.018428694000022006,0.47283510200009005,0.0002900699998917844,0.5157002840001041,0.5159711490002792,1e-07,80000,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,80000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,188,189,8.550675091178785e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,2999999.999996535,True,nan,0,50,diag,0.001,0,0,0,29986576,False,188.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_1024,189,189,188,750000,3000000,3500,cufinufft,binned_c1,50,188,8.550675091178785e-08,pcg,converged,188,True,0.1,0,720.4550589697357,0.013122009005758436,0.29956118438100676,0,0.1,exact,ok,0.0006414585820046283,0.12123567199887475,0.0002882479255233309,0.05419060999838621,477730.6417516551,34352,,0.0015332650000345893,4.5686792557649395e-05,0.008589117000838087,4.324676594957596e-05,0.008130391998520281,9.920691489609686e-05,0.01865090000046621,0.05605284800003574,0.047500594999974055,0.0044956140000067535,0.0,0.003481696000108059,5.79138776619731e-05,0.010887809000450943,,0.0002911599999606551,0.04289368000013383,0.05855308800005332,0.018262817000049836,0.35168181299991375,0.0005749429999468703,0.3945754930000476,0.3948666530000082,1e-07,80000,v6_btab
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,80000,2601,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,111,112,7.604007229809243e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,2999999.999996535,True,nan,0,50,diag,0.001,0,0,0,108243216,False,111.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_2048,189,112,111,750000,3000000,3500,cufinufft,binned_c1,50,111,7.604007229809243e-08,pcg,converged,111,True,0.1,0,163.64303525919675,0.013121999153497635,0.2995611842555524,0,0.1,exact,ok,0.000635949089269973,0.07122629799823699,0.00034803978379542214,0.03863241600129186,189063.12167941674,33120,,0.0016558099998746911,4.7380603602816645e-05,0.005259246999912648,4.36430900868095e-05,0.0048443829996358545,0.0001574315765599356,0.01747490499815285,0.21198804899995594,0.18363849899992601,0.01785359099994821,0.0,0.008926659000053405,5.7767900902494604e-05,0.006412237000176901,,0.00025792000019464467,0.04269872299983035,0.2146163150000575,0.018176826999933837,0.3938865490001717,0.0015693000000283064,0.4365852720000021,0.4368431920001967,1e-07,80000,v6_btab
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,54,55,9.800450035288062e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,2999999.999996535,True,nan,0,50,diag,0.001,0,0,0,454371856,False,54.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_4096,189,55,54,750000,3000000,3500,cufinufft,binned_c1,50,54,9.800450035288062e-08,pcg,converged,54,True,0.1,0,29.515596663265637,0.013122027481067475,0.2995611840826372,0,0.1,exact,ok,0.0006405944909230047,0.035232697000765256,0.0006079034999991698,0.03282678899995517,63724.11692227467,30392,,0.0018341459999646759,4.436905554164831e-05,0.0023959289992490085,4.454761111631982e-05,0.0024055710002812702,0.0004199562407283911,0.022677636999333117,1.0181344709999394,0.8648324599998887,0.11613438799986397,0.0,0.031189097000151378,5.588348149861607e-05,0.0030177080009252677,,0.0002764480000223557,0.042997036000087974,1.021065536000151,0.01741498599994884,1.1230179240001235,0.005978526000035345,1.1660149600002114,1.1662914080002338,1e-07,80000,v6_btab
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,80000,2601,cheap,30,0.01,,cupy,2.7940472873390746e-14,1.8961531610826355e-15,960,418,418,,418,192,2601,33120,7993344,894.5960852111989,8945.960852111988,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,376,377,9.438958648197573e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,2.7940472873390746e-14,1.8961531610826355e-15,1e-05,boxeig,2999999.999996535,True,nan,0,0,,nan,0,0,0,0,False,376.0,matern,0.1,1.5,1.0,163216,3500,btab_boxeig_topk_2048_q192,189,377,376,750000,3000000,3500,cufinufft,binned_c1,50,376,9.438958648197573e-08,pcg,converged,376,True,0.1,0,163.64303525919675,0.013122015758592672,0.29956118587339226,0,0.1,boxeig,ok,0.0006451711856786293,0.24322953700084327,0.00041552575266978043,0.15623768300383745,189063.12167941674,33120,8945.960852111988,0.001618615999859685,4.5849242020325467e-05,0.017239314999642374,3.9742994685416593e-05,0.01494336600171664,0.0002294946037192829,0.08628997099845037,1.4865299950001827,0.0,0.0,0.04994186600015382,0.0,5.866758510759164e-05,0.02205901200045446,1.4365881290000289,0.7877967760000502,0.036148611000044184,1.5937558359999002,0.01828110899987223,2.22891642400009,0.0,2.2650650350001342,3.0528618110001844,1e-07,80000,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,cupy,5.0891321537052346e-14,1.825845233383448e-15,960,418,418,,418,192,5329,30392,16373760,894.8925042257508,8948.925042257508,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,432,433,9.823522016950928e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,5.0891321537052346e-14,1.825845233383448e-15,1e-05,boxeig,2999999.999996535,True,nan,0,0,,nan,0,0,0,0,False,432.0,matern,0.1,1.5,1.0,336400,3500,btab_boxeig_topk_4096_q192,189,433,432,750000,3000000,3500,cufinufft,binned_c1,50,432,9.823522016950928e-08,pcg,converged,432,True,0.1,0,29.515596663265637,0.013122052247427471,0.2995611854888321,0,0.1,boxeig,ok,0.000658792401841216,0.2852571099972465,0.0004376003888890207,0.18904336800005694,63724.11692227467,30392,8948.925042257508,0.0018223130000478704,4.70834791736218e-05,0.020340063003004616,4.04758009259004e-05,0.017485545999988972,0.0002487723958400541,0.10746967500290339,0.4987887480001518,0.0,0.0,0.13470269499998722,0.0,5.850745601829085e-05,0.02527522099990165,0.3640860530001646,0.07811599100000421,0.04271151500006454,0.501114090000101,0.01836673200000405,1.2511023059998934,0.0,1.293813820999958,1.3719298119999621,1e-07,80000,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,cupy,2.9424145210736764e-14,3.5298432766067992e-15,1280,546,546,,546,256,5329,30392,21831680,451.07122971572727,4510.712297157273,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,306,307,9.57574931501052e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,2.9424145210736764e-14,3.5298432766067992e-15,1e-05,boxeig,2999999.999996535,True,nan,0,0,,nan,0,0,0,0,False,306.0,matern,0.1,1.5,1.0,336400,3500,btab_boxeig_topk_4096_q256,189,307,306,750000,3000000,3500,cufinufft,binned_c1,50,306,9.57574931501052e-08,pcg,converged,306,True,0.1,0,29.515596663265637,0.013121990343629352,0.2995611860027581,0,0.1,boxeig,ok,0.0006676058273609646,0.20495498899981612,0.0004445510719045582,0.1360326280027948,63724.11692227467,30392,4510.712297157273,0.0018811889999597042,4.6966529410032655e-05,0.014371757999469992,4.1143179736257306e-05,0.012589812999294736,0.0002520417712457262,0.07712478200119222,1.6674501040001815,0.0,0.0,0.0010414110001875088,0.0,6.167706862627895e-05,0.018873182999641358,1.666408692999994,0.10073004800005947,0.0419601920000332,1.6698247030001312,0.01811226299992086,2.2067683860000216,0.0,2.2487285780000548,2.3494586260001142,1e-07,80000,v7_btab_boxeig
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,3.571157969859458e-14,2.09112073068639e-15,960,418,418,,418,192,10609,25112,32593920,894.9358153611586,8949.358153611585,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,468,469,9.552986693862087e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,3.571157969859458e-14,2.09112073068639e-15,1e-05,boxeig,2999999.999996535,True,nan,0,0,,nan,0,0,0,0,False,468.0,matern,0.1,1.5,1.0,672400,3500,btab_boxeig_topk_8192_q192,189,469,468,750000,3000000,3500,cufinufft,binned_c1,50,468,9.552986693862087e-08,pcg,converged,468,True,0.1,0,5.520098129764041,0.013122004628483558,0.29956118563831013,0,0.1,boxeig,ok,0.0006947815309171917,0.3258525380001629,0.0004587620128176178,0.21470062199864515,20444.489090890373,25112,8949.358153611585,0.0022404479998385796,4.7138393157692764e-05,0.022060767997800212,4.117591880471953e-05,0.019270330000608737,0.00026166144658062854,0.12245755699973415,0.6546073120000528,0.0,0.0,0.0016240820000348322,0.0,5.892575214285634e-05,0.027577252002856767,0.652983230000018,0.07877452799993989,0.042442346000143516,0.6573838009999236,0.018195953000031295,1.502401659999805,0.0,1.5448440059999484,1.6236185339998883,1e-07,80000,v7_btab_boxeig
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,3.120599972071411e-14,4.396497330172961e-15,1280,546,546,,546,256,10609,25112,43458560,451.1102249982382,4511.102249982382,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,334,335,9.686248663002356e-08,0,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,3.120599972071411e-14,4.396497330172961e-15,1e-05,boxeig,2999999.999996535,True,nan,0,0,,nan,0,0,0,0,False,334.0,matern,0.1,1.5,1.0,672400,3500,btab_boxeig_topk_8192_q256,189,335,334,750000,3000000,3500,cufinufft,binned_c1,50,334,9.686248663002356e-08,pcg,converged,334,True,0.1,0,5.520098129764041,0.013122024948217223,0.2995611855883199,0,0.1,boxeig,ok,0.0006609503402893069,0.22141836399691783,0.0004308824970052457,0.14391475399975207,20444.489090890373,25112,4511.102249982382,0.002242420999891692,4.825655987778719e-05,0.016117690999180923,4.0613796406165955e-05,0.013565007999659429,0.00023980881736722319,0.08009614500065254,0.4850831610001478,0.0,0.0,0.0010581620001630654,0.0,5.925059282138185e-05,0.019789698002341538,0.48402499899998475,0.10288415399986661,0.04312494999999217,0.4879255530001956,0.018194177999930616,1.0674042169998756,0.0,1.1105291669998678,1.2134133209997344,1e-07,80000,v7_btab_boxeig
