N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_36864_q320,36864.0,1225.0,320.0,1.0,0.5737012670001604,1.0807635630001189,0.0200022136926526,1.0001859389403198,2.555856679079928
300000000,SE,0.1,Active inverse,btab_auto_topk_2048,2048.0,1225.0,,3.0,1.2768056679999518,2.7679095940000025,0.020005528770133,1.0002596676897313,3.04456278097644
300000000,SE,0.1,Active inverse,btab_auto_topk_4096,4096.0,1225.0,,3.0,0.0510000430000445,1.5417700379999817,0.0200055287701322,1.000259667689691,5.465844012594644
300000000,SE,0.1,Active inverse,btab_auto_topk_8192,8192.0,1225.0,,3.0,0.0470258729999386,1.5380269409999985,0.0200055287701313,1.0002596676896462,5.4791462401308
300000000,SE,0.1,Active inverse,btab_auto_topk_16384,16384.0,1225.0,,3.0,0.0469520409999404,1.5377928949999389,0.0200055287701332,1.000259667689741,5.479980144530679
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,1225.0,192.0,40.0,1.5847127309999678,3.0756209999999555,0.0200053859217887,1.0002525253922674,2.739958704599864
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,1225.0,256.0,7.0,0.4815179380000245,1.9726823680000507,0.0200050678669522,1.0002366229170705,4.271886172705833
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_16384_q320,16384.0,1225.0,320.0,1.0,0.5936384020000105,2.0852136429999746,0.0200041267552885,1.0001895681228279,4.041348261502871
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_20480_q192,20480.0,1225.0,192.0,40.0,0.4355399229999648,1.9261605379999764,0.0200053859174438,1.0002525251750258,4.375063430460602
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_20480_q256,20480.0,1225.0,256.0,7.0,0.4720477509999909,1.9635682849999512,0.0200050678695155,1.0002366230452333,4.291714525731519
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_20480_q320,20480.0,1225.0,320.0,1.0,0.5744041179999613,2.06574617199999,0.020004126758519,1.0001895682843505,4.079433690946255
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_32768_q192,32768.0,1225.0,192.0,40.0,2.0154830280000624,3.506204619000073,0.0200053859570453,1.0002525271550677,2.403474824410937
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_32768_q256,32768.0,1225.0,256.0,7.0,0.4742679010000756,1.965105076999976,0.0200050678558086,1.0002366223598997,4.288358230627135
300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_32768_q320,32768.0,1225.0,320.0,1.0,0.5841989719999674,2.075295917999938,0.0200041267634732,1.000189568532056,4.060661642471495
