dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q192,c1,topk_16384,192.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,336.9370731483755,3369.3707314837548,3369.3707314837548,1.6898655556919661e-12,1.7717738019588927e-14,3766272.0,418.0,418.0,418.0,cupy,136.0,136.0,0.9551886399999604,0.9572371459998976,1.1937353860002986,1.7007069710002725,0.0755035689999203,1.7762105400001929,0.1288742282572718,0.1288447014205032
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q192,c1,topk_16384,192.0,16384.0,21025.0,21025.0,14696.0,34.18047257901823,160856.4428134901,27210.132719030295,272101.3271903029,272101.3271903029,1.4064348198029842e-14,2.882772036549861e-15,64591872.0,418.0,418.0,418.0,cupy,3457.0,3457.0,0.3524119290000271,0.3569684290000623,6.137310954999975,6.659346220999851,0.0797531150001304,6.739099335999981,0.0276408867475511,0.0276137582650715
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,18.308037802027496,183.0803780202749,183.0803780202749,1.4894468014251166e-11,4.5094751980387135e-14,5021696.0,546.0,546.0,546.0,cupy,39.0,39.0,0.452622772000268,0.4544628720000219,0.5294894139997268,1.036411833999864,0.0998289160002059,1.13624075000007,0.1288741651512019,0.1288446353867312
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,16384.0,21025.0,21025.0,14696.0,34.18047257901823,160856.4428134901,13991.901175870018,139919.01175870016,139919.01175870016,6.945293395954739e-14,5.238635774728465e-15,86122496.0,546.0,546.0,546.0,cupy,2423.0,2423.0,0.4560623570000643,0.4607732879999275,4.526023778000308,5.048198276000221,0.1023453029997654,5.1505435789999865,0.0276408981408789,0.0276137691557052
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q320,c1,topk_16384,320.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,1.355356102663814,13.55356102663814,13.55356102663814,1.5158881587209992e-09,1.9925140899283058e-13,6277120.0,674.0,674.0,674.0,cupy,10.0,10.0,0.5672362850000354,0.569062077000126,0.5895907399999487,1.0963090770001145,0.1247211770000831,1.2210302540001976,0.1288748412315461,0.1288452987387843
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_16384_q320,c1,topk_16384,320.0,16384.0,21025.0,21025.0,14696.0,34.18047257901823,160856.4428134901,8293.24058779718,82932.40587797179,82932.40587797179,1.3247385121921274e-13,7.877457124390041e-15,107653120.0,674.0,674.0,674.0,cupy,1937.0,1937.0,0.5749318709999898,0.5797297110002546,3.880017835000217,4.401779746000102,0.1291161910003211,4.530895937000423,0.0276408804303368,0.0276137486287745
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_20480_q192,c1,topk_20480,192.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,336.93707314837087,3369.3707314837084,3369.3707314837084,1.7934208011540005e-12,1.6329846961041284e-14,3766272.0,418.0,418.0,418.0,cupy,144.0,144.0,0.582333321999613,0.5842015440002797,0.8350744239996857,1.341912728999887,0.0768532960000811,1.418766024999968,0.1288738281073446,0.1288443057367548
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_20480_q192,c1,topk_20480,192.0,20480.0,25921.0,25921.0,9800.0,20.372483964692517,81911.1977723939,27210.278143335443,272102.7814333544,272102.7814333544,3.413945067241401e-14,3.0289618452534506e-15,79632384.0,418.0,418.0,418.0,cupy,3392.0,3392.0,0.359139468000194,0.3642000289996758,6.054456461999962,6.576859974999934,0.078835865000201,6.655695840000135,0.0276408730013527,0.0276137369295382
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_20480_q256,c1,topk_20480,256.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,18.308037802016592,183.0803780201659,183.0803780201659,2.0680336904836926e-11,5.381805526934539e-14,5021696.0,546.0,546.0,546.0,cupy,39.0,39.0,0.4523458459998437,0.4544148269997095,0.5294609330003368,1.0365183330000036,0.1006281220002165,1.1371464550002202,0.1288741651374036,0.1288446353735339
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_20480_q256,c1,topk_20480,256.0,20480.0,25921.0,25921.0,9800.0,20.372483964692517,81911.1977723939,13992.022359061242,139920.2235906124,139920.2235906124,9.656110757676443e-14,5.017256308714807e-15,106176512.0,546.0,546.0,546.0,cupy,2517.0,2517.0,0.5661217100000613,0.5713620299998183,4.871681669999816,5.3939944819999255,0.1041044339999643,5.49809891599989,0.027640849869601,0.0276137133092371
