dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,1225.0,35.0,16384.0,192.0,16384.0,1225.0,192.0,30.0,0.4067883179999398,0.9140461789999108,0.0003547730625119,0.0200028985800745,3.0220319656304193,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,1225.0,35.0,16384.0,256.0,16384.0,1225.0,256.0,6.0,0.4680227369999556,0.9752334599999132,0.000351215856868,0.0200027399108478,2.832426166961417,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,1225.0,35.0,16384.0,320.0,16384.0,1225.0,320.0,1.0,0.5718843850000894,1.079118362000031,0.0003321851584749,0.0200022136897209,2.5597532840424364,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_20480_q192,Box-EigenPro,1225.0,35.0,20480.0,192.0,20480.0,1225.0,192.0,30.0,0.4050490680000393,0.9120707970000694,0.0003547730862992,0.020002898580618,3.028577145640005,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_20480_q256,Box-EigenPro,1225.0,35.0,20480.0,256.0,20480.0,1225.0,256.0,6.0,0.4673080809999419,0.9741490029999796,0.0003512156133166,0.020002739904781,2.8355793235874533,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_20480_q320,Box-EigenPro,1225.0,35.0,20480.0,320.0,20480.0,1225.0,320.0,1.0,1.752270545999977,2.259169185000019,0.0003321853153871,0.0200022136923626,1.222695842941064,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_32768_q192,Box-EigenPro,1225.0,35.0,32768.0,192.0,32768.0,1225.0,192.0,30.0,0.4064473390000103,0.913872289999972,0.0003547730492842,0.0200028985797905,3.022606989210887,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_32768_q256,Box-EigenPro,1225.0,35.0,32768.0,256.0,32768.0,1225.0,256.0,6.0,0.4726080430000365,0.9796509280000693,0.000351215697394,0.0200027399061537,2.8196541156135964,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_32768_q320,Box-EigenPro,1225.0,35.0,32768.0,320.0,32768.0,1225.0,320.0,1.0,0.5711430159999509,1.078077817999997,0.0003321854674642,0.0200022136935061,2.5622239182367466,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_36864_q192,Box-EigenPro,1225.0,35.0,36864.0,192.0,36864.0,1225.0,192.0,30.0,0.7025752849999662,1.210043517000031,0.000354773045902,0.0200028985794229,2.2827912651012565,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_36864_q256,Box-EigenPro,1225.0,35.0,36864.0,256.0,36864.0,1225.0,256.0,6.0,0.464996573999997,0.9718956489999756,0.0003512157617534,0.0200027399076056,2.842153654913773,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_36864_q320,Box-EigenPro,1225.0,35.0,36864.0,320.0,36864.0,1225.0,320.0,1.0,0.5737012670001604,1.0807635630001189,0.0003321853854396,0.0200022136926526,2.555856679079928,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,3440.0,3.608102234000171,4.605632978000131,0.0001956777313599,0.0199974760160189,1.0,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q90,EigenPro-PCG,35721.0,189.0,,90.0,,,,890.0,1.2938120490000529,2.116054112000029,0.0001975375901049,0.0199975012160647,2.1765194717289287,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q180,EigenPro-PCG,35721.0,189.0,,180.0,,,,422.0,0.6424590080000598,1.73459683100009,0.0001978075849791,0.019997506635922,2.6551604936028452,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,398.0,0.8325522550001097,1.3563784780001242,0.0001979169073027,0.0199974888025433,3.3955367566660173,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,35721.0,189.0,4096.0,,4096.0,5329.0,,176.0,1.2022383440000797,1.7260617590000038,0.000197571766275,0.0199974885906443,2.668289795533394,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_8192,Active inverse,35721.0,189.0,8192.0,,8192.0,10609.0,,86.0,3.97742560100005,4.501297388000012,0.0001976832238881,0.0199974883252847,1.0231790039641164,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_16384,Active inverse,35721.0,189.0,16384.0,,16384.0,21025.0,,37.0,2.189495803,2.713076276000038,0.0001991396387237,0.019997499716206,1.6975685566755758,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,35721.0,189.0,16384.0,192.0,16384.0,21025.0,192.0,464.0,1.1390602229998876,1.6628611289997934,0.0001973451921653,0.0199974935121464,2.76970391434335,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721.0,189.0,16384.0,256.0,16384.0,21025.0,256.0,327.0,2.4732220289999987,2.997207438000032,0.0001971597303147,0.0199974926862099,1.5366413814431756,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,35721.0,189.0,16384.0,320.0,16384.0,21025.0,320.0,189.0,0.9236331140000402,1.4471408130000327,0.0001978099625675,0.0199974915181653,3.1825741742797677,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_20480_q192,Box-EigenPro,35721.0,189.0,20480.0,192.0,20480.0,25921.0,192.0,428.0,1.1007485789998557,1.624484536999944,0.0001983448523458,0.0199974967946226,2.835135006274479,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_20480_q256,Box-EigenPro,35721.0,189.0,20480.0,256.0,20480.0,25921.0,256.0,291.0,2.4183858789999704,2.9430019300000367,0.0001979672207611,0.0199974973742043,1.564943920373193,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_20480_q320,Box-EigenPro,35721.0,189.0,20480.0,320.0,20480.0,25921.0,320.0,243.0,1.038875561000168,1.562546502000032,0.0001977439204582,0.0199974959141154,2.9475173840298523,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_32768_q192,Box-EigenPro,35721.0,189.0,32768.0,192.0,32768.0,35721.0,192.0,301.0,0.8837625339999704,1.4076321979998738,0.0001984500622032,0.019997512492056,3.2719008449397116,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_32768_q256,Box-EigenPro,35721.0,189.0,32768.0,256.0,32768.0,35721.0,256.0,208.0,0.9754048249999414,1.49983650199988,0.0001989606036712,0.0199975150030718,3.070756693718939,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_32768_q320,Box-EigenPro,35721.0,189.0,32768.0,320.0,32768.0,35721.0,320.0,145.0,0.8713116209999043,1.3952909499998896,0.0001989086652708,0.0199975195133341,3.3008405723555327,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_36864_q192,Box-EigenPro,35721.0,189.0,36864.0,192.0,36864.0,35721.0,192.0,301.0,0.883536112999991,1.407261204999941,0.0001984338560497,0.0199975125011378,3.272763408553087,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_36864_q256,Box-EigenPro,35721.0,189.0,36864.0,256.0,36864.0,35721.0,256.0,208.0,0.8892330210001091,1.4130914610000218,0.000198955219232,0.0199975150029357,3.259260355830612,ok,btab_group_c_se_matern_20260628_091803
synthetic_true_func_2d_n100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_36864_q320,Box-EigenPro,35721.0,189.0,36864.0,320.0,36864.0,35721.0,320.0,145.0,0.8940333640000517,1.418031967999923,0.0001989102042498,0.0199975195133035,3.2479049005476166,ok,btab_group_c_se_matern_20260628_091803
