M,active_mode,active_size,active_size_max,active_size_median,active_size_min,active_size_std,active_tau,active_topk,box_memory_bytes,box_memory_bytes_max,box_memory_bytes_median,box_memory_bytes_min,box_memory_bytes_std,box_radii,box_shape,box_size,box_size_max,box_size_median,box_size_min,box_size_std,btab_active_mode,btab_active_size_raw,btab_active_size_raw_max,btab_active_size_raw_median,btab_active_size_raw_min,btab_active_size_raw_std,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_box_size_max,btab_box_size_median,btab_box_size_min,btab_box_size_std,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_iters_max,cg_iters_median,cg_iters_min,cg_iters_std,cg_n_matvec,cg_n_matvec_max,cg_n_matvec_median,cg_n_matvec_min,cg_n_matvec_std,cg_relres,cg_relres_max,cg_relres_median,cg_relres_min,cg_relres_std,chol_memory_bytes,chol_memory_bytes_max,chol_memory_bytes_median,chol_memory_bytes_min,chol_memory_bytes_std,chunk_size,coord_nystrom_gamma,coord_nystrom_gamma_max,coord_nystrom_gamma_median,coord_nystrom_gamma_min,coord_nystrom_gamma_std,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_ASS_matvec_max,diagnostic_n_ASS_matvec_median,diagnostic_n_ASS_matvec_min,diagnostic_n_ASS_matvec_std,diagnostic_n_A_matvec,diagnostic_n_A_matvec_max,diagnostic_n_A_matvec_median,diagnostic_n_A_matvec_min,diagnostic_n_A_matvec_std,diagnostic_n_eig_matvec,diagnostic_n_eig_matvec_max,diagnostic_n_eig_matvec_median,diagnostic_n_eig_matvec_min,diagnostic_n_eig_matvec_std,diagnostic_n_matvec,diagnostic_n_matvec_max,diagnostic_n_matvec_median,diagnostic_n_matvec_min,diagnostic_n_matvec_std,diagnostic_n_power_iter,diagnostic_n_power_iter_max,diagnostic_n_power_iter_median,diagnostic_n_power_iter_min,diagnostic_n_power_iter_std,diagnostic_n_precond,diagnostic_n_precond_max,diagnostic_n_precond_median,diagnostic_n_precond_min,diagnostic_n_precond_std,dim,efgp_matrix_dim,eig_block_size,eig_block_size_max,eig_block_size_median,eig_block_size_min,eig_block_size_std,eig_n_iter,eig_n_iter_max,eig_n_iter_median,eig_n_iter_min,eig_n_iter_std,eig_nystrom_kernel_s,eig_nystrom_kernel_s_max,eig_nystrom_kernel_s_median,eig_nystrom_kernel_s_min,eig_nystrom_kernel_s_std,eig_residual_fro,eig_residual_fro_max,eig_residual_fro_median,eig_residual_fro_min,eig_residual_fro_rel,eig_residual_fro_rel_max,eig_residual_fro_rel_median,eig_residual_fro_rel_min,eig_residual_fro_rel_std,eig_residual_fro_std,eigen_apply_A_block_calls,eigen_apply_A_block_calls_max,eigen_apply_A_block_calls_median,eigen_apply_A_block_calls_min,eigen_apply_A_block_calls_std,eigen_n_matvec,eigen_n_matvec_max,eigen_n_matvec_median,eigen_n_matvec_min,eigen_n_matvec_std,eigen_t_matvec_avg,eigen_t_matvec_avg_max,eigen_t_matvec_avg_median,eigen_t_matvec_avg_min,eigen_t_matvec_avg_std,eigen_t_matvec_total,eigen_t_matvec_total_max,eigen_t_matvec_total_median,eigen_t_matvec_total_min,eigen_t_matvec_total_std,eps,epsilon_T,epsilon_T_max,epsilon_T_median,epsilon_T_min,epsilon_T_std,error_messages,error_types,eta_inv,eta_inv_max,eta_inv_median,eta_inv_min,eta_inv_sq,eta_inv_sq_max,eta_inv_sq_median,eta_inv_sq_min,eta_inv_sq_std,eta_inv_std,exact_apply_mode,failed_count,gamma,gamma_max,gamma_median,gamma_min,gamma_std,has_nufft,inner_last_relres,inner_last_relres_max,inner_last_relres_median,inner_last_relres_min,inner_last_relres_std,inner_max_iters,inner_max_iters_max,inner_max_iters_median,inner_max_iters_min,inner_max_iters_std,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_iters_max,inner_total_iters_median,inner_total_iters_min,inner_total_iters_std,inner_total_matvec,inner_total_matvec_max,inner_total_matvec_median,inner_total_matvec_min,inner_total_matvec_std,inner_total_precond,inner_total_precond_max,inner_total_precond_median,inner_total_precond_min,inner_total_precond_std,inverse_memory_bytes,inverse_memory_bytes_max,inverse_memory_bytes_median,inverse_memory_bytes_min,inverse_memory_bytes_std,iterations,iterations_max,iterations_median,iterations_min,iterations_std,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,lambda1_coord_nystrom_max,lambda1_coord_nystrom_median,lambda1_coord_nystrom_min,lambda1_coord_nystrom_std,local_fft_memory_bytes,local_fft_memory_bytes_max,local_fft_memory_bytes_median,local_fft_memory_bytes_min,local_fft_memory_bytes_std,maxiter,method,mtot,n_matvec,n_matvec_max,n_matvec_median,n_matvec_min,n_matvec_std,n_precond,n_precond_max,n_precond_median,n_precond_min,n_precond_std,n_test,n_train,nufft_backend,nufft_stage,ok_count,outer_gmres_restart,outer_iters,outer_iters_max,outer_iters_median,outer_iters_min,outer_iters_std,outer_relres,outer_relres_max,outer_relres_median,outer_relres_min,outer_relres_std,outer_solver,precond_apply_calls,precond_apply_calls_max,precond_apply_calls_median,precond_apply_calls_min,precond_apply_calls_std,precond_kind,profile_components,reg_lambda,repeat_count,rho_max_T,rho_max_T_max,rho_max_T_median,rho_max_T_min,rho_max_T_std,rmse_test,rmse_test_max,rmse_test_median,rmse_test_min,rmse_test_std,rmse_train,rmse_train_max,rmse_train_median,rmse_train_min,rmse_train_std,sigma2_equiv_reg_lambda,sigma2_equiv_reg_lambda_max,sigma2_equiv_reg_lambda_median,sigma2_equiv_reg_lambda_min,sigma2_equiv_reg_lambda_std,solve_mode,status,t_matvec_avg,t_matvec_avg_max,t_matvec_avg_median,t_matvec_avg_min,t_matvec_avg_std,t_matvec_total,t_matvec_total_max,t_matvec_total_median,t_matvec_total_min,t_matvec_total_std,t_precond_avg,t_precond_avg_max,t_precond_avg_median,t_precond_avg_min,t_precond_avg_std,t_precond_total,t_precond_total_max,t_precond_total_median,t_precond_total_min,t_precond_total_std,tail_energy,tail_energy_max,tail_energy_median,tail_energy_min,tail_energy_std,tail_size,tail_size_max,tail_size_median,tail_size_min,tail_size_std,time_active_set,time_active_set_max,time_active_set_median,time_active_set_min,time_active_set_std,time_box_gather_avg,time_box_gather_avg_max,time_box_gather_avg_median,time_box_gather_avg_min,time_box_gather_avg_std,time_box_gather_total,time_box_gather_total_max,time_box_gather_total_median,time_box_gather_total_min,time_box_gather_total_std,time_box_scatter_avg,time_box_scatter_avg_max,time_box_scatter_avg_median,time_box_scatter_avg_min,time_box_scatter_avg_std,time_box_scatter_total,time_box_scatter_total_max,time_box_scatter_total_median,time_box_scatter_total_min,time_box_scatter_total_std,time_box_solve_avg,time_box_solve_avg_max,time_box_solve_avg_median,time_box_solve_avg_min,time_box_solve_avg_std,time_box_solve_total,time_box_solve_total_max,time_box_solve_total_median,time_box_solve_total_min,time_box_solve_total_std,time_build_Ag,time_build_Ag_max,time_build_Ag_median,time_build_Ag_min,time_build_Ag_std,time_build_box_matrix,time_build_box_matrix_max,time_build_box_matrix_median,time_build_box_matrix_min,time_build_box_matrix_std,time_build_inverse,time_build_inverse_max,time_build_inverse_median,time_build_inverse_min,time_build_inverse_std,time_build_local_fft,time_build_local_fft_max,time_build_local_fft_median,time_build_local_fft_min,time_build_local_fft_std,time_cholesky,time_cholesky_max,time_cholesky_median,time_cholesky_min,time_cholesky_std,time_diag_avg,time_diag_avg_max,time_diag_avg_median,time_diag_avg_min,time_diag_avg_std,time_diag_total,time_diag_total_max,time_diag_total_median,time_diag_total_min,time_diag_total_std,time_eigenspace,time_eigenspace_max,time_eigenspace_median,time_eigenspace_min,time_eigenspace_std,time_post_diagnostics,time_post_diagnostics_max,time_post_diagnostics_median,time_post_diagnostics_min,time_post_diagnostics_std,time_precompute,time_precompute_max,time_precompute_median,time_precompute_min,time_precompute_std,time_precond_build,time_precond_build_max,time_precond_build_median,time_precond_build_min,time_precond_build_std,time_predict,time_predict_max,time_predict_median,time_predict_min,time_predict_std,time_solve,time_solve_max,time_solve_median,time_solve_min,time_solve_std,time_symmetrize_regularize,time_symmetrize_regularize_max,time_symmetrize_regularize_median,time_symmetrize_regularize_min,time_symmetrize_regularize_std,time_total,time_total_max,time_total_median,time_total_min,time_total_std,time_total_with_diagnostics,time_total_with_diagnostics_max,time_total_with_diagnostics_median,time_total_with_diagnostics_min,time_total_with_diagnostics_std,tol,top_q,version
35721,topk,1024.0,1024.0,1024.0,1024.0,0.0,,1024,0.0,0.0,0.0,0.0,0.0,"[18, 18]","[37, 37]",1369.0,1369.0,1369.0,1369.0,0.0,topk,1024.0,1024.0,1024.0,1024.0,0.0,,1024,6000,1369.0,1369.0,1369.0,1369.0,0.0,full,30,0.01,inverse,6000,group_a,50,diag,0.001,50,auto,auto,154.0,154.0,154.0,154.0,0.0,155.0,155.0,155.0,155.0,0.0,9.789475937264468e-07,9.789475937264468e-07,9.789475937264468e-07,9.789475937264468e-07,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,0.0,60.0,60.0,60.0,60.0,0.0,31.0,31.0,31.0,31.0,0.0,2,35721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1e-05,5.9653489787690495,5.9653489787690495,5.9653489787690495,5.9653489787690495,0.0,,,3.068185933290074,3.068185933290074,3.068185933290074,3.068185933290074,9.41376492123908,9.41376492123908,9.41376492123908,9.41376492123908,0.0,0.0,inverse,0,999999.9999994707,999999.9999994707,999999.9999994707,999999.9999994707,0.0,True,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,50,diag,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29986576.0,29986576.0,29986576.0,29986576.0,0.0,154.0,154.0,154.0,154.0,0.0,matern,0.1,1.5,1.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,6000,btab_auto_topk_1024,189,155.0,155.0,155.0,155.0,0.0,154.0,154.0,154.0,154.0,0.0,250000,1000000,cufinufft,binned_c1,1,50,154.0,154.0,154.0,154.0,0.0,9.789475937264468e-07,9.789475937264468e-07,9.789475937264468e-07,9.789475937264468e-07,0.0,pcg,154.0,154.0,154.0,154.0,0.0,,True,0.1,1,240.15196295342736,240.15196295342736,240.15196295342736,240.15196295342736,0.0,0.03552667247096826,0.03552667247096826,0.03552667247096826,0.03552667247096826,0.0,0.03491486673884461,0.03491486673884461,0.03491486673884461,0.03491486673884461,0.0,0.1,0.1,0.1,0.1,0.0,exact,ok,0.001622101288822089,0.001622101288822089,0.001622101288822089,0.001622101288822089,0.0,0.2514256997674238,0.2514256997674238,0.2514256997674238,0.2514256997674238,0.0,0.0005154681821767991,0.0005154681821767991,0.0005154681821767991,0.0005154681821767991,0.0,0.07938210005522706,0.07938210005522706,0.07938210005522706,0.07938210005522706,0.0,159243.74207647608,159243.74207647608,159243.74207647608,159243.74207647608,0.0,34352.0,34352.0,34352.0,34352.0,0.0,0.0023067000147420913,0.0023067000147420913,0.0023067000147420913,0.0023067000147420913,0.0,6.471818230604729e-05,6.471818230604729e-05,6.471818230604729e-05,6.471818230604729e-05,0.0,0.009966600075131282,0.009966600075131282,0.009966600075131282,0.009966600075131282,0.0,6.579350609810079e-05,6.579350609810079e-05,6.579350609810079e-05,6.579350609810079e-05,0.0,0.010132199939107522,0.010132199939107522,0.010132199939107522,0.010132199939107522,0.0,0.0002544915589712584,0.0002544915589712584,0.0002544915589712584,0.0002544915589712584,0.0,0.0391917000815738,0.0391917000815738,0.0391917000815738,0.0391917000815738,0.0,0.3835090000065975,0.3835090000065975,0.3835090000065975,0.3835090000065975,0.0,0.04726319998735562,0.04726319998735562,0.04726319998735562,0.04726319998735562,0.0,0.278075300011551,0.278075300011551,0.278075300011551,0.278075300011551,0.0,0.0,0.0,0.0,0.0,0.0,0.054975600010948256,0.054975600010948256,0.054975600010948256,0.054975600010948256,0.0,8.970129949210042e-05,8.970129949210042e-05,8.970129949210042e-05,8.970129949210042e-05,0.0,0.013814000121783465,0.013814000121783465,0.013814000121783465,0.013814000121783465,0.0,nan,nan,nan,nan,nan,0.1732668000040576,0.1732668000040576,0.1732668000040576,0.1732668000040576,0.0,0.21960770001169294,0.21960770001169294,0.21960770001169294,0.21960770001169294,0.0,0.38706209999509156,0.38706209999509156,0.38706209999509156,0.38706209999509156,0.0,0.1069361999980174,0.1069361999980174,0.1069361999980174,0.1069361999980174,0.0,0.867985699995188,0.867985699995188,0.867985699995188,0.867985699995188,0.0,0.003194899996742606,0.003194899996742606,0.003194899996742606,0.003194899996742606,0.0,1.087593400006881,1.087593400006881,1.087593400006881,1.087593400006881,0.0,1.2608602000109386,1.2608602000109386,1.2608602000109386,1.2608602000109386,0.0,1e-06,,v6_btab
35721,topk,2048.0,2048.0,2048.0,2048.0,0.0,,2048,0.0,0.0,0.0,0.0,0.0,"[25, 25]","[51, 51]",2601.0,2601.0,2601.0,2601.0,0.0,topk,2048.0,2048.0,2048.0,2048.0,0.0,,2048,6000,2601.0,2601.0,2601.0,2601.0,0.0,full,30,0.01,inverse,6000,group_a,50,diag,0.001,50,auto,auto,90.0,90.0,90.0,90.0,0.0,91.0,91.0,91.0,91.0,0.0,8.786515246782084e-07,8.786515246782084e-07,8.786515246782084e-07,8.786515246782084e-07,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,0.0,60.0,60.0,60.0,60.0,0.0,31.0,31.0,31.0,31.0,0.0,2,35721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1e-05,5.690954425193257,5.690954425193257,5.690954425193257,5.690954425193257,0.0,,,3.028104524555477,3.028104524555477,3.028104524555477,3.028104524555477,9.169417011633351,9.169417011633351,9.169417011633351,9.169417011633351,0.0,0.0,inverse,0,999999.9999994707,999999.9999994707,999999.9999994707,999999.9999994707,0.0,True,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,50,diag,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108243216.0,108243216.0,108243216.0,108243216.0,0.0,90.0,90.0,90.0,90.0,0.0,matern,0.1,1.5,1.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,6000,btab_auto_topk_2048,189,91.0,91.0,91.0,91.0,0.0,90.0,90.0,90.0,90.0,0.0,250000,1000000,cufinufft,binned_c1,1,50,90.0,90.0,90.0,90.0,0.0,8.786515246782084e-07,8.786515246782084e-07,8.786515246782084e-07,8.786515246782084e-07,0.0,pcg,90.0,90.0,90.0,90.0,0.0,,True,0.1,1,54.5477451243749,54.5477451243749,54.5477451243749,54.5477451243749,0.0,0.035526629517846756,0.035526629517846756,0.035526629517846756,0.035526629517846756,0.0,0.03491483190943115,0.03491483190943115,0.03491483190943115,0.03491483190943115,0.0,0.1,0.1,0.1,0.1,0.0,exact,ok,0.0015202890118906419,0.0015202890118906419,0.0015202890118906419,0.0015202890118906419,0.0,0.1383463000820484,0.1383463000820484,0.1383463000820484,0.1383463000820484,0.0,0.0010234077755335925,0.0010234077755335925,0.0010234077755335925,0.0010234077755335925,0.0,0.09210669979802333,0.09210669979802333,0.09210669979802333,0.09210669979802333,0.0,63021.1201277645,63021.1201277645,63021.1201277645,63021.1201277645,0.0,33120.0,33120.0,33120.0,33120.0,0.0,0.00229939998826012,0.00229939998826012,0.00229939998826012,0.00229939998826012,0.0,6.325777988725652e-05,6.325777988725652e-05,6.325777988725652e-05,6.325777988725652e-05,0.0,0.005693200189853087,0.005693200189853087,0.005693200189853087,0.005693200189853087,0.0,6.698111085117691e-05,6.698111085117691e-05,6.698111085117691e-05,6.698111085117691e-05,0.0,0.006028299976605922,0.006028299976605922,0.006028299976605922,0.006028299976605922,0.0,0.0007634566653804439,0.0007634566653804439,0.0007634566653804439,0.0007634566653804439,0.0,0.06871109988423996,0.06871109988423996,0.06871109988423996,0.06871109988423996,0.0,2.0095115000149235,2.0095115000149235,2.0095115000149235,2.0095115000149235,0.0,0.16384009999455884,0.16384009999455884,0.16384009999455884,0.16384009999455884,0.0,1.5505034000088926,1.5505034000088926,1.5505034000088926,1.5505034000088926,0.0,0.0,0.0,0.0,0.0,0.0,0.2834496999857947,0.2834496999857947,0.2834496999857947,0.2834496999857947,0.0,8.846889055954913e-05,8.846889055954913e-05,8.846889055954913e-05,8.846889055954913e-05,0.0,0.007962200150359422,0.007962200150359422,0.007962200150359422,0.007962200150359422,0.0,nan,nan,nan,nan,nan,0.195550699980231,0.195550699980231,0.195550699980231,0.195550699980231,0.0,0.24666679999791086,0.24666679999791086,0.24666679999791086,0.24666679999791086,0.0,2.0132068999810144,2.0132068999810144,2.0132068999810144,2.0132068999810144,0.0,0.10521869998774491,0.10521869998774491,0.10521869998774491,0.10521869998774491,0.0,2.3290415999945253,2.3290415999945253,2.3290415999945253,2.3290415999945253,0.0,0.011718300025677308,0.011718300025677308,0.011718300025677308,0.011718300025677308,0.0,2.575708399992436,2.575708399992436,2.575708399992436,2.575708399992436,0.0,2.771259099972667,2.771259099972667,2.771259099972667,2.771259099972667,0.0,1e-06,,v6_btab
35721,topk,4096.0,4096.0,4096.0,4096.0,0.0,,4096,0.0,0.0,0.0,0.0,0.0,"[36, 36]","[73, 73]",5329.0,5329.0,5329.0,5329.0,0.0,topk,4096.0,4096.0,4096.0,4096.0,0.0,,4096,6000,5329.0,5329.0,5329.0,5329.0,0.0,full,30,0.01,inverse,6000,group_a,50,diag,0.001,50,auto,auto,46.0,46.0,46.0,46.0,0.0,47.0,47.0,47.0,47.0,0.0,8.886103555911705e-07,8.886103555911705e-07,8.886103555911705e-07,8.886103555911705e-07,0.0,0.0,0.0,0.0,0.0,0.0,,nan,nan,nan,nan,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,93.0,93.0,0.0,60.0,60.0,60.0,60.0,0.0,31.0,31.0,31.0,31.0,0.0,2,35721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1e-05,4.931851559891996,4.931851559891996,4.931851559891996,4.931851559891996,0.0,,,2.637845186799575,2.637845186799575,2.637845186799575,2.637845186799575,6.958227229521684,6.958227229521684,6.958227229521684,6.958227229521684,0.0,0.0,inverse,0,999999.9999994707,999999.9999994707,999999.9999994707,999999.9999994707,0.0,True,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,50,diag,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454371856.0,454371856.0,454371856.0,454371856.0,0.0,46.0,46.0,46.0,46.0,0.0,matern,0.1,1.5,1.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,6000,btab_auto_topk_4096,189,47.0,47.0,47.0,47.0,0.0,46.0,46.0,46.0,46.0,0.0,250000,1000000,cufinufft,binned_c1,1,50,46.0,46.0,46.0,46.0,0.0,8.886103555911705e-07,8.886103555911705e-07,8.886103555911705e-07,8.886103555911705e-07,0.0,pcg,46.0,46.0,46.0,46.0,0.0,,True,0.1,1,9.838544680288265,9.838544680288265,9.838544680288265,9.838544680288265,0.0,0.035526637305685144,0.035526637305685144,0.035526637305685144,0.035526637305685144,0.0,0.03491482445714327,0.03491482445714327,0.03491482445714327,0.03491482445714327,0.0,0.1,0.1,0.1,0.1,0.0,exact,ok,0.0015251255337832535,0.0015251255337832535,0.0015251255337832535,0.0015251255337832535,0.0,0.07168090008781292,0.07168090008781292,0.07168090008781292,0.07168090008781292,0.0,0.0030516608695388245,0.0030516608695388245,0.0030516608695388245,0.0030516608695388245,0.0,0.14037639999878593,0.14037639999878593,0.14037639999878593,0.14037639999878593,0.0,21241.399621101573,21241.399621101573,21241.399621101573,21241.399621101573,0.0,30392.0,30392.0,30392.0,30392.0,0.0,0.002626099972985685,0.002626099972985685,0.002626099972985685,0.002626099972985685,0.0,6.567173999349546e-05,6.567173999349546e-05,6.567173999349546e-05,6.567173999349546e-05,0.0,0.0030209000397007912,0.0030209000397007912,0.0030209000397007912,0.0030209000397007912,0.0,7.195000121693896e-05,7.195000121693896e-05,7.195000121693896e-05,7.195000121693896e-05,0.0,0.0033097000559791923,0.0033097000559791923,0.0033097000559791923,0.0033097000559791923,0.0,0.0027817565253075295,0.0027817565253075295,0.0027817565253075295,0.0027817565253075295,0.0,0.12796080016414635,0.12796080016414635,0.12796080016414635,0.12796080016414635,0.0,25.841063400002895,25.841063400002895,25.841063400002895,25.841063400002895,0.0,2.1621118999901228,2.1621118999901228,2.1621118999901228,2.1621118999901228,0.0,16.045199100015452,16.045199100015452,16.045199100015452,16.045199100015452,0.0,0.0,0.0,0.0,0.0,0.0,6.94049469998572,6.94049469998572,6.94049469998572,6.94049469998572,0.0,8.850869262064604e-05,8.850869262064604e-05,8.850869262064604e-05,8.850869262064604e-05,0.0,0.004071399860549718,0.004071399860549718,0.004071399860549718,0.004071399860549718,0.0,nan,nan,nan,nan,nan,0.2582195999857504,0.2582195999857504,0.2582195999857504,0.2582195999857504,0.0,0.2349668999959249,0.2349668999959249,0.2349668999959249,0.2349668999959249,0.0,25.845091199997114,25.845091199997114,25.845091199997114,25.845091199997114,0.0,0.10860870001488365,0.10860870001488365,0.10860870001488365,0.10860870001488365,0.0,26.103113699995447,26.103113699995447,26.103113699995447,26.103113699995447,0.0,0.6932577000115998,0.6932577000115998,0.6932577000115998,0.6932577000115998,0.0,26.338080599991372,26.338080599991372,26.338080599991372,26.338080599991372,0.0,26.596300199977122,26.596300199977122,26.596300199977122,26.596300199977122,0.0,1e-06,,v6_btab
35721,,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,,,,,,group_a,,,,,,,646.0,646.0,646.0,646.0,0.0,647.0,647.0,647.0,647.0,0.0,9.935578746925773e-07,9.935578746925773e-07,9.935578746925773e-07,9.935578746925773e-07,0.0,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,35721,53.0,53.0,53.0,53.0,0.0,3.0,3.0,3.0,3.0,0.0,nan,nan,nan,nan,nan,2061.5053374571207,2061.5053374571207,2061.5053374571207,2061.5053374571207,0.014268597025103693,0.014268597025103693,0.014268597025103693,0.014268597025103693,0.0,0.0,5.0,5.0,5.0,5.0,0.0,257.0,257.0,257.0,257.0,0.0,0.0014086614230263558,0.0014086614230263558,0.0014086614230263558,0.0014086614230263558,0.0,0.36202598571777345,0.36202598571777345,0.36202598571777345,0.36202598571777345,0.0,1e-05,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,0,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,646.0,646.0,646.0,646.0,0.0,matern,0.1,1.5,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6000,eigenpro_pcg_q45,189,647.0,647.0,647.0,647.0,0.0,646.0,646.0,646.0,646.0,0.0,250000,1000000,cufinufft,binned_c1,1,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,full_eigenpro,True,0.1,1,nan,nan,nan,nan,nan,0.03552673842089598,0.03552673842089598,0.03552673842089598,0.03552673842089598,0.0,0.034915066450290945,0.034915066450290945,0.034915066450290945,0.034915066450290945,0.0,nan,nan,nan,nan,nan,,ok,0.0016666480677074234,0.0016666480677074234,0.0016666480677074234,0.0016666480677074234,0.0,1.0783212998067029,1.0783212998067029,1.0783212998067029,1.0783212998067029,0.0,0.0004358900921875553,0.0004358900921875553,0.0004358900921875553,0.0004358900921875553,0.0,0.28158499955316074,0.28158499955316074,0.28158499955316074,0.28158499955316074,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6080724000057671,0.6080724000057671,0.6080724000057671,0.6080724000057671,0.0,nan,nan,nan,nan,nan,0.21551790001103655,0.21551790001103655,0.21551790001103655,0.21551790001103655,0.0,0.00045239998144097626,0.00045239998144097626,0.00045239998144097626,0.00045239998144097626,0.0,0.11077130000921898,0.11077130000921898,0.11077130000921898,0.11077130000921898,0.0,2.0752783000061754,2.0752783000061754,2.0752783000061754,2.0752783000061754,0.0,nan,nan,nan,nan,nan,2.89932100000442,2.89932100000442,2.89932100000442,2.89932100000442,0.0,nan,nan,nan,nan,nan,1e-06,45,v3
