dataset_stem,n_train,eps,selector_tag,route,method,precompute_mode,top_q,btab_eig_q,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_test
synthetic_true_func_2d_n1000000,1000000,1e-07,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q90,c1,90.0,,,,,,,,,110,,0.0003017870003532,0.1564496510000026,0.4744998500000292,,,0.0003954315515286
synthetic_true_func_2d_n1000000,1000000,1e-07,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q180,c1,180.0,,,,,,,,,15,,0.0002975980000883,0.02265321699997,0.6193621140000687,,,0.000395120062158
synthetic_true_func_2d_n1000000,1000000,1e-07,plain_cg,cg_baseline,plain_cg,original/default,,,,,,,,,,804,,,0.8498764619998838,0.8821891510001478,,,0.0003759114738889
synthetic_true_func_2d_n1000000,1000000,1e-07,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1369.0,312.0,4.133928938830195e-06,0.0001198618550026,,,5,5.0,0.0707390689999556,0.0839737850001256,0.1022637750002104,8.198300020012539e-05,0.1023457580004105,0.0003964700601034
synthetic_true_func_2d_n1000000,1000000,1e-07,topk_128,boxeig,btab_boxeig_topk_128_q16,c1,,16.0,128.0,169.0,1512.0,7630.379852480028,309996.76396231144,226204.8579247209,8.346990284632371e-16,1196,1196.0,0.0515074059999278,2.008380367999962,2.0270962390000022,0.0071319300000141,2.0342281690000164,0.0003968687974584
synthetic_true_func_2d_n1000000,1000000,1e-07,topk_128,boxeig,btab_boxeig_topk_128_q32,c1,,32.0,128.0,169.0,1512.0,7630.379852480028,309996.76396231144,88467.71695822939,1.9335674119582e-15,800,800.0,0.0784878650001701,1.4148201660000268,1.4340742470003534,0.0133787089998804,1.4474529560002338,0.0003967390037372
synthetic_true_func_2d_n1000000,1000000,1e-07,topk_128,boxeig,btab_boxeig_topk_128_q64,c1,,64.0,128.0,169.0,1512.0,7630.379852480029,309996.7639623115,12119.374813987224,1.2867440584761798e-14,432,432.0,0.126185562000046,0.8507150949999414,0.8696664700000838,0.0266466040002342,0.896313074000318,0.0003966020483726
synthetic_true_func_2d_n1000000,1000000,1e-07,topk_128,inverse,btab_auto_topk_128,c1,,,128.0,169.0,1512.0,7630.379852480029,309996.7639623115,,,302,302.0,0.0036565340001288,0.4967425520003417,0.5150979200002439,9.395000006406916e-05,0.515191870000308,0.0003965192989845
synthetic_true_func_2d_n1000000,1000000,1e-07,topk_256,boxeig,btab_boxeig_topk_256_q32,c1,,32.0,256.0,361.0,1320.0,233.28220130870517,8206.1529584011,88540.21559896588,2.4723344520181445e-15,708,708.0,0.0784124169999813,1.262569350999911,1.28137260099993,0.0134026099999573,1.2947752109998871,0.0003963680694358
synthetic_true_func_2d_n1000000,1000000,1e-07,topk_256,boxeig,btab_boxeig_topk_256_q64,c1,,64.0,256.0,361.0,1320.0,233.28220130870517,8206.1529584011,15091.568592229874,7.690853007876411e-15,379,379.0,0.1316677449999588,0.7757757059998767,0.7941211339998517,0.0272213409998585,0.8213424749997102,0.0003962502627973
