dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
synthetic_true_func_2d_n1000000,1e-07,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,312.0,4.133928938830195e-06,0.0001198618550026,5,5.0,0.0707390689999556,0.0839737850001256,0.1022637750002104,8.198300020012539e-05,0.1023457580004105,0.0200043888515048,0.0003964700601034
synthetic_true_func_2d_n1000000,1e-07,btab_auto_topk_128,c1,topk_128,128.0,169.0,1512.0,7630.379852480029,309996.7639623115,302,302.0,0.0036565340001288,0.4967425520003417,0.5150979200002439,9.395000006406916e-05,0.515191870000308,0.0200043891392856,0.0003965192989845
synthetic_true_func_2d_n1000000,1e-07,btab_auto_topk_256,c1,topk_256,256.0,361.0,1320.0,233.28220130870517,8206.1529584011,105,105.0,0.0068680849999509,0.1843474699999205,0.2029177389999858,9.349800029667676e-05,0.2030112370002825,0.0200043884273975,0.0003964527115961
synthetic_true_func_2d_n1000000,1e-07,btab_auto_topk_512,c1,topk_512,512.0,625.0,1056.0,2.0827136417605425,66.76645889275588,17,17.0,0.016885583000203,0.0487698299998555,0.0676360519996706,9.04119997358066e-05,0.0677264639994064,0.0200043883149443,0.0003964629114566
synthetic_true_func_2d_n1000000,1e-07,btab_auto_topk_64,c1,topk_64,64.0,81.0,1600.0,39384.87556810593,1794792.2573344274,652,652.0,0.0028307769998718,1.053657698999814,1.0724386229999254,9.776200022315606e-05,1.0725363850001486,0.0200043901296612,0.0003968065553518
synthetic_true_func_2d_n10000000,1e-07,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,312.0,4.134098936860721e-05,0.0011986692413005,4,4.0,0.0692005529999733,0.0800943899998856,0.1395656069998949,0.0001135819998125,0.1396791889997075,0.0200068624117947,0.0002896737476527
synthetic_true_func_2d_n10000000,1e-07,btab_auto_topk_128,c1,topk_128,128.0,169.0,1512.0,76304.10993812238,3099985.576725921,605,605.0,0.0037152449999666,0.9882361640002272,1.047795219999898,0.0001208560001941,1.0479160760000923,0.0200068588670022,0.0002894279456791
synthetic_true_func_2d_n10000000,1e-07,btab_auto_topk_256,c1,topk_256,256.0,361.0,1320.0,2332.8456585245817,82062.49204251924,218,218.0,0.0069067929998709,0.3713988660001632,0.4305361169999742,0.0001272889999199,0.4306634059998941,0.0200068629100988,0.000289535716411
synthetic_true_func_2d_n10000000,1e-07,btab_auto_topk_512,c1,topk_512,512.0,625.0,1056.0,20.8275181323575,667.6777901091695,37,37.0,0.0168049870003414,0.0839034029995673,0.1433687429998826,0.0001250169998456,0.1434937599997283,0.0200068622063332,0.0002895755452365
synthetic_true_func_2d_n10000000,1e-07,btab_auto_topk_64,c1,topk_64,64.0,81.0,1600.0,393849.2408822248,17947974.916837867,1084,1084.0,0.0028136679998169,1.739385201999994,1.7987556950001815,0.0001344270003755,1.798890122000557,0.0200068536564466,0.0002890817386196
