dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_auto_topk_1024,Active inverse,1681,41,1024.0,,1024.0,1369.0,,3,0.0827263270002731,0.2314940650003336,0.0002638723400783,0.0200059708428566,10.10508056436146,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_64_q16,Box-EigenPro,1681,41,64.0,16.0,64.0,81.0,16.0,2346,3.8774177779996535,4.025867543000004,0.0002594795929286,0.0200058983656344,0.5810589027121147,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_64_q32,Box-EigenPro,1681,41,64.0,32.0,64.0,81.0,32.0,1139,1.9136472089999188,2.062806447000185,0.0002617045665253,0.0200059391005756,1.13402116829805,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_128_q16,Box-EigenPro,1681,41,128.0,16.0,128.0,169.0,16.0,2213,3.664335600999948,3.812993687000017,0.0002634213774884,0.0200059712700704,0.6134985706835473,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_128_q32,Box-EigenPro,1681,41,128.0,32.0,128.0,169.0,32.0,1530,2.5809971439998662,2.7299929890000385,0.000264041647867,0.0200059695621934,0.8568762580803341,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_128_q64,Box-EigenPro,1681,41,128.0,64.0,128.0,169.0,64.0,970,1.719161589000123,1.8677438330000768,0.0002640382816438,0.0200059687801567,1.2524555753678686,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_256_q32,Box-EigenPro,1681,41,256.0,32.0,256.0,361.0,32.0,1800,3.057907032000003,3.206629598999825,0.000262820344033,0.0200059384256957,0.7295093196075831,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_256_q64,Box-EigenPro,1681,41,256.0,64.0,256.0,361.0,64.0,912,1.6239554219996537,1.772746908999579,0.000262080834303,0.020005937352872,1.3195714318407845,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_256_q128,Box-EigenPro,1681,41,256.0,128.0,256.0,361.0,128.0,330,0.7968145250001726,0.9454801870001576,0.0002644661719104,0.0200059644331741,2.4741567397852933,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_512_q64,Box-EigenPro,1681,41,512.0,64.0,512.0,625.0,64.0,853,1.5378630760001215,1.6863065960001222,0.0002623954500536,0.0200059464054734,1.3872128488073172,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_512_q128,Box-EigenPro,1681,41,512.0,128.0,512.0,625.0,128.0,294,0.7375025979999918,0.8861713029996281,0.000262899968076,0.0200059544356583,2.639744899300673,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n30000000,30000000,SE,SE,SE,1.5,0.1,1e-07,0.1,btab_boxeig_topk_512_q256,Box-EigenPro,1681,41,512.0,256.0,512.0,625.0,256.0,61,0.6371087479997186,0.7859705939999913,0.0002636936737811,0.0200059697776117,2.9762769687028845,ok,btab_group_b_se_20260628_180907
synthetic_true_func_2d_n10000000,10000000,SE,SE,SE,1.5,0.1,1e-07,0.1,plain_cg,EFGP-CG,1681,41,,,,,,1318,1.3720476439998492,1.630588312999862,0.000137694453371,0.0200050473938837,1.0,ok,btab_group_b_se_20260628_180907
