dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,epsilon_T,eta_inv,eta_inv_sq,eta_inv_status,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,240.15196295342736,159243.74207647608,5.9653489787690495,3.068185933290067,9.41376492123904,ok,154,154.0,0.1144548000011127,0.7889814999944065,1.0061193000001367,0.2485106000094674,1.2546299000096042,0.0349148643579408,0.0355266718430123
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,54.5477451243749,63021.1201277645,5.690954425193256,3.0281045245554905,9.169417011633431,ok,90,90.0,0.4617307000153232,1.1360157000017352,1.3519654999836348,0.3482635999971535,1.7002290999807883,0.034914831909431,0.0355266295178468
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,9.838544680288264,21241.399621101573,4.931851559891996,2.637845186799574,6.958227229521679,ok,46,46.0,4.817799900018144,16.993315999978222,17.25019719998818,8.232192700001178,25.48238989998936,0.0349148244571432,0.0355266373056851
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,2401.5196295323567,1592437.420763489,8.15425851300327,3.369172460281812,11.3513230671214,ok,365,365.0,0.1036743999866303,1.6601939999964088,2.540100199985318,0.21040329997777,2.750503499963088,0.0284772756547174,0.028615006477304
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,545.4774512433136,630211.2012771419,7.675905947125055,3.4526477146858543,11.920776241725452,ok,233,233.0,0.4503055000095628,2.112526600016281,2.9908462000021245,0.2955856000189669,3.2864318000210915,0.0284772733352552,0.0286150037304075
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,98.38544680280414,212413.99621084624,6.861776467400548,3.46715911617349,12.021192336864935,ok,113,113.0,8.992806800000835,30.659178100002464,31.53468419998535,6.074228999990737,37.60891319997609,0.0284772862693438,0.028615022535399
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,720.4558888598436,477731.2262291375,7.294641315144398,3.208422249082869,10.293973328409976,ok,248,248.0,0.1008910000091418,1.2293024999962654,1.8134771999903023,0.2130428999953437,2.026520099985646,0.030654318764832,0.0310974465123993
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,163.64323537302514,189063.3603831785,6.659925207394541,3.2221909385766367,10.382514444645386,ok,140,140.0,0.5216988000029232,1.5718818999885116,2.154102700005751,0.34908000001451,2.503182700020261,0.0306542803984923,0.0310974039592108
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,29.51563404084684,63724.19886326596,5.64118809530764,3.1089012491750814,9.665266977122382,ok,69,69.0,10.029702699976042,27.918086899997437,28.461907399992924,7.455078200000571,35.916985599993495,0.0306543301299171,0.031097437529383
synthetic_true_func_2d_n1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,240.1514296249552,159243.36646233394,2.8394050022110284,1.8063859279535643,3.26303012070866,ok,91,91.0,0.1039917999878525,0.4822034999961033,0.6998359999852255,0.2301971999986563,0.9300331999838818,0.0199360744607412,0.0012661960952069
