dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,epsilon_T,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,eta_eig,eta_eig_sq,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_2048_q128,c1,topk_2048,128.0,2048.0,2601.0,2601.0,33120.0,545.4774512433136,630211.2012771419,7.6759059471250515,6563.621645651571,65636.21645651571,65636.21645651571,8.956422486526629e-15,1.7119126100545436e-15,1.0255687405510563,1.0517912415954802,5328896.0,290.0,290.0,290.0,cupy,951,951.0,0.336846099991817,0.3409566000045743,3.2244856000179425,4.100556999997934,0.2481697000039275,4.348726700001862,0.0284775777612875,0.0286152234165127
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,98.38544680280414,212413.99621084624,6.861776467400552,6565.271098656907,65652.71098656907,65652.71098656907,8.508572649997393e-15,2.465923295042093e-15,0.8145760721099656,0.6635341772540999,10915840.0,290.0,290.0,290.0,cupy,998,998.0,0.4145713000034448,0.4196868999861181,3.532862599997316,4.403488300013123,0.3325747000053525,4.736063000018476,0.0284774642412623,0.0286152587083434
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,98.38544680280414,212413.99621084624,6.86177646740055,2718.6302328394663,27186.30232839466,27186.30232839466,1.4725088212249393e-14,2.961758068717738e-15,0.906395968410498,0.8215536515508045,16373760.0,418.0,418.0,418.0,cupy,691,691.0,0.617782100016484,0.6222301000088919,2.995976900012465,3.9472868000157177,0.323057500005234,4.270344300020952,0.0284774949012584,0.0286152111509929
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_8192_q64,c1,topk_8192,64.0,8192.0,10609.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131225,25706.12094615181,257061.2094615181,257061.2094615181,4.324584382931734e-15,1.2567473200463866e-15,0.6209565467114282,0.3855870329037821,10864640.0,162.0,162.0,162.0,cupy,2380,2380.0,0.1916994999919552,0.1963685000082478,7.611641800001962,8.47816490000696,0.2133732000074815,8.69153810001444,0.0284777712097649,0.0286155015509007
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131224,6566.314809846631,65663.1480984663,65663.1480984663,9.722307041417154e-15,1.7124337785383609e-15,0.6657532529925047,0.4432273938701019,21729280.0,290.0,290.0,290.0,cupy,1213,1213.0,0.4270076999964658,0.4320357000106014,4.572621600003913,5.4401962000119966,0.2513853999844286,5.691581599996425,0.0284777635720655,0.028615477458862
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131225,2719.5581356177327,27195.581356177325,27195.581356177325,2.0266724648783996e-14,2.717160434515161e-15,0.6999731985629756,0.4899624787064829,32593920.0,418.0,418.0,418.0,cupy,788,788.0,0.7129191000130959,0.7188355999824125,3.390090100001544,4.309157300012885,0.3773891000018921,4.686546400014777,0.0284777473757896,0.028615439408651
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_1024_q64,c1,topk_1024,64.0,1024.0,1369.0,1369.0,34352.0,720.4558888598436,477731.2262291375,7.294641315144397,7691.245806811316,76912.45806811315,76912.45806811315,4.4554414402215565e-15,1.0594816927823113e-15,1.0663137722670968,1.1370250609264858,1402880.0,162.0,162.0,162.0,cupy,1114,1114.0,0.1769435000023804,0.1811914000136312,3.6361536999756936,4.166837799974019,0.2131613999954424,4.379999199969461,0.0306542748665098,0.0310973840587131
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,720.4558888598436,477731.2262291375,7.294641315144398,1959.5849402133429,19595.849402133423,19595.849402133423,9.139745379071774e-15,1.6056408290478357e-15,1.2510762616754378,1.5651918125277888,2805760.0,290.0,290.0,290.0,cupy,608,608.0,0.3395642999967094,0.3444033999985549,2.2184842999849934,2.7578782999771647,0.2656516999995801,3.023529999976745,0.0306543660945186,0.0310974372333627
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_2048_q128,c1,topk_2048,128.0,2048.0,2601.0,2601.0,33120.0,163.64323537302514,189063.3603831785,6.659925207394543,1967.2935852199512,19672.93585219951,19672.93585219951,1.096658961077734e-14,2.436143508692772e-15,0.9732761079461996,0.947266382298902,5328896.0,290.0,290.0,290.0,cupy,673,673.0,0.375973599991994,0.3808508000220172,2.5028101000061724,3.0958863999985624,0.2560280000034254,3.351914400001988,0.0306543090142001,0.0310973823636836
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,29.51563404084684,63724.19886326596,5.641188095307639,1967.8081646181413,19678.08164618141,19678.08164618141,1.456935118863077e-14,2.1712914533022565e-15,0.7518668657075571,0.5653037837489057,10915840.0,290.0,290.0,290.0,cupy,745,745.0,0.3703994999814313,0.37474330002442,2.9286062000028323,3.4634885999839757,0.3019990999891888,3.765487699973164,0.0306542416638009,0.0310974092906319
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,29.51563404084684,63724.19886326596,5.641188095307639,815.7913459002126,8157.913459002126,8157.913459002126,1.7777679338749207e-14,3.150698452130034e-15,0.839374641559239,0.704549788892701,16373760.0,418.0,418.0,418.0,cupy,486,486.0,0.5967502999992575,0.6012630000186618,2.228221299999859,2.7644703999976628,0.3146872000070289,3.079157600004692,0.0306541965705888,0.0310973137321646
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q64,c1,topk_8192,64.0,8192.0,10609.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425646,7707.088204797722,77070.88204797721,77070.88204797721,4.078700506413593e-15,1.162576557571607e-15,0.5209956060508382,0.2714364215242801,10864640.0,162.0,162.0,162.0,cupy,1539,1539.0,0.193195999978343,0.1989023000060115,5.066088799998397,5.595081100007519,0.2249670000164769,5.820048100023996,0.0306546730174604,0.0310975675097763
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425647,1968.117824483228,19681.178244832277,19681.178244832277,9.072335770555514e-15,1.7777926671887194e-15,0.5807350790814657,0.3372532320757562,21729280.0,290.0,290.0,290.0,cupy,770,770.0,0.4082718999998178,0.4133952000120189,2.9630572000169195,3.499265100021148,0.2676347999949939,3.766899900016142,0.0306547597830491,0.0310976782109805
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425647,816.0590567221964,8160.590567221963,8160.590567221963,5.001998183941091e-14,3.3418570533165826e-15,0.6179422415880208,0.3818526139388278,32593920.0,418.0,418.0,418.0,cupy,505,505.0,0.6950103000272065,0.7004302999994252,2.5475312000198755,3.117280200007372,0.331897600000957,3.4491778000083286,0.0306546413250722,0.0310975660740353
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_1024_q64,c1,topk_1024,64.0,1024.0,1369.0,1369.0,34352.0,240.1514296249552,159243.36646233394,2.8394050022110275,2521.06993162868,25210.6993162868,25210.6993162868,4.631135280784958e-15,1.0857817073242021e-15,0.6671994563160223,0.4451551145083957,1402880.0,162.0,162.0,162.0,cupy,294,294.0,0.1902524000033736,0.1948496999975759,1.1782196999993175,1.447192100022221,0.2199974000104703,1.6671895000326913,0.0199360764793342,0.0012658792427186
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,240.1514296249552,159243.36646233394,2.8394050022110275,691.2003545512331,6912.003545512331,6912.003545512331,1.1529985756471826e-14,1.5855425522355853e-15,0.884037593499784,0.7815224667208892,2805760.0,290.0,290.0,290.0,cupy,116,116.0,0.4027349000098184,0.4076488999999128,0.7706768999923952,0.9884313000075052,0.2956966999918222,1.2841279999993276,0.0199360608388208,0.0012631436138845
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_2048_q128,c1,topk_2048,128.0,2048.0,2601.0,2601.0,33120.0,54.54761652132973,63020.96672492494,2.731338618741145,691.9820422213622,6919.820422213622,6919.820422213622,1.1629293294559712e-14,1.7544901650041078e-15,0.6600444618855921,0.4356586916658407,5328896.0,290.0,290.0,290.0,cupy,135,135.0,0.3829519000137225,0.3874324999924283,0.809875099977944,1.032008299982408,0.2659784000134095,1.2979866999958176,0.0199360895818975,0.0012634089671684
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,9.83852065960661,21241.346961770272,2.4296804987506406,692.0767201498464,6920.767201498464,6920.767201498464,1.0655496712074744e-14,1.6686483892178924e-15,0.4456954004128928,0.1986443899492088,10915840.0,290.0,290.0,290.0,cupy,134,134.0,0.403505500027677,0.4080028999887872,0.8855426000081934,1.1357661000220105,0.2721143999951891,1.4078805000171997,0.0199361284731027,0.0012659554833786
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,9.83852065960661,21241.346961770272,2.4296804987506406,298.80136316594013,2988.013631659401,2988.013631659401,3.0301088227087995e-14,2.259921775332401e-15,0.5136205114308346,0.2638060297624721,16373760.0,418.0,418.0,418.0,cupy,90,90.0,0.5996828000061214,0.6047342999954708,0.8788659000128973,1.1012134999909904,0.333150199992815,1.4343636999838054,0.0199361225851687,0.0012648579842661
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_8192_q64,c1,topk_8192,64.0,8192.0,10609.0,10609.0,25112.0,1.840030510776764,6814.821494690161,1.6726014724805354,2521.720443857134,25217.204438571334,25217.204438571334,5.2208562335198296e-15,1.253286732981993e-15,0.2084108855663934,0.0434350972225683,10864640.0,162.0,162.0,162.0,cupy,307,307.0,0.2228652999910991,0.2397701000154484,1.332120200007921,1.5464762999909,0.3227095000038389,1.8691857999947388,0.0199362022743997,0.0012667975015291
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,1.840030510776764,6814.821494690161,1.672601472480535,692.0915484633261,6920.915484633261,6920.915484633261,1.2435499639101784e-14,1.4784430648438133e-15,0.2620215712693281,0.0686553038104475,21729280.0,290.0,290.0,290.0,cupy,140,140.0,0.4619365000107791,0.4674477000080514,0.9817225000006148,1.210813199984841,0.3000052999996114,1.5108184999844525,0.0199363248797236,0.0012634316579829
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,1.840030510776764,6814.821494690161,1.6726014724805351,298.81704154715857,2988.1704154715853,2988.1704154715853,4.457636115209745e-14,2.062297335173324e-15,0.3016826250514124,0.0910124062579111,32593920.0,418.0,418.0,418.0,cupy,91,91.0,0.7422417999769095,0.7481607999943662,1.0786948000022676,1.3424796999897808,0.3499220999947283,1.6924017999845091,0.0199363387207599,0.0012633605885513
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_1024_q64,c1,topk_1024,64.0,1024.0,1369.0,1369.0,34352.0,2401.5191371138226,1592437.0739614717,2.7524344858248773,25155.10490333865,251551.0490333865,251551.0490333865,4.387212898020528e-15,1.0149596948103013e-15,0.7052638949814656,0.4973971615644277,1402880.0,162.0,162.0,162.0,cupy,298,298.0,0.1902967000205535,0.1945192000130191,1.104231700010132,2.061587800009874,0.2000784999981988,2.261666300008073,0.0199957385076886,0.0005605376183382
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,2401.5191371138226,1592437.0739614717,2.7524344858248777,6911.195760736616,69111.95760736616,69111.95760736616,1.2957704624206904e-14,1.3785313977547256e-15,0.9308967331748738,0.8665687278356522,2805760.0,290.0,290.0,290.0,cupy,190,190.0,0.3474378999962937,0.3521408000087831,0.9313817000074778,1.8100502000015692,0.2531972999859135,2.063247499987483,0.0199956988103258,0.0005599965367769
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_2048_q128,c1,topk_2048,128.0,2048.0,2601.0,2601.0,33120.0,545.477332504985,630211.0596413197,2.7283613937574773,6918.965435282158,69189.65435282157,69189.65435282157,9.83232237776612e-15,1.4741440221958484e-15,0.7189722551781648,0.516921103715976,5328896.0,290.0,290.0,290.0,cupy,193,193.0,0.3433820999925956,0.3474503000034019,0.9381925000052432,1.8472373000113291,0.2539338000060525,2.101171100017382,0.0199956953631118,0.0005600644127603
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654573,6919.887974009593,69198.87974009592,69198.87974009592,1.8082654445136623e-14,1.4052603685921332e-15,0.5279254300228823,0.2787052596648451,10915840.0,290.0,290.0,290.0,cupy,148,148.0,0.3652055000129621,0.3696884999808389,0.8635735999851022,1.740221899992321,0.2738025000144262,2.014024400006747,0.0199957807930309,0.0005593070869972
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,2983.7351513250505,29837.351513250505,29837.351513250505,2.2806190415665813e-14,2.3621661968718306e-15,0.6103545313182814,0.3725326539007589,16373760.0,418.0,418.0,418.0,cupy,102,102.0,0.6278113999869674,0.6322977999807335,0.9522981999907644,1.876867399987532,0.3337782000016887,2.2106455999892205,0.0199957598868528,0.000560002639567
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q64,c1,topk_8192,64.0,8192.0,10609.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.5251616816660967,25161.25007701431,251612.5007701431,251612.5007701431,5.170048811420103e-15,1.1142406904514182e-15,0.2863333511690453,0.0819867879916958,10864640.0,162.0,162.0,162.0,cupy,331,331.0,0.2187235000019427,0.2236936999834142,1.2355876000074204,2.1091750000196043,0.2171571999788284,2.3263321999984328,0.0199958010379782,0.0005617716225382
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.525161681666097,6920.019734500263,69200.19734500263,69200.19734500263,1.1874823452012e-14,1.4591641330962334e-15,0.3669863041843154,0.1346789474588628,21729280.0,290.0,290.0,290.0,cupy,160,160.0,0.3969023000099696,0.4018375999876298,0.9098696000000928,1.7889138000027742,0.2551626000204123,2.0440764000231866,0.0199958359157814,0.0005663821902683
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.525161681666097,2983.8751559467178,29838.75155946717,29838.75155946717,4.856372650439308e-14,2.087156429800547e-15,0.4223737205894975,0.1783995598446149,32593920.0,418.0,418.0,418.0,cupy,106,106.0,0.6458708000136539,0.6511415000131819,0.9991383000160567,1.8779532000189647,0.3458191999816336,2.2237724000005983,0.0199958352712771,0.000565652849265
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_1024_q64,c1,topk_1024,64.0,1024.0,1369.0,1369.0,34352.0,720.4550297588038,477730.6211788942,2.790658341840178,7551.573531100974,75515.73531100973,75515.73531100973,4.153671351733529e-15,1.0410416562357957e-15,0.6916381510307916,0.4783633319612921,1402880.0,162.0,162.0,162.0,cupy,252,252.0,0.194084799994016,0.1981888999871444,0.9811492000008002,1.5386243000102695,0.2107959999993909,1.7494203000096604,0.0199708701955972,0.0008872818006184
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,720.4550297588038,477730.6211788942,2.790658341840178,2073.5684077170545,20735.684077170543,20735.684077170543,1.0900078856749109e-14,1.5372149885116365e-15,0.9115923982662096,0.8310007005767398,2805760.0,290.0,290.0,290.0,cupy,164,164.0,0.3557489000086207,0.3613373999833129,0.8709952000062913,1.514069400000153,0.3013054000039119,1.815374800004065,0.0199708290626206,0.0008838800046646
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_2048_q128,c1,topk_2048,128.0,2048.0,2601.0,2601.0,33120.0,163.6430282154797,189063.11327739028,2.742519728549873,2075.885079779706,20758.85079779706,20758.85079779706,1.3723820247990655e-14,1.424908314203669e-15,0.6997439650929608,0.4896416166840187,5328896.0,290.0,290.0,290.0,cupy,129,129.0,0.3554904999909922,0.3600416000117548,0.8032323000079487,1.424291400006041,0.2782091000117361,1.702500500017777,0.0199708892243242,0.0008845944111026
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,29.51559534762896,63724.11403807059,2.6066564905600487,2076.1633870444343,20761.63387044434,20761.63387044434,1.1310057608139656e-14,1.3544481674782086e-15,0.5056852415738494,0.2557175635456024,10915840.0,290.0,290.0,290.0,cupy,119,119.0,0.3770451000018511,0.3814799999818206,0.749642099981429,1.333698899979936,0.2635060000175144,1.5972048999974504,0.019971037500326,0.0008886637048553
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,29.51559534762896,63724.11403807059,2.6066564905600487,894.8925003561327,8948.925003561326,8948.925003561326,4.220376371199466e-14,2.241008605847905e-15,0.5838853861550267,0.3409221441654047,16373760.0,418.0,418.0,418.0,cupy,79,79.0,0.6788813000021037,0.6832495999988168,0.9732213000243064,1.5042889000033028,0.2997382000030484,1.8040271000063512,0.0199710137846163,0.0008875026650552
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_8192_q64,c1,topk_8192,64.0,8192.0,10609.0,10609.0,25112.0,5.520097879512786,20444.488157514188,2.22872188909052,7553.439554810824,75534.39554810824,75534.39554810824,4.324769982256472e-15,1.1283861461697678e-15,0.2534950737731377,0.0642597524272485,10864640.0,162.0,162.0,162.0,cupy,338,338.0,0.1965884999954141,0.2018138999992516,1.3029062999994494,1.867822200001683,0.2090867000224534,2.0769089000241365,0.0199709577466225,0.000889285499708
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,5.520097879512786,20444.488157514188,2.22872188909052,2076.204391118636,20762.04391118636,20762.04391118636,1.2297276718416512e-14,1.4765609656171319e-15,0.3273278477794262,0.1071435199319112,21729280.0,290.0,290.0,290.0,cupy,168,168.0,0.4700588000123389,0.4749462999752722,1.0442398999875877,1.6088438000006136,0.2560946999874431,1.8649384999880567,0.0199709877597677,0.000888910456093
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,5.520097879512786,20444.488157514188,2.22872188909052,894.9358114842851,8949.35811484285,8949.35811484285,2.9906361711679083e-14,1.928786780739052e-15,0.3785209237605225,0.1432780897245193,32593920.0,418.0,418.0,418.0,cupy,100,100.0,0.6922943999816198,0.6974851999839302,1.0600094000110405,1.6542104000109248,0.3206537999794818,1.9748641999904064,0.0199710578166155,0.0008885885906674
