dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,epsilon_T,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,29.51563404084684,63724.19886326596,5.641188095307639,full,0.3019990999891888,3.765487699973164,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,29.51563404084684,63724.19886326596,5.641188095307639,full,0.3146872000070289,3.079157600004692,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_4096,inverse,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,29.51563404084684,63724.19886326596,5.64118809530764,full,7.455078200000571,35.916985599993495,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q64,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425646,full,0.2249670000164769,5.820048100023996,157.0,93.0,64.0,31.0,64.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425647,full,0.2676347999949939,3.766899900016142,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,5.520105239467475,20444.51560835169,4.705387462425647,full,0.331897600000957,3.4491778000083286,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_1024_q64,boxeig,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,240.1514296249552,159243.36646233394,2.8394050022110275,full,0.2199974000104703,1.6671895000326913,157.0,93.0,64.0,31.0,64.0,60.0
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_1024_q128,boxeig,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,240.1514296249552,159243.36646233394,2.8394050022110275,full,0.2956966999918222,1.2841279999993276,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n1000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,240.1514296249552,159243.36646233394,2.8394050022110284,full,0.2301971999986563,0.9300331999838818,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_2048_q128,boxeig,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,54.54761652132973,63020.96672492494,2.731338618741145,full,0.2659784000134095,1.2979866999958176,221.0,93.0,128.0,31.0,128.0,60.0
