M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,2791,2792,8.556831114132429e-08,,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,True,,,,,,,,,,,False,2791.0,matern,0.1,1.5,1.0,,,80000,plain_cg,189,2792,,750000,3000000,3000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.013059817453454234,0.2995625805722207,0,,,ok,,0.0010252330608881315,2.862450705999663,,,,,,,,,,,,,,,,,,,,,,,,2.2206351190000078,,0.018784013999948,4.732189632999962,,6.952827002000049,,1e-07,,80000,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,966,967,7.687496815183925e-08,,,nan,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,72,3,nan,,4818.465106373191,0.011142831312162928,,,5,352,0.0011601309342817827,0.4083660888671875,1e-05,,,True,[],,,,,,,,,,False,966.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q64,189,967,966,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.013122052323194841,0.2995611848832689,0,,,ok,,0.00062892318097269,0.6081687160005913,0.00019809272774631417,0.19135757500293948,,,[],,,,,,,,,,,,,,,,,2.0129974559999937,,2.019359118000011,0.4466849150001053,0.018293781000011222,1.3942762819999643,,5.873317771000075,,1e-07,64,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,522,523,9.434302019792028e-08,,,nan,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,136,3,nan,,1818.175096152469,0.00418903024668536,,,5,672,0.0005192533220563616,0.348938232421875,1e-05,,,True,[],,,,,,,,,,False,522.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q128,189,523,522,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.013122022671166637,0.2995611853569254,0,,,ok,,0.0006378614933131006,0.3336015610027516,0.00020952896934640997,0.10937412199882601,,,[],,,,,,,,,,,,,,,,,0.4245582440000817,,0.04242077699996116,0.00033695199999783654,0.01744057399992016,0.7683682009999302,,1.2356841739999709,,1e-07,128,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,257,258,9.530716977802714e-08,,,nan,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,264,3,nan,,564.2532863699521,0.0012994463398018534,,,5,1312,0.0005377826341768591,0.7055708160400391,1e-05,,,True,[],,,,,,,,,,False,257.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q256,189,258,257,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.013122018155512078,0.2995611855603559,0,,,ok,,0.0006410682984576062,0.1653956210020624,0.0003273574669273107,0.08413086900031885,,,[],,,,,,,,,,,,,,,,,0.8443086439999661,,0.03649892499993257,0.0003225740001653321,0.019204184000045643,0.41290196899990406,,1.294032111999968,,1e-07,256,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,195,196,9.542208726789485e-08,,,nan,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,328,3,nan,,374.7592138019749,0.0008630305605405255,,,5,1632,0.000552072151034486,0.9009817504882812,1e-05,,,True,[],,,,,,,,,,False,195.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q320,189,196,195,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.013122024487436912,0.2995611860547201,0,,,ok,,0.0006433431836758616,0.1260952640004689,0.0003742518717969618,0.07297911500040755,,,[],,,,,,,,,,,,,,,,,1.0799804910000148,,0.036239662000070894,0.00030393099996217643,0.01737945100012439,0.32436605799989593,,1.4408901419999438,,1e-07,320,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,157,158,9.662178025346663e-08,,,nan,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,392,3,nan,,272.5065127530874,0.0006275477932611378,,,5,1952,0.0005638017107228764,1.1005409393310548,1e-05,,,True,[],,,,,,,,,,False,157.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q384,189,158,157,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.013122048760178497,0.2995611863679845,0,,,ok,,0.0006456807721483931,0.10201756199944612,0.00042615149044024386,0.06690578399911828,,,[],,,,,,,,,,,,,,,,,1.313394265999932,,0.036332862000108435,0.000322425999911502,0.017448336999905223,0.27144142100019053,,1.6214909750001425,,1e-07,384,80000,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,131,132,9.169259247794522e-08,,,nan,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,35721,456,3,nan,,204.0505160781059,0.00046990041558644675,,,5,2272,0.0005675339765951667,1.2894371948242187,1e-05,,,True,[],,,,,,,,,,False,131.0,matern,0.1,1.5,1.0,nan,,3000,eigenpro_pcg_q448,189,132,131,750000,3000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.013122043171755674,0.2995611865165305,0,,,ok,,0.0006411576060655176,0.08463280400064832,0.0004823323358708571,0.06318553599908228,,,[],,,,,,,,,,,,,,,,,1.5455402409997987,,0.03580692600007751,0.00030169900014698214,0.017298075999860885,0.23347546800005148,,1.8151243340000747,,1e-07,448,80000,v3
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,352,353,9.975725942793052e-08,0,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,inverse,2999999.999996535,True,,nan,0,50,diag,0.001,0,0,0,6250000,False,352.0,matern,0.1,1.5,1.0,,0,3000,btab_auto_topk_512,189,353,352,750000,3000000,3000,cufinufft,binned_c1,50,352,9.975725942793052e-08,pcg,converged,352,,True,0.1,0,3940.5524016829067,0.013121977084407625,0.29956118485206784,0,0.1,exact,ok,,0.0006314158300282576,0.22288978799997494,0.0002610642784068256,0.09189462599920262,1388670.8245110956,35096,,,0.007815676999825882,4.4392619316950416e-05,0.015626201999566547,4.179195738241891e-05,0.014710768998611456,7.652696590877316e-05,0.026937491999888152,0.7595614700001079,0.3918582470000729,0.12670166700013397,0.0,0.13781411099989782,5.614482386174689e-05,0.019762977999334908,,,0.00035032300002058037,0.03618705499980024,1.2336065419999613,0.01864630299996861,1.7659588090000398,0.10318744500000321,1.80214586399984,1.8024961869998606,1e-07,,80000,v6_btab
35721,expanded_box,topk,728,,728,0,"[15, 15]","[31, 31]",961,topk,728,,728,80000,961,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,283,284,7.688758375848794e-08,0,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,inverse,2999999.999996535,True,,nan,0,50,diag,0.001,0,0,0,14776336,False,283.0,matern,0.1,1.5,1.0,,0,3000,btab_auto_topk_728,189,284,283,750000,3000000,3000,cufinufft,binned_c1,50,283,7.688758375848794e-08,pcg,converged,283,,True,0.1,0,1580.874360297487,0.013121995221167746,0.2995611843347564,0,0.1,exact,ok,,0.0006245871866220843,0.17738276100067196,0.00027034582332042563,0.07650786799968046,781433.9513283625,34760,,,0.0016013920001114457,4.5683893990714135e-05,0.0129285419993721,4.198603180523448e-05,0.011882047000881357,8.474651590259772e-05,0.023983264000435156,0.031694676999904914,0.026259670999934315,0.002745067999967432,0.0,0.00238641999999345,5.5860416973427754e-05,0.015808498003480054,,,0.0002717029999530496,0.04260115500005668,0.03423928799998066,0.018203372000016316,0.46128949900003136,0.00030351800000971707,0.503890654000088,0.5041623570000411,1e-07,,80000,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,80000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,188,189,8.550675308855829e-08,0,,,2,synthetic_true_func_2d_ntrain3000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,,,,,,,,,,,1e-05,inverse,2999999.999996535,True,,nan,0,50,diag,0.001,0,0,0,29986576,False,188.0,matern,0.1,1.5,1.0,,0,3000,btab_auto_topk_1024,189,189,188,750000,3000000,3000,cufinufft,binned_c1,50,188,8.550675308855829e-08,pcg,converged,188,,True,0.1,0,720.4550589697357,0.013122009005761133,0.29956118438100693,0,0.1,exact,ok,,0.0006361734497384908,0.12023678200057475,0.00028677976595940406,0.053914596000367965,477730.6417516551,34352,,,0.0014660000001640583,4.63327287277141e-05,0.00871055300081025,4.312900000513764e-05,0.008108252000965877,9.774333511934837e-05,0.018375747002437492,0.053431864999993195,0.044861101999913444,0.004496859000028053,0.0,0.003497760000072958,5.701361169364665e-05,0.01071855899840557,,,0.00025754800003596756,0.0424637389999134,0.05585035800004334,0.018204501000127493,0.3466638419999981,0.0005761439999787399,0.3891275809999115,0.3893851289999475,1e-07,,80000,v6_btab
