dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source,selection_note
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,300.0,0.6831315659997017,0.7556836059998204,0.0286150133093517,0.0284772790369558,7.532979229406874,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q320,Box-EigenPro,35721.0,189.0,8192.0,320.0,8192.0,10609.0,320.0,699.0,1.7685600909999266,1.8524406599999568,0.0286150382294079,0.0284773002345475,3.0729993305157035,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,4049.0,4.277675117999934,4.401559588000055,0.1372443580931155,0.1371596195830629,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,254.0,0.3601436429999012,0.8438308069999039,0.1371765088965061,0.1370908878184931,5.216163656846148,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,14.0,0.0651087400001415,0.1278787969999939,0.1371764536732555,0.1370908323875246,34.419776313662574,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q256,Box-EigenPro,1225.0,35.0,768.0,256.0,768.0,961.0,256.0,23.0,0.5297015720002491,0.5932788079999227,0.137176452553863,0.1370908304788476,7.41904064100774,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,13558.0,14.482096638999792,15.481267398000456,0.0276200923886429,0.0276472303098078,1.0,ok,group_c,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721.0,189.0,,384.0,,,,689.0,1.1719433500002197,2.999990076999893,0.0276138614219373,0.0276409832623532,5.160439535014172,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,820.0,1.4969730269995123,2.021599065999908,0.0276136850459415,0.0276408173241516,7.657931613825331,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_35721_q448,Box-EigenPro,35721.0,189.0,35721.0,448.0,35721.0,35721.0,448.0,504.0,1.87221617600062,2.397169820000272,0.0276138840338211,0.0276410140473832,6.458143794751554,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,10647.0,11.19902422300038,12.214925166000285,0.1288883010652894,0.1289180143761846,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,1225.0,35.0,,256.0,,,,45.0,0.0640922520001368,1.3749403100000563,0.1288443492535173,0.1288738806279461,8.883967600018785,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,15.0,0.0670536929997069,0.577233643999989,0.1288440653423439,0.1288735751682132,21.161145565521675,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q256,Box-EigenPro,1225.0,35.0,768.0,256.0,768.0,961.0,256.0,72.0,0.5939805879997948,1.10414558399998,0.1288440654407732,0.1288735745147123,11.06278496513962,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,3155.0,3.391602765999778,3.436216476000027,0.0311741106522298,0.0307309459336446,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721.0,189.0,,128.0,,,,565.0,0.8498958710001716,1.3030644310001662,0.0310974377235076,0.0306543111220721,2.6370272983067777,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,183.0,0.5033069999999498,0.5460610390000511,0.0310974181892013,0.0306542977508812,6.292733285444497,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,35721.0,189.0,16384.0,320.0,16384.0,21025.0,320.0,357.0,1.2068742090000342,1.2433987859999434,0.0310974387657289,0.0306543314203466,2.763567501183151,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,2593.0,2.752212179999788,2.7973002889998497,0.1431944415933194,0.1432383292577776,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,153.0,0.2172911069997098,0.6747038839998822,0.1431379829236409,0.1431809962133713,4.145967372258877,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225.0,35.0,512.0,,512.0,625.0,,25.0,0.0566840179999417,0.0884676230002696,0.1431380011821244,0.1431809943486871,31.619480597905575,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q256,Box-EigenPro,1225.0,35.0,512.0,256.0,512.0,625.0,256.0,23.0,0.5929295770001772,0.6243450370002392,0.1431379881414744,0.1431809812084229,4.480375630820907,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,7970.0,8.56577437399983,8.909604037999998,0.0278726172384668,0.0278918669651787,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721.0,189.0,,320.0,,,,523.0,0.8668071629999758,2.1215873179999107,0.0278568383496484,0.0278760043646862,4.199499102586723,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,494.0,1.02445735099991,1.1977041899999676,0.0278567521060508,0.0278759153395472,7.4389019529106255,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q320,Box-EigenPro,35721.0,189.0,8192.0,320.0,8192.0,10609.0,320.0,1111.0,2.485851231000197,2.665748160000021,0.0278567418931,0.0278759048545517,3.3422527197767726,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,6209.0,6.670623802999671,6.993721132999781,0.1327246636582527,0.1327273321362226,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,1225.0,35.0,,256.0,,,,29.0,0.0419630070000494,1.0055176159999064,0.1326567673258081,0.1326596574878473,6.955344214477125,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,14.0,0.0694011030000183,0.2317020899999988,0.1326567247755201,0.132659618972578,30.184108969409024,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q256,Box-EigenPro,1225.0,35.0,768.0,256.0,768.0,961.0,256.0,41.0,0.537941717999729,0.7164106119998905,0.132656721844673,0.1326596172047533,9.762168532758766,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,22152.0,23.702691517999934,27.10588420399972,0.1106107161420081,0.1106034432320669,1.0,ok,group_c,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721.0,189.0,,256.0,,,,606.0,0.9766042880000896,3.369653827000093,0.1105830451734917,0.1105759989658538,8.044115388592104,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,,Matern-1.5,,0.1,1e-05,0.1,--,Active inverse,,,,,,,,,,,,,,,,no candidate with rmse_train <= 1.10 * EFGP-CG
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_35721_q384,Box-EigenPro,35721.0,189.0,35721.0,384.0,35721.0,35721.0,384.0,320.0,1.3388173889998145,2.8935304959995847,0.1105831114276517,0.1105760599888434,9.367754803854542,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,5707.0,6.064098852999905,10.760851337999611,0.3562645901802041,0.3562631584191216,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,11.0,0.0166422279999096,2.1905254479997893,0.3561589527028241,0.3561578211298869,4.912452100396985,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225.0,35.0,512.0,,512.0,625.0,,3000.0,5.135876043999815,6.901156392999837,0.3593776972081305,0.3593689687711359,1.5592823470737225,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q128,Box-EigenPro,1225.0,35.0,768.0,128.0,768.0,961.0,128.0,26.0,0.3013802380000925,2.0690071799999714,0.3561590499100918,0.3561579198003631,5.2009734146982325,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,1817.0,1.9247010729995964,1.941298937999818,0.0187432708581903,0.2990455707184306,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721.0,189.0,,128.0,,,,346.0,0.5114237570001023,0.943979530999968,0.0189347090140999,0.2990352589941314,2.0565053311520205,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721.0,189.0,1024.0,,1024.0,1369.0,,130.0,0.2541113960000984,0.2735630610000044,0.0189347057371067,0.2990352584290108,7.096348940180147,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721.0,189.0,16384.0,256.0,16384.0,21025.0,256.0,186.0,0.800110541000322,0.822022821000246,0.0189346803311044,0.2990352577340832,2.3616119752461677,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,1141.0,1.2007448530002875,1.2199618980002924,0.0048984676248004,0.3000386772643085,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,69.0,0.0979364629997689,0.5253872929997669,0.0049064241821313,0.3000387256579017,2.3220239892646846,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,1225.0,35.0,512.0,,512.0,625.0,,11.0,0.032235835999927,0.0506401130000995,0.0049064991885331,0.3000387233421122,24.090821005827838,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain1000000,1000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q128,Box-EigenPro,1225.0,35.0,512.0,128.0,512.0,625.0,128.0,95.0,0.4120110190001469,0.430782218999866,0.0049065050522349,0.3000387239385419,2.831969018667114,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,4183.0,4.4816106760004,4.608695196000099,0.0082486427618099,0.2998208917821314,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721.0,189.0,,256.0,,,,389.0,0.6318348090003383,1.543000604000099,0.0082805657441374,0.2998206824030219,2.9868395281586055,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,174.0,0.4827056320000338,0.5555807010000535,0.0082804884986915,0.2998206805358442,8.295275893680934,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,35721.0,189.0,4096.0,256.0,4096.0,5329.0,256.0,416.0,1.1847239759999866,1.2682697440000084,0.0082805122973751,0.2998206817992346,3.6338446279296153,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,2049.0,2.15558602100009,2.28591480499972,0.0016422055827647,0.2999588182188242,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,122.0,0.1738960470001984,0.6576574420000725,0.0017030128112331,0.2999590397662195,3.475844199447937,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,4.0,0.0463172539998595,0.1087725839997801,0.0017027089708413,0.299959033916288,21.015541977051328,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain10000000,10000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_768_q256,Box-EigenPro,1225.0,35.0,768.0,256.0,768.0,961.0,256.0,16.0,0.487390631999915,0.5497103640000205,0.0017026709762763,0.2999590342340519,4.158398594427147,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,8867.0,9.497704286000044,10.498031327000264,0.0029535340787461,0.3000157114500472,1.0,ok,group_c,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721.0,189.0,,320.0,,,,585.0,0.9841228190002766,2.581659854999998,0.0029684047188151,0.3000157089286911,4.066388260509351,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,392.0,0.8194180890000098,1.3462397120001697,0.0029680427957229,0.300015702113684,7.798040150964542,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_32768_q384,Box-EigenPro,35721.0,189.0,32768.0,384.0,32768.0,35721.0,384.0,394.0,1.4827068260001397,2.0093748439999217,0.0029685113782742,0.3000157120095615,5.22452610489667,ok,group_c,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225.0,35.0,,,,,,3234.0,3.4316055220001545,4.453117024000221,0.0005713971853088,0.300030522329118,1.0,ok,group_b,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,1225.0,35.0,,128.0,,,,211.0,0.294837484999789,1.2124091609998686,0.0006914914547681,0.3000308285618092,3.6729490070231363,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225.0,35.0,1024.0,,1024.0,1225.0,,3.0,0.0448806919998787,0.5549312200000713,0.0006876167031503,0.3000308149421985,8.024628753090607,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q256,Box-EigenPro,1225.0,35.0,512.0,256.0,512.0,625.0,256.0,61.0,0.57286285400005,1.0830742810003358,0.0006879164781599,0.300030815317068,4.1115527366112765,ok,group_b,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,2730.0,2.98855155199999,3.033507663999899,0.0130598633470349,0.2995625807105733,1.0,ok,group_a,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721.0,189.0,,128.0,,,,522.0,0.7864470520003124,1.2488227510002616,0.0131220232034447,0.2995611853563965,2.4290938498439187,ok,group_a,selected by min time_total under 1.1x EFGP-CG train RMSE
