dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,2730.0,2.98855155199999,3.033507663999899,0.0130598633470349,0.2995625807105733,1.0,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q64,EigenPro-PCG,35721.0,189.0,,64.0,,,,957.0,1.405101318999641,1.6789614999997866,0.013121984785598,0.2995611850010416,1.8067761911159275,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721.0,189.0,,128.0,,,,522.0,0.7864470520003124,1.2488227510002616,0.0131220232034447,0.2995611853563965,2.4290938498439187,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721.0,189.0,,256.0,,,,257.0,0.415510999000162,1.302034066000033,0.0131220178424432,0.2995611855600144,2.3298220401553014,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721.0,189.0,,320.0,,,,195.0,0.3256960759999856,1.436926762999974,0.0131220246380721,0.2995611860548655,2.111108055129149,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721.0,189.0,,384.0,,,,157.0,0.2708871189997808,1.6106422459997702,0.0131220489695083,0.299561186369383,1.883414936826593,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q448,EigenPro-PCG,35721.0,189.0,,448.0,,,,131.0,0.2377555669995672,1.819577078999828,0.013122044223515,0.2995611865132231,1.6671498553209603,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,35721.0,189.0,512.0,,512.0,625.0,,359.0,0.5695061279998299,0.6054838539998855,0.0131219790685735,0.2995611848426407,5.010055419249004,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,35721.0,189.0,728.0,,728.0,961.0,,283.0,0.4595247909996942,0.4968215429998963,0.0131219932859713,0.2995611843320902,6.10582956142168,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721.0,189.0,1024.0,,1024.0,1369.0,,188.0,0.3422932789999322,0.3844376339998234,0.0131220090057601,0.2995611843810068,7.890766656839045,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,111.0,0.3995819670003584,0.4411022660001436,0.0131219991534976,0.2995611842555524,6.877107414358446,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,35721.0,189.0,4096.0,,4096.0,5329.0,,54.0,0.9981912089997422,1.0398002739998446,0.0131220274810674,0.2995611840826372,2.917394561102368,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,35721.0,189.0,2048.0,192.0,2048.0,2601.0,192.0,376.0,0.9990763470000276,1.034491782999794,0.0131220160750158,0.2995611858731815,2.9323651611841783,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q192,Box-EigenPro,35721.0,189.0,4096.0,192.0,4096.0,5329.0,192.0,432.0,1.1231752960002268,1.1595373620002647,0.0131220522587982,0.2995611854888159,2.6161361965663046,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_4096_q256,Box-EigenPro,35721.0,189.0,4096.0,256.0,4096.0,5329.0,256.0,306.0,1.0244043920001786,1.0668254850002086,0.0131219903439829,0.2995611860027579,2.8434900615439513,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q192,Box-EigenPro,35721.0,189.0,8192.0,192.0,8192.0,10609.0,192.0,468.0,1.218358328999784,1.261031948999971,0.0131220046395043,0.2995611856383444,2.4055755814954125,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q256,Box-EigenPro,35721.0,189.0,8192.0,256.0,8192.0,10609.0,256.0,334.0,1.0863947190000545,1.1288474230000247,0.0131220249484919,0.2995611855883189,2.687261008168889,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_8192_q320,Box-EigenPro,35721.0,189.0,8192.0,320.0,8192.0,10609.0,320.0,253.0,1.0447723069996755,1.08713055599992,0.0131220101815456,0.2995611863732813,2.790380278852287,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q192,Box-EigenPro,35721.0,189.0,16384.0,192.0,16384.0,21025.0,192.0,456.0,1.2167401010001413,1.259453054000005,0.0131219772368613,0.2995611861554056,2.4085912963294036,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721.0,189.0,16384.0,256.0,16384.0,21025.0,256.0,318.0,1.2183308230000875,1.2610748850001985,0.0131219840185682,0.2995611865852678,2.4054936785133276,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,35721.0,189.0,16384.0,320.0,16384.0,21025.0,320.0,243.0,1.356357202000254,1.394584954000038,0.013122006105462,0.299561186632796,2.1752046408495933,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721.0,189.0,,,,,,1817.0,1.9247010729995964,1.941298937999818,0.0187432708581903,0.2990455707184306,1.0,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q64,EigenPro-PCG,35721.0,189.0,,64.0,,,,636.0,0.9217907170000216,1.1624938560003102,0.0189347182886233,0.299035258821357,1.6699433962421733,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721.0,189.0,,128.0,,,,346.0,0.5114237570001023,0.943979530999968,0.0189347090140999,0.2990352589941314,2.0565053311520205,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721.0,189.0,,256.0,,,,167.0,0.2683222699997714,1.120528979000028,0.0189347287103111,0.2990352592176367,1.7324843662073373,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721.0,189.0,,320.0,,,,130.0,0.2166642909996881,1.2983832439999787,0.0189347241498377,0.2990352593073548,1.495166351669161,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721.0,189.0,,384.0,,,,104.0,0.1795612290002282,1.4878052580002077,0.0189346974160755,0.2990352595457636,1.3048071496999287,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q448,EigenPro-PCG,35721.0,189.0,,448.0,,,,86.0,0.1560684979999678,1.7098590020000302,0.0189346952831311,0.2990352597928596,1.135356152600344,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,35721.0,189.0,512.0,,512.0,625.0,,250.0,0.3957973290002883,0.4151879290002398,0.018934703861253,0.2990352585110706,4.675711412599129,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,35721.0,189.0,728.0,,728.0,961.0,,176.0,0.3246540170002845,0.3440048520001255,0.0189347109113451,0.2990352588724111,5.6432312704679815,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721.0,189.0,1024.0,,1024.0,1369.0,,130.0,0.2541113960000984,0.2735630610000044,0.0189347057371067,0.2990352584290108,7.096348940180147,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721.0,189.0,2048.0,,2048.0,2601.0,,72.0,0.3303138759997637,0.3527035369997975,0.0189347131414183,0.2990352589218062,5.5040529349750535,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,35721.0,189.0,4096.0,,4096.0,5329.0,,35.0,0.984469529999842,1.007232550000026,0.0189347188705583,0.2990352579292464,1.927359216101354,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,35721.0,189.0,2048.0,192.0,2048.0,2601.0,192.0,280.0,0.8613026910002191,0.8804252899999483,0.0189346714172183,0.2990352590753132,2.2049559003466745,ok,group_a
