Dataset,N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,14.0,0.0694011030000183,0.2317020899999988,0.132659618972578,0.9994898325570569,30.184108969409024
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,828.0,1.6229386740001246,1.7852025110000795,0.1326597173160522,0.9994905735007089,3.9176065963977735
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,693.0,1.402707126000223,1.5655278439999163,0.1326596577357257,0.999490124608039,4.467324653345581
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,65.0,1.175877951000075,1.3504171640001914,0.1326596410790106,0.9994899991122965,5.17893382833128
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,444.0,0.9886128469997856,1.1638401929999418,0.1326596383994485,0.999489978923824,6.00917649610691
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q256,768.0,961.0,256.0,41.0,0.537941717999729,0.7164106119998905,0.1326596172047533,0.9994898192378358,9.762168532758766
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,3000.0,4.982791094000277,6.53735217600024,0.1800868999323533,1.628221461012719,4.146309312126421
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,3000.0,6.475940098000137,8.029818822999914,0.2647704308477465,2.3938715026457915,3.3756532745620595
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q320,20480.0,25921.0,320.0,2784.0,6.379817696999908,7.935033434000161,0.1105757069915006,0.999749228055151,3.415976054726624
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q384,20480.0,25921.0,384.0,2244.0,4.764704270000038,6.3194977489997655,0.1105757161658649,0.9997493110034212,4.289246595315264
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q192,32768.0,35721.0,192.0,789.0,1.70428382900036,3.2591034120000586,0.110575924090083,0.9997511909107011,8.316975798986778
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q256,32768.0,35721.0,256.0,544.0,1.4634777370001757,3.019020585999897,0.1105759935547587,0.9997518189623571,8.978370114366834
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q320,32768.0,35721.0,320.0,412.0,1.3604884799997308,2.915010467999764,0.110576014972519,0.9997520126069641,9.298726197233648
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q384,32768.0,35721.0,384.0,321.0,1.3448567699997511,2.899769573999947,0.110576048032241,0.9997523115101541,9.347599356527429
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q448,32768.0,35721.0,448.0,270.0,1.448660676000145,3.0030584559999625,0.1105759330197961,0.999751271647004,9.02609276547498
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q192,35721.0,35721.0,192.0,807.0,1.97109411800011,3.526111028999821,0.110575868446437,0.9997506878192568,7.6871896491836464
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q256,35721.0,35721.0,256.0,545.0,2.524076136000076,4.079217571999834,0.1105759778434271,0.9997516769113401,6.644873367397042
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q320,35721.0,35721.0,320.0,409.0,1.3545577849999972,2.909183540000413,0.1105760333942195,0.9997521791632662,9.317351013197289
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q384,35721.0,35721.0,384.0,320.0,1.3388173889998145,2.8935304959995847,0.1105760599888434,0.9997524196135011,9.367754803854542
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q448,35721.0,35721.0,448.0,273.0,1.448190271000385,3.0027345420003257,0.1105759030131386,0.9997510003475162,9.027066437229129
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,3000.0,5.135876043999815,6.901156392999837,0.3593689687711359,1.0087177421482367,1.5592823470737225
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3000.0,5.809180290000313,7.574793790000058,0.3592772439763155,1.0084602785496222,1.42061310661759
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,367.0,0.8530700770002113,2.6182089170001746,0.3561579224551231,0.9997046117132474,4.1100048464921235
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,26.0,0.3013802380000925,2.0690071799999714,0.3561579198003631,0.9997046042615647,5.2009734146982325
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,250.0,0.3957973290002883,0.4151879290002398,0.2990352585110706,0.9999655162678545,4.675711412599129
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_728,728.0,961.0,,176.0,0.3246540170002845,0.3440048520001255,0.2990352588724111,0.999965517476167,5.6432312704679815
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_1024,1024.0,1369.0,,130.0,0.2541113960000984,0.2735630610000044,0.2990352584290108,0.9999655159934487,7.096348940180147
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,72.0,0.3303138759997637,0.3527035369997975,0.2990352589218062,0.9999655176413428,5.5040529349750535
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,35.0,0.984469529999842,1.007232550000026,0.2990352579292464,0.9999655143222507,1.927359216101354
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,2601.0,192.0,280.0,0.8613026910002191,0.8804252899999483,0.2990352590753132,0.9999655181546658,2.2049559003466745
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,5329.0,192.0,303.0,0.893304117000298,0.9126719850000882,0.2990352608144554,0.9999655239703087,2.1270499915691294
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,5329.0,256.0,216.0,0.8876459749999412,0.9099994539997168,0.2990352609825575,0.9999655245324373,2.13329681624229
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,10609.0,192.0,305.0,0.8934176239999942,0.9159362169998532,0.2990352597335931,0.9999655203559353,2.1194695678248623
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,10609.0,256.0,213.0,0.853950493999946,0.8762979640000594,0.2990352595105409,0.999965519610055,2.215341148504239
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q320,8192.0,10609.0,320.0,161.0,0.9161845990001892,0.9386211730002288,0.2990352615613037,0.9999655264677484,2.0682454155541885
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,21025.0,192.0,264.0,0.8234617449998041,0.846249453999917,0.2990352580478352,0.9999655147188082,2.294003179350953
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,21025.0,256.0,186.0,0.800110541000322,0.822022821000246,0.2990352577340832,0.9999655136696303,2.3616119752461677
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q320,16384.0,21025.0,320.0,143.0,0.8554530449996491,0.8747517919996426,0.2990352580982994,0.9999655148875591,2.2192568860729023
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,11.0,0.032235835999927,0.0506401130000995,0.3000387233421122,1.0000001535728797,24.090821005827838
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,5.0,0.0495164790004309,0.0681472080000276,0.3000387234278732,1.0000001538587129,17.901861775464056
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,135.0,0.4758001810000678,0.4944812519997867,0.3000387236412529,1.000000154569887,2.4671550095509356
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,95.0,0.4120110190001469,0.430782218999866,0.3000387239385419,1.0000001555607225,2.831969018667114
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,10.0,1.6849677829995926,1.7036104039998463,0.3000387244147142,1.0000001571477588,0.7161038082040279
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,70.0,1.269668538000133,1.2886950699999034,0.3000387253488861,1.0000001602612638,0.9466645185508344
synthetic_true_func_2d_ntrain1000000,1000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q256,768.0,961.0,256.0,6.0,0.4684411489997728,0.4876090029997613,0.3000387228455284,1.0000001519178139,2.5019265241107322
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,596.0,0.919902705000368,0.9926680120001948,0.2998206805611629,0.999999295509505,4.642735678279512
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_728,728.0,961.0,,408.0,0.6476539989998855,0.7203868909996345,0.2998206805205145,0.9999992953739294,6.397527847300093
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_1024,1024.0,1369.0,,323.0,0.5456670690000465,0.6181714809999903,0.299820680355937,0.9999992948250099,7.4553668968112285
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,174.0,0.4827056320000338,0.5555807010000535,0.2998206805358442,0.9999992954250588,8.295275893680934
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,88.0,1.0385965370001031,1.1114181240000107,0.2998206800927435,0.9999992939471741,4.146679900642015
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,2601.0,192.0,510.0,1.215266660999987,1.287901430999682,0.2998206809150431,0.9999992966898102,3.578453354479763
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,5329.0,192.0,602.0,2.243321787999776,2.3163988520000203,0.2998206814567358,0.9999992984965312,1.9895948368394627
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,5329.0,256.0,416.0,1.1847239759999866,1.2682697440000084,0.2998206817992346,0.9999992996388759,3.6338446279296153
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,10609.0,192.0,675.0,1.5035205720000704,1.5841793989998223,0.299820682249574,0.999999301140904,2.9092003083172373
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,10609.0,256.0,476.0,1.2771234389997517,1.362119007999809,0.2998206825857623,0.999999302262201,3.3834746956271426
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q320,8192.0,10609.0,320.0,365.0,1.2101993390001553,1.2828844350001418,0.2998206827652528,0.9999993028608603,3.592447667353287
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,21025.0,192.0,746.0,1.6271189179997236,1.6999746209999105,0.2998206829774936,0.9999993035687521,2.7110376467204573
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,21025.0,256.0,529.0,2.6193075529999987,2.704236079000111,0.2998206830884441,0.9999993039388082,1.704250317414654
synthetic_true_func_2d_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q320,16384.0,21025.0,320.0,398.0,1.2842616419998194,1.3692691960000047,0.2998206836156898,0.9999993056973436,3.365806526184412
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,24.0,0.0531261070000255,0.1157743480002864,0.2999590337788465,1.000000718632056,19.744570748902557
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,4.0,0.0463172539998595,0.1087725839997801,0.299959033916288,1.0000007190902573,21.015541977051328
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,251.0,0.6630520310000065,0.7258371689999876,0.2999590340879634,1.0000007196625873,3.1493493342991905
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,220.0,0.6156289129999095,0.6780785490000198,0.2999590365085907,1.0000007277324527,3.3711651966734806
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,24.0,0.5122179830000277,0.5749009470000601,0.2999590342975283,1.0000007203612329,3.9761889712098197
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,143.0,0.4880399900002885,0.5506660040000497,0.2999590383456843,1.0000007338569388,4.151182002147919
synthetic_true_func_2d_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q256,768.0,961.0,256.0,16.0,0.487390631999915,0.5497103640000205,0.2999590342340519,1.000000720149616,4.158398594427147
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,392.0,0.8194180890000098,1.3462397120001697,0.300015702113684,0.9999999688804192,7.798040150964542
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,187.0,1.2257324239999434,1.7527817459999824,0.3000157021256962,0.9999999689204578,5.989354550820596
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q320,20480.0,25921.0,320.0,769.0,2.030465525000181,2.557630281999991,0.3000157086468457,0.9999999906564844,4.104592990192122
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q384,20480.0,25921.0,384.0,613.0,1.852340136999828,2.379184342999906,0.3000157088552158,0.9999999913510149,4.4124497363509585
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q192,32768.0,35721.0,192.0,916.0,2.0192712899997787,2.5455669459997807,0.3000157081380328,0.9999999889605302,4.124044485845225
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q256,32768.0,35721.0,256.0,636.0,1.6131166969998958,2.1400467369999205,0.3000157104740278,0.9999999967467724,4.905514980349073
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q320,32768.0,35721.0,320.0,500.0,1.5264806499999397,2.05359766499987,0.3000157104381098,0.9999999966270521,5.112019508943553
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q384,32768.0,35721.0,384.0,394.0,1.4827068260001397,2.0093748439999217,0.3000157120095615,1.00000000186495,5.22452610489667
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_32768_q448,32768.0,35721.0,448.0,326.0,1.5453941109999505,2.07214293800007,0.3000157126874829,1.0000000041245698,5.066267936676437
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q192,35721.0,35721.0,192.0,921.0,3.482179166999685,4.009207382000113,0.3000157079528359,0.9999999883432394,2.6184804942075623
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q256,35721.0,35721.0,256.0,647.0,1.643019613999968,2.169490675000361,0.3000157096992605,0.99999999416435,4.838938211614353
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q320,35721.0,35721.0,320.0,491.0,1.502183049999985,2.0292846369998188,0.3000157112870532,0.9999999994567151,5.173267039818033
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q384,35721.0,35721.0,384.0,415.0,1.565813372000321,2.0924968490003266,0.3000157095508349,0.9999999936696239,5.016987878388258
synthetic_true_func_2d_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q448,35721.0,35721.0,448.0,326.0,1.5406416319997334,2.067602000000079,0.3000157126802452,1.0000000041004453,5.077394647035486
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,55.0,0.1054206259996135,0.6157769029996416,0.300030815090645,1.0000009757724806,7.231705187881678
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3.0,0.0448806919998787,0.5549312200000713,0.3000308149421985,1.0000009752777093,8.024628753090607
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,502.0,1.078790994999963,1.589047070000106,0.3000308146636967,1.0000009743494642,2.802382074182311
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,413.0,1.2804256039999018,1.7909754459997205,0.300030818668195,1.000000987696434,2.4864199193498693
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,61.0,0.57286285400005,1.0830742810003358,0.300030815317068,1.0000009765271471,4.1115527366112765
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,266.0,0.6911680779999188,1.2013255239999123,0.3000308207780862,1.0000009947286892,3.7068362696342296
synthetic_true_func_2d_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q256,768.0,961.0,256.0,32.0,0.5864332369997101,1.0966968570000972,0.3000308138061825,1.0000009714913745,4.060481249286398
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,359.0,0.5695061279998299,0.6054838539998855,0.2995611848426407,0.9999953403127678,5.010055419249004
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_728,728.0,961.0,,283.0,0.4595247909996942,0.4968215429998963,0.2995611843320902,0.9999953386084478,6.10582956142168
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_1024,1024.0,1369.0,,188.0,0.3422932789999322,0.3844376339998234,0.2995611843810068,0.9999953387717413,7.890766656839045
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,111.0,0.3995819670003584,0.4411022660001436,0.2995611842555524,0.9999953383529492,6.877107414358446
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,54.0,0.9981912089997422,1.0398002739998446,0.2995611840826372,0.9999953377757237,2.917394561102368
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,2601.0,192.0,376.0,0.9990763470000276,1.034491782999794,0.2995611858731815,0.9999953437529197,2.9323651611841783
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,5329.0,192.0,432.0,1.1231752960002268,1.1595373620002647,0.2995611854888159,0.9999953424698302,2.6161361965663046
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,5329.0,256.0,306.0,1.0244043920001786,1.0668254850002086,0.2995611860027579,0.9999953441854718,2.8434900615439513
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,10609.0,192.0,468.0,1.218358328999784,1.261031948999971,0.2995611856383444,0.9999953429689863,2.4055755814954125
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,10609.0,256.0,334.0,1.0863947190000545,1.1288474230000247,0.2995611855883189,0.9999953428019912,2.687261008168889
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q320,8192.0,10609.0,320.0,253.0,1.0447723069996755,1.08713055599992,0.2995611863732813,0.9999953454223531,2.790380278852287
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,21025.0,192.0,456.0,1.2167401010001413,1.259453054000005,0.2995611861554056,0.9999953446950405,2.4085912963294036
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,21025.0,256.0,318.0,1.2183308230000875,1.2610748850001985,0.2995611865852678,0.9999953461300067,2.4054936785133276
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q320,16384.0,21025.0,320.0,243.0,1.356357202000254,1.394584954000038,0.299561186632796,0.9999953462886654,2.1752046408495933
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,16.0,0.0409647050000785,0.0728493219999109,0.2999783564407239,1.000000507784752,22.212576199435205
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,5.0,0.0486990279996462,0.0800013299999591,0.2999783565150736,1.0000005080326024,20.22680267941845
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,180.0,0.5677871740003866,0.5992861290001201,0.2999783575771668,1.0000005115731703,2.700164475189927
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,148.0,1.4250861599998643,1.4567610009999044,0.299978357183815,1.0000005102619023,1.1108006837700335
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q256,512.0,625.0,256.0,16.0,0.5795851230000153,0.6112765050002054,0.2999783571803583,1.0000005102503793,2.6471999214163624
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,98.0,0.4157710270001189,0.4474663060000239,0.2999783580724781,1.000000513224328,3.6162971251742158
synthetic_true_func_2d_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q256,768.0,961.0,256.0,7.0,0.4708113100000446,0.502254580999761,0.2999783564312178,1.0000005077530627,3.2218145482698595
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,817.0,1.2415530569996918,1.415304193999873,0.3000031599415331,0.9999998296964648,4.954780731046646
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_728,728.0,961.0,,541.0,0.8487808230001974,1.0226022070000909,0.3000031603483759,0.9999998310525929,6.857526710774497
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_1024,1024.0,1369.0,,435.0,0.7206836469999871,0.8945930810000391,0.3000031598017194,0.9999998292304242,7.838784021402205
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,262.0,0.6159060959998897,0.7900717830002577,0.3000031602134351,0.9999998306027952,8.875803566063803
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,127.0,1.1035516570000254,1.2772000209997714,0.3000031601115861,0.9999998302633022,5.490543245928532
synthetic_true_func_2d_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,2601.0,192.0,650.0,1.7332469970001512,1.907196428000134,0.300003162600916,0.9999998385609796,3.67687451908314
