dataset_stem,n_train,eps,method,route,precompute_mode,top_q,iterations,cg_iters,n_matvec,cg_n_matvec,n_precond,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,time_total,rmse_train,rmse_test,cg_relres,status
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,1497.0,1497,1498,1498,,0.09056340000825,,,3.28150780001306,0.0209318999986862,3.3720718000113266,0.0351715065907697,0.0357788144584092,8.352972092727963e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,652.0,652,653,653,652.0,0.0728911000041989,0.5848301999940304,0.0004245000018272,1.9134600999968825,0.0214540000015404,2.571605899996939,0.0349150448564375,0.0355267344357901,8.997797887485008e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,368.0,368,369,369,368.0,0.0668639999930746,1.3733577000093646,0.0004255999956512,1.1888850999966962,0.0216451000014785,2.629532399994787,0.0349152159806323,0.0355270870648809,9.840270764870795e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,plain_cg,cg_baseline,original/default,,2244.0,2244,2245,2245,,0.2489553000050364,,,4.840042800002266,0.0597252000006847,5.088998699997319,0.0307314277737203,0.0311743839340573,9.746581665769032e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,987.0,987,988,988,987.0,0.1808269999892218,0.6154706000088481,0.0004246000025887,2.885984099993948,0.061520000002929,3.6827062999946074,0.0306547793818838,0.0310976961846594,8.558763873492363e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,570.0,570,571,571,570.0,0.1800128000031691,1.3762979000021005,0.000420700001996,1.839119899988873,0.0606651999987661,3.3958512999961386,0.0306548983411767,0.0310978378015893,9.774676691822945e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,789.0,789,790,790,,0.395901199997752,,,1.858319799997844,0.0208769000018946,2.2542220000032103,0.019936857572983,0.0012503840386405,9.79732645966526e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,350.0,350,351,351,350.0,0.2797310000023572,0.5801084999984596,0.0007556999917142,0.9980944999988424,0.0214413000066997,1.8586896999913731,0.0199363592191685,0.0012667374525601,8.872250451322862e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,212.0,212,213,213,212.0,0.0681152999895857,1.3559138999989957,0.0004287000047042,0.6689801000029547,0.0215614000044297,2.0934379999962403,0.0199363007430035,0.0012678166111614,7.949163602115889e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,plain_cg,cg_baseline,original/default,,997.0,997,998,998,,0.2430882000044221,,,2.1455985000066,0.0596846999978879,2.3886880000063684,0.0199712226654614,0.0008834416392095,9.829278288675092e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,448.0,448,449,449,448.0,0.2071827000036137,0.5798667999915779,0.0004617000086,1.262207399995532,0.0602817000035429,2.0497185999993235,0.0199711699498013,0.0008886823782279,9.652558143063751e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,244.0,244,245,245,244.0,0.1820872999960556,1.3500667000043904,0.0004665000014938,0.7933851999987382,0.0598884999926667,2.326005700000678,0.0199713528495078,0.0008895216631581,9.621744460200776e-07,ok
