dataset_stem,n_train,eps,selector_tag,route,method,precompute_mode,top_q,btab_eig_q,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,epsilon_T,eta_inv,eta_eig,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_1024,inverse,btab_auto_topk_1024,c1,,,1024.0,1369.0,34352.0,2401.5196295323567,1592437.420763489,8.154258513003269,3.3691724602821598,,,,365.0,365.0,0.1350122280000505,0.7025512790000903,0.8060349980000865,0.0928381429998808,0.8988731409999673,0.0286149994083213
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q128,c1,,128.0,16384.0,21025.0,14696.0,3.418047257901867,16085.644281349216,4.320710723187872,,0.4381830369743918,65664.20044161964,9.656282636924839e-15,1272.0,1272.0,0.2920827060002011,2.832473361999746,2.9354548789997352,0.1523308400001042,3.0877857189998394,0.0286157752267007
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q192,c1,,192.0,16384.0,21025.0,14696.0,3.418047257901867,16085.644281349216,4.320710723187871,,0.4531134145996673,27196.966346074576,1.4519142532398152e-14,828.0,828.0,0.7742222309998397,2.595578621000186,2.698848093999913,0.1775487299996712,2.8763968239995847,0.0286157550251899
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_16384,boxeig,btab_boxeig_topk_16384_q256,c1,,256.0,16384.0,21025.0,14696.0,3.418047257901867,16085.644281349216,4.320710723187871,,0.4724703013648019,13996.316767999246,5.974696052207264e-14,608.0,608.0,0.7700574880000204,2.2104996079997363,2.31329518199982,0.2078526820000661,2.521147863999886,0.0286157088032486
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_2048,inverse,btab_auto_topk_2048,c1,,,2048.0,2601.0,33120.0,545.4774512433136,630211.2012771419,7.675905947125052,3.452647714685628,,,,234.0,234.0,0.6898001429999567,1.1793698240003323,1.28233179200015,0.09321159800038,1.37554339000053,0.0286150038122626
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q128,c1,,128.0,4096.0,5329.0,30392.0,98.38544680280414,212413.99621084624,6.86177646740055,,0.8145760721099665,65652.71098656904,1.0737725653105836e-14,998.0,998.0,0.2524241729997811,1.9683916700000736,2.0711707589998696,0.1518314650002139,2.2230022240000835,0.0286152560219957
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_4096,boxeig,btab_boxeig_topk_4096_q192,c1,,192.0,4096.0,5329.0,30392.0,98.38544680280414,212413.99621084624,6.861776467400549,,0.9063959684105004,27186.30232839466,1.935212112923265e-14,691.0,691.0,0.5174074910000854,1.7446938499997486,1.848085097999956,0.1766037719999076,2.0246888699998635,0.028615212811907
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q128,c1,,128.0,8192.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131225,,0.6657532529925009,65663.14809846626,1.1113468393306095e-14,1217.0,1217.0,0.2567068129997096,2.328306536999662,2.4307577370000217,0.1512305849996664,2.581988321999688,0.0286154475130098
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,topk_8192,boxeig,btab_boxeig_topk_8192_q192,c1,,192.0,8192.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131224,,0.6999731985629792,27195.58135617733,1.7844135700630662e-14,788.0,788.0,0.3875267250000433,1.9002127270000528,2.0037700469997617,0.1784689709998019,2.182239017999564,0.0286154411725861
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg,eigenpro_baseline,eigenpro_pcg_q45,c1,45.0,,,,,,,,,,,,2306.0,,0.0003154719997837,3.8303564100001495,4.221359530999962,,,0.0278585722447771
