dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,epsilon_T,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.418047257901867,16085.644281349216,4.320710723187872,full,0.1523308400001042,3.0877857189998394,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.418047257901867,16085.644281349216,4.320710723187871,full,0.1775487299996712,2.8763968239995847,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.418047257901867,16085.644281349216,4.320710723187871,full,0.2078526820000661,2.521147863999886,349.0,93.0,256.0,31.0,256.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,545.4774512433136,630211.2012771419,7.675905947125052,full,0.09321159800038,1.37554339000053,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38544680280414,212413.99621084624,6.86177646740055,full,0.1518314650002139,2.2230022240000835,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38544680280414,212413.99621084624,6.861776467400549,full,0.1766037719999076,2.0246888699998635,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131225,full,0.1512305849996664,2.581988321999688,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131224,full,0.1784689709998019,2.182239017999564,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,7204.558888596942,4777312.262290385,8.970694024187555,full,0.0978696719998879,1.320526487999814,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.59370448948817,full,0.1509524459997919,4.811686288999681,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.59370448948817,full,0.1783240209997529,3.69864428999972,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.59370448948817,full,0.2062998979999974,3.910095755999919,349.0,93.0,256.0,31.0,256.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,1636.4323537299117,1890633.603831393,8.49996651061486,full,0.0934361740000895,1.7207564390000698,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,295.1563404084071,637241.9886325274,7.960067707974595,full,0.1523291729999982,2.944797858000129,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,295.1563404084071,637241.9886325274,7.960067707974595,full,0.1802249120000851,2.410551552000016,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,55.2010523946633,204445.1560834745,6.923593269353335,full,0.1530542169998625,3.4597210960000666,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,55.2010523946633,204445.1560834745,6.923593269353336,full,0.1803535280000687,2.927332046000174,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,,,,,,,,,,full,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,,,,,,,,,,full,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,,,,,,,,,,full,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,,,,,,,,,,full,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,,,,,,,,,,full,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,,,,,,,,,,full,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,,,,,,,,,,full,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,,,,,,,,,,full,,,,,,,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,2401.5191371138226,1592437.0739614717,2.752434485824877,full,0.0927553379997334,0.653465499000049,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496143,full,0.1465555499999027,0.9539553889999296,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496143,full,0.1751487100000304,1.0656637399997635,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496147,full,0.2045398309996926,1.319190991999676,349.0,93.0,256.0,31.0,256.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,545.477332504985,630211.0596413196,2.7283613937574773,full,0.0926041630000327,1.16761816799999,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654573,full,0.1587124190000395,0.8470895880000171,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,full,0.1754925649997858,0.870163797999794,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.525161681666097,full,0.1477644869996766,0.8234790029996475,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400346579650652,68148.36962691823,2.5251616816660967,full,0.1748487869999735,0.8953013670002292,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,24015.1960450302,15924374.031357467,2.7151667564683466,full,0.0913373090002096,1.074715555000239,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,full,0.1495589559999643,1.339353247999952,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,full,0.1748526749997836,1.4569231299997227,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,34.18047217727249,160856.4409178191,2.5863794892807217,full,0.2055860939999547,1.6941675199996098,349.0,93.0,256.0,31.0,256.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,5454.774452079139,6302111.940778754,2.71033801367561,full,0.0929766719996223,1.6763625549992869,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,983.854456755023,2124139.9373951904,2.699793029070931,full,0.1544976820000556,1.760577526000361,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,983.854456755023,2124139.9373951904,2.699793029070931,full,0.1751133759998993,1.3582664129999102,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,184.00350583793917,681483.8456139695,2.6721085166520324,full,0.1483047199999418,1.2760877649998292,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,184.00350583793917,681483.8456139695,2.672108516652033,full,0.180188815999827,2.2825224719999824,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,7204.5585500542375,4777312.023860485,2.728506507819749,full,0.0941927050002959,0.8253712540004017,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.254141230310388,48256.93027999156,2.406935776234885,full,0.1479324639999504,1.0073973590001517,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.254141230310388,48256.93027999156,2.406935776234886,full,0.1749632199998814,2.429452451999623,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.254141230310388,48256.93027999156,2.406935776234885,full,0.2037879570002587,1.355763957000363,349.0,93.0,256.0,31.0,256.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,1636.432272096108,1890633.506455327,2.71889958116457,full,0.0925132239999584,1.2930218669998794,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,295.15632516071355,637241.9552057744,2.6938491399842843,full,0.1462343250000231,0.8384277290001592,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,295.15632516071355,637241.9552057744,2.6938491399842843,full,0.1739753130000281,0.93430103899982,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,55.201049494353015,204445.14526602367,2.6300593414737983,full,0.1486281910001707,0.919718558000568,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,55.20104949435302,204445.1452660237,2.630059341473798,full,0.1767898190000778,1.0010951399999612,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,,,,,,,,,,full,,,,,,,,
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,,,,,,,,,,full,,,,,,,,
