M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,epsilon_T,eta_eig,eta_eig_sq,eta_inv,eta_inv_sq,eta_inv_status,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,version
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,12000,5329,full,30,0.01,,cupy,3.030108822708799e-14,2.259921775332401e-15,960,418,418,,418,192,5329,30392,16373760,298.80136316594013,2988.013631659401,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,90,91,8.677660331380197e-07,0,,,2,synthetic_true_func_2d_n1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,3.030108822708799e-14,2.259921775332401e-15,,,,,1e-05,2.4296804987506406,0.5136205114308346,0.26380602976247214,,,,boxeig,999999.9999990036,True,,nan,0,0,,nan,0,0,0,0,False,90.0,matern,0.1,1.5,1.0,,336400,6000,btab_boxeig_topk_4096_q192,189,91,90,1000,1000000,cufinufft,binned_c1,50,90,8.677660331380197e-07,pcg,converged,90,,True,0.1,0,9.83852065960661,0.0012648579842661357,0.01993612258516875,0,0.1,boxeig,ok,,0.0014884230760079655,0.13544649991672486,0.0006010422211450835,0.054093799903057516,21241.346961770272,30392,,2988.013631659401,0.0027382999833207577,6.34100000348149e-05,0.005706900003133342,6.187777617014945e-05,0.00556899985531345,0.00034843777797909244,0.03135940001811832,0.6012445000233129,0.0,0.0,0.0015617000171914697,0.0,8.844666784474005e-05,0.007960200106026605,0.5996828000061214,,0.33315019999281503,0.22234759997809306,0.6047342999954708,0.10781580000184476,0.8788659000128973,0.0,1.1012134999909904,1.4343636999838054,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,12000,10609,full,30,0.01,,cupy,5.2208562335198296e-15,1.253286732981993e-15,320,162,162,,162,64,10609,25112,10864640,2521.720443857134,25217.204438571338,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,307,308,9.842993210767725e-07,0,,,2,synthetic_true_func_2d_n1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,5.2208562335198296e-15,1.253286732981993e-15,,,,,1e-05,1.6726014724805354,0.20841088556639348,0.04343509722256835,,,,boxeig,999999.9999990036,True,,nan,0,0,,nan,0,0,0,0,False,307.0,matern,0.1,1.5,1.0,,672400,6000,btab_boxeig_topk_8192_q64,189,308,307,1000,1000000,cufinufft,binned_c1,50,307,9.842993210767725e-07,pcg,converged,307,,True,0.1,0,1.8400305107767636,0.0012667975015291922,0.019936202274399743,0,0.1,boxeig,ok,,0.0018803087663541958,0.5791351000370923,0.0006400309462314138,0.19648950049304403,6814.821494690161,25112,,25217.204438571338,0.002845399983925745,7.130944498826777e-05,0.021891999611398205,6.356026108167362e-05,0.0195130001520738,0.0003639596078509968,0.11173559961025603,0.2362968999950681,0.0,0.0,0.013431600003968924,0.0,9.804788229119409e-05,0.030100699863396585,0.22286529999109916,,0.3227095000038389,0.21435609998297878,0.2397701000154484,0.1214015000150539,1.332120200007921,0.0,1.5464762999908999,1.8691857999947388,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,12000,10609,full,30,0.01,,cupy,1.2435499639101784e-14,1.4784430648438133e-15,640,290,290,,290,128,10609,25112,21729280,692.0915484633261,6920.915484633261,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,140,141,9.88700336581018e-07,0,,,2,synthetic_true_func_2d_n1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.2435499639101784e-14,1.4784430648438133e-15,,,,,1e-05,1.672601472480535,0.2620215712693281,0.06865530381044758,,,,boxeig,999999.9999990036,True,,nan,0,0,,nan,0,0,0,0,False,140.0,matern,0.1,1.5,1.0,,672400,6000,btab_boxeig_topk_8192_q128,189,141,140,1000,1000000,cufinufft,binned_c1,50,140,9.88700336581018e-07,pcg,converged,140,,True,0.1,0,1.8400305107767636,0.0012634316579829524,0.019936324879723626,0,0.1,boxeig,ok,,0.0019031276592839483,0.2683409999590367,0.0007226314293802716,0.10116840011323802,6814.821494690161,25112,,6920.915484633261,0.002838500018697232,7.170499905311902e-05,0.010038699867436662,6.416214226711808e-05,0.00898269991739653,0.00044077214198685915,0.06170809987816028,0.46364770000218414,0.0,0.0,0.0017111999914050102,0.0,0.00010189714251152639,0.014265599951613694,0.4619365000107791,,0.30000529999961145,0.22909069998422638,0.46744770000805147,0.13120380000327714,0.9817225000006147,0.0,1.210813199984841,1.5108184999844525,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,12000,10609,full,30,0.01,,cupy,4.457636115209744e-14,2.062297335173324e-15,960,418,418,,418,192,10609,25112,32593920,298.81704154715857,2988.1704154715853,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,91,92,9.578204372820593e-07,0,,,2,synthetic_true_func_2d_n1000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,4.457636115209744e-14,2.062297335173324e-15,,,,,1e-05,1.6726014724805351,0.3016826250514124,0.0910124062579111,,,,boxeig,999999.9999990036,True,,nan,0,0,,nan,0,0,0,0,False,91.0,matern,0.1,1.5,1.0,,672400,6000,btab_boxeig_topk_8192_q192,189,92,91,1000,1000000,cufinufft,binned_c1,50,91,9.578204372820593e-07,pcg,converged,91,,True,0.1,0,1.8400305107767636,0.0012633605885513071,0.019936338720759908,0,0.1,boxeig,ok,,0.0016886249998250328,0.15535349998390302,0.0008814340677357964,0.08021050016395748,6814.821494690161,25112,,2988.1704154715853,0.0031866000208538026,7.045384564252754e-05,0.006411299953470007,6.998571404767642e-05,0.0063686999783385545,0.0005940175823135567,0.054055599990533665,0.7438625999784563,0.0,0.0,0.0016208000015467405,0.0,0.0001008109900215129,0.009173800091957673,0.7422417999769095,,0.34992209999472834,0.2637848999875132,0.7481607999943662,0.1199860000051558,1.0786948000022676,0.0,1.3424796999897808,1.6924017999845091,1e-06,,v7_btab_boxeig
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,,1040,1041,8.858843789293982e-07,,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,,,,,,,,,0,0,,,1e-05,,,,,,,,,True,,,,,,,,,,,False,1040.0,matern,0.1,1.5,1.0,,,6000,plain_cg,189,1041,,1000,3000000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.0008818548709574151,0.01997115355799414,0,,,ok,,0.0017355354461699498,1.8066923994629178,,,,,,,,,,,,,,,,,,,,,,,,1.2136598999786656,,0.35474040001281537,2.5754261999973096,,3.7890874999866355,,1e-06,,v1
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,,448,449,9.781682528029487e-07,,,nan,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,53,3,nan,,6996.756023725848,0.01628585707597258,,,5,257,0.0015562090446976837,0.3999457244873047,1e-05,,,,,,,,,True,[],,,,,,,,,,False,448.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q45,189,449,448,1000,3000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0008886800950835621,0.01997116994893149,0,,,ok,,0.00185616169229071,0.8334165998385288,0.0004379158474096455,0.19618629963952117,,,[],,,,,,,,,,,,,,,,,0.6467322999960743,,0.5282449000224005,0.0005933000065851957,0.3670587000087835,1.5269948999921326,,2.7025654000171926,,1e-06,45,v3
35721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,,244,245,9.658113061466829e-07,,,nan,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,,,,2,35721,98,3,nan,,2815.262302179702,0.006492890348921891,,,5,482,0.0019362500455864238,0.9332725219726563,1e-05,,,,,,,,,True,[],,,,,,,,,,False,244.0,matern,0.1,1.5,1.0,nan,,6000,eigenpro_pcg_q90,189,245,244,1000,3000000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0008895074848079817,0.019971352862733896,0,,,ok,,0.0019395342859325512,0.47518590005347505,0.0008358639350292639,0.2039508001471404,,,[],,,,,,,,,,,,,,,,,1.746085699996911,,0.6136591999966186,0.005404700001236051,0.3217489999951795,0.9530694000131916,,3.318219000007957,,1e-06,90,v3
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,12000,1369,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_b,50,diag,0.001,50,auto,auto,134,135,8.421202406226289e-07,29986576,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,2.790658341840178,,,1.8362630681785983,3.37186205555668,ok,chol_solve,2999999.999996535,True,,nan,0,50,diag,0.001,0,0,0,0,False,134.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_1024,189,135,134,1000,3000000,cufinufft,binned_c1,50,134,8.421202406226289e-07,pcg,converged,134,,True,0.1,0,720.4550297588038,0.0008850994567809749,0.019970808626338783,0,0.1,exact,ok,,0.0015964533331700498,0.2155211999779567,0.001879973133761825,0.25191639992408454,477730.6211788942,34352,,,0.0023311999975703657,6.552164072740768e-05,0.008779899857472628,7.349253873646593e-05,0.009848000190686435,0.0016069716425115633,0.21533420009654947,0.101866599987261,0.044836899993242696,-0.101866599987261,0.0,0.053633199975593016,9.08194032042468e-05,0.012169800029369071,,,0.20522539998637512,0.5426670000015292,0.10611289998632856,0.3477877000113949,0.7071663999813609,0.003396500018425286,1.2498333999828901,1.4550587999692652,1e-06,,v6_btab
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,12000,2601,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_b,50,diag,0.001,50,auto,auto,86,87,7.683502278381945e-07,108243216,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,2.7425197285498735,,,1.7823184813869564,3.1766591690935067,ok,chol_solve,2999999.999996535,True,,nan,0,50,diag,0.001,0,0,0,0,False,86.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_2048,189,87,86,1000,3000000,cufinufft,binned_c1,50,86,7.683502278381945e-07,pcg,converged,86,,True,0.1,0,163.6430282154797,0.0008843257865720148,0.01997080483461304,0,0.1,exact,ok,,0.0016697908041800704,0.14527179996366613,0.005058112790805374,0.4349977000092622,189063.11327739028,33120,,,0.0024778999795671552,7.606976730532424e-05,0.006541999988257885,9.232906856151774e-05,0.007940299896290526,0.004736643025670525,0.4073513002076652,0.5360252000100445,0.19484969999757595,-0.5360252000100445,0.0,0.32543140000780113,9.711511767480175e-05,0.008351900120032951,,,0.29551070000161417,0.5275882999994792,0.5398998000018764,0.32788349999464117,1.215921700000763,0.015744100004667416,1.7435100000002421,2.0390207000018563,1e-06,,v6_btab
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,12000,5329,full,30,0.01,,,,,,,,,,,,,,,,,chol_solve,6000,group_b,50,diag,0.001,50,auto,auto,38,39,7.640757208976226e-07,454371856,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,0,93,0,93,60,31,2,35721,,,,,,,,,,,,,1e-05,2.6066564905600496,,,1.631258391272942,2.6610039390983866,ok,chol_solve,2999999.999996535,True,,nan,0,50,diag,0.001,0,0,0,0,False,38.0,matern,0.1,1.5,1.0,,0,6000,btab_auto_topk_4096,189,39,38,1000,3000000,cufinufft,binned_c1,50,38,7.640757208976226e-07,pcg,converged,38,,True,0.1,0,29.51559534762896,0.0008834598663963373,0.01997080115964691,0,0.1,exact,ok,,0.0016330410248767107,0.06368859997019172,0.24084812368566513,9.152228700055275,63724.11403807059,30392,,,0.002504400006728247,6.741315729940604e-05,0.0025616999773774296,0.0001939684229192177,0.007370800070930272,0.24040532894938033,9.135402500076452,10.008391799987294,2.213891399995191,-10.008391799987294,0.0,6.985557799984235,9.388684472804399e-05,0.0035677000996656716,,,7.003993399994215,0.5428749000129756,10.012390400021104,0.309920300001977,19.27418249999755,0.8089426000078674,19.817057400010526,26.82105080000474,1e-06,,v6_btab
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,12000,1369,full,30,0.01,,cupy,4.153671351733529e-15,1.0410416562357957e-15,320,162,162,,162,64,1369,34352,1402880,7551.573531100974,75515.73531100973,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,252,253,8.929294860095744e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,4.153671351733529e-15,1.0410416562357957e-15,,,,,1e-05,2.790658341840178,0.6916381510307916,0.47836333196129216,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,252.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q64,189,253,252,1000,3000000,cufinufft,binned_c1,50,252,8.929294860095744e-07,pcg,converged,252,,True,0.1,0,720.4550297588038,0.0008872818006184359,0.01997087019559721,0,0.1,boxeig,ok,,0.001533456127276173,0.38796440020087175,0.0005912539676905402,0.14899599985801615,477730.6211788942,34352,,75515.73531100973,0.002244500006781891,6.588769957445384e-05,0.01660370029276237,6.098253906534482e-05,0.015367599844466895,0.00033029127082536146,0.08323340024799109,0.1953880999935791,0.0,0.0,0.0013032999995630234,0.0,9.1980158079726e-05,0.023178999836090952,0.19408479999401607,,0.21079599999939092,0.5574751000094693,0.1981888999871444,0.35321669999393634,0.9811492000008002,0.0,1.5386243000102695,1.7494203000096604,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,12000,1369,full,30,0.01,,cupy,1.0900078856749107e-14,1.5372149885116363e-15,640,290,290,,290,128,1369,34352,2805760,2073.5684077170545,20735.684077170543,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,164,165,8.692923435868606e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.0900078856749107e-14,1.5372149885116363e-15,,,,,1e-05,2.790658341840178,0.9115923982662096,0.8310007005767398,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,164.0,matern,0.1,1.5,1.0,,85264,6000,btab_boxeig_topk_1024_q128,189,165,164,1000,3000000,cufinufft,binned_c1,50,164,8.692923435868606e-07,pcg,converged,164,,True,0.1,0,720.4550297588038,0.0008838800046646842,0.01997082906262068,0,0.1,boxeig,ok,,0.0015541006075429984,0.25642660024459474,0.000588987196019067,0.09659390014712699,477730.6211788942,34352,,20735.684077170543,0.0025228000013157725,6.530243937471292e-05,0.010709600057452917,6.149755950545801e-05,0.010085599758895114,0.0003315170727479953,0.05436879993067123,0.35831149999285117,0.0,0.0,0.0025625999842304736,0.0,9.173658398184471e-05,0.015044799773022532,0.3557489000086207,,0.3013054000039119,0.6430741999938618,0.36133739998331293,0.32236779999220744,0.8709952000062913,0.0,1.514069400000153,1.815374800004065,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,12000,2601,full,30,0.01,,cupy,1.3723820247990657e-14,1.424908314203669e-15,640,290,290,,290,128,2601,33120,5328896,2075.885079779706,20758.85079779706,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,129,130,9.633477700036785e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.3723820247990657e-14,1.424908314203669e-15,,,,,1e-05,2.7425197285498735,0.6997439650929608,0.4896416166840187,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,129.0,matern,0.1,1.5,1.0,,163216,6000,btab_boxeig_topk_2048_q128,189,130,129,1000,3000000,cufinufft,binned_c1,50,129,9.633477700036785e-07,pcg,converged,129,,True,0.1,0,163.6430282154797,0.0008845944111026434,0.019970889224324283,0,0.1,boxeig,ok,,0.0017415823070153307,0.226405699911993,0.0006231503890982518,0.08038640019367449,189063.11327739028,33120,,20758.85079779706,0.002321400010259822,7.158527155262383e-05,0.009234500030288473,6.314573535161426e-05,0.008145799860358238,0.00034154496018507684,0.04405929986387491,0.3570809999946505,0.0,0.0,0.001590500003658235,0.0,9.75170538692136e-05,0.012579699949128553,0.35549049999099225,,0.27820910001173615,0.6210590999980923,0.3600416000117548,0.318492199992761,0.8032323000079487,0.0,1.424291400006041,1.702500500017777,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,12000,5329,full,30,0.01,,cupy,1.1310057608139656e-14,1.3544481674782086e-15,640,290,290,,290,128,5329,30392,10915840,2076.1633870444343,20761.63387044434,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,119,120,9.834067092062496e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.1310057608139656e-14,1.3544481674782086e-15,,,,,1e-05,2.6066564905600487,0.5056852415738494,0.25571756354560243,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,119.0,matern,0.1,1.5,1.0,,336400,6000,btab_boxeig_topk_4096_q128,189,120,119,1000,3000000,cufinufft,binned_c1,50,119,9.834067092062496e-07,pcg,converged,119,,True,0.1,0,29.51559534762896,0.0008886637048553472,0.019971037500326076,0,0.1,boxeig,ok,,0.0015224674980951628,0.18269609977141954,0.0005834697476224269,0.0694328999670688,63724.11403807059,30392,,20761.63387044434,0.0025317000108771026,6.614201809788326e-05,0.007870900153648108,6.0920167749575454e-05,0.007249499962199479,0.00032539831884322734,0.038722399942344055,0.37835409998660907,0.0,0.0,0.0013089999847579747,0.0,9.119495805235533e-05,0.010852200008230284,0.3770451000018511,,0.26350600001751445,0.5840567999985069,0.3814799999818206,0.3459414000099059,0.749642099981429,0.0,1.333698899979936,1.5972048999974504,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,12000,5329,full,30,0.01,,cupy,4.220376371199466e-14,2.2410086058479055e-15,960,418,418,,418,192,5329,30392,16373760,894.8925003561327,8948.925003561326,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,79,80,9.505224969770639e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,4.220376371199466e-14,2.2410086058479055e-15,,,,,1e-05,2.6066564905600487,0.5838853861550267,0.34092214416540473,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,79.0,matern,0.1,1.5,1.0,,336400,6000,btab_boxeig_topk_4096_q192,189,80,79,1000,3000000,cufinufft,binned_c1,50,79,9.505224969770639e-07,pcg,converged,79,,True,0.1,0,29.51559534762896,0.0008875026650552632,0.019971013784616392,0,0.1,boxeig,ok,,0.001875424997342634,0.15003399978741072,0.0006652316469050755,0.052553300105500966,63724.11403807059,30392,,8948.925003561326,0.0024452999932691455,7.189746616007406e-05,0.005679899826645851,6.463797431427372e-05,0.005106399970827624,0.0003810670864886215,0.0301042998326011,0.680140600015875,0.0,0.0,0.0012593000137712806,0.0,9.967215120485878e-05,0.007874099945183843,0.6788813000021037,,0.2997382000030484,0.5310675999789964,0.6832495999988168,0.3474975999852177,0.9732213000243064,0.0,1.5042889000033028,1.8040271000063512,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,12000,10609,full,30,0.01,,cupy,4.3247699822564714e-15,1.1283861461697678e-15,320,162,162,,162,64,10609,25112,10864640,7553.439554810824,75534.39554810824,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,338,339,9.945202143856984e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,64,93,64,157,60,31,2,35721,,,,,,,4.3247699822564714e-15,1.1283861461697678e-15,,,,,1e-05,2.2287218890905196,0.2534950737731377,0.06425975242724852,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,338.0,matern,0.1,1.5,1.0,,672400,6000,btab_boxeig_topk_8192_q64,189,339,338,1000,3000000,cufinufft,binned_c1,50,338,9.945202143856984e-07,pcg,converged,338,,True,0.1,0,5.520097879512786,0.0008892854997080537,0.019970957746622584,0,0.1,boxeig,ok,,0.001603488790528618,0.5435826999892015,0.0006301562124780605,0.21299279981758446,20444.488157514188,25112,,75534.39554810824,0.0028858000005129725,6.7936982745966e-05,0.022962700168136507,6.255917196002232e-05,0.021145000122487545,0.00036162425940938997,0.12222899968037382,0.19808059997740202,0.0,0.0,0.0014920999819878489,0.0,9.342485247662059e-05,0.03157760013709776,0.19658849999541417,,0.20908670002245344,0.5649159000022337,0.2018138999992516,0.3560357000096701,1.3029062999994494,0.0,1.867822200001683,2.0769089000241365,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,12000,10609,full,30,0.01,,cupy,1.2297276718416513e-14,1.476560965617132e-15,640,290,290,,290,128,10609,25112,21729280,2076.2043911186356,20762.043911186356,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,168,169,9.716637197438778e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,128,93,128,221,60,31,2,35721,,,,,,,1.2297276718416513e-14,1.476560965617132e-15,,,,,1e-05,2.2287218890905196,0.32732784777942625,0.10714351993191125,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,168.0,matern,0.1,1.5,1.0,,672400,6000,btab_boxeig_topk_8192_q128,189,169,168,1000,3000000,cufinufft,binned_c1,50,168,9.716637197438778e-07,pcg,converged,168,,True,0.1,0,5.520097879512786,0.0008889104560930631,0.019970987759767706,0,0.1,boxeig,ok,,0.0016264704134612835,0.2748734998749569,0.0007203499985085468,0.12101879974943586,20444.488157514188,25112,,20762.043911186356,0.002787800010992214,7.648393009384606e-05,0.012849300255766138,6.618452347798407e-05,0.011118999944301322,0.00043863928467977704,0.07369139982620254,0.4714350000140257,0.0,0.0,0.0013762000016868114,0.0,9.538095314166553e-05,0.01602400012779981,0.4700588000123389,,0.25609469998744316,0.5646039000130259,0.47494629997527227,0.31674380000913516,1.0442398999875877,0.0,1.6088438000006136,1.8649384999880567,1e-06,,v7_btab_boxeig
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,12000,10609,full,30,0.01,,cupy,2.990636171167908e-14,1.9287867807390516e-15,960,418,418,,418,192,10609,25112,32593920,894.9358114842851,8949.35811484285,0.001,boxeig,6000,group_b,50,diag,0.001,50,auto,boxeig,100,101,9.797101898923455e-07,0,,,2,synthetic_true_func_2d_n3000000,False,NVIDIA GeForce RTX 3050 Laptop GPU,full,192,93,192,285,60,31,2,35721,,,,,,,2.990636171167908e-14,1.9287867807390516e-15,,,,,1e-05,2.2287218890905196,0.37852092376052254,0.1432780897245193,,,,boxeig,2999999.999996535,True,,nan,0,0,,nan,0,0,0,0,False,100.0,matern,0.1,1.5,1.0,,672400,6000,btab_boxeig_topk_8192_q192,189,101,100,1000,3000000,cufinufft,binned_c1,50,100,9.797101898923455e-07,pcg,converged,100,,True,0.1,0,5.520097879512786,0.0008885885906674962,0.019971057816615595,0,0.1,boxeig,ok,,0.001720103959663596,0.17373049992602319,0.0008331450007972308,0.08331450007972308,20444.488157514188,25112,,8949.35811484285,0.002845900016836822,6.813100044382736e-05,0.006813100044382736,6.355499906931073e-05,0.0063554999069310725,0.0005558779987040908,0.05558779987040907,0.6936729999724776,0.0,0.0,0.001378599990857765,0.0,0.00010224300145637243,0.010224300145637244,0.6922943999816198,,0.32065379997948185,0.5942009999998845,0.6974851999839302,0.32382019999204203,1.0600094000110403,0.0,1.6542104000109248,1.9748641999904066,1e-06,,v7_btab_boxeig
