dataset_family,n_train,eps,selected_topk,selected_q,time_total,iterations,cg_iters,outer_iters,rmse_test,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max,eta_eig
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,10000000,1e-05,16384.0,256.0,1.5866272509997543,608.0,608.0,608.0,0.0286157086128043,13996.316767999251,9.36855003155036e-14,0.472470301364803
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,30000000,1e-05,4096.0,192.0,2.144670870000027,948.0,948.0,948.0,0.0278571831220031,81583.19468406444,5.779213386832857e-14,0.940516739095007
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,80000000,1e-05,16384.0,256.0,2.8489250989996435,1159.0,1159.0,1159.0,0.0674104132135517,906.3914633658624,2.009411473094633e-12,10.38079388460326
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,300000000,1e-05,16384.0,256.0,6.26287370900036,2505.0,2505.0,2505.0,0.1105847387633931,36425.83976258084,2.1562475962014098e-12,2.3596790621196297
synthetic_true_func_2d,10000000,1e-05,8192.0,128.0,0.6374614129999827,160.0,160.0,160.0,0.0005663821902682,69200.19734500263,1.0428224391327358e-14,0.3669863041843153
synthetic_true_func_2d,30000000,1e-05,4096.0,192.0,0.7360421670000505,101.0,101.0,101.0,0.0003485211713591,89471.13544134461,4.054251348118352e-14,0.626002182708325
synthetic_true_func_2d,100000000,1e-05,16384.0,192.0,1.0782049630001893,106.0,106.0,106.0,0.0002036927225869,298206.4950125004,4.663272628214753e-14,0.2733811636304286
synthetic_true_func_2d,300000000,1e-05,16384.0,128.0,2.04682208200029,168.0,168.0,168.0,0.0001396572667741,2077019.0306498252,1.2363924389252672e-14,0.2405253947481873
