dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,epsilon_T,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38544680280414,212413.99621084624,6.861776467400549,full,0.1742058049999286,1.802584766000109,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131226,full,0.1489553679998607,2.85658042499972,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,18.400350798221424,68148.38536115935,5.745353042131225,full,0.1720930589999625,1.95662227999992,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,7204.558888596942,4777312.262290385,8.970694024187555,full,0.08965239500003,1.178191900999991,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.593704489488172,full,0.1506391420002728,3.7929061780000666,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.59370448948817,full,0.1751059600001099,2.871870490999754,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,10.25414177370542,48256.9328440468,5.59370448948817,full,0.1984975519999352,3.743010165999749,349.0,93.0,256.0,31.0,256.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,1636.4323537299117,1890633.6038313925,8.499966510614861,full,0.0912892530000135,1.0402949240001362,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,295.1563404084071,637241.9886325274,7.960067707974597,full,0.1470936770001571,2.9217227780004578,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,295.1563404084071,637241.9886325274,7.960067707974597,full,0.1749079549999805,2.319578825000008,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,55.2010523946633,204445.1560834745,6.923593269353336,full,0.1490090359998248,3.3639833079996606,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,55.2010523946633,204445.1560834745,6.923593269353336,full,0.1762174030000096,3.3638965089999147,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,72045.58888596435,47773122.62290046,35.567134570515044,full,0.0919715619997987,10.9822234989997,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,102.54141773704696,482569.3284404339,33.737626303131606,full,0.1488070049999805,11.23472529799983,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,102.54141773704696,482569.3284404339,33.73762630313161,full,0.1777614429997811,8.29061718299954,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,102.54141773704696,482569.3284404339,33.73762630313161,full,0.1981486899999254,6.461022399000285,349.0,93.0,256.0,31.0,256.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,16364.323537297962,18906336.03831259,35.53232848870821,full,0.0916886049999448,11.331330742999851,93.0,93.0,0.0,31.0,0.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,2951.563404083863,6372419.886324823,35.18011269214759,full,0.1472145730003831,10.073056480000105,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,2951.563404083863,6372419.886324823,35.1801126921476,full,0.1725220929997704,7.014889856000082,285.0,93.0,192.0,31.0,192.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_8192_q128,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,552.010523946594,2044451.5608346004,34.5916935218253,full,0.1521135160000994,10.32420064500002,221.0,93.0,128.0,31.0,128.0,60.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_boxeig_topk_8192_q192,boxeig,c1,topk_8192,expanded_box,8192.0,10609.0,8192.0,10609.0,25112.0,552.010523946594,2044451.5608346004,34.59169352182529,full,0.1770365169995784,8.002951672999643,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1369.0,1024.0,1369.0,34352.0,2401.5191371138226,1592437.0739614717,2.7524344858248773,full,0.3331636089997118,2.005185242999687,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_16384_q128,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496143,full,0.1472169439998651,1.0079633039999862,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_16384_q192,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496143,full,0.1723893830003362,0.9053449540006112,285.0,93.0,192.0,31.0,192.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_16384_q256,boxeig,c1,topk_16384,expanded_box,16384.0,21025.0,16384.0,21025.0,14696.0,3.4180464675207816,16085.64055186952,2.0225294743496147,full,0.2002423439998892,0.9918295839997882,349.0,93.0,256.0,31.0,256.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_auto_topk_2048,inverse,c1,topk_2048,expanded_box,2048.0,2601.0,2048.0,2601.0,33120.0,545.477332504985,630211.0596413196,2.7283613937574773,full,0.0914500820003922,0.6128262350002842,93.0,93.0,0.0,31.0,0.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q128,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,full,0.8650446560000091,2.839210753000316,221.0,93.0,128.0,31.0,128.0,60.0
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_4096_q192,boxeig,c1,topk_4096,expanded_box,4096.0,5329.0,4096.0,5329.0,30392.0,98.38542462466822,212413.9475908336,2.6745073500654577,full,0.175191249999898,0.8289622219999728,285.0,93.0,192.0,31.0,192.0,60.0
