dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,epsilon_T,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,eta_eig,eta_eig_sq,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,295.15632516071355,637241.9552057744,2.693849139984284,8947.113544134461,89471.13544134461,89471.13544134461,4.054251348118352e-14,1.9345461588676802e-15,0.626002182708325,0.3918787327555871,16373760.0,418.0,418.0,418.0,cupy,101,101.0,0.363402873999803,0.3668367919999582,0.5579179040000781,0.7360421670000505,0.1732094439998945,0.9092516109999452,0.0200005817706316,0.0003485211713591
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,55.201049494353015,204445.14526602367,2.6300593414737987,20762.97707062581,207629.77070625804,207629.77070625804,1.3086936911120807e-14,1.6021330129710325e-15,0.385140181882916,0.1483329597008056,21729280.0,290.0,290.0,290.0,cupy,183,183.0,0.2389743429998816,0.2427236530002119,0.5734263250001277,0.7449078479999116,0.1487933650000741,0.8937012129999857,0.0200006204486181,0.0003541450102108
synthetic_true_func_2d_n30000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,55.201049494353015,204445.14526602367,2.630059341473798,8947.523684330741,89475.2368433074,89475.2368433074,2.669948418630048e-14,2.1552158013203306e-15,0.442362844547938,0.1956848862365431,32593920.0,418.0,418.0,418.0,cupy,122,122.0,0.3627037649998783,0.366533808999975,0.592666096999892,0.7639501949997793,0.1750970739999502,0.9390472689997296,0.0200006222899978,0.0003538040883199
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q128,c1,topk_16384,128.0,16384.0,21025.0,21025.0,14696.0,102.54141764040138,482569.3279844036,2.6570805944867173,207701.90306498256,2077019.0306498252,2077019.0306498252,1.2363924389252672e-14,1.5370662998644964e-15,0.2405253947481873,0.0578524655187713,43061248.0,290.0,290.0,290.0,cupy,168,168.0,0.2374462359998688,0.2422039240000231,0.545375260000128,2.04682208200029,0.148955155999829,2.195777238000119,0.0200001627217238,0.0001396572667741
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q192,c1,topk_16384,192.0,16384.0,21025.0,21025.0,14696.0,102.54141764040138,482569.3279844036,2.657080594486718,89456.59198378712,894565.9198378711,894565.9198378711,5.620044486710962e-14,2.2183902918844105e-15,0.2763894882205431,0.0763911491988137,64591872.0,418.0,418.0,418.0,cupy,101,101.0,0.3567193949998,0.361541214999761,0.5538817910000944,2.055239584999981,0.1753861120000692,2.2306256970000504,0.0200002187379557,0.0001477746593873
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,16384.0,21025.0,21025.0,14696.0,102.54141764040138,482569.3279844036,2.6570805944867173,45062.59905896335,450625.9905896335,450625.9905896335,3.4433761034497275e-14,3.5230414897673258e-15,0.3066047376858447,0.0940064651714056,86122496.0,546.0,546.0,546.0,cupy,71,71.0,1.8942879639998864,1.8992311009997136,2.038100408999981,3.539367048999793,0.1981158090002281,3.737482858000021,0.0200002620398025,0.000155569413667
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_4096_q128,c1,topk_4096,128.0,4096.0,5329.0,5329.0,30392.0,2951.5634013719923,6372419.880379716,2.7035047648994435,207697.4993993414,2076974.993993414,2076974.993993414,1.5044265397312613e-14,1.4328691259823532e-15,0.5569722243574198,0.3102180587056519,10915840.0,290.0,290.0,290.0,cupy,258,258.0,0.2414263660002689,0.2448456870001791,0.7031612579999091,2.204486903000088,0.1482637539997995,2.352750656999888,0.0200000041452688,0.0001264122159783
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,2951.5634013719923,6372419.880379716,2.703504764899444,89451.97732648613,894519.7732648612,894519.7732648612,2.408052948734033e-14,2.0316894935103764e-15,0.6416606283448559,0.4117283619679153,16373760.0,418.0,418.0,418.0,cupy,183,183.0,0.357262817999981,0.3607029289996717,0.6860197920000246,2.187733293000292,0.1739544499996554,2.361687742999948,0.0200000119957662,0.0001287487106423
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_8192_q128,c1,topk_8192,128.0,8192.0,10609.0,10609.0,25112.0,552.0105234307598,2044451.5589106623,2.6904950992514305,207701.38430563023,2077013.8430563023,2077013.8430563023,1.5413649553882403e-14,1.5977208042824128e-15,0.4019610817807261,0.1615727112663316,21729280.0,290.0,290.0,290.0,cupy,192,192.0,0.4544835689998763,0.4583379620003143,0.7980110939997758,2.2990955259997463,0.1470811330000287,2.446176658999775,0.0200000804003088,0.0001423830503071
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,552.0105234307598,2044451.5589106623,2.690495099251431,89456.04630572008,894560.4630572008,894560.4630572008,2.220643585353249e-14,2.6171667067081466e-15,0.4615687161421542,0.2130456797211165,32593920.0,418.0,418.0,418.0,cupy,111,111.0,0.3673327229998904,0.3712583800001994,0.5755471410002428,2.0767710730001454,0.1743359729998701,2.2511070460000155,0.0200000987450003,0.0001455525844614
