M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,3069,3070,9.35578587773576e-08,,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,,,,,,,,,0,0,,,1e-05,,,True,,,,,,,,,,,False,3069.0,SE,0.1,1.5,1.0,,,80000,plain_cg,35,3070,,75000000,300000000,3500,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.0003439986493388095,0.3000174895891262,0,,,ok,,0.0006201241508143519,1.9037811430000602,,,,,,,,,,,,,,,,,,,,,,,,3.954526198999929,,1.6604967010000564,3.251032767999959,,7.2055599269999675,,1e-07,,80000,v1
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,1076,1077,9.430948335836498e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,72,3,nan,,147830.24167632242,0.002947824769710361,,,5,352,0.0006061061837456443,0.2133493766784668,1e-05,,,True,[],,,,,,,,,,False,1076.0,SE,0.1,1.5,1.0,nan,,3500,eigenpro_pcg_q64,35,1077,1076,75000000,300000000,3500,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.000564739769133361,0.3000178203317776,0,,,ok,,0.0006288883844035176,0.6773127900025884,0.00015144083178544784,0.16295033500114187,,,[],,,,,,,,,,,,,,,,,0.2205135330000303,,1.5006377020001764,0.0002849039999546221,1.5106632749998425,1.5152329200000167,,3.236669059000178,,1e-07,64,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,263,264,9.515199390762594e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,136,3,nan,,6884.03674514333,0.00013720063112451764,,,5,672,0.0005998171397617885,0.4030771179199219,1e-05,,,True,[],,,,,,,,,,False,263.0,SE,0.1,1.5,1.0,nan,,3500,eigenpro_pcg_q128,35,264,263,75000000,300000000,3500,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0005658332759581778,0.30001782111085534,0,,,ok,,0.0006379711780325716,0.16842439100059892,0.0001563472471463455,0.041119325999488865,,,[],,,,,,,,,,,,,,,,,0.413411257000007,,1.4995451459999458,0.0003127359998416068,1.5333441540001331,0.3778493370000433,,2.2911184759998378,,1e-07,128,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,8,9,9.480268187181029e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,264,3,nan,,20.373877183826853,4.060562158655678e-07,,,5,1312,0.0005985849892220847,0.7853435058593751,1e-05,,,True,[],,,,,,,,,,False,8.0,SE,0.1,1.5,1.0,nan,,3500,eigenpro_pcg_q256,35,9,8,75000000,300000000,3500,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0005493455491568617,0.30001782028688545,0,,,ok,,0.0006400377777582536,0.005760339999824282,0.00016442237503611068,0.0013153790002888854,,,[],,,,,,,,,,,,,,,,,0.8039488350000283,,1.4997349529999155,0.00030340800003614277,1.5226131239999177,0.012519198000063625,,2.3165063940000437,,1e-07,256,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,1,2,8.131744080217844e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,328,3,nan,,1.5426088808041676,3.074456172685625e-08,,,5,1632,0.0005986666679382325,0.9770240020751954,1e-05,,,True,[],,,,,,,,,,False,1.0,SE,0.1,1.5,1.0,nan,,3500,eigenpro_pcg_q320,35,2,1,75000000,300000000,3500,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0004973370528154325,0.3000177688642053,0,,,ok,,0.0006366684999647987,0.0012733369999295974,0.00027669700011756504,0.00027669700011756504,,,[],,,,,,,,,,,,,,,,,0.9989012529999854,,1.499484012000039,0.00032350600008612673,1.5203214809998826,0.00258155300002727,,2.501290324000138,,1e-07,320,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,3,4,5.9168500995723286e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,392,3,nan,,0.25124320762230906,5.0073368572663305e-09,,,5,1952,0.0005952073394275102,1.1618447265625,1e-05,,,True,[],,,,,,,,,,False,3.0,SE,0.1,1.5,1.0,nan,,3500,eigenpro_pcg_q384,35,4,3,75000000,300000000,3500,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0005660187142488435,0.3000178232666475,0,,,ok,,0.000643658499996036,0.002574633999984144,0.00019057566669289372,0.0005717270000786812,,,[],,,,,,,,,,,,,,,,,1.1874083210000208,,1.4994381219999013,0.00029562500003521563,1.5203896190000705,0.00547859299990705,,2.6926206609998644,,1e-07,384,80000,v3
1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_b,,,,,,group_b,,2,3,6.628721056413389e-08,,,nan,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2,1225,456,3,nan,,0.23683639550935795,4.720205666848881e-09,,,5,2272,0.0006001568512177803,1.3635563659667969,1e-05,,,True,[],,,,,,,,,,False,2.0,SE,0.1,1.5,1.0,nan,,3500,eigenpro_pcg_q448,35,3,2,75000000,300000000,3500,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0005648659850145097,0.30001782059504845,0,,,ok,,0.0006444460000238905,0.0019333380000716716,0.00020858400000633992,0.00041716800001267984,,,[],,,,,,,,,,,,,,,,,1.3926767779998954,,1.5001865940000698,0.0003136289999474684,1.524001232000046,0.004052576000049157,,2.897229576999962,,1e-07,448,80000,v3
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,79,80,8.872722393588177e-08,6250000,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,chol_solve,299999999.99935234,True,,nan,0,50,diag,0.001,0,0,0,0,False,79.0,SE,0.1,1.5,1.0,,0,3500,btab_auto_topk_512,35,80,79,75000000,300000000,3500,cufinufft,binned_c1,50,79,8.872722393588177e-08,pcg,converged,79,,True,0.1,0,248.7941398093209,0.0005649614805181187,0.3000178210607842,0,0.1,exact,ok,,0.0006226008000169258,0.04980806400135407,0.0005707229114117972,0.04508711000153198,7451.295978545698,600,,,0.0006214860000000044,4.496779747511672e-05,0.003552456000534221,4.254510125790574e-05,0.0033610629993745533,0.0003848551012605974,0.03040355299958719,0.010486100999969494,0.008849263000001883,-0.010486100999969494,0.0,0.0013769779998256126,5.556875948047802e-05,0.004389931998957763,,,0.00019019499995920341,1.4995273689999067,0.011939770000026328,1.5203836210000645,0.15558656000007431,0.00025986000014199817,1.655113928999981,1.6553041239999402,1e-07,,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,3,4,2.6971295022740738e-09,24010000,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,,,,,,,,,,,1e-05,chol_solve,299999999.99935234,True,,nan,0,50,diag,0.001,0,0,0,0,False,3.0,SE,0.1,1.5,1.0,,0,3500,btab_auto_topk_1024,35,4,3,75000000,300000000,3500,cufinufft,binned_c1,50,3,2.6971295022740738e-09,pcg,converged,3,,True,0.1,0,0.0,0.0005649883817390778,0.30001782103888064,0,0.1,exact,ok,,0.0007091092500104423,0.0028364370000417694,0.0006238686666317032,0.0018716059998951096,0.0,0,,,0.0006011129999023979,1.756466667757195e-05,5.269400003271585e-05,3.620600008010418e-05,0.00010861800024031254,0.0004598533333440476,0.0013795600000321429,0.03895075600007658,0.03581371499990382,-0.03895075600007658,0.0,0.0026794520001658384,6.71786666165038e-05,0.00020153599984951143,,,5.8227999943483155e-05,1.4999871289999192,0.040335400000003574,1.5206204849998812,0.047496880000153396,0.0004575890000069194,1.5474840090000725,1.547542237000016,1e-07,,80000,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,7.095058988075882e-15,1.1156337444890158e-15,320,162,162,,162,64,361,864,370688,451215.62108416617,4512156.210841661,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1547,1548,9.766769930169241e-08,0,,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,,,,,,,7.095058988075882e-15,1.1156337444890158e-15,,,,,1e-05,boxeig,299999999.99935234,True,,nan,0,0,,nan,0,0,0,0,False,1547.0,SE,0.1,1.5,1.0,,21904,3500,btab_boxeig_topk_256_q64,35,1548,1547,75000000,300000000,3500,cufinufft,binned_c1,50,1547,9.766769930169241e-08,pcg,converged,1547,,True,0.1,0,41989.68361803287,0.0005591700125360909,0.3000178106226205,0,0.1,boxeig,ok,,0.0006347662344937617,0.9826181309963431,0.0004261430303820889,0.6592432680010916,1369995.9262617128,864,,4512156.210841661,0.0005097439998280606,4.5837234001185035e-05,0.07091020099983325,3.963192501408282e-05,0.061310587996786126,0.00024129450678645977,0.37328260199865326,0.36173037900016425,0.0,0.0,0.23031638600014048,0.0,5.7728928251164987e-05,0.08930665200455223,0.13141399300002377,,0.026537109000173587,1.499780820000069,0.3626165260000107,1.5173744989999705,2.975632949000101,0.0,4.47541376900017,4.501950878000343,1e-07,,80000,v7_btab_boxeig
