M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,v1_maxiter,version
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,79,80,8.872722393588177e-08,6250000,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,299999999.99935234,True,nan,0,50,diag,0.001,0,0,0,0,False,79.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_512,35,80,79,75000000,300000000,3500,cufinufft,binned_c1,50,79,8.872722393588177e-08,pcg,converged,79,True,0.1,0,248.7941398093209,0.0005649614805181187,0.3000178210607842,0,0.1,exact,ok,0.0006226008000169258,0.04980806400135407,0.0005707229114117972,0.04508711000153198,7451.295978545698,600,,0.0006214860000000044,4.496779747511672e-05,0.003552456000534221,4.254510125790574e-05,0.0033610629993745533,0.0003848551012605974,0.03040355299958719,0.010486100999969494,0.008849263000001883,-0.010486100999969494,0.0,0.0013769779998256126,5.556875948047802e-05,0.004389931998957763,,0.00019019499995920341,1.4995273689999067,0.011939770000026328,1.5203836210000645,0.15558656000007431,0.00025986000014199817,1.655113928999981,1.6553041239999402,1e-07,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,3,4,2.6971295022740738e-09,24010000,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,299999999.99935234,True,nan,0,50,diag,0.001,0,0,0,0,False,3.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_1024,35,4,3,75000000,300000000,3500,cufinufft,binned_c1,50,3,2.6971295022740738e-09,pcg,converged,3,True,0.1,0,0.0,0.0005649883817390778,0.30001782103888064,0,0.1,exact,ok,0.0007091092500104423,0.0028364370000417694,0.0006238686666317032,0.0018716059998951096,0.0,0,,0.0006011129999023979,1.756466667757195e-05,5.269400003271585e-05,3.620600008010418e-05,0.00010861800024031254,0.0004598533333440476,0.0013795600000321429,0.03895075600007658,0.03581371499990382,-0.03895075600007658,0.0,0.0026794520001658384,6.71786666165038e-05,0.00020153599984951143,,5.8227999943483155e-05,1.4999871289999192,0.040335400000003574,1.5206204849998812,0.047496880000153396,0.0004575890000069194,1.5474840090000725,1.547542237000016,1e-07,80000,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,7.095058988075882e-15,1.1156337444890158e-15,320,162,162,,162,64,361,864,370688,451215.62108416617,4512156.210841661,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1547,1548,9.766769930169241e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,7.095058988075882e-15,1.1156337444890158e-15,1e-05,boxeig,299999999.99935234,True,nan,0,0,,nan,0,0,0,0,False,1547.0,SE,0.1,1.5,1.0,21904,3500,btab_boxeig_topk_256_q64,35,1548,1547,75000000,300000000,3500,cufinufft,binned_c1,50,1547,9.766769930169241e-08,pcg,converged,1547,True,0.1,0,41989.68361803287,0.0005591700125360909,0.3000178106226205,0,0.1,boxeig,ok,0.0006347662344937617,0.9826181309963431,0.0004261430303820889,0.6592432680010916,1369995.9262617128,864,4512156.210841661,0.0005097439998280606,4.5837234001185035e-05,0.07091020099983325,3.963192501408282e-05,0.061310587996786126,0.00024129450678645977,0.37328260199865326,0.36173037900016425,0.0,0.0,0.23031638600014048,0.0,5.7728928251164987e-05,0.08930665200455223,0.13141399300002377,0.026537109000173587,1.499780820000069,0.3626165260000107,1.5173744989999705,2.975632949000101,0.0,4.47541376900017,4.501950878000343,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,1.194991683471169e-13,4.537223280971389e-15,640,290,290,,290,128,625,600,1282048,21267.04979324993,212670.4979324993,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,508,509,8.178372972675303e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.194991683471169e-13,4.537223280971389e-15,1e-05,boxeig,299999999.99935234,True,nan,0,0,,nan,0,0,0,0,False,508.0,SE,0.1,1.5,1.0,38416,3500,btab_boxeig_topk_512_q128,35,509,508,75000000,300000000,3500,cufinufft,binned_c1,50,508,8.178372972675303e-08,pcg,converged,508,True,0.1,0,248.7941398093209,0.0005646091316522797,0.30001782245322106,0,0.1,boxeig,ok,0.0006393170334003472,0.3254123700007767,0.0004257120433056288,0.21626171799925942,7451.295978545698,600,212670.4979324993,0.0004895990000477468,4.532838976292337e-05,0.023026821999565072,3.917614960675035e-05,0.019901484000229175,0.00024290718898183105,0.12339685200277017,0.2972747349999736,0.0,0.0,0.05988149499989959,0.0,5.667721063046905e-05,0.028792023000278277,0.237393240000074,0.05098650600007204,1.4996828639998512,0.2982387560000461,1.516478184000107,1.159949043000097,0.0,2.659631906999948,2.71061841300002,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,2.005553056082856e-13,3.023555049647764e-15,640,290,290,,290,128,961,264,1970176,21267.4057570858,212674.05757085799,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,360,361,6.16029063264561e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,2.005553056082856e-13,3.023555049647764e-15,1e-05,boxeig,299999999.99935234,True,nan,0,0,,nan,0,0,0,0,False,360.0,SE,0.1,1.5,1.0,59536,3500,btab_boxeig_topk_768_q128,35,361,360,75000000,300000000,3500,cufinufft,binned_c1,50,360,6.16029063264561e-08,pcg,converged,360,True,0.1,0,0.3868140743360568,0.0005656124342513327,0.30001781923611665,0,0.1,boxeig,ok,0.0006424095457139507,0.23190984600273623,0.0004283412999983385,0.15420286799940186,10.924850578839887,264,212674.05757085799,0.0005154049999873678,4.5618200000616426e-05,0.016422552000221913,3.92296694517174e-05,0.014122681002618265,0.00024400896944977527,0.0878432290019191,0.2845654350001041,0.0,0.0,0.047022533000017575,0.0,5.748030278217205e-05,0.02069290900158194,0.23754290200008654,0.05055110600005719,1.4992800919999354,0.2855121729999155,1.5149556820001635,0.8989711889998944,0.0,2.3982512809998298,2.448802386999887,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,55,56,8.039642568876427e-08,6250000,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,99999999.99978426,True,nan,0,50,diag,0.001,0,0,0,0,False,55.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_512,35,56,55,25000000,100000000,3500,cufinufft,binned_c1,50,55,8.039642568876427e-08,pcg,converged,55,True,0.1,0,82.93137509464722,0.0006876480422144133,0.300030815090645,0,0.1,exact,ok,0.0006256772321567691,0.03503792500077907,0.0004473017090855468,0.024601593999705074,2483.765171134476,600,,0.0005748979999680159,4.4097163642866444e-05,0.0024253440003576543,4.107823635257029e-05,0.002259302999391366,0.00026290547270946263,0.014459800999020445,0.01038650200007396,0.008818101000088063,-0.01038650200007396,0.0,0.0013472690000071452,5.613678180121827e-05,0.003087522999067005,,0.0001304499999150721,0.5099933149999742,0.011808919000031892,0.5044170310000027,0.10549943699993491,0.000221131999978752,0.6154927519999092,0.6156232019998242,1e-07,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,3,4,6.057356092524084e-09,24010000,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,99999999.99978425,True,nan,0,50,diag,0.001,0,0,0,0,False,3.0,SE,0.1,1.5,1.0,0,3500,btab_auto_topk_1024,35,4,3,25000000,100000000,3500,cufinufft,binned_c1,50,3,6.057356092524084e-09,pcg,converged,3,True,0.1,0,0.0,0.0006876167031276397,0.3000308149421986,0,0.1,exact,ok,0.0006921100000454317,0.0027684400001817266,0.00060607500002637,0.00181822500007911,0.0,0,,0.0005774680000740773,1.734800002850534e-05,5.204400008551602e-05,3.668766673096494e-05,0.00011006300019289483,0.00045322599999053637,0.001359677999971609,0.03784754299999804,0.03472854300002837,-0.03784754299999804,0.0,0.002668714999799704,5.638166665751972e-05,0.00016914499997255916,,4.539999986263865e-05,0.5101111300000412,0.03925696700002845,0.5095999539998957,0.04655562300013116,0.00045028500016996986,0.5566667530001723,0.556712153000035,1e-07,80000,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,6.4373060885973875e-15,1.0762919978411177e-15,320,162,162,,162,64,361,864,370688,150385.55544743975,1503855.5544743973,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1069,1070,9.375704205446433e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,6.4373060885973875e-15,1.0762919978411177e-15,1e-05,boxeig,99999999.99978426,True,nan,0,0,,nan,0,0,0,0,False,1069.0,SE,0.1,1.5,1.0,21904,3500,btab_boxeig_topk_256_q64,35,1070,1069,25000000,100000000,3500,cufinufft,binned_c1,50,1069,9.375704205446433e-08,pcg,converged,1069,True,0.1,0,13996.560751340598,0.00068380281558836,0.300030805702836,0,0.1,boxeig,ok,0.0006358598224294192,0.6803700099994785,0.0004256315528545447,0.4550001300015083,456665.2918695316,864,1503855.5544743973,0.0004786590000094293,4.5892251633696194e-05,0.04905881699642123,3.872940411337809e-05,0.04140173299720118,0.00024231166324122276,0.25903116800486714,0.12628995700015366,0.0,0.0,0.0009671110001363559,0.0,5.716151356756379e-05,0.061105658003725694,0.1253228460000173,0.026399067000056675,0.510317736999923,0.12718542199991134,0.5282391930002177,1.931892573999903,0.0,2.442210310999826,2.468609377999883,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,8.086057127328347e-14,3.2791307919616103e-15,640,290,290,,290,128,625,600,1282048,7088.211373576979,70882.11373576979,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,413,414,9.12766463387587e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,8.086057127328347e-14,3.2791307919616103e-15,1e-05,boxeig,99999999.99978425,True,nan,0,0,,nan,0,0,0,0,False,413.0,SE,0.1,1.5,1.0,38416,3500,btab_boxeig_topk_512_q128,35,414,413,25000000,100000000,3500,cufinufft,binned_c1,50,413,9.12766463387587e-08,pcg,converged,413,True,0.1,0,82.93137509464721,0.0006878199113089474,0.3000308186867224,0,0.1,boxeig,ok,0.0006526941811664759,0.270215391002921,0.00043501164891087736,0.17965981100019235,2483.765171134476,600,70882.11373576979,0.0005660859999352397,4.622285714184646e-05,0.019090039999582586,4.058187408996854e-05,0.016760313999157006,0.00024757017917188264,0.10224648399798753,0.2701589790001435,0.0,0.0,0.0009733690001212381,0.0,5.8124283291131873e-05,0.024005328999237463,0.2691856100000223,0.05071208899994417,0.5103114280000227,0.27117208999993636,0.5075835189998088,0.9892546850001054,0.0,1.499566113000128,1.5502782020000723,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,1.2862544747810448e-13,4.263452670511028e-15,640,290,290,,290,128,961,264,1970176,7088.330065609593,70883.30065609592,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,266,267,8.370019836794723e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.2862544747810448e-13,4.263452670511028e-15,1e-05,boxeig,99999999.99978426,True,nan,0,0,,nan,0,0,0,0,False,266.0,SE,0.1,1.5,1.0,59536,3500,btab_boxeig_topk_768_q128,35,267,266,25000000,100000000,3500,cufinufft,binned_c1,50,266,8.370019836794723e-08,pcg,converged,266,True,0.1,0,0.12893801304042637,0.0006881732755555164,0.30003082078345034,0,0.1,boxeig,ok,0.0006728360112374026,0.1796472150003865,0.0004419354774536533,0.11755483700267177,3.6416165153189026,264,70883.30065609592,0.0005382550000376796,4.7299996246275765e-05,0.012581799001509353,4.162357143207859e-05,0.011071870000932904,0.0002492987030006787,0.06631345499818053,0.25483094400010486,0.0,0.0,0.0009748009999839269,0.0,6.0613146613941627e-05,0.016123096999308473,0.25385614300012094,0.05099664700014728,0.5097634720000315,0.2558009279998714,0.5095940969999901,0.727737808000029,0.0,1.2375012800000604,1.2884979270002077,1e-07,80000,v7_btab_boxeig
