M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,v1_maxiter,version,output_group,output_dir
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,3500,3501,9.843844248824836e-05,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,999999.9999987104,True,,0,50,diag,0.001,0,0,0,6250000,False,3500.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_512,189,3501,3501,250000,1000000,3500,cufinufft,binned_c1,50,3500,9.843844248824836e-05,pcg,maxiter,3501,True,0.1,0,1313.5031517667444,0.1232255275501283,0.123094622986005,0,0.1,exact,ok,0.0006362348903173,2.2274583510011325,0.0002621687583551,0.91785282300134,462884.5316394586,35096,,0.0014128150000942,4.515685775422114e-05,0.1580941589975282,4.214761439357484e-05,0.1475587979919055,7.568637160903997e-05,0.2649779870032489,0.0114959040001849,0.0088221350001731,0.0011130610000691,0.0,0.0013353690001167,5.7390678093104126e-05,0.2009247640039575,,0.0002608339998459,0.0188130400001682,0.0137890480000351,0.0090496180000627,5.307491446999848,0.0002253389998259,5.326304487000016,5.326565320999862,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,728,,728,0,"[15, 15]","[31, 31]",961,topk,728,,728,80000,961,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,3500,3501,0.0001827939775756,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,999999.9999987104,True,,0,50,diag,0.001,0,0,0,14776336,False,3500.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_728,189,3501,3501,250000,1000000,3500,cufinufft,binned_c1,50,3500,0.0001827939775756,pcg,maxiter,3501,True,0.1,0,526.9518252995047,0.1232542487117738,0.1231176595964212,0,0.1,exact,ok,0.000636883347327,2.2297285989920965,0.0002710825435603,0.9490599850048512,260474.59564064053,34760,,0.0014252619998842,4.557854384368817e-05,0.1595704819967522,4.224311139623138e-05,0.147893132998206,8.420885289695386e-05,0.2948151939922354,0.0271006169998599,0.0218703259999983,0.0027107339999474,0.0,0.002236842000002,5.737555298689477e-05,0.2008718110071186,,0.0002885660001084,0.0214518330001283,0.0294511770000553,0.0090071350000471,5.371366313999943,0.000282714999912,5.392818147000071,5.393106713000179,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,1024,,1024,0,"[18, 18]","[37, 37]",1369,topk,1024,,1024,80000,1369,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,3500,3501,0.0002871530377857,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,999999.9999987104,True,,0,50,diag,0.001,0,0,0,29986576,False,3500.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_1024,189,3501,3501,250000,1000000,3500,cufinufft,binned_c1,50,3500,0.0002871530377857,pcg,maxiter,3501,True,0.1,0,240.1486637979243,0.1232800173216227,0.1231514077215829,0,0.1,exact,ok,0.0006334476275366,2.217700144005676,0.0002832895038577,0.9917965530059972,159241.41853898662,34352,,0.0014960969999719,4.545313510637936e-05,0.1591314260074341,4.210662324966912e-05,0.1474152879970915,9.668381605012398e-05,0.3384900399914841,0.0540033580000454,0.0455237369999395,0.0044883539999318,0.0,0.0034786330002134,5.72685229928834e-05,0.2004970989980847,,0.0003320000000712,0.0216077630000199,0.0563958400000501,0.0093249600001854,5.410782706999953,0.0005126339999605,5.432390469999973,5.432722470000044,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,80000,2601,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,3500,3501,0.0001588784785337,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,999999.9999987104,True,,0,50,diag,0.001,0,0,0,108243216,False,3500.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_2048,189,3501,3501,250000,1000000,3500,cufinufft,binned_c1,50,3500,0.0001588784785337,pcg,maxiter,3501,True,0.1,0,54.546949589895824,0.1232866944773941,0.1231592857908598,0,0.1,exact,ok,0.0006405863733196,2.242692892992181,0.0003479407360738,1.2181405169947084,63020.171182838174,33120,,0.0015902110001206,4.606099914166842e-05,0.1612595579949811,4.357383004615713e-05,0.1525519789915961,0.0001582285584132,0.5539581830046245,0.2097461949999797,0.1814493710000988,0.0178338259997872,0.0,0.0088716740001473,5.777293516244965e-05,0.2022630460037362,,0.000271752999879,0.0218694299999242,0.2122926839999763,0.009109300000091,5.85314722399994,0.0015913239999463,5.8750166539998645,5.875288406999744,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,3500,3501,0.0001622012874597,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,999999.9999987104,True,,0,50,diag,0.001,0,0,0,454371856,False,3500.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_4096,189,3501,3501,250000,1000000,3500,cufinufft,binned_c1,50,3500,0.0001622012874597,pcg,maxiter,3501,True,0.1,0,9.838396089144934,0.1233465428518041,0.1232055050736127,0,0.1,exact,ok,0.0006388573213352,2.236639481994644,0.0006154278120545,2.154612770003041,21241.07387227035,30392,,0.0017911569998432,4.539866123496766e-05,0.1589407129836217,4.475665124431454e-05,0.1566930360063452,0.0004251601111098,1.4884855489956408,0.9161949690001164,0.7601728050001384,0.1188234250000732,0.0,0.0312015140000312,5.740137817877104e-05,0.2009622250038774,,0.0002533109998239,0.0216656770001009,0.9189514849999796,0.009220778000099,7.489058017999923,0.0059972249998736,7.510723695000024,7.510977005999848,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,2048,,2048,0,"[25, 25]","[51, 51]",2601,topk,2048,,2048,80000,2601,cheap,30,0.01,,cupy,1.271956224841422e-11,2.5359763892533476e-14,960.0,418.0,418.0,,418.0,192.0,2601.0,33120.0,7993344.0,2.125648479222296,21.25648479222296,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,408,409,8.452357243916828e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,1.271956224841422e-11,2.5359763892533476e-14,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,408.0,matern,0.1,1.5,1.0,163216,3500,btab_boxeig_topk_2048_q192,189,409,408,250000,1000000,3500,cufinufft,binned_c1,50,408,8.452357243916828e-08,pcg,converged,408,True,0.1,0,54.546949589895824,0.1232028762825763,0.1230750644060357,0,0.1,boxeig,ok,0.0006484284963407,0.2652072550033608,0.0004161997377339,0.169809492995455,63020.171182838174,33120,21.25648479222296,0.0015600640001594,4.619492891851776e-05,0.0188475309987552,3.969069362485653e-05,0.0161938029989414,0.0002307108406827,0.0941300229985699,0.3469009609998466,0.0,0.0,0.000969834999978,0.0,5.800423774722535e-05,0.0236657290008679,0.3459311259998685,0.0757650000000467,0.021647706000067,0.3489043409999794,0.0091324320001149,1.041974411999945,0.0,1.063622118000012,1.1393871180000588,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,cupy,7.238338374972307e-13,2.4228674447477152e-14,960.0,418.0,418.0,,418.0,192.0,5329.0,30392.0,16373760.0,23.939625584409196,239.3962558440919,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,362,363,9.076176793276736e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,7.238338374972307e-13,2.4228674447477152e-14,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,362.0,matern,0.1,1.5,1.0,336400,3500,btab_boxeig_topk_4096_q192,189,363,362,250000,1000000,3500,cufinufft,binned_c1,50,362,9.076176793276736e-08,pcg,converged,362,True,0.1,0,9.838396089144934,0.1232028870977806,0.1230750716595654,0,0.1,boxeig,ok,0.0006627747520705,0.2405872350016125,0.0004390849281864,0.15894874400351,21241.07387227035,30392,239.3962558440919,0.0019729360001292,4.671605248110423e-05,0.0169112109981597,4.1103533144777535e-05,0.0148794789984094,0.0002505745082892,0.0907079720007004,0.3589948859998912,0.0,0.0,0.0010530689999086,0.0,5.850081767929628e-05,0.0211772959999052,0.3579418169999826,0.0766442420001567,0.0216574280000259,0.3614481590000196,0.0089822869999807,0.9914657899998928,0.0,1.0131232179999188,1.0897674600000755,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,4096,,4096,0,"[36, 36]","[73, 73]",5329,topk,4096,,4096,80000,5329,cheap,30,0.01,,cupy,1.8045668209022586e-12,3.3494280582161145e-14,1280.0,546.0,546.0,,546.0,256.0,5329.0,30392.0,21831680.0,5.616528930048482,56.16528930048482,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,220,221,6.228274812556361e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,1.8045668209022586e-12,3.3494280582161145e-14,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,220.0,matern,0.1,1.5,1.0,336400,3500,btab_boxeig_topk_4096_q256,189,221,220,250000,1000000,3500,cufinufft,binned_c1,50,220,6.228274812556361e-08,pcg,converged,220,True,0.1,0,9.838396089144934,0.1232028736543666,0.1230750589111781,0,0.1,boxeig,ok,0.0006767698687799,0.1495661410003776,0.0004349738636206,0.0956942499965407,21241.07387227035,30392,56.16528930048482,0.0018146089998936,4.611054545710596e-05,0.0101443200005633,4.044656364137402e-05,0.0088982440011022,0.0002469932954599,0.0543385250011851,1.2169932090000657,0.0,0.0,0.0009274630001527,0.0,5.896170908437688e-05,0.0129715759985629,1.216065745999913,0.1018888579999384,0.0215880799999013,1.219277985999952,0.0090639620000274,1.6242685750000874,0.0,1.645856654999989,1.747745512999927,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,4.916226449008794e-13,1.655028328637349e-14,960.0,418.0,418.0,,418.0,192.0,10609.0,25112.0,32593920.0,26.0094265761157,260.094265761157,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,294,295,8.526418776822466e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,4.916226449008794e-13,1.655028328637349e-14,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,294.0,matern,0.1,1.5,1.0,672400,3500,btab_boxeig_topk_8192_q192,189,295,294,250000,1000000,3500,cufinufft,binned_c1,50,294,8.526418776822466e-08,pcg,converged,294,True,0.1,0,1.8400068158557872,0.123202899679396,0.1230750796199186,0,0.1,boxeig,ok,0.0006933555389839,0.204539884000269,0.0004474649557829,0.1315546970001833,6814.733118417559,25112,260.094265761157,0.002174603999947,4.681354421552983e-05,0.0137631819993657,4.132889795354935e-05,0.0121506959983435,0.0002583966258504,0.0759686080000392,0.505786758000113,0.0,0.0,0.0009996870001032,0.0,5.878436734385141e-05,0.0172826039990923,0.5047870710000097,0.0777661710001211,0.021702672000174,0.5085040460000982,0.0090409450001516,1.0434533149998515,0.0,1.0651559870000256,1.1429221580001467,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,5.860651677234995e-13,8.20871170088061e-14,1280.0,546.0,546.0,,546.0,256.0,10609.0,25112.0,43458560.0,12.023109268749874,120.23109268749872,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,212,213,7.571795784679389e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,5.860651677234995e-13,8.20871170088061e-14,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,212.0,matern,0.1,1.5,1.0,672400,3500,btab_boxeig_topk_8192_q256,189,213,212,250000,1000000,3500,cufinufft,binned_c1,50,212,7.571795784679389e-08,pcg,converged,212,True,0.1,0,1.8400068158557872,0.1232028881275204,0.1230750732087308,0,0.1,boxeig,ok,0.0006721881502364,0.1431760760003726,0.0004358261933988,0.0923951530005524,6814.733118417559,25112,120.23109268749872,0.0021552040000187,4.789520283591903e-05,0.0101537830012148,4.116516979936349e-05,0.008727015997465,0.0002438854999931,0.05170372599855,0.467191436000121,0.0,0.0,0.0009954869999546,0.0,5.994501415087589e-05,0.0127083429999856,0.4661959490001663,0.1045777430001635,0.0215723519997936,0.4699367440000515,0.0090724609999597,0.843057508000129,0.0,0.8646298599999227,0.9692076030000862,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,8192,,8192,0,"[51, 51]","[103, 103]",10609,topk,8192,,8192,80000,10609,cheap,30,0.01,,cupy,2.645649803490116e-12,9.040640329080047e-14,1600.0,674.0,674.0,,674.0,320.0,10609.0,25112.0,54323200.0,6.501147194414061,65.01147194414061,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,162,163,9.165115896375584e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,2.645649803490116e-12,9.040640329080047e-14,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,162.0,matern,0.1,1.5,1.0,672400,3500,btab_boxeig_topk_8192_q320,189,163,162,250000,1000000,3500,cufinufft,binned_c1,50,162,9.165115896375584e-08,pcg,converged,162,True,0.1,0,1.8400068158557872,0.1232028908434701,0.1230750736651554,0,0.1,boxeig,ok,0.0006785901901776,0.1106102009989626,0.0004414275925966,0.0715112700006557,6814.733118417559,25112,65.01147194414061,0.0022037950000139,4.776593210341094e-05,0.0077380810007525,4.200918518552184e-05,0.0068054880000545,0.00024633125309,0.0399056630005816,0.5895159820001936,0.0,0.0,0.0010291150001648,0.0,6.172964197890838e-05,0.0100002020005831,0.5884868670000287,0.1287848330000542,0.0219651079999039,0.592355107000003,0.0090489470001102,0.8810715609999988,0.0,0.9030366689999028,1.031821501999957,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,4.983119710303467e-13,2.667003857718458e-14,960.0,418.0,418.0,,418.0,192.0,21025.0,14696.0,64591872.0,26.1940860906153,261.940860906153,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,202,203,9.707566347070165e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,192,0,192,192,0,0,2,35721,4.983119710303467e-13,2.667003857718458e-14,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,202.0,matern,0.1,1.5,1.0,1336336,3500,btab_boxeig_topk_16384_q192,189,203,202,250000,1000000,3500,cufinufft,binned_c1,50,202,9.707566347070165e-08,pcg,converged,202,True,0.1,0,0.3417994303232917,0.1232028908523227,0.1230750721273268,0,0.1,boxeig,ok,0.0006817393793152,0.1383930940010032,0.000461022727721,0.0931265909996454,1608.5394410293347,14696,261.940860906153,0.0030306049998216,4.826240098448733e-05,0.0097490049988664,4.132335149198199e-05,0.0083473170013803,0.0002675314554511,0.0540413540011286,0.3512827320002998,0.0,0.0,0.0010327550000965,0.0,6.011847029293505e-05,0.0121439309991728,0.3502499770002032,0.0771964269999898,0.0217431739999938,0.3549811289999525,0.0087769440001466,0.7176064870000118,0.0,0.7393496610000057,0.8165460879999955,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,9.879586740923797e-13,3.5237323316080326e-14,1280.0,546.0,546.0,,546.0,256.0,21025.0,14696.0,86122496.0,12.239960322393292,122.39960322393291,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,144,145,9.305517041545002e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,256,0,256,256,0,0,2,35721,9.879586740923797e-13,3.5237323316080326e-14,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,144.0,matern,0.1,1.5,1.0,1336336,3500,btab_boxeig_topk_16384_q256,189,145,144,250000,1000000,3500,cufinufft,binned_c1,50,144,9.305517041545002e-08,pcg,converged,144,True,0.1,0,0.3417994303232917,0.1232028809088624,0.1230750626735445,0,0.1,boxeig,ok,0.0006802501172371,0.0986362669993923,0.0004636799166775,0.0667699080015609,1608.5394410293347,14696,122.39960322393291,0.0029906970000865,4.6882187501435306e-05,0.0067510350002066,4.4586222238586335e-05,0.0064204160023564,0.000268044006944,0.0385983369999394,0.4622416909999174,0.0,0.0,0.0010043749998658,0.0,5.986485416226767e-05,0.0086205389993665,0.4612373160000516,0.1015720430000328,0.0205620230001386,0.4660057169999163,0.0087653169998702,0.7284845140000016,0.0,0.7490465370001402,0.8506185800001731,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,16384,,16384,0,"[72, 72]","[145, 145]",21025,topk,16384,,16384,80000,21025,cheap,30,0.01,,cupy,1.0322161068723032e-12,1.1476623173854814e-13,1600.0,674.0,674.0,,674.0,320.0,21025.0,14696.0,107653120.0,6.857413344394772,68.57413344394772,0.001,boxeig,20000,group_a,50,diag,0.001,50,auto,group_a,boxeig,111,112,7.224122170341119e-08,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,320,0,320,320,0,0,2,35721,1.0322161068723032e-12,1.1476623173854814e-13,1e-05,boxeig,999999.9999987104,True,,0,0,,,0,0,0,0,False,111.0,matern,0.1,1.5,1.0,1336336,3500,btab_boxeig_topk_16384_q320,189,112,111,250000,1000000,3500,cufinufft,binned_c1,50,111,7.224122170341119e-08,pcg,converged,111,True,0.1,0,0.3417994303232917,0.1232028835931227,0.1230750664837763,0,0.1,boxeig,ok,0.0006999147053647,0.0783904470008565,0.0004807879459529,0.0533674620007786,1608.5394410293347,14696,68.57413344394772,0.0030222389998471,4.7729288283064944e-05,0.0052979509994202,4.4713711707748816e-05,0.0049632219995601,0.0002827420991014,0.0313843730002645,0.5812989730000027,0.0,0.0,0.0010051250001197,0.0,5.9421774771230095e-05,0.0065958169996065,0.5802938479998829,0.1258571930000016,0.0203109120000135,0.585129107000057,0.0084167410000191,0.7920770509999784,0.0,0.8123879629999919,0.9382451559999936,1e-07,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,3500,3501,0.0003165391525236,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,29999999.999957666,True,,0,50,diag,0.001,0,0,0,6250000,False,3500.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_512,189,3501,3501,7500000,30000000,3500,cufinufft,binned_c1,50,3500,0.0003165391525236,pcg,maxiter,3501,True,0.1,0,39405.56332249301,0.1135636612865113,0.1136289100963949,0,0.1,exact,ok,0.0006412605467021,2.245053174004397,0.0002621057752049,0.9176323189926734,13886724.014114076,35096,,0.0014918510000825,4.547162553801616e-05,0.1591961610085945,4.162661382583755e-05,0.1457347750042572,7.498127163482476e-05,0.2625094319935215,0.0117459590001089,0.0090358429999923,0.0011315490000924,0.0,0.0013465730000916,5.8073963153672206e-05,0.2033169450010064,,0.00029090299995,0.1650868769997941,0.0142260259999602,0.162611939000044,5.345151510000051,0.0002319939999324,5.510238386999845,5.510529289999795,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
35721,expanded_box,topk,728,,728,0,"[15, 15]","[31, 31]",961,topk,728,,728,80000,961,cheap,30,0.01,,,,,,,,,,,,,,,,,inverse,20000,group_a,50,diag,0.001,50,auto,group_a,auto,3500,3501,0.0004545891044961,0,,2,USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,35721,,,1e-05,inverse,29999999.999957666,True,,0,50,diag,0.001,0,0,0,14776336,False,3500.0,matern,0.1,1.5,1.0,0,3500,btab_auto_topk_728,189,3501,3501,7500000,30000000,3500,cufinufft,binned_c1,50,3500,0.0004545891044961,pcg,maxiter,3501,True,0.1,0,15808.760886494094,0.1137688081438009,0.1138352403239538,0,0.1,exact,ok,0.0006349257986293,2.222875221001232,0.0002695751873764,0.943782731005058,7814348.816036648,34760,,0.0014401140001609,4.546945986987193e-05,0.1591885790044216,4.19764167372588e-05,0.146959434997143,8.356250471574482e-05,0.2925523290098226,0.0255085409999082,0.0207424509999327,0.0024495539998952,0.0,0.0020236440000189,5.709871065286699e-05,0.1999025859956873,,0.0002975239999614,0.1784044049998101,0.0278844829999798,0.161509844999955,5.336952105000137,0.0002928920000613,5.515356509999947,5.515654033999908,1e-07,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260703_022920/group_a
