M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_residual_max,eig_residual_median,eps,exact_apply_mode,gamma,has_nufft,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,v1_maxiter,version
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,79,80,8.87272243621265e-08,6250000,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,299999999.99935234,True,nan,0,50,diag,0.001,0,0,0,0,False,79.0,SE,0.1,1.5,1.0,0,3000,btab_auto_topk_512,35,80,79,75000000,300000000,3000,cufinufft,binned_c1,50,79,8.87272243621265e-08,pcg,converged,79,True,0.1,0,248.7941398093209,0.000564961480508815,0.3000178210607842,0,0.1,exact,ok,0.0006320172750065467,0.050561382000523736,0.0005567711392342073,0.04398491999950238,7451.295978545698,600,,0.0006339889998798753,4.505653164357417e-05,0.0035594659998423595,4.129378481029332e-05,0.003262209000013172,0.00037154744303089627,0.029352247999440806,0.01033697899993058,0.00877606500012007,-0.01033697899993058,0.0,0.0013382379997892713,5.593334178022043e-05,0.004418734000637414,,0.00015178700004980783,1.4994521480000458,0.011813677999953143,1.5165841560001354,0.1558056530000158,0.000222676000021238,1.6552578010000616,1.6554095880001114,1e-07,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,3,4,2.6971294982967814e-09,24010000,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,299999999.99935234,True,nan,0,50,diag,0.001,0,0,0,0,False,3.0,SE,0.1,1.5,1.0,0,3000,btab_auto_topk_1024,35,4,3,75000000,300000000,3000,cufinufft,binned_c1,50,3,2.6971294982967814e-09,pcg,converged,3,True,0.1,0,0.0,0.000564988381780153,0.3000178210388807,0,0.1,exact,ok,0.0006996172500066677,0.002798469000026671,0.000618906333253714,0.0018567189997611422,0.0,0,,0.0006422559999919031,1.737533337594262e-05,5.2126000127827865e-05,4.186566661701363e-05,0.0001255969998510409,0.00045970066662448517,0.0013791019998734555,0.03891122100003486,0.035777656000163915,-0.03891122100003486,0.0,0.0027044910000313394,5.763200003154149e-05,0.00017289600009462447,,5.667400000675116e-05,1.5002456680001615,0.04033187799996085,1.5309467150000273,0.04743829999983973,0.00042907399983960204,1.5476839680000012,1.547740642000008,1e-07,80000,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,6.671052853628128e-15,1.1543373370541688e-15,320,162,162,,162,64,361,864,370688,451215.62108416634,4512156.210841663,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1546,1547,9.39071167079117e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,6.671052853628128e-15,1.1543373370541688e-15,1e-05,boxeig,299999999.99935234,True,nan,0,0,,nan,0,0,0,0,False,1546.0,SE,0.1,1.5,1.0,21904,3000,btab_boxeig_topk_256_q64,35,1547,1546,75000000,300000000,3000,cufinufft,binned_c1,50,1546,9.39071167079117e-08,pcg,converged,1546,True,0.1,0,41989.68361803287,0.0005591423922202318,0.3000178106060708,0,0.1,boxeig,ok,0.0006354995087262075,0.9831177399994431,0.00042776659896427553,0.66132716199877,1369995.9262617128,864,4512156.210841663,0.000461938000171358,4.590157955829691e-05,0.07096384199712702,3.92879256166757e-05,0.06073913300338063,0.000243018648127803,0.37570683000558347,0.36299303199984934,0.0,0.0,0.23044590999984393,0.0,5.774941332471684e-05,0.08928059300001223,0.1325471220000054,0.027279106000150932,1.499112021000201,0.36389910700017936,1.5300992970001062,2.981415316999801,0.0,4.480527338000002,4.507806444000153,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,1.3248162770943667e-13,2.9698176628202363e-15,640,290,290,,290,128,625,600,1282048,21267.049793249946,212670.49793249945,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,497,498,9.668576741076133e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.3248162770943667e-13,2.9698176628202363e-15,1e-05,boxeig,299999999.99935234,True,nan,0,0,,nan,0,0,0,0,False,497.0,SE,0.1,1.5,1.0,38416,3000,btab_boxeig_topk_512_q128,35,498,497,75000000,300000000,3000,cufinufft,binned_c1,50,497,9.668576741076133e-08,pcg,converged,497,True,0.1,0,248.7941398093209,0.0005642803840528262,0.3000178223828704,0,0.1,boxeig,ok,0.0006464598473929942,0.3219370040017111,0.0004314216277659546,0.21441654899967943,7451.295978545698,600,212670.49793249945,0.0005103949999920587,4.585869818660746e-05,0.02279177299874391,3.965525150926708e-05,0.019708660000105738,0.0002452372595609697,0.12188291800180195,0.29859551899994585,0.0,0.0,0.059857715999896755,0.0,5.809446076703936e-05,0.028872947001218563,0.2387378030000491,0.05158299600020655,1.4994768950000434,0.2995386239999789,1.5227794879999692,1.1535106159999486,0.0,2.652987510999992,2.7045705070001986,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,9.813676880518241e-14,3.9780643778315995e-15,640,290,290,,290,128,961,264,1970176,21267.40575708581,212674.05757085807,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,360,361,9.124403650767757e-08,0,,2,synthetic_true_func_2d_ntrain300000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,9.813676880518241e-14,3.9780643778315995e-15,1e-05,boxeig,299999999.99935234,True,nan,0,0,,nan,0,0,0,0,False,360.0,SE,0.1,1.5,1.0,59536,3000,btab_boxeig_topk_768_q128,35,361,360,75000000,300000000,3000,cufinufft,binned_c1,50,360,9.124403650767757e-08,pcg,converged,360,True,0.1,0,0.3868140743360568,0.0005656964856698829,0.30001781934477345,0,0.1,boxeig,ok,0.0007021759999955109,0.2534855359983794,0.000479871955556948,0.17275390400050128,10.924850578839887,264,212674.05757085807,0.00054028600015954,4.669546389032399e-05,0.016810367000516635,3.967907500926534e-05,0.014284467003335521,0.0002932768000031653,0.1055796480011395,0.5960211849999268,0.0,0.0,0.04691883999998936,0.0,5.763483055400482e-05,0.020748538999441735,0.5491023449999375,0.05134197699999277,1.4993141229999765,0.5971210840000367,1.5165108910000527,1.2667470599999433,0.0,2.7660611829999198,2.8174031599999125,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,55,56,8.03964258722048e-08,6250000,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,99999999.99978425,True,nan,0,50,diag,0.001,0,0,0,0,False,55.0,SE,0.1,1.5,1.0,0,3000,btab_auto_topk_512,35,56,55,25000000,100000000,3000,cufinufft,binned_c1,50,55,8.03964258722048e-08,pcg,converged,55,True,0.1,0,82.93137509464721,0.0006876480422327113,0.300030815090645,0,0.1,exact,ok,0.0006311478928710455,0.03534428200077855,0.0004457467636257206,0.024516071999414635,2483.765171134476,600,,0.0005748169999151287,4.541958180859431e-05,0.002498076999472687,4.082710910221398e-05,0.0022454910006217688,0.0002598860909115915,0.01429373500013753,0.010484095999800047,0.00890753999988192,-0.010484095999800047,0.0,0.0013381899998421432,5.648332725368991e-05,0.0031065829989529448,,0.00010642400002325303,0.5098959960000684,0.011895876999915345,0.5078465619999406,0.10633607399995526,0.00023836600007598463,0.6162320700000237,0.6163384940000469,1e-07,80000,v6_btab
1225,expanded_box,topk,1024,,1024,0,"[17, 17]","[35, 35]",1225,topk,1024,,1024,80000,1225,cheap,30,0.01,,,,,,,,,,,,,,,,,chol_solve,20000,group_b,50,diag,0.001,50,auto,group_b,auto,3,4,6.057356082077124e-09,24010000,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,0,0,0,0,0,0,2,1225,,,1e-05,chol_solve,99999999.99978425,True,nan,0,50,diag,0.001,0,0,0,0,False,3.0,SE,0.1,1.5,1.0,0,3000,btab_auto_topk_1024,35,4,3,25000000,100000000,3000,cufinufft,binned_c1,50,3,6.057356082077124e-09,pcg,converged,3,True,0.1,0,0.0,0.0006876167031280063,0.3000308149421985,0,0.1,exact,ok,0.0006950265000114086,0.0027801060000456346,0.0006190056667492172,0.0018570170002476516,0.0,0,,0.000542064000001119,1.7327333277232054e-05,5.198199983169616e-05,4.086033330471158e-05,0.00012258099991413474,0.0004547553332940879,0.0013642659998822637,0.03781565600002068,0.034707917000105226,-0.03781565600002068,0.0,0.002674515000080646,5.941599996125054e-05,0.00017824799988375162,,4.614199997377e-05,0.509830232999775,0.03914716600002066,0.507946623999942,0.04621337900016442,0.00043322399983480864,0.5560436119999395,0.5560897539999132,1e-07,80000,v6_btab
1225,expanded_box,topk,256,,256,0,"[9, 9]","[19, 19]",361,topk,256,,256,80000,361,cheap,30,0.01,,cupy,7.216506569199141e-15,1.2467648284566902e-15,320,162,162,,162,64,361,864,370688,150385.55544743966,1503855.5544743966,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,1069,1070,9.051140583201856e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,64,0,64,64,0,0,2,1225,7.216506569199141e-15,1.2467648284566902e-15,1e-05,boxeig,99999999.99978426,True,nan,0,0,,nan,0,0,0,0,False,1069.0,SE,0.1,1.5,1.0,21904,3000,btab_boxeig_topk_256_q64,35,1070,1069,25000000,100000000,3000,cufinufft,binned_c1,50,1069,9.051140583201856e-08,pcg,converged,1069,True,0.1,0,13996.560751340598,0.0006837861478927317,0.3000308057047462,0,0.1,boxeig,ok,0.0006452612588767058,0.6904295469980752,0.0004312872394771671,0.46104605900109163,456665.2918695316,864,1503855.5544743966,0.0004784459999882529,4.61116987831162e-05,0.04929340599915122,3.960173993851926e-05,0.04233425999427709,0.00024550540224732646,0.262445275002392,0.13132976999986568,0.0,0.0,0.0010115869999935967,0.0,5.7900965388333955e-05,0.061896132000129,0.13031818299987208,0.02854121100017437,0.5099394749997828,0.13225146700006007,0.5253071109998473,1.965713740000183,0.0,2.4756532149999657,2.50419442600014,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,512,,512,0,"[12, 12]","[25, 25]",625,topk,512,,512,80000,625,cheap,30,0.01,,cupy,2.3385790579125346e-13,4.434971994058211e-15,640,290,290,,290,128,625,600,1282048,7088.211373576992,70882.11373576992,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,396,397,9.362642470903848e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,2.3385790579125346e-13,4.434971994058211e-15,1e-05,boxeig,99999999.99978426,True,nan,0,0,,nan,0,0,0,0,False,396.0,SE,0.1,1.5,1.0,38416,3000,btab_boxeig_topk_512_q128,35,397,396,25000000,100000000,3000,cufinufft,binned_c1,50,396,9.362642470903848e-08,pcg,converged,396,True,0.1,0,82.93137509464722,0.0006880735506510172,0.3000308187832154,0,0.1,boxeig,ok,0.0006538821158659818,0.25959119999879476,0.00043676266666708595,0.17295801600016603,2483.765171134476,600,70882.11373576992,0.00046368800008167455,4.6807285353436167e-05,0.018535684999960722,4.006922726931508e-05,0.01586741399864877,0.000247766113637116,0.09811538100029793,0.23303817100008928,0.0,0.0,0.0009344840000267141,0.0,5.883448484451726e-05,0.023298455998428835,0.23210368700006256,0.05375456199999462,0.5096076889999495,0.23390639900003407,0.5080338759998995,0.9219642489999842,0.0,1.4315719379999337,1.4853264999999283,1e-07,80000,v7_btab_boxeig
1225,expanded_box,topk,768,,768,0,"[15, 15]","[31, 31]",961,topk,768,,768,80000,961,cheap,30,0.01,,cupy,1.0746937909241999e-13,3.601110421571549e-15,640,290,290,,290,128,961,264,1970176,7088.330065609599,70883.30065609599,0.001,boxeig,20000,group_b,50,diag,0.001,50,auto,group_b,boxeig,266,267,8.678927008943451e-08,0,,2,synthetic_true_func_2d_ntrain100000000,False,NVIDIA A100-SXM4-40GB,cheap,128,0,128,128,0,0,2,1225,1.0746937909241999e-13,3.601110421571549e-15,1e-05,boxeig,99999999.99978426,True,nan,0,0,,nan,0,0,0,0,False,266.0,SE,0.1,1.5,1.0,59536,3000,btab_boxeig_topk_768_q128,35,267,266,25000000,100000000,3000,cufinufft,binned_c1,50,266,8.678927008943451e-08,pcg,converged,266,True,0.1,0,0.12893801304042637,0.0006881460490321042,0.3000308207957125,0,0.1,boxeig,ok,0.0006683337603019626,0.17844511400062402,0.0004483900789582412,0.11927176100289216,3.6416165153189026,264,70883.30065609599,0.0005160949999662989,4.770670676848533e-05,0.012689984000417098,4.08321842063455e-05,0.010861360998887903,0.0002556280413497225,0.0679970589990262,0.23477236100006849,0.0,0.0,0.0009623150001516478,0.0,6.046831203336221e-05,0.016084571000874348,0.23381004599991684,0.05065227800014327,0.5094667390001177,0.23569143999998232,0.5098834620000616,0.7099885239999821,0.0,1.2194552630000999,1.2701075410002431,1e-07,80000,v7_btab_boxeig
