dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source,selection_note
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225,35,,,,,,1753,1.8951007340001524,3.076916839999967,5.350872236798508e-05,0.0200023291682395,1.0,ok,btab_group_b_se_20260628_160721,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q180,EigenPro-PCG,1225,35,,180.0,,,,45,0.0637192359999971,1.1390582889998768,0.0004245030313217,0.020006752872489,2.7012812862295057,ok,btab_group_b_se_20260628_160721,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225,35,1024.0,,1024.0,1225.0,,3,0.0501511449999725,0.5578504780000912,0.0004295666099211,0.0200068570525047,5.515665866292336,ok,btab_group_b_se_20260628_160721,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n100000000,100000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q256,Box-EigenPro,1225,35,512.0,256.0,512.0,625.0,256.0,60,0.5717991819999497,1.0791796169999088,0.0004299417564903,0.0200068653111623,2.8511628569799305,ok,btab_group_b_se_20260628_160721,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,1225,35,,,,,,1747,3.574017595999976,8.406201489000068,4.359904894521125e-05,0.0200003353263171,1.0,ok,btab_group_b_se_20260628_160721,EFGP-CG baseline; speedup uses time_total
synthetic_true_func_2d_n300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,eigenpro_pcg_q180,EigenPro-PCG,1225,35,,180.0,,,,57,0.0814530050001849,2.146986570000081,0.0004518422321123,0.02000538307852,3.9153488924710653,ok,btab_group_b_se_20260628_160721,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,1225,35,1024.0,,1024.0,1225.0,,3,0.059970026999963,1.5526196450000498,0.0004584732854462,0.0200055287701317,5.414205285931313,ok,btab_group_b_se_20260628_160721,selected by min time_total under 1.1x EFGP-CG train RMSE
synthetic_true_func_2d_n300000000,300000000,SE,SE,SE,1.5,0.1,1e-05,0.1,btab_boxeig_topk_512_q128,Box-EigenPro,1225,35,512.0,128.0,512.0,625.0,128.0,440,0.9800183140000628,2.473362085999952,0.0004560920823283,0.0200054739589814,3.398694245610843,ok,btab_group_b_se_20260628_160721,selected by min time_total under 1.1x EFGP-CG train RMSE
