N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
100000000,SE,0.1,Active inverse,btab_auto_topk_64,64.0,81.0,,1063,1.7206990280001264,2.2282177409999804,0.0200068253656349,1.000224783691818,1.3808869678145133
100000000,SE,0.1,Active inverse,btab_auto_topk_128,128.0,169.0,,971,1.5832578980000562,2.0908583099999305,0.0200068418547461,1.0002256080513745,1.4716046636369489
100000000,SE,0.1,Active inverse,btab_auto_topk_256,256.0,361.0,,151,0.2563228790002085,0.7638083760000427,0.020006851828447,1.0002261066783502,4.028388450141577
100000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,52,0.1011819519999335,0.6088360659998671,0.0200068579570121,1.0002264130709233,5.053769005860174
100000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3,0.0501511449999725,0.5578504780000912,0.0200068570525047,1.0002263678508196,5.515665866292336
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q16,64.0,81.0,16.0,2416,3.975259191000077,4.48349700499989,0.0200065556847498,1.0002113012177107,0.6862761002335146
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_64_q32,64.0,81.0,32.0,1260,2.147367223999936,2.6554937240000527,0.0200066536788085,1.0002162003501005,1.1586985923525783
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q16,128.0,169.0,16.0,1860,3.100687082999912,3.60855136500004,0.020006725378369,1.000219784910673,0.8526736988819149
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q32,128.0,169.0,32.0,1320,2.247108159999925,2.754804355999795,0.0200067379696504,1.0002204144014337,1.1169275354522477
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_128_q64,128.0,169.0,64.0,869,1.565667514000097,2.0732313339999564,0.020006779351323,1.0002224832441298,1.4841165042897388
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q32,256.0,361.0,32.0,2480,4.197540453999864,4.705741036000063,0.0200067223970966,1.0002196358644109,0.653864463951757
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1192,2.1025393380000423,2.610506022999971,0.0200067358224681,1.0002203070548201,1.1786668227886334
100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q128,256.0,361.0,128.0,454,0.9988551379999536,1.5065662449999309,0.0200068408664629,1.0002255586429685,2.04233756743973
