dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1225.0,1024.0,1225.0,0.0,0.0,0.0,cheap,3.348699988237058e-05,0.5578839649999736,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_128_q16,boxeig,c1,topk_128,expanded_box,128.0,169.0,128.0,169.0,1056.0,619852.5245380028,23220285.04443669,cheap,0.0071210779999546,3.615672442999994,16.0,0.0,16.0,0.0,16.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_128_q32,boxeig,c1,topk_128,expanded_box,128.0,169.0,128.0,169.0,1056.0,619852.5245380028,23220285.04443669,cheap,0.0132166389998928,2.768020994999688,32.0,0.0,32.0,0.0,32.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_128_q64,boxeig,c1,topk_128,expanded_box,128.0,169.0,128.0,169.0,1056.0,619852.5245380028,23220285.04443669,cheap,0.0255573389999881,2.0987886729999445,64.0,0.0,64.0,0.0,64.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_128,inverse,c1,topk_128,expanded_box,128.0,169.0,128.0,169.0,1056.0,619852.5245380028,23220285.04443669,cheap,0.0001304279999203,2.090988737999851,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_256_q32,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,13996.56075134058,456665.2918695312,cheap,0.0135489470001175,4.719289983000181,32.0,0.0,32.0,0.0,32.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_256_q64,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,13996.56075134058,456665.2918695312,cheap,0.0260216890001174,2.6365277120000883,64.0,0.0,64.0,0.0,64.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_256_q128,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,13996.560751340585,456665.29186953127,cheap,0.04981481599998,1.556381060999911,128.0,0.0,128.0,0.0,128.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_256,inverse,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,13996.56075134058,456665.2918695312,cheap,0.0001053169999067,0.7639136929999495,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_512_q64,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,82.93137509464714,2483.7651711344733,cheap,0.0255551239999931,2.452281740999979,64.0,0.0,64.0,0.0,64.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_512_q128,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,82.93137509464714,2483.7651711344733,cheap,0.0528829499999119,1.441557641999907,128.0,0.0,128.0,0.0,128.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_512_q256,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,82.93137509464714,2483.7651711344733,cheap,0.0979243260001112,1.17710394300002,256.0,0.0,256.0,0.0,256.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_512,inverse,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,82.93137509464714,2483.7651711344733,cheap,0.0001070229998276,0.6089430889996947,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_64_q16,boxeig,c1,topk_64,expanded_box,64.0,81.0,64.0,81.0,1144.0,3689795.321874343,155139358.11874732,cheap,0.0072469489998638,4.490743953999754,16.0,0.0,16.0,0.0,16.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_boxeig_topk_64_q32,boxeig,c1,topk_64,expanded_box,64.0,81.0,64.0,81.0,1144.0,3689795.321874343,155139358.11874732,cheap,0.0133867800000189,2.668880504000072,32.0,0.0,32.0,0.0,32.0,0.0
synthetic_true_func_2d_n100000000,1e-05,btab_auto_topk_64,inverse,c1,topk_64,expanded_box,64.0,81.0,64.0,81.0,1144.0,3689795.321874344,155139358.11874735,cheap,0.0001287239999783,2.2283464649999587,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1225.0,1024.0,1225.0,0.0,0.0,0.0,cheap,5.004800004826393e-05,1.552669693000098,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_128_q16,boxeig,c1,topk_128,expanded_box,128.0,169.0,128.0,169.0,1056.0,1859557.598424082,69660856.40216123,cheap,0.0073879889998806,5.609572937999928,16.0,0.0,16.0,0.0,16.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_128_q32,boxeig,c1,topk_128,expanded_box,128.0,169.0,128.0,169.0,1056.0,1859557.598424082,69660856.40216123,cheap,0.0156635030000416,4.379389505000063,32.0,0.0,32.0,0.0,32.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_128_q64,boxeig,c1,topk_128,expanded_box,128.0,169.0,128.0,169.0,1056.0,1859557.598424082,69660856.40216123,cheap,0.0258720699998775,3.52845312799991,64.0,0.0,64.0,0.0,64.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_128,inverse,c1,topk_128,expanded_box,128.0,169.0,128.0,169.0,1056.0,1859557.598424082,69660856.40216123,cheap,0.0001645760000883,2.659189779000144,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_256_q32,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,41989.683618032905,1369995.926261714,cheap,0.0134802169998238,7.076445055999784,32.0,0.0,32.0,0.0,32.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_256_q64,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,41989.683618032905,1369995.926261714,cheap,0.0260796430000027,4.312341554000113,64.0,0.0,64.0,0.0,64.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_256_q128,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,41989.683618032905,1369995.926261714,cheap,0.0500947989999076,2.710443276999968,128.0,0.0,128.0,0.0,128.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_256,inverse,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,41989.683618032905,1369995.926261714,cheap,0.0001410959998793,1.8804178849998152,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_512_q64,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,248.79413980932117,7451.295978545703,cheap,0.02580877399987,4.281225750999965,64.0,0.0,64.0,0.0,64.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_512_q128,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,248.79413980932117,7451.295978545703,cheap,0.0504547350001303,2.523816821000082,128.0,0.0,128.0,0.0,128.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_512_q256,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,248.79413980932117,7451.295978545703,cheap,0.1040591390001282,3.08004328800007,256.0,0.0,256.0,0.0,256.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_512,inverse,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,248.79413980932117,7451.295978545703,cheap,0.0001524809999864,1.6567511289999857,0.0,0.0,0.0,0.0,0.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_64_q16,boxeig,c1,topk_64,expanded_box,64.0,81.0,64.0,81.0,1144.0,11069386.013594236,465418078.63455087,cheap,0.7191587639999852,6.337005724999926,16.0,0.0,16.0,0.0,16.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_boxeig_topk_64_q32,boxeig,c1,topk_64,expanded_box,64.0,81.0,64.0,81.0,1144.0,11069386.013594236,465418078.63455087,cheap,0.0160167359999832,3.7766767170001,32.0,0.0,32.0,0.0,32.0,0.0
synthetic_true_func_2d_n300000000,1e-05,btab_auto_topk_64,inverse,c1,topk_64,expanded_box,64.0,81.0,64.0,81.0,1144.0,11069386.013594236,465418078.63455087,cheap,0.0001719819999834,4.4975303700000495,0.0,0.0,0.0,0.0,0.0,0.0
