dataset_stem,eps,method,route,precompute_mode,selector_tag,S_kind,btab_active_size_raw,btab_box_size,active_size,box_size,tail_size,rho_max_T,tail_energy,btab_diagnostic_mode,time_post_diagnostics,time_total_with_diagnostics,diagnostic_n_matvec,diagnostic_n_A_matvec,diagnostic_n_ASS_matvec,diagnostic_n_precond,diagnostic_n_eig_matvec,diagnostic_n_power_iter
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1225.0,1024.0,1225.0,0.0,0.0,0.0,cheap,2.782299998216331e-05,5.91657628400003,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1225,inverse,c1,topk_1225,expanded_box,1225.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,cheap,2.604899987090903e-05,5.968203853999967,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_256_q64,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,139.9545073033638,4566.240710524331,cheap,0.0257402959998671,0.6365435549998892,64.0,0.0,64.0,0.0,64.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_512_q128,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,0.829195548393433,24.83386656410284,cheap,0.0608856769999874,0.3665544089999457,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,inverse,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,0.829195548393433,24.83386656410284,cheap,0.0001124289999552,5.367797326000073,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_768_q128,boxeig,c1,topk_768,expanded_box,768.0,961.0,768.0,961.0,264.0,0.0012890935761067,0.0364077602796397,cheap,0.0613096279998899,0.3225114909998865,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1225.0,1024.0,1225.0,0.0,0.0,0.0,cheap,2.814000004036643e-05,5.961797250000018,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1225,inverse,c1,topk_1225,expanded_box,1225.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,cheap,3.86199999411474e-05,6.011598885000012,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_256_q64,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,1399.656127360063,45666.53112637907,cheap,0.025532597999927,1.4990902009999445,64.0,0.0,64.0,0.0,64.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_512_q128,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,8.29313806561155,248.3765349227636,cheap,0.0497580910000579,0.4813075360000312,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_512,inverse,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,8.29313806561155,248.3765349227636,cheap,0.0001259210000625,5.314497086000074,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_768_q128,boxeig,c1,topk_768,expanded_box,768.0,961.0,768.0,961.0,264.0,0.0128938026523342,0.3641616910785574,cheap,0.0634003210000173,0.3788883630002146,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1225.0,1024.0,1225.0,0.0,0.0,0.0,cheap,5.476299998008472e-05,6.280332439999938,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_1225,inverse,c1,topk_1225,expanded_box,1225.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,cheap,4.310600002099818e-05,6.272551099000111,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_256_q64,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,13996.561273600688,456665.3112637927,cheap,0.0259867419999864,3.953902636000066,64.0,0.0,64.0,0.0,64.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_512_q128,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,82.93138065611586,2483.7653492276468,cheap,0.0503976200000124,1.2106949379999603,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_512,inverse,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,82.93138065611586,2483.7653492276468,cheap,0.0001330540001163,5.666598107000255,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_boxeig_topk_768_q128,boxeig,c1,topk_768,expanded_box,768.0,961.0,768.0,961.0,264.0,0.1289380265233431,3.64161691078559,cheap,0.0504737549999845,0.8258877040000243,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1225.0,1024.0,1225.0,0.0,0.0,0.0,cheap,2.8604999897652306e-05,5.905222411000068,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_1225,inverse,c1,topk_1225,expanded_box,1225.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,cheap,2.85430000985798e-05,5.918411881000111,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_256_q64,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,419.8968382080202,13699.95933791376,cheap,0.0269960119999268,0.949072471999898,64.0,0.0,64.0,0.0,64.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_512_q128,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,2.4879414196834726,74.5129604768293,cheap,0.054632477000041,0.5908917570000085,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_512,inverse,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,2.4879414196834726,74.5129604768293,cheap,8.823200005281251e-05,5.284391427000173,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_768_q128,boxeig,c1,topk_768,expanded_box,768.0,961.0,768.0,961.0,264.0,0.0038681407957002,0.1092485073235675,cheap,0.0609408990001156,0.340898511999967,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_1024,inverse,c1,topk_1024,expanded_box,1024.0,1225.0,1024.0,1225.0,0.0,0.0,0.0,cheap,3.5282999988339725e-05,5.922763218,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_1225,inverse,c1,topk_1225,expanded_box,1225.0,1225.0,1225.0,1225.0,0.0,0.0,0.0,cheap,3.289099981884647e-05,6.01716178699985,0.0,0.0,0.0,0.0,0.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_256_q64,boxeig,c1,topk_256,expanded_box,256.0,361.0,256.0,361.0,864.0,4198.968382080222,136999.59337913827,cheap,0.0257773779999297,2.3279568550001386,64.0,0.0,64.0,0.0,64.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_boxeig_topk_512_q128,boxeig,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,24.87941419683485,745.1296047682968,cheap,0.051050430000032,0.6743812480001452,128.0,0.0,128.0,0.0,128.0,0.0
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_512,inverse,c1,topk_512,expanded_box,512.0,625.0,512.0,625.0,600.0,24.87941419683485,745.1296047682968,cheap,9.232699994754512e-05,5.410668543999918,0.0,0.0,0.0,0.0,0.0,0.0
