dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0385576810001566,5.8969230350001,5.916548461000048,2.782299998216331e-05,5.91657628400003,0.3955732669134599,0.3951088627124475
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0380845120000685,5.94870800700005,5.968177805000096,2.604899987090903e-05,5.968203853999967,0.3955806884833511,0.3951156763906946
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,0.829195548393433,24.83386656410284,3000,3000.0,0.0120379380000485,5.348415271000022,5.367684897000117,0.0001124289999552,5.367797326000073,0.3955715839505806,0.3951068921045179
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0385902320001605,5.888749297000004,5.9617691099999774,2.814000004036643e-05,5.961797250000018,0.3829745025172242,0.3830161304367529
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0392687609999029,5.938879004,6.011560265000071,3.86199999411474e-05,6.011598885000012,0.3829735141431642,0.3830152070707368
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,8.29313806561155,248.3765349227636,3000,3000.0,0.0122401650000938,5.249132011000029,5.314371165000011,0.0001259210000625,5.314497086000074,0.3829819094312203,0.3830250148958172
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0382453709999026,5.766648628999974,6.280277676999958,5.476299998008472e-05,6.280332439999938,0.3672400304936574,0.3672811679842281
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0392908400001488,5.758810205999907,6.27250799300009,4.310600002099818e-05,6.272551099000111,0.3672418552665824,0.3672829932854708
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,82.93138065611586,2483.7653492276468,3000,3000.0,0.0117141250000258,5.152432087000079,5.666465053000138,0.0001330540001163,5.666598107000255,0.3672080425615684,0.3672500354794492
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0428163639999183,5.872033933000012,5.90519380600017,2.8604999897652306e-05,5.905222411000068,0.3897236563577816,0.3898176148012675
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0423663599999599,5.885730436000131,5.918383338000012,2.85430000985798e-05,5.918411881000111,0.3897235699051879,0.3898173976416506
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,2.4879414196834726,74.5129604768293,3000,3000.0,0.0120579619999716,5.251868687000069,5.2843031950001205,8.823200005281251e-05,5.284391427000173,0.3897309821349196,0.3898227777675255
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0421259480001481,5.7584693100000095,5.922727935000012,3.5282999988339725e-05,5.922763218,0.3760720805637446,0.3761041231409743
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0383667629998853,5.85336148600004,6.017128896000031,3.289099981884647e-05,6.01716178699985,0.3760662979503059,0.3760985535319859
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,24.87941419683485,745.1296047682968,3000,3000.0,0.0117451669998445,5.247184689000051,5.410576216999971,9.232699994754512e-05,5.410668543999918,0.3760994316365261,0.3761317762711418
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.0431299940000826,5.848841646999972,7.609152624999979,5.9034000059909886e-05,7.609211659000039,0.3592822675316316,0.3592882751134106
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3000,3000.0,0.037961494000001,5.779976728000065,7.539255480000065,5.7010999853446265e-05,7.539312490999919,0.3592898561063201,0.3592961951863765
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,248.79414196834745,7451.296047682936,3000,3000.0,0.0135327860000415,5.284994207999944,7.044920246999936,0.0001744189999044,7.045094665999841,0.3594062232412094,0.3594149533370068
synthetic_true_func_2d_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,5,5.0,0.0383277040000393,0.049545271999932,0.0686692669999047,2.5210999865521444e-05,0.0686944779997702,0.3000387234278732,0.0049065181433068
synthetic_true_func_2d_ntrain1000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,5,5.0,0.0419585699999061,0.0532931620000454,0.0719975209999574,2.6187999992544064e-05,0.07202370899995,0.3000387234278732,0.0049065181433081
synthetic_true_func_2d_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,0.8292947726832934,24.837043976116725,11,11.0,0.0120129790000191,0.0325316309999834,0.0511241990000144,8.173699984581617e-05,0.0512059359998602,0.3000387233421122,0.0049064991885329
synthetic_true_func_2d_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,4,4.0,0.0389915010000549,0.047988389000011,0.1107809249999718,3.270100000918319e-05,0.110813625999981,0.299959033916288,0.0017027089708425
synthetic_true_func_2d_ntrain10000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,4,4.0,0.0382582329998513,0.0472339830000692,0.1099580420000165,3.432800008340564e-05,0.1099923700000999,0.299959033916288,0.0017027089708411
synthetic_true_func_2d_ntrain10000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,8.293116502569706,248.3758444154172,24,24.0,0.012469990999989,0.0550577989999965,0.1177453569998761,9.577600008014996e-05,0.1178411329999562,0.2999590337788464,0.0017026523488762
synthetic_true_func_2d_ntrain100000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3,3.0,0.0415654509999967,0.0487692149999929,0.5575289210000847,4.437400002643699e-05,0.5575732950001111,0.3000308149421984,0.0006876167031319
synthetic_true_func_2d_ntrain100000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3,3.0,0.0387532520001059,0.0459834179998779,0.5548940029998448,3.9564000189784565e-05,0.5549335670000346,0.3000308149421986,0.000687616703133
synthetic_true_func_2d_ntrain100000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,82.93137509464721,2483.765171134476,55,55.0,0.0117901280000296,0.1068470700001853,0.6158410850000564,0.0001314389999151,0.6159725239999716,0.300030815090645,0.0006876480422227
synthetic_true_func_2d_ntrain3000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,5,5.0,0.0406576929999573,0.0519453619999694,0.0833795720000125,3.52469999143068e-05,0.0834148189999268,0.2999783565150736,0.002909152560256
synthetic_true_func_2d_ntrain3000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,5,5.0,0.0408868780000375,0.052223068000103,0.0836783330000798,2.7051999950344907e-05,0.0837053850000302,0.2999783565150735,0.002909152560256
synthetic_true_func_2d_ntrain3000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,2.4879116707048508,74.5120078338083,16,16.0,0.0121213550000902,0.0416687570000249,0.0733162710000669,8.321400014210667e-05,0.0733994850002091,0.2999783564407239,0.0029091482511973
synthetic_true_func_2d_ntrain30000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3,3.0,0.0420506739999382,0.0491954760000226,0.2115505520000624,3.4962999961862806e-05,0.2115855150000243,0.300053320198358,0.0010710988537817
synthetic_true_func_2d_ntrain30000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3,3.0,0.0386539610001364,0.0457685470000797,0.2079284409999218,3.321600001982006e-05,0.2079616569999416,0.300053320198358,0.0010710988537795
synthetic_true_func_2d_ntrain30000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,24.87939158928688,745.1288808130148,36,36.0,0.0117645579998679,0.0749531899998601,0.2399956479998763,0.0001050710000072,0.2401007189998836,0.3000533201884979,0.0010710786880522
synthetic_true_func_2d_ntrain300000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,3,3.0,0.0527477380001073,0.0600248250000277,1.5556701070001964,6.92070000241074e-05,1.5557393140002205,0.3000178210388806,0.0005649883817196
synthetic_true_func_2d_ntrain300000000,1e-05,btab_auto_topk_1225,c1,topk_1225,1225.0,1225.0,0.0,0.0,0.0,3,3.0,0.0431347349999668,0.0501741560001391,1.545825005000097,6.13009999597125e-05,1.5458863060000567,0.3000178210388806,0.0005649883817733
synthetic_true_func_2d_ntrain300000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,248.7941398093209,7451.295978545698,79,79.0,1.1258588260000124,1.2839920139999776,2.779404703000182,0.0001784710000265,2.7795831740002086,0.3000178210607844,0.0005649614805388
