M,S_kind,active_mode,active_size,active_tau,active_topk,box_memory_bytes,box_radii,box_shape,box_size,btab_active_mode,btab_active_size_raw,btab_active_tau,btab_active_topk,btab_box_budget,btab_box_size,btab_diagnostic_mode,btab_diagnostic_power_iter,btab_diagnostic_tol,btab_eig_apply_batch_cols,btab_eig_backend,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_maxiter,btab_eig_n_ABB_matvec_cols,btab_eig_n_eig_matvec,btab_eig_ncv,btab_eig_ncv_actual,btab_eig_q,btab_eig_size_S,btab_eig_size_T,btab_eig_storage_bytes,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,btab_eig_tol,btab_exact_apply_mode,btab_exact_box_max_size,btab_experiment_route,btab_inner_maxiter,btab_inner_precond,btab_inner_tol,btab_outer_gmres_restart,btab_outer_solver,btab_route_group,btab_solve_mode,cg_iters,cg_n_matvec,cg_relres,chol_memory_bytes,chunk_size,coord_nystrom_gamma,dataset_dim,dataset_stem,debug_finite_checks,device_name,diagnostic_mode,diagnostic_n_ASS_matvec,diagnostic_n_A_matvec,diagnostic_n_eig_matvec,diagnostic_n_matvec,diagnostic_n_power_iter,diagnostic_n_precond,dim,efgp_matrix_dim,eig_block_size,eig_n_iter,eig_nystrom_kernel_s,eig_residual_cols_rel,eig_residual_fro,eig_residual_fro_rel,eig_residual_max,eig_residual_median,eigen_apply_A_block_calls,eigen_n_matvec,eigen_t_matvec_avg,eigen_t_matvec_total,eps,exact_apply_mode,gamma,has_nufft,injected_eps_coord_topq,inner_last_relres,inner_max_iters,inner_maxiter,inner_precond,inner_tol,inner_total_iters,inner_total_matvec,inner_total_precond,inverse_memory_bytes,is_warmup,iterations,kernel_family,kernel_lengthscale,kernel_nu,kernel_variance,lambda1_coord_nystrom,local_fft_memory_bytes,maxiter,method,mtot,n_matvec,n_precond,n_test,n_train,non_v1_maxiter,nufft_backend,nufft_stage,outer_gmres_restart,outer_iters,outer_relres,outer_solver,outer_status,precond_apply_calls,precond_kind,profile_components,reg_lambda,repeat_idx,rho_max_T,rmse_test,rmse_train,run_seed,sigma2_equiv_reg_lambda,solve_mode,status,surrogate_tag,t_matvec_avg,t_matvec_total,t_precond_avg,t_precond_total,tail_energy,tail_size,theta_coord_topq,theta_q1_over_sigma2,time_active_set,time_box_gather_avg,time_box_gather_total,time_box_scatter_avg,time_box_scatter_total,time_box_solve_avg,time_box_solve_total,time_build_Ag,time_build_box_matrix,time_build_inverse,time_build_local_fft,time_cholesky,time_diag_avg,time_diag_total,time_eig_setup,time_eigenspace,time_post_diagnostics,time_precompute,time_precond_build,time_predict,time_solve,time_symmetrize_regularize,time_total,time_total_with_diagnostics,tol,top_q,v1_maxiter,version,output_group,output_dir,error_message,error_type,traceback
35721.0,expanded_box,topk,16384.0,,16384.0,0.0,"[72, 72]","[145, 145]",21025.0,topk,16384.0,,16384.0,80000.0,21025.0,cheap,30.0,0.01,,cupy,3.730167332340018e-14,3.698515349100607e-15,1280.0,546.0,546.0,,546.0,256.0,21025.0,14696.0,86122496.0,150.19383077706624,1501.9383077706625,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,186.0,187.0,9.994653918895689e-08,0.0,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2.0,35721.0,,,,,,,3.730167332340018e-14,3.698515349100607e-15,,,,,1e-05,boxeig,999999.9999990036,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,186.0,matern,0.1,1.5,1.0,,1336336.0,3000,btab_boxeig_topk_16384_q256,189.0,187.0,186.0,250000,1000000,3000,cufinufft,binned_c1,50.0,186.0,9.994653918895689e-08,pcg,converged,186.0,,True,0.1,0,0.3418038735151896,0.0189346803311044,0.2990352577340832,0,0.1,boxeig,ok,,0.0006800282780749,0.1271652880000147,0.0004581499354826,0.0852158879997659,1608.5604066036042,14696.0,,1501.9383077706625,0.0030264950000855,4.65612258208679e-05,0.0086603880026814,4.127812365622567e-05,0.0076777310000579,0.0002673009085952,0.0497179689987206,0.4613821769999049,0.0,0.0,0.0010099129999616,0.0,5.812526347086845e-05,0.0108112990055815,0.4603722639999432,,0.1010514749996218,0.021912279999924,0.4651463730001524,0.0083489209996514,0.800110541000322,0.0,0.822022821000246,0.923074295999868,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,16384.0,,16384.0,0.0,"[72, 72]","[145, 145]",21025.0,topk,16384.0,,16384.0,80000.0,21025.0,cheap,30.0,0.01,,cupy,1.6707947935675996e-13,5.726714797919267e-15,1600.0,674.0,674.0,,674.0,320.0,21025.0,14696.0,107653120.0,89.73697703364726,897.3697703364726,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,143.0,144.0,9.968622026594059e-08,0.0,,,2,synthetic_true_func_2d_ntrain1000000,False,NVIDIA A100-SXM4-40GB,cheap,320.0,0.0,320.0,320.0,0.0,0.0,2.0,35721.0,,,,,,,1.6707947935675996e-13,5.726714797919267e-15,,,,,1e-05,boxeig,999999.9999990036,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,143.0,matern,0.1,1.5,1.0,,1336336.0,3000,btab_boxeig_topk_16384_q320,189.0,144.0,143.0,250000,1000000,3000,cufinufft,binned_c1,50.0,143.0,9.968622026594059e-08,pcg,converged,143.0,,True,0.1,0,0.3418038735151896,0.0189346555896691,0.2990352580982994,0,0.1,boxeig,ok,,0.0007258239166611,0.1045186439991994,0.0004800592587343,0.0686484739990191,1608.5604066036042,14696.0,,897.3697703364726,0.0029792179998366,4.714176924023053e-05,0.0067412730013529,4.157429370902751e-05,0.0059451240003909,0.0002870781049114,0.0410521690023415,0.5812271090003378,0.0,0.0,0.0009889960001601,0.0,5.911437758593413e-05,0.0084533559947885,0.5802381130001777,,0.1266516959999535,0.0192987469999934,0.5850177160000385,0.0083253340003466,0.8554530449996491,0.0,0.8747517919996426,1.001403487999596,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,6236.0,6237.0,9.013291520689608e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,35721.0,,,,,,,,,0.0,0.0,,,1e-05,,,True,,,,,,,,,,,False,6236.0,matern,0.1,1.5,1.0,,,80000,plain_cg,189.0,6237.0,,7500000,30000000,3000,cufinufft,cufinufft,,,,,,,,True,0.1,0,,0.0052382503378383,0.3000032110331405,0,,,ok,,0.0006290917304748,3.92364512297172,,,,,,,,,,,,,,,,,,,,,,,,0.3311764199997924,,0.1605732199996055,6.681344959000398,,7.0125219490000745,,1e-07,,80000,v1,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,2013.0,2014.0,9.45835770781926e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,35721.0,72.0,3.0,,,48166.59760219444,0.0111392717149925,,,5.0,352.0,0.0005192756436087,0.1827850265502929,1e-05,,,True,[],,,,,,,,,,False,2013.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q64,189.0,2014.0,2013.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0052617334936474,0.3000031626834086,0,,,ok,,0.0006498436663379,1.3087851440045597,0.0001846033576772,0.371606559004249,,,[],,,,,,,,,,,,,,,,,0.2194725670001389,,0.1883702469999661,0.0003063350000047,0.1620761330000277,2.971782863000044,,3.379932012000154,,1e-07,64.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,1145.0,1146.0,9.778396589036133e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,35721.0,136.0,3.0,,,18167.584141003725,0.0041859973992883,,,5.0,672.0,0.0005186879975455,0.3485583343505859,1e-05,,,True,[],,,,,,,,,,False,1145.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q128,189.0,1146.0,1145.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.005261765387758,0.3000031624007078,0,,,ok,,0.0006420392041906,0.7357769280024513,0.0002092854576336,0.2396318489904843,,,[],,,,,,,,,,,,,,,,,0.4145179220004138,,0.1793958859998383,0.0002890829996431,0.1605572389998997,1.7037563420003607,,2.297959233000256,,1e-07,128.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,547.0,548.0,9.98978268581054e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,35721.0,264.0,3.0,,,5644.796574028136,0.001300039621609,,,5.0,1312.0,0.0005373533644327,0.7050076141357422,1e-05,,,True,[],,,,,,,,,,False,547.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q256,189.0,548.0,547.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0052618067744977,0.3000031635330394,0,,,ok,,0.0006486948083856,0.3554847549953592,0.0003261172266796,0.1783861229937429,,,[],,,,,,,,,,,,,,,,,0.842734178000228,,0.175137358000029,0.0003274050000072,0.1545032559997707,0.8864241030000812,,1.904623044000345,,1e-07,256.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,423.0,424.0,9.863951619013955e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,35721.0,328.0,3.0,,,3745.668671669893,0.0008626353575775,,,5.0,1632.0,0.0005497593786202,0.8972073059082032,1e-05,,,True,[],,,,,,,,,,False,423.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q320,189.0,424.0,423.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.00526181971693,0.30000316413361,0,,,ok,,0.000645283344335,0.2736001379980735,0.0003739209763652,0.1581685730025128,,,[],,,,,,,,,,,,,,,,,1.0743275559998438,,0.1839040909999312,0.0003047570003218,0.1545865380003306,0.7037836729996343,,1.962320076999731,,1e-07,320.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,338.0,339.0,9.462846294146297e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,35721.0,392.0,3.0,,,2720.7897603429437,0.000626597921078,,,5.0,1952.0,0.0005601489817509,1.0934108123779298,1e-05,,,True,[],,,,,,,,,,False,338.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q384,189.0,339.0,338.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.005261840676748,0.3000031649015892,0,,,ok,,0.0006462329351116,0.2190729650028515,0.0004235882514804,0.1431728290003775,,,[],,,,,,,,,,,,,,,,,1.3052511740002046,,0.1740692519997537,0.0003413539998291,0.1549739369997951,0.581460621000133,,2.0611224009999205,,1e-07,384.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,group_a,,,,,,group_a,,281.0,282.0,9.6815109524096e-08,,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,,,,,,,,2.0,35721.0,456.0,3.0,,,2037.829809713372,0.0004693103037796,,,5.0,2272.0,0.0005641739670659,1.281803253173828,1e-05,,,True,[],,,,,,,,,,False,281.0,matern,0.1,1.5,1.0,,,3000,eigenpro_pcg_q448,189.0,282.0,281.0,7500000,30000000,3000,cufinufft,binned_c1,,,,,,,full_eigenpro,True,0.1,0,,0.0052619052120983,0.3000031652091959,0,,,ok,,0.0006374930779924,0.1797730479938764,0.0004800507402257,0.1348942580034418,,,[],,,,,,,,,,,,,,,,,1.537778304999847,,0.1739379600003303,0.0003060620001633,0.1544904769998538,0.4958719589999418,,2.2078942860002826,,1e-07,448.0,80000,v3,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,512.0,,512.0,0.0,"[12, 12]","[25, 25]",625.0,topk,512.0,,512.0,80000.0,625.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,inverse,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,auto,817.0,818.0,9.714204158968492e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35721.0,,,,,,,,,,,,,1e-05,inverse,29999999.99996136,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,6250000.0,False,817.0,matern,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_512,189.0,818.0,817.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,817.0,9.714204158968492e-08,pcg,converged,817.0,,True,0.1,0,39405.56033550593,0.0052617042537811,0.3000031599415331,0,0.1,exact,ok,,0.000631561562345,0.5166173579982569,0.0002583877821366,0.2111028180056564,13886722.815767135,35096.0,,,0.0014460970000982,4.439450917704708e-05,0.0362703139976474,4.134866341062143e-05,0.0337818580064777,7.403294492538928e-05,0.060484916004043,0.0114169549997313,0.0087483050001537,0.0011148599996886,0.0,0.0013295520002429,5.5744253372160425e-05,0.045543055005055,,,0.0002635040000313,0.1737511370001812,0.013758291999693,0.1542630950002603,1.2415530569996918,0.0002242379996459,1.415304193999873,1.4155676979999043,1e-07,,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,728.0,,728.0,0.0,"[15, 15]","[31, 31]",961.0,topk,728.0,,728.0,80000.0,961.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,inverse,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,auto,541.0,542.0,9.754704994057781e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35721.0,,,,,,,,,,,,,1e-05,inverse,29999999.99996136,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,14776336.0,False,541.0,matern,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_728,189.0,542.0,541.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,541.0,9.754704994057781e-08,pcg,converged,541.0,,True,0.1,0,15808.759573053378,0.0052616802002379,0.3000031603483759,0,0.1,exact,ok,,0.0006343915092422,0.3438401980092749,0.0002678165970344,0.1448887789956643,7814348.109084747,34760.0,,,0.0014743130000169,4.43476451084125e-05,0.0239920760036511,4.1001680223880765e-05,0.0221819090011194,8.347592236283556e-05,0.045160473998294,0.024281652999889,0.0200346080000599,0.0021607139997286,0.0,0.0017839140000432,5.6300798516528e-05,0.0304587319974416,,,0.0002845210001396,0.1738213839998934,0.0266459450003822,0.154562636999799,0.8487808230001974,0.0003024170000571,1.0226022070000909,1.0228867280002305,1e-07,,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,1024.0,,1024.0,0.0,"[18, 18]","[37, 37]",1369.0,topk,1024.0,,1024.0,80000.0,1369.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,inverse,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,auto,435.0,436.0,9.161452570245145e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35721.0,,,,,,,,,,,,,1e-05,inverse,29999999.99996136,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,29986576.0,False,435.0,matern,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_1024,189.0,436.0,435.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,435.0,9.161452570245145e-08,pcg,converged,435.0,,True,0.1,0,7204.558257931322,0.0052616765335011,0.3000031598017194,0,0.1,exact,ok,,0.0006323389632946,0.2756997879964729,0.0002810627563236,0.1222622990007948,4777311.818123276,34352.0,,,0.0014857740002298,4.437522297587424e-05,0.0193032219945052,4.116005517773018e-05,0.0179046240023126,9.70229448243138e-05,0.0422049809985765,0.0521627000002808,0.0453123520001099,0.0035939120002694,0.0,0.0027272929996797,5.571949194923402e-05,0.0242379789979167,,,0.0003000830001838,0.173909434000052,0.0545923050003693,0.1548508589999073,0.7206836469999871,0.0005291430002216,0.8945930810000391,0.8948931640002229,1e-07,,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,2048.0,,2048.0,0.0,"[25, 25]","[51, 51]",2601.0,topk,2048.0,,2048.0,80000.0,2601.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,inverse,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,auto,262.0,263.0,9.257635468671324e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35721.0,,,,,,,,,,,,,1e-05,inverse,29999999.99996136,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,108243216.0,False,262.0,matern,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_2048,189.0,263.0,262.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,262.0,9.257635468671324e-08,pcg,converged,262.0,,True,0.1,0,1636.432201655652,0.0052616373853819,0.3000031602134351,0,0.1,exact,ok,,0.0006289046159768,0.1654019140019045,0.0003372022175471,0.0883469809973576,1890633.422431137,33120.0,,,0.001549793000322,4.41952137206159e-05,0.0115791459948013,4.110692748847686e-05,0.0107700150019809,0.0001551225801269,0.0406421159932506,0.199236404000203,0.1766315140002916,0.0140936150000925,0.0,0.0069423240001924,5.466946564265249e-05,0.0143233999983749,,,0.0002572399998825,0.174165687000368,0.2017175510000015,0.153211064000061,0.6159060959998897,0.0015689509996263,0.7900717830002577,0.7903290230001403,1e-07,,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,4096.0,,4096.0,0.0,"[36, 36]","[73, 73]",5329.0,topk,4096.0,,4096.0,80000.0,5329.0,cheap,30.0,0.01,,,,,,,,,,,,,,,,,inverse,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,auto,127.0,128.0,9.499294993806297e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35721.0,,,,,,,,,,,,,1e-05,inverse,29999999.99996136,True,,,0.0,50.0,diag,0.001,0.0,0.0,0.0,454371856.0,False,127.0,matern,0.1,1.5,1.0,,0.0,3000,btab_auto_topk_4096,189.0,128.0,127.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,127.0,9.499294993806297e-08,pcg,converged,127.0,,True,0.1,0,295.1563120037319,0.005261657741289,0.3000031601115861,0,0.1,exact,ok,,0.0006279583828217,0.0803786730011779,0.0006019353386005,0.0764457880022746,637241.926362385,30392.0,,,0.001797732000341,4.415550394310051e-05,0.0056077490007737,4.3270771659697096e-05,0.0054953880007815,0.0004165037244164,0.0528959730008864,0.8655026679998628,0.7399324989996785,0.0947919999998703,0.0,0.0247258760000477,5.526357477992144e-05,0.00701847399705,,,0.0002476970003044,0.1736483639997459,0.8682854160001625,0.1531940989998474,1.1035516570000254,0.0060522930002662,1.2772000209997714,1.2774477180000758,1e-07,,80000,v6_btab,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,2048.0,,2048.0,0.0,"[25, 25]","[51, 51]",2601.0,topk,2048.0,,2048.0,80000.0,2601.0,cheap,30.0,0.01,,cupy,5.703223791963332e-14,2.163368495945631e-15,960.0,418.0,418.0,,418.0,192.0,2601.0,33120.0,7993344.0,8945.39267990376,89453.9267990376,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,650.0,651.0,8.953868438180137e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,192.0,0.0,192.0,192.0,0.0,0.0,2.0,35721.0,,,,,,,5.703223791963332e-14,2.163368495945631e-15,,,,,1e-05,boxeig,29999999.99996136,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,650.0,matern,0.1,1.5,1.0,,163216.0,3000,btab_boxeig_topk_2048_q192,189.0,651.0,650.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,650.0,8.953868438180137e-08,pcg,converged,650.0,,True,0.1,0,1636.432201655652,0.0052614698292987,0.300003162600916,0,0.1,boxeig,ok,,0.0006424944285656,0.4182638729962491,0.0004172160892288,0.2711904579987276,1890633.422431137,33120.0,,89453.9267990376,0.001597677999598,4.773494155135547e-05,0.031027712008381,3.907408613905808e-05,0.0253981559903877,0.0002327482476868,0.151286360996437,0.6355648310004653,0.0,0.0,0.0009552200003781,0.0,5.5925501540584194e-05,0.0363515760013797,0.6346096110000872,,0.074618042000111,0.1739494309999827,0.6376327379998656,0.1561804139996638,1.7332469970001512,0.0,1.907196428000134,1.981814470000245,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,4096.0,,4096.0,0.0,"[36, 36]","[73, 73]",5329.0,topk,4096.0,,4096.0,80000.0,5329.0,cheap,30.0,0.01,,cupy,6.951903757602841e-14,1.9219749338181608e-15,960.0,418.0,418.0,,418.0,192.0,5329.0,30392.0,16373760.0,8948.300120145797,89483.00120145797,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,755.0,756.0,8.854573614276998e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,192.0,0.0,192.0,192.0,0.0,0.0,2.0,35721.0,,,,,,,6.951903757602841e-14,1.9219749338181608e-15,,,,,1e-05,boxeig,29999999.99996136,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,755.0,matern,0.1,1.5,1.0,,336400.0,3000,btab_boxeig_topk_4096_q192,189.0,756.0,755.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,755.0,8.854573614276998e-08,pcg,converged,755.0,,True,0.1,0,295.1563120037319,0.0052616172801291,0.3000031623775079,0,0.1,boxeig,ok,,0.0006418934364952,0.4852714379903773,0.0004277267655655,0.3229337080019832,637241.926362385,30392.0,,89483.00120145797,0.0017997649997596,4.4780852974947376e-05,0.0338095439960852,3.906560926869688e-05,0.0294945349978661,0.0002459789642364,0.1857141179984864,0.3521139820004464,0.0,0.0,0.0009600350003893,0.0,5.5812161588992783e-05,0.0421381819996895,0.3511539470000571,,0.0766930049999246,0.1880550349997065,0.3543670930002918,0.1544261889998779,1.636065456000324,0.0,1.8241204910000304,1.9008134959999552,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
35721.0,expanded_box,topk,4096.0,,4096.0,0.0,"[36, 36]","[73, 73]",5329.0,topk,4096.0,,4096.0,80000.0,5329.0,cheap,30.0,0.01,,cupy,3.0437115734608287e-14,3.2567846046030945e-15,1280.0,546.0,546.0,,546.0,256.0,5329.0,30392.0,21831680.0,4506.590226164166,45065.902261641655,0.001,boxeig,20000.0,group_a,50.0,diag,0.001,50.0,auto,group_a,boxeig,531.0,532.0,9.79573751282251e-08,0.0,,,2,synthetic_true_func_2d_ntrain30000000,False,NVIDIA A100-SXM4-40GB,cheap,256.0,0.0,256.0,256.0,0.0,0.0,2.0,35721.0,,,,,,,3.0437115734608287e-14,3.2567846046030945e-15,,,,,1e-05,boxeig,29999999.99996136,True,,,0.0,0.0,,,0.0,0.0,0.0,0.0,False,531.0,matern,0.1,1.5,1.0,,336400.0,3000,btab_boxeig_topk_4096_q256,189.0,532.0,531.0,7500000,30000000,3000,cufinufft,binned_c1,50.0,531.0,9.79573751282251e-08,pcg,converged,531.0,,True,0.1,0,295.1563120037319,0.005261578194058,0.3000031622261001,0,0.1,boxeig,ok,,0.0006432763778062,0.3422230329929334,0.0004272940734638,0.2268931530093141,637241.926362385,30392.0,,45065.902261641655,0.001780976000191,4.498277024340804e-05,0.0238858509992496,3.858613370268766e-05,0.0204892369961271,0.0002470838643938,0.1312015319931561,0.463934099999733,0.0,0.0,0.0009765679997144,0.0,5.4703709970376856e-05,0.0290476699942701,0.4629575320000185,,0.1018307760000425,0.1736416759999883,0.4662369789998593,0.1545079419997819,1.3708090599998286,0.0,1.544450735999817,1.6462815119998595,1e-07,,80000,v7_btab_boxeig,group_a,/content/EFGP-Eigenpro/efgp_eigenpro_py/gpu/box_toeplitz_active_block/outputs/btab_group_a_group_b_group_c_20260629_120143/group_a,,,
