run_id,timestamp,mode,N,eps,top_q,reg_lambda,cg_tol,wall_s_outer_s,rmse_test,peak_mem_gb,status,error,cg_iters,cg_relres,n_matvec,t_matvec_total,n_precond,t_precond_total,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,nufft_stage,device_name,eig_nystrom_kernel_s,surrogate_tag,time_train,wall_s_total,repeat_idx,repeat_count
20260504_205248_gpu_v3_topq_cupy_eigsh_q64_N100000_20260422,2026-05-04T20:53:16.855771,gpu_v3_topq_cupy_eigsh,100000,1e-05,64,0.1,1e-06,0.9126057999965269,0.0027000321539589335,1.3555664056912065,ok,,121,9.916241386106274e-07,122,0.1821471999573987,121,0.11070920003112406,0.019585499991080724,0.46732200001133606,0.00022029998945072293,0.4194300000090152,0.004968399996869266,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.9065578000008827,0.911526199997752,1,5
20260504_205248_gpu_v3_topq_cupy_eigsh_q64_N100000_20260423,2026-05-04T20:53:17.931977,gpu_v3_topq_cupy_eigsh,100000,1e-05,64,0.1,1e-06,0.9293545999971684,0.0025189623958997093,1.3555664056912065,ok,,120,9.629818045217958e-07,121,0.18102279990853276,120,0.11138979998941068,0.018854199995985255,0.47955150000052527,0.00018350000027567148,0.4241531000006944,0.0049795999948401,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.9227422999974806,0.9277218999923207,2,5
20260504_205248_gpu_v3_topq_cupy_eigsh_q64_N100000_20260424,2026-05-04T20:53:19.060773,gpu_v3_topq_cupy_eigsh,100000,1e-05,64,0.1,1e-06,0.9586122000036994,0.0026137515331101906,1.3555664056912065,ok,,118,9.739919690964996e-07,119,0.18712829997821245,118,0.11346250002679881,0.020429500000318512,0.48529499999131076,0.00020390001009218395,0.4446690999902785,0.006374800010235049,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.9505974999919999,0.956972300002235,3,5
20260504_205248_gpu_v3_topq_cupy_eigsh_q64_N100000_20260425,2026-05-04T20:53:20.133849,gpu_v3_topq_cupy_eigsh,100000,1e-05,64,0.1,1e-06,0.9132403999974485,0.002589278173206883,1.3555664056912065,ok,,118,9.755625614956435e-07,119,0.17942240004776977,118,0.11069819994736463,0.02127870000549592,0.4687313000031281,0.00018269999418407679,0.4161350000067614,0.005548799992538989,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.9063277000095695,0.9118765000021085,4,5
20260504_205248_gpu_v3_topq_rand_subspace_rr_q64_N100000_20260421,2026-05-04T20:53:22.040661,gpu_v3_topq_rand_subspace_rr,100000,1e-05,64,0.1,1e-06,1.7584635999955935,0.002597584697583598,1.3907226556912065,ok,,134,7.981548342224302e-07,135,0.20104349999746773,134,0.12564229995768983,0.019568699994124472,1.2477273999975296,0.00018319999799132347,0.4850841000006767,0.0048123000015039,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,1.752563399990322,1.757375699991826,0,5
20260504_205248_gpu_v3_topq_rand_subspace_rr_q64_N100000_20260422,2026-05-04T20:53:23.914018,gpu_v3_topq_rand_subspace_rr,100000,1e-05,64,0.1,1e-06,1.734927500001504,0.002700311589649385,1.3907226556912065,ok,,135,9.100746099068377e-07,136,0.1974366000504233,135,0.12192439992213622,0.018502799997804686,1.2529940999957034,0.00018709999858401716,0.45595100001082756,0.006102199986344203,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,1.7276350000029197,1.733737199989264,1,5
20260504_205248_gpu_v3_topq_rand_subspace_rr_q64_N100000_20260423,2026-05-04T20:53:25.764168,gpu_v3_topq_rand_subspace_rr,100000,1e-05,64,0.1,1e-06,1.7163827000040328,0.002518988494212655,1.3907226556912065,ok,,129,9.556763656669859e-07,130,0.18925410002702847,129,0.1164264000399271,0.018296599999302998,1.2467100999929244,0.00018310001178178936,0.4453001999936532,0.004801600007340312,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,1.7104899999976624,1.7152916000050027,2,5
20260504_205248_gpu_v3_topq_rand_subspace_rr_q64_N100000_20260424,2026-05-04T20:53:27.626583,gpu_v3_topq_rand_subspace_rr,100000,1e-05,64,0.1,1e-06,1.7198748999944655,0.002614619796073982,1.3907226556912065,ok,,130,9.89053279187233e-07,131,0.19177400004991796,130,0.11899289993743878,0.019581500004278496,1.248518399996101,0.00018470000941306353,0.44466649999958463,0.005673399995430373,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,1.7129511000093771,1.7186245000048075,3,5
20260504_205248_gpu_v3_topq_rand_subspace_rr_q64_N100000_20260425,2026-05-04T20:53:29.526356,gpu_v3_topq_rand_subspace_rr,100000,1e-05,64,0.1,1e-06,1.7498649999906775,0.0025892668950219986,1.3907226556912065,ok,,132,9.897827973024268e-07,133,0.20141749990580138,132,0.12248280001222156,0.0190390999923693,1.244186300013098,0.00019379999139346182,0.48006709999754094,0.004994200004148297,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,1.7434862999944016,1.74848049999855,4,5
20260504_205248_gpu_v3_topq_eigenpro_nystrom_q64_N100000_20260421,2026-05-04T20:53:30.265886,gpu_v3_topq_eigenpro_nystrom,100000,1e-05,64,0.1,1e-06,0.5889617999928305,0.0025981523802737056,1.3907226556912065,ok,,139,9.81761620310851e-07,140,0.20900269993580878,139,0.06734940003661904,0.019930299997213297,0.1407290000061039,0.0003572999994503334,0.4218459999974584,0.004800299997441471,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.14060670000617392,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.5828626000002259,0.5876628999976674,0,5
20260504_205248_gpu_v3_topq_eigenpro_nystrom_q64_N100000_20260422,2026-05-04T20:53:30.992216,gpu_v3_topq_eigenpro_nystrom,100000,1e-05,64,0.1,1e-06,0.5941113000008045,0.002699915091990198,1.3907226556912065,ok,,141,9.868019535665452e-07,142,0.21683859993936494,141,0.06684640003368258,0.01879239999107085,0.13882860000012442,0.00033930000790860504,0.43026029999600723,0.004776300003868528,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.13870139999198727,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.5882205999951111,0.5929968999989796,1,5
20260504_205248_gpu_v3_topq_eigenpro_nystrom_q64_N100000_20260423,2026-05-04T20:53:31.781216,gpu_v3_topq_eigenpro_nystrom,100000,1e-05,64,0.1,1e-06,0.6390281999920262,0.0025189166868056214,1.3907226556912065,ok,,141,9.795808365548185e-07,142,0.2190445000451291,141,0.07714039986603893,0.019966500010923482,0.1500672999973176,0.00048600000445730984,0.4614199999923585,0.004895500009297393,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.1499069999990752,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.6319398000050569,0.6368353000143543,2,5
20260504_205248_gpu_v3_topq_eigenpro_nystrom_q64_N100000_20260424,2026-05-04T20:53:32.551637,gpu_v3_topq_eigenpro_nystrom,100000,1e-05,64,0.1,1e-06,0.6172423000098206,0.002613456037826725,1.3907226556912065,ok,,138,9.829509661744197e-07,139,0.21129299995664041,138,0.07086510004592128,0.02149939999799244,0.1559253000013996,0.0003569999971659854,0.43346100000781007,0.0048279999900842085,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.1557646000001114,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.6112427000043681,0.6160706999944523,3,5
20260504_205248_gpu_v3_topq_eigenpro_nystrom_q64_N100000_20260425,2026-05-04T20:53:33.338663,gpu_v3_topq_eigenpro_nystrom,100000,1e-05,64,0.1,1e-06,0.6340579999960028,0.0025891035129983445,1.3907226556912065,ok,,139,8.623004304380046e-07,140,0.2120330000325339,139,0.07132920000003651,0.019898900005500764,0.16907809999247547,0.00042749999556690454,0.4364417000033427,0.006583599999430589,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.16892430000007153,coordinate_nystrom_s1600_q64_oversample10_low0.25,0.6258461999968858,0.6324297999963164,4,5
20260504_205248_gpu_v3_topq_combo_q32_N100000_20260421,2026-05-04T20:53:34.687791,gpu_v3_topq_combo,100000,1e-05,32,0.1,1e-06,1.2014624000003096,0.002597369201013143,1.3907226556912065,ok,,221,8.503059954214991e-07,222,0.3320830001612194,221,0.17080900016298983,0.020062800002051517,0.43039749999297783,0.00026899999647866935,0.7458149000012781,0.003958400004194118,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.1965441999927862,1.2005025999969803,0,5
20260504_205248_gpu_v3_topq_combo_q32_N100000_20260422,2026-05-04T20:53:35.979520,gpu_v3_topq_combo,100000,1e-05,32,0.1,1e-06,1.1481165000004694,0.002700154156254311,1.3907226556912065,ok,,221,9.352358926309746e-07,222,0.32708080002339557,221,0.16311019996646792,0.01955870000529103,0.41129209999053273,0.00030950001382734627,0.711697799997637,0.004266200005076826,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.1428581000072882,1.147124300012365,1,5
20260504_205248_gpu_v3_topq_combo_q32_N100000_20260423,2026-05-04T20:53:37.312262,gpu_v3_topq_combo,100000,1e-05,32,0.1,1e-06,1.1952867999934824,0.0025183648645422116,1.3907226556912065,ok,,227,7.13358571198157e-07,228,0.33718830002180766,227,0.16800730000250041,0.019045399996684864,0.4229042000079062,0.0002707999956328422,0.7481448000035016,0.0039766999980201945,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.1903652000037255,1.1943419000017457,2,5
20260504_205248_gpu_v3_topq_combo_q32_N100000_20260424,2026-05-04T20:53:38.612412,gpu_v3_topq_combo,100000,1e-05,32,0.1,1e-06,1.1649130000005243,0.0026134705278874812,1.3907226556912065,ok,,221,8.902108635395248e-07,222,0.32821630012767855,221,0.1651797999511473,0.01832020000438206,0.4133659999934025,0.0003504000051179901,0.7267054999974789,0.005277800009935163,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.1587421000003815,1.1640199000103166,3,5
20260504_205248_gpu_v3_topq_combo_q32_N100000_20260425,2026-05-04T20:53:40.100864,gpu_v3_topq_combo,100000,1e-05,32,0.1,1e-06,1.3264325000054669,0.002589122723875254,1.3907226556912065,ok,,221,9.621622658238216e-07,222,0.3437662996875588,221,0.17315389995928854,0.02404740000201855,0.5235958000121173,0.0002457999944454059,0.7714521000016248,0.005403199989814311,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.319341100010206,1.3247443000000203,4,5
20260504_205248_gpu_v3_topq_combo_q64_N100000_20260421,2026-05-04T20:53:41.565071,gpu_v3_topq_combo,100000,1e-05,64,0.1,1e-06,1.3160656000109157,0.0025968970169333856,1.3907226556912065,ok,,144,7.554715260436074e-07,145,0.2212568999530049,144,0.13665660002152435,0.0196602000069106,0.7759050000022398,0.0002975999959744513,0.5141274000052363,0.00514560000738129,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.3099902000103611,1.3151358000177424,0,5
20260504_205248_gpu_v3_topq_combo_q64_N100000_20260422,2026-05-04T20:53:43.008140,gpu_v3_topq_combo,100000,1e-05,64,0.1,1e-06,1.3004637000121875,0.002700177046544919,1.3907226556912065,ok,,142,9.257533607679966e-07,143,0.21516460007114802,142,0.1338772000017343,0.01991000000271015,0.7778383999975631,0.00028839999868068844,0.496803700007149,0.004588499999954365,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.294840500006103,1.2994290000060573,1,5
20260504_205248_gpu_v3_topq_combo_q64_N100000_20260423,2026-05-04T20:53:44.579469,gpu_v3_topq_combo,100000,1e-05,64,0.1,1e-06,1.4290636999940034,0.002519183973532444,1.3907226556912065,ok,,141,9.415854398404326e-07,142,0.23473659993032925,141,0.1419982000516029,0.019119600008707494,0.8189464999886695,0.0005575000104727224,0.5852071999979671,0.00436039999476634,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.4238308000058169,1.4281912000005832,2,5
20260504_205248_gpu_v3_topq_combo_q64_N100000_20260424,2026-05-04T20:53:46.105521,gpu_v3_topq_combo,100000,1e-05,64,0.1,1e-06,1.3705289999925299,0.0026133167934588052,1.3907226556912065,ok,,142,9.802898782241356e-07,143,0.22440770002140198,142,0.13884880000841804,0.01997220001067035,0.8005036999966251,0.00025549999554641545,0.5408695999940392,0.007579599987366237,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.361600999996881,1.3691805999842472,3,5
20260504_205248_gpu_v3_topq_combo_q64_N100000_20260425,2026-05-04T20:53:47.557553,gpu_v3_topq_combo,100000,1e-05,64,0.1,1e-06,1.2897381999937352,0.002588836955000522,1.3907226556912065,ok,,142,8.618050715012097e-07,143,0.2152668000489939,142,0.13441299999249168,0.01877059999969788,0.7586245999991661,0.0003687999997055158,0.5064227000111714,0.0042049999901792035,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,combo_g0p1_e100_s0p3,1.284186700009741,1.28839169999992,4,5
