dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,epsilon_T,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,eta_eig,eta_eig_sq,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,240.15196295342736,159243.74207647608,5.965348978769048,654.8670269578816,6548.670269578816,6548.670269578816,1.0343899017165951e-14,2.2871176659785334e-15,1.2011182154975109,1.442684967599925,2805760.0,290.0,290.0,290.0,cupy,443,443.0,0.3654037000087555,0.3781005999771878,1.855891199986217,2.100654799985932,0.2890931000001728,2.389747899986105,0.0349150876845185,0.0355268487907429
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,2401.5196295323567,1592437.420763489,8.154258513003272,6537.876525704513,65378.76525704513,65378.76525704513,1.090351309416284e-14,1.65124851615609e-15,1.2962760882780384,1.6803316970414128,2805760.0,290.0,290.0,290.0,cupy,915,915.0,0.4034716000023763,0.4078100000042468,3.537084599985974,3.906173099996522,0.2868547000107355,4.193027800007258,0.0284773098952402,0.0286150547563309
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,720.4558888598436,477731.2262291375,7.294641315144398,1959.5849402133435,19595.849402133437,19595.849402133437,8.856611834235414e-15,2.2212776794078488e-15,1.2510762616754385,1.5651918125277895,2805760.0,290.0,290.0,290.0,cupy,608,608.0,0.3859747000096831,0.3900034999824129,2.5404049000062514,2.790768900013063,0.3002757000213023,3.091044600034365,0.0306543661102281,0.0310974372084009
synthetic_true_func_2d_n1000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,240.1514296249552,159243.36646233394,2.839405002211028,691.2003545512329,6912.003545512328,6912.003545512328,1.0322402461280626e-14,1.8025468304180567e-15,0.8840375934997834,0.7815224667208882,2805760.0,290.0,290.0,290.0,cupy,116,116.0,0.4409562000073492,0.4716643999854568,0.8674702999996953,1.1165100999933202,0.3226277999929152,1.4391378999862354,0.0199360608388208,0.0012631436138648
synthetic_true_func_2d_n10000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,2401.5191371138226,1592437.0739614717,2.7524344858248777,6911.195760736615,69111.95760736614,69111.95760736614,9.70234805372076e-15,1.5450728417040622e-15,0.9308967331748712,0.8665687278356476,2805760.0,290.0,290.0,290.0,cupy,190,190.0,0.3683809000067413,0.3725854000076651,1.063702400017064,2.066914299997734,0.3181964000104926,2.3851107000082266,0.0199956988103258,0.0005599965367994
synthetic_true_func_2d_n3000000,1e-05,btab_boxeig_topk_1024_q128,c1,topk_1024,128.0,1024.0,1369.0,1369.0,34352.0,720.4550297588038,477730.6211788942,2.790658341840177,2073.568407717054,20735.68407717054,20735.68407717054,1.1116489226640721e-14,1.3153350344360748e-15,0.911592398266211,0.8310007005767421,2805760.0,290.0,290.0,290.0,cupy,164,164.0,0.4003204999899026,0.4052087999880314,1.0195679999887943,1.610552700003609,0.2820532000041567,1.8926059000077655,0.0199708290626206,0.0008838800046645
