dataset_stem,n_train,eps,method,route,precompute_mode,top_q,iterations,cg_iters,n_matvec,cg_n_matvec,n_precond,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,time_total,rmse_train,rmse_test,cg_relres,status
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,1464.0,1464,1465,1465,,0.4485881000000518,,,4.014317299996037,0.1751365000091027,4.462906100001419,0.0351715642322658,0.0357788529119624,9.426194756357678e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,646.0,646,647,647,646.0,0.254680299985921,0.7495576000073925,0.0004045999958179,2.167417899996508,0.1209375000034924,3.1720603999856394,0.0349150658649205,0.035526734348578,9.873824012999258e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,368.0,368,369,369,368.0,0.2469009000051301,1.6580654999997932,0.0004293000092729,1.4102482000016607,0.1192613999883178,3.315643900015857,0.0349152159793858,0.035527087604539,9.767066500067838e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,3624.0,3624,3625,3625,,1.0192523000005167,,,9.520390699995914,1.2616740000084974,10.539643500000238,0.0285094681567172,0.0286471244311971,9.273396718830072e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,1514.0,1514,1515,1515,1514.0,1.037734300014563,0.7292325999878813,0.0003839000128209,5.225853899988579,1.2350483000045642,6.993204700003844,0.0284785189223141,0.0286162956654846,8.949090474780031e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,865.0,865,866,866,865.0,1.0047873000148684,1.6019852999888826,0.0005214000120759,3.3609309000021312,1.197256399987964,5.968224900017958,0.0284789021487058,0.0286166520562357,9.34341329521732e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,plain_cg,cg_baseline,original/default,,2250.0,2250,2251,2251,,1.2304420000000391,,,6.080590500001563,0.3510574999963864,7.311033100006171,0.0307314034747863,0.0311743814146923,9.298106383250732e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q45,eigenpro_baseline,c1,45.0,970.0,970,971,971,970.0,0.5947847999923397,0.7272831999871414,0.0004453000146895,3.295327500003623,0.3723426999931689,4.6178407999977935,0.0306548770770925,0.0310978157071089,8.947087400170256e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,570.0,570,571,571,570.0,0.6344996000116225,1.7324263000045903,0.0005329999839887,2.261840200022561,0.3512426999805029,4.629299100022763,0.0306548974594625,0.0310978381821827,9.452421139490144e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,788.0,788,789,789,,0.2988241999992169,,,1.862945000000764,0.0249405000067781,2.161770600010641,0.0199368577688211,0.0012503883705249,9.008677823510012e-07,ok
