mode,top_q,precompute_method,N,eps,wall_s_total_median,wall_s_total_mean,wall_s_total_std,wall_s_total_p10,wall_s_total_p90,time_train_median,time_train_mean,time_train_std,time_train_p10,time_train_p90,time_precompute_median,time_precompute_mean,time_precompute_std,time_precompute_p10,time_precompute_p90,time_precompute_NUFFT_median,time_precompute_NUFFT_mean,time_precompute_NUFFT_std,time_precompute_NUFFT_p10,time_precompute_NUFFT_p90,time_precompute_binned_median,time_precompute_binned_mean,time_precompute_binned_std,time_precompute_binned_p10,time_precompute_binned_p90,t_original_exact_gpu_precompute_v1_s_median,t_original_exact_gpu_precompute_v1_s_mean,t_original_exact_gpu_precompute_v1_s_std,t_original_exact_gpu_precompute_v1_s_p10,t_original_exact_gpu_precompute_v1_s_p90,t_original_efgp_solver_precompute_s_median,t_original_efgp_solver_precompute_s_mean,t_original_efgp_solver_precompute_s_std,t_original_efgp_solver_precompute_s_p10,t_original_efgp_solver_precompute_s_p90,t_h2d_xy_s_median,t_h2d_xy_s_mean,t_h2d_xy_s_std,t_h2d_xy_s_p10,t_h2d_xy_s_p90,t_gpu_fused_bin_moments_s_median,t_gpu_fused_bin_moments_s_mean,t_gpu_fused_bin_moments_s_std,t_gpu_fused_bin_moments_s_p10,t_gpu_fused_bin_moments_s_p90,t_compact_occupied_s_median,t_compact_occupied_s_mean,t_compact_occupied_s_std,t_compact_occupied_s_p10,t_compact_occupied_s_p90,t_binned_cufinufft_on_centers_s_median,t_binned_cufinufft_on_centers_s_mean,t_binned_cufinufft_on_centers_s_std,t_binned_cufinufft_on_centers_s_p10,t_binned_cufinufft_on_centers_s_p90,t_rhs_D_multiply_s_median,t_rhs_D_multiply_s_mean,t_rhs_D_multiply_s_std,t_rhs_D_multiply_s_p10,t_rhs_D_multiply_s_p90,t_exact_dense_point_dual_nufft_s_median,t_exact_dense_point_dual_nufft_s_mean,t_exact_dense_point_dual_nufft_s_std,t_exact_dense_point_dual_nufft_s_p10,t_exact_dense_point_dual_nufft_s_p90,t_gpu_to_cpu_copy_s_median,t_gpu_to_cpu_copy_s_mean,t_gpu_to_cpu_copy_s_std,t_gpu_to_cpu_copy_s_p10,t_gpu_to_cpu_copy_s_p90,effective_work_ratio_median,effective_work_ratio_mean,effective_work_ratio_std,effective_work_ratio_p10,effective_work_ratio_p90,binned_used_exact_dense_point_nufft_median,binned_used_exact_dense_point_nufft_mean,binned_used_exact_dense_point_nufft_std,binned_used_exact_dense_point_nufft_p10,binned_used_exact_dense_point_nufft_p90,time_eigenspace_median,time_eigenspace_mean,time_eigenspace_std,time_eigenspace_p10,time_eigenspace_p90,time_precond_build_median,time_precond_build_mean,time_precond_build_std,time_precond_build_p10,time_precond_build_p90,time_solve_median,time_solve_mean,time_solve_std,time_solve_p10,time_solve_p90,time_predict_median,time_predict_mean,time_predict_std,time_predict_p10,time_predict_p90,cg_iters_median,cg_iters_mean,cg_iters_std,cg_iters_p10,cg_iters_p90,t_matvec_total_median,t_matvec_total_mean,t_matvec_total_std,t_matvec_total_p10,t_matvec_total_p90,t_precond_total_median,t_precond_total_mean,t_precond_total_std,t_precond_total_p10,t_precond_total_p90,rmse_test_median,rmse_test_mean,rmse_test_std,rmse_test_p10,rmse_test_p90,peak_mem_gb_median,peak_mem_gb_mean,peak_mem_gb_std,peak_mem_gb_p10,peak_mem_gb_p90,repeat_count,fail_count,logN,logT,local_alpha
gpu_v1_topq0,0,c1,100000,1e-07,5.444806563999464,5.437744422666735,0.05852544635301139,5.389767991200006,5.482895997600371,5.437480557999606,5.4307603816667624,0.05841062176295467,5.3829203755999515,5.475912317200437,0.12216780899962032,0.1222245460000219,0.00019361605682686203,0.12208607140000823,0.1223857154001962,,,,,,0.12216780899962032,0.1222245460000219,0.00019361605682686203,0.12208607140000823,0.1223857154001962,,,,,,,,,,,0.00013606900029117242,0.00014269333329745373,1.21052171449016e-05,0.0001354905998596223,0.00015254579993779772,0.00013669399959326256,0.00014338833322350789,1.2190325281805972e-05,0.00013614839990623296,0.00015330599999288096,0.0011020840001947363,0.0011024103334117779,1.4964290974891155e-06,0.0011013000001184991,0.001103651199991873,0.11372750200007431,0.11377234599998094,0.00019458980915493213,0.1136287748000541,0.11393385479987046,0.0012554609998005617,0.0012606606665030995,1.2065315766153587e-05,0.001252745799774857,0.001270655399912357,,,,,,,,,,,0.73902,0.7390599999999999,0.0001248999599679262,0.738972,0.7391639999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.315312748999986,5.308535835666741,0.05822921107949894,5.2608343041999435,5.35352660180024,0.006898098999954527,0.006984040999971815,0.0003081183741480971,0.006762034200073685,0.0072404245998768605,429.0,429.0,5.0,425.0,433.0,5.060374072007562,5.058148543004942,0.05926947946035368,5.010312930401506,5.105093944007331,,,,,,0.0028703572042568523,0.0028464266844372144,0.00011302139223065226,0.002752756538197517,0.0029305246227490575,0.662109375,0.662109375,0.037109375,0.632421875,0.691796875,3,0,11.512925464970229,1.693315820868108,
gpu_v1_topq0,0,c1,300000,1e-07,7.848035305999929,7.836817303000164,0.04358135993922435,7.800585918800334,7.86856148600009,7.839154623000013,7.828090971666977,0.043582930994103174,7.79186489260037,7.859891590200368,0.12922114000002694,0.129176728333429,0.0006842523141897443,0.1286213095999301,0.12971438240028874,,,,,,0.12922114000002694,0.129176728333429,0.0006842523141897443,0.1286213095999301,0.12971438240028874,,,,,,,,,,,0.0001948539998011256,0.00019715566683468447,3.997000548293065e-06,0.00019484440026644733,0.00020038760021634516,0.00019584100027714157,0.00019800833342742408,4.036889317693669e-06,0.00019558260009944206,0.00020130100001551908,0.001256007999927533,0.0012628399999812245,1.1914002253024315e-05,0.0012559335999867472,0.0012724791999971785,0.1203428429998894,0.12024098666658271,0.0006240443170655874,0.11972639259984134,0.1207148382000014,0.0012808260003112082,0.0012996073335974263,3.77669312411779e-05,0.001276095600132976,0.0013306316003763642,,,,,,,,,,,0.74478,0.74478,7.999999999996898e-05,0.744716,0.744844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.710683271000107,7.698914243333547,0.04402113040691397,7.662300467800105,7.7308204078003655,0.008681111999976565,0.008726331333188378,0.00013743924355179822,0.008629981599733582,0.0088407687999279,624.0,622.6666666666666,3.2145502536643287,620.0,624.8,7.350920925992796,7.337317983328376,0.03852001815905827,7.30525787319475,7.3639369163962325,,,,,,0.0019111524760478582,0.0019118230933132814,2.8578047084097353e-05,0.0018890995006319365,0.0019348149329007957,0.787109375,0.787109375,0.037109375,0.757421875,0.816796875,3,0,12.611537753638338,2.0591309998494065,0.3329793256042954
gpu_v1_topq0,0,c1,1000000,1e-07,11.522891190999871,11.620872258333293,0.23857779948402663,11.462086142200132,11.818850801399822,11.509116099000039,11.607066110000082,0.23856647080635443,11.448275292600101,11.805036931800078,0.133682312000019,0.13389408433340577,0.0007606804039405916,0.13334584639997046,0.13452703120019577,,,,,,0.133682312000019,0.13389408433340577,0.0007606804039405916,0.13334584639997046,0.13452703120019577,,,,,,,,,,,0.00034640600006241584,0.00034996600000643713,8.825989874710987e-06,0.0003440620001128991,0.0003572939998775837,0.0003469919997769466,0.0003506393331917934,8.887267556033986e-06,0.0003447232001235534,0.00035801439962597216,0.001796046999970713,0.001807650333375932,3.886263873352151e-05,0.001779938200070319,0.0018400038000436325,0.1237459349999881,0.12415691933332103,0.0008549244493555542,0.12361726620010813,0.12486096619986711,0.001270742000087921,0.0012795523333200738,4.0544897302476316e-05,0.0012494579999838607,0.0013131707999491482,,,,,,,,,,,0.747444,0.747448,1.833030277984169e-05,0.7474343999999999,0.7474632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37585436900008,11.473172025666676,0.2388662201278013,11.313832377799917,11.67143873620007,0.013819789000081073,0.013806148333211846,2.696172356876442e-05,0.013784031399882223,0.013822808999793778,921.0,929.3333333333334,19.85782801147529,916.2,945.8,10.843753117005235,10.937395780336374,0.22898038009775235,10.78481350181237,11.127435124192834,,,,,,0.0012861076696217574,0.0012894314496144559,6.924945809260258e-06,0.0012850575239199305,0.0012951348873060605,0.939453125,0.939453125,0.037109375,0.909765625,0.969140625,3,0,13.815510557964274,2.4431394256059957,0.31895107960647223
gpu_v1_topq0,0,c1,3000000,1e-07,16.114432547999968,16.265097674666777,0.35914383950262896,16.027548127200134,16.56291327280014,16.08403307799972,16.23440854633327,0.3587276378566391,15.997080205999827,16.53188707400013,0.1459743109999181,0.1870489406666517,0.07173323610028699,0.14543013820020861,0.24509759499978828,,,,,,0.1459743109999181,0.1870489406666517,0.07173323610028699,0.14543013820020861,0.24509759499978828,,,,,,,,,,,0.0008052000002862769,0.0008048440001099758,4.325999968744753e-06,0.0008013208002012106,0.0008082247999482206,0.0008059030001277279,0.000805499666663915,4.386927926309547e-06,0.0008019206000426493,0.0008089173998996557,0.0020243349999873317,0.042945990999972615,0.07092936681648894,0.001977247799914039,0.1002833966000253,0.13542574199982482,0.13563366266665375,0.0008822644605020503,0.13498429160008527,0.13636620199995378,0.0012693759999820031,0.0012827903331829778,3.235968573829904e-05,0.0012613111997779925,0.0013096351998683532,,,,,,,,,,,0.748858,0.7488526666666667,1.8583146486373722e-05,0.7488372000000001,0.748866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.829367676999937,16.047359605666617,0.3908219826965808,15.817197264999958,16.364718717799953,0.03048503400032132,0.030689128333506233,0.00042973721184251436,0.030416582800262403,0.031043311600024028,1284.0,1301.0,32.07802986469088,1281.6,1327.2,15.076835386998027,15.29558130966249,0.37899682976533045,15.076726594196407,15.601934394194359,,,,,,0.0009241592757482162,0.0009200680514954484,1.0125752877385156e-05,0.0009116612980939219,0.0009268383151958679,1.228515625,1.228515625,0.037109375,1.198828125,1.258203125,3,0,14.914122846632385,2.777827045610861,0.3046458003948052
gpu_v1_topq0,0,c1,10000000,1e-07,22.895952493000095,22.67541301333328,0.4340231793525471,22.319512495399703,22.943097739400127,22.80255553799998,22.58153551133334,0.4345510718194839,22.225231783599703,22.849431228400316,0.24613835799982553,0.24575455399993493,0.0007585637816841049,0.24513230120001026,0.24622328519990333,,,,,,0.24613835799982553,0.24575455399993493,0.0007585637816841049,0.24513230120001026,0.24622328519990333,,,,,,,,,,,0.01816168799996376,0.018155922666664992,1.0149968765516606e-05,0.018147700000190524,0.01816183919981995,0.01816331200006971,0.018157633333430567,1.026652718074112e-05,0.01814928800031339,0.018163707199892087,0.002536859999963781,0.002498291333419426,0.00015421661917335673,0.0023701328002061926,0.002611022400014917,0.21768006100001003,0.21738695233337543,0.0005732782867114373,0.2169171170001391,0.2177395441999579,0.0012507409996942442,0.001252416666678376,9.910323491994192e-06,0.0012449089998881392,0.001260594600262266,,,,,,,,,,,0.7497054,0.7497098000000001,1.4316424134572639e-05,0.74969964,0.74972172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.556311021000056,22.3357809573334,0.4349291682968589,21.97907219379986,22.604277695400288,0.0937338999997337,0.09387750199994116,0.0005661752942971806,0.09346434400004,0.09434810079992531,1819.0,1802.6666666666667,40.07908847932214,1769.4,1829.4,21.422211536997565,21.200736312337238,0.4575938702776434,20.824076461795993,21.48880607301435,,,,,,0.0006606866244709198,0.0006498910884675319,1.92253394329477e-05,0.000634292791336226,0.0006611711711974827,2.205078125,2.2037760416666665,0.041031123064033205,2.170703125,2.236328125,3,0,16.11809565095832,3.12687261467934,0.2899115061522488
gpu_v1_topq0,0,original,100000,1e-07,5.130683904999842,5.134616089999933,0.04977186529037282,5.095678341799885,5.175126712200017,5.123743118999755,5.1276411706665685,0.049816896030250496,5.088658873399891,5.168182688599972,0.03779764699993393,0.037758613333304915,0.00023540131860019873,0.037564437400033054,0.03793717579992517,0.03779764699993393,0.037758613333304915,0.00023540131860019873,0.037564437400033054,0.03793717579992517,,,,,,0.03779764699993393,0.037758613333304915,0.00023540131860019873,0.037564437400033054,0.03793717579992517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.085771060999832,5.089882557333264,0.049975147952572914,5.050826344199959,5.130583368999941,0.006944833000034123,0.00697491933336399,5.5652661540237786e-05,0.006941595400076039,0.007020277799983887,411.0,411.6666666666667,4.041451884327387,408.6,415.0,4.843877184999201,4.851018919332849,0.045697847702385365,4.816225372200188,4.88866916019897,,,,,,0.0025972317977920305,0.002606327503663452,9.023507257634796e-05,0.002536234167260574,0.002680059122414899,0.57421875,0.57421875,0.0,0.57421875,0.57421875,3,0,11.512925464970229,1.6338852498737628,
gpu_v1_topq0,0,original,300000,1e-07,7.585881253000025,7.587698646999797,0.0069868053112718456,7.582616348999636,7.5935079025998675,7.577330690000053,7.579126671333294,0.007030554532635092,7.574000787599834,7.58497094760005,0.047057807999863144,0.04637085933321335,0.0015416869210134912,0.04509564719983246,0.047371291999934326,0.047057807999863144,0.04637085933321335,0.0015416869210134912,0.04509564719983246,0.047371291999934326,,,,,,0.047057807999863144,0.04637085933321335,0.0015416869210134912,0.04509564719983246,0.047371291999934326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.529881027000101,7.53275581200008,0.006155906591914913,7.528826769399984,7.5378347686001685,0.00855056299997159,0.008571975666503326,5.251224005901719e-05,0.008536954999817681,0.008615561399801663,610.0,610.0,0.0,610.0,610.0,7.175967129998298,7.175332150336847,0.0032954625844976407,7.172605748408659,7.177804560400455,,,,,,0.0018451882530330485,0.001845062870930685,2.8082872735425293e-05,0.0018225716642612118,0.001867503924759213,0.70703125,0.70703125,0.0,0.70703125,0.70703125,3,0,12.611537753638338,2.0251609859192716,0.3561545233759107
gpu_v1_topq0,0,original,1000000,1e-07,11.12131351500011,11.286852968333278,0.3799914989486287,11.038432395000019,11.601489322999806,11.10730446100024,11.272798412666665,0.379785467250537,11.024533876200076,11.587260529799824,0.06060703400044076,0.060557272333426226,0.0005534668094477693,0.06010589080005957,0.06098874919998707,0.06060703400044076,0.060557272333426226,0.0005534668094477693,0.06010589080005957,0.06098874919998707,,,,,,0.06060703400044076,0.060557272333426226,0.0005534668094477693,0.06010589080005957,0.06098874919998707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.046697426999799,11.212241140333239,0.3792908239455778,10.964427985400016,11.526271780599837,0.014009053999870957,0.014054555666613547,0.00021014908262865915,0.013898518799942394,0.014228793199981738,895.0,909.0,30.512292604784715,889.4,934.2,10.527046419006183,10.687308651672842,0.3626654633352711,10.451315429402712,10.987406767009634,,,,,,0.001274987894792283,0.0012738793914551924,7.428456488572502e-06,0.0012677647590995168,0.0012795506224760318,0.81640625,0.81640625,0.0,0.81640625,0.81640625,3,0,13.815510557964274,2.4076029514416164,0.31765000351188266
gpu_v1_topq0,0,original,3000000,1e-07,16.064041620000353,16.030161776000114,0.08105352031534552,15.96294057760024,16.083831036799893,16.033301847000075,15.999622200999966,0.08115871462571354,15.932297174200176,16.053475369399713,0.10923414599983516,0.10913874400011991,0.000292493444137583,0.10889519800020935,0.10934412920014439,0.10923414599983516,0.10913874400011991,0.000292493444137583,0.10889519800020935,0.10934412920014439,,,,,,0.10923414599983516,0.10913874400011991,0.000292493444137583,0.10889519800020935,0.10934412920014439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.923930221999854,15.890483456999846,0.08088862171475189,15.823374480399888,15.944213727599799,0.030619311000009475,0.030539575000148034,0.00024980003330742615,0.030331575000127488,0.030715680600224005,1287.0,1286.3333333333333,7.023769168568463,1280.6,1291.8,15.161797547000333,15.138059508337392,0.07702017667005655,15.073931167004138,15.192692634205468,,,,,,0.0009185572046528654,0.0009153985411444643,9.72750556743965e-06,0.0009072988395860696,0.0009222347772994986,1.0625,1.0625,0.0,1.0625,1.0625,3,0,14.914122846632385,2.774667924637108,0.3341169373232649
gpu_v1_topq0,0,original,10000000,1e-07,22.761304028999803,22.703745489666744,0.5244986112032758,22.274534135400245,23.10993342820002,22.66734442400002,22.609783398333395,0.5242126413823885,22.18080152800021,23.01574085839993,0.2813335470000311,0.28214687599999405,0.0017922230215349042,0.28099113419993954,0.28362794940003366,0.2813335470000311,0.28214687599999405,0.0017922230215349042,0.28099113419993954,0.28362794940003366,,,,,,0.2813335470000311,0.28214687599999405,0.0017922230215349042,0.28099113419993954,0.28362794940003366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.38601087699999,22.327636522333403,0.5259204449925979,21.897173578600178,22.734749724199993,0.09395960499978173,0.09396209133334803,0.00028748456386889956,0.09373260740003389,0.09419256980008868,1816.0,1810.6666666666667,42.2532050066422,1776.0,1843.2,21.345338844003436,21.28745616667099,0.4901940370033491,20.885780246401282,21.665979016007714,,,,,,0.0006541982547433336,0.0006468274228860878,1.927837748490525e-05,0.0006308005337893277,0.0006599059792399497,1.818359375,1.818359375,0.0,1.818359375,1.818359375,3,0,16.11809565095832,3.1209253171197937,0.28759569255930445
