dataset_stem,n_train,eps,method,route,precompute_mode,top_q,iterations,cg_iters,n_matvec,cg_n_matvec,n_precond,time_precompute,time_eigenspace,time_precond_build,time_solve,time_predict,time_total,rmse_train,rmse_test,cg_relres,status
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,60.0,60.0,61.0,61.0,60.0,0.0591015820000393,0.5608442559999958,0.0002963800000088,0.0865209959999901,0.0926586629999519,0.7067632140000342,0.1370941818040199,0.1371797060991752,8.26163620941795e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,445.0,445.0,446.0,446.0,445.0,0.1034083060000057,1.035836076999999,0.000311670999963,1.0378154369999493,0.0921004000000493,2.177371490999917,0.0284792470965581,0.0286169619254421,9.887255489948708e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,plain_cg,cg_baseline,original/default,,1963.0,1963.0,1964.0,1964.0,,0.0824579569998604,,,2.0413445239998964,0.0297711870000512,2.1238029359999477,0.1432387884035682,0.1431949135368251,8.750648108218835e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,plain_cg,cg_baseline,original/default,,2251.0,2251.0,2252.0,2252.0,,0.0832279119999839,,,2.3539388159999817,0.0292402230002153,2.43716716799986,0.0307314034066184,0.031174384434047,9.656672459453531e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,264.0,264.0,265.0,265.0,264.0,0.0276550169999154,0.2961159060000682,0.0002959009998448,0.3696640400000888,0.0296166079999693,0.6937308639999173,0.1431820039385286,0.143139071963752,9.93304557893182e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,570.0,570.0,571.0,571.0,570.0,0.0581237679998594,0.4727324269999826,0.0003015520001099,1.0619153299999198,0.0294832730000962,1.5930730769998718,0.0306548975595269,0.0310978371551959,9.52692545885366e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,38.0,38.0,39.0,39.0,38.0,0.0274623249999876,0.5671520160001364,0.0002967430000353,0.0538682079998125,0.0297023070002069,0.648779291999972,0.1431830873305737,0.1431402541375045,9.74763582306027e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,283.0,283.0,284.0,284.0,283.0,0.0579787430001488,1.0299638949998098,0.0003015100000993,0.654372923999972,0.0293262980001145,1.74261707200003,0.0306554351452485,0.0310983422740141,9.974199174956948e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,plain_cg,cg_baseline,original/default,,4645.0,4645.0,4646.0,4646.0,,0.7625019009999505,,,4.819944851000059,0.2738993799999889,5.5824472140000125,0.1327300115070304,0.1327273761308782,6.459681204148412e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,plain_cg,cg_baseline,original/default,,5400.0,5400.0,5401.0,5401.0,,0.7552158130000635,,,5.751102259000049,0.2731652209999993,6.506318562000047,0.0278932458176207,0.0278740593208946,8.684697648638858e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,642.0,642.0,643.0,643.0,642.0,0.1486023639999985,0.2913046719999101,0.0002940890000218,0.8893277859999671,0.2735268190000397,1.3295289109998976,0.1326631358266383,0.1326601655299354,7.977671734791173e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,1322.0,1322.0,1323.0,1323.0,1322.0,0.1995526099999551,0.4720120690000158,0.0003168030000324,2.468039433999934,0.2740739710000071,3.1399209159999373,0.0278780883324307,0.0278590311321531,9.310027482637212e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,96.0,96.0,97.0,97.0,96.0,0.1479310240000586,0.568761319000032,0.0002904459998944,0.1341037500000084,0.273809128000039,0.8510865389999935,0.1326642692465254,0.1326613408793468,5.113992956021237e-07,ok
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,674.0,674.0,675.0,675.0,674.0,0.1969879790000277,1.038854839999999,0.0003149169999687,1.5846316700000216,0.2743455579999363,2.820789406000017,0.0278786941475579,0.0278596520076304,9.989204236856515e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,484.0,484.0,485.0,485.0,,0.0325174529999685,,,0.503941167999983,0.0124724879999575,0.5364591889999701,0.0200038804518617,0.00037978037054,8.723819397764322e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,plain_cg,cg_baseline,original/default,,788.0,788.0,789.0,789.0,,0.0334002019999388,,,0.8348490860000766,0.0127797539998937,0.8682497400000102,0.0199368577992604,0.0012503698557091,9.165541655207568e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,70.0,70.0,71.0,71.0,70.0,0.0190388260000418,0.2951088830000117,0.0002865220000103,0.0992162960000087,0.0126939539999284,0.4136505270000725,0.0200053345868515,0.0004248018521742,9.572292887561358e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,212.0,212.0,213.0,213.0,212.0,0.0321639369999502,0.4724720620000653,0.0003167849999954,0.3971407969999063,0.012418733000004,0.9020935809999172,0.0199363007251145,0.0012678210897532,7.919847903115333e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,6.0,6.0,7.0,7.0,6.0,0.0187400329999718,0.5660500810000713,0.000276519999943,0.0095948550000457,0.0124172359999192,0.5946614890000319,0.0200063672766675,0.0004611720747614,9.380661768088484e-07,ok
synthetic_true_func_2d_n1000000,1000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,108.0,108.0,109.0,109.0,108.0,0.030043667999962,1.0331416540000191,0.0003184500000088,0.2550328969999782,0.012444109999933,1.3185366689999682,0.0199363559839753,0.0012668924143372,8.947811934788879e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,553.0,553.0,554.0,554.0,,0.2575458549999894,,,0.5986923140000044,0.0931753739999976,0.856238714999904,0.0200054395294123,0.0001750970907629,9.733554949984077e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,plain_cg,cg_baseline,original/default,,1132.0,1132.0,1133.0,1133.0,,0.2566281910000043,,,1.2078869460000303,0.0922681550000561,1.4645157759999847,0.0199959847352288,0.0005582586410251,9.80150813712243e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,95.0,95.0,96.0,96.0,95.0,0.0597524160000375,0.2968071389999522,0.0003034320000097,0.1350909139999885,0.0927076140000053,0.491953900999988,0.0200080660277829,0.0003519801258817,8.472435154494462e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,268.0,268.0,269.0,269.0,268.0,0.1064035450000346,0.4747436750000133,0.0002959109999665,0.5062642830000641,0.0922364670000206,1.0877074140000786,0.0199961719821539,0.0005603391091141,9.463195413358032e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,9.0,9.0,10.0,10.0,9.0,0.0588311499999463,0.5684464550000712,0.0003042280000045,0.0137806889999865,0.0926829649999945,0.6413625220000085,0.0200083252700232,0.000366421118635,9.339985385564588e-07,ok
synthetic_true_func_2d_n10000000,10000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,138.0,138.0,139.0,139.0,138.0,0.1041451150000511,1.034904732999962,0.0003099829999655,0.3256217279999873,0.0921319280000716,1.4649815589999662,0.0199961923874835,0.0005596655692812,9.591033017034052e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,plain_cg,cg_baseline,original/default,,495.0,495.0,496.0,496.0,,0.0827326529999936,,,0.5171132919999764,0.0297146059999704,0.5998466659999622,0.0199992319585196,0.0002380950323657,9.970183345493296e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,plain_cg,cg_baseline,original/default,,1040.0,1040.0,1041.0,1041.0,,0.0827289449999852,,,1.103532636999944,0.029248290000055,1.186262041999953,0.0199711535530987,0.0008818433481542,9.388335044032376e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,75.0,75.0,76.0,76.0,75.0,0.0283016890000453,0.2930715009999858,0.0003069119999281,0.1058935160000373,0.0297479670000484,0.4275736179999967,0.0200013201157097,0.0003532509584564,7.978273840199788e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,244.0,244.0,245.0,245.0,244.0,0.0606029540000463,0.4741183029999547,0.0003070070000603,0.4583309439999539,0.0295087030000331,0.9933592080000152,0.019971352855872,0.0008895188237393,9.61651830448005e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,7.0,7.0,8.0,8.0,7.0,0.0275330940000912,0.5615726629999926,0.0003007389999538,0.0109104179999803,0.0295124550000309,0.6003169140000182,0.0200026560102436,0.0004221037596919,9.536401758904736e-07,ok
synthetic_true_func_2d_n3000000,3000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,131.0,131.0,132.0,132.0,131.0,0.0572599679999257,1.037416152999981,0.000315664000027,0.3102911209999774,0.0294764660000055,1.4052829059999112,0.0199712919714017,0.0008888138362617,9.89263909865066e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,plain_cg,cg_baseline,original/default,,528.0,528.0,529.0,529.0,,2.963202524000053,,,2.3548304900000403,0.2733505290000266,5.318034200000056,0.0200041780375998,0.000148195725423,9.560355336825994e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,plain_cg,cg_baseline,original/default,,969.0,969.0,970.0,970.0,,0.8931482199999436,,,1.0233565129999531,0.2717638240000042,1.916506070999958,0.0200007981606643,0.0003383758495093,9.632129148071838e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,83.0,83.0,84.0,84.0,83.0,2.0461761080000542,2.053794664999941,0.4571824040000365,0.1406057010000267,0.2740329949999704,4.697758878000059,0.0200068960830438,0.0003211400144396,9.7664679198078e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg_q90,eigenpro_baseline,c1,90.0,233.0,233.0,234.0,234.0,233.0,0.3196732850000217,0.4825576900000214,0.0003263199999992,0.4445323869999811,0.2745439880000049,1.2470896820000237,0.0200009290344883,0.000336625545885,9.674574440281093e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,9.0,9.0,10.0,10.0,9.0,0.1479075230000717,0.5987813229999119,0.0003074810000498,0.014064372000007,0.2741715250000425,0.7610606990000406,0.0200072065344042,0.0003415561086872,9.819508431016878e-07,ok
synthetic_true_func_2d_n30000000,30000000,1e-05,eigenpro_pcg_q180,eigenpro_baseline,c1,180.0,121.0,121.0,122.0,122.0,121.0,0.1981812200000376,1.0621525650000194,0.0003206400000408,0.2884030129999928,0.2722704169999588,1.5490574380000908,0.020000932845268,0.0003360967939573,9.796736054222783e-07,ok
