dataset_stem,eps,method,precompute_mode,selector_tag,btab_active_size_raw,btab_box_size,tail_size,rho_max_T,tail_energy,cg_iters,outer_iters,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,12.0,12.0,0.1124296309999408,0.1319535370000721,0.1507018190000053,2.6935000050798408e-05,0.1507287540000561,0.1488842584057393,0.1495132823141561
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,240.15196295342736,159243.74207647605,154.0,154.0,0.1355261250000694,0.3713480970000091,0.4022660069999801,0.0002617590000681,0.4025277660000483,0.0349148652604423,0.0355266711213934
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_2048,c1,topk_2048,1225.0,1225.0,0.0,0.0,0.0,12.0,12.0,0.1097912999998698,0.1294152579998808,0.1481880659998751,3.005799999300507e-05,0.1482181239998681,0.1488842584057393,0.1495132823141561
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_2048,c1,topk_2048,2048.0,2601.0,33120.0,54.5477451243749,63021.1201277645,90.0,90.0,0.6905472180001198,0.8840658740000436,0.9138383580000208,0.0003005769999617,0.9141389349999828,0.0349148319094318,0.035526629517849
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_4096,c1,topk_4096,1225.0,1225.0,0.0,0.0,0.0,12.0,12.0,0.1101842189998478,0.1294573380000656,0.1479071320000002,2.816500000335509e-05,0.1479352970000036,0.148884258405739,0.1495132823141559
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_4096,c1,topk_4096,4096.0,5329.0,30392.0,9.838544680288264,21241.399621101573,46.0,46.0,4.667148502999908,4.828235282999913,4.857696896000107,0.0002474469999924,4.857944343000099,0.0349148244571432,0.0355266373056851
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,600.0,0.8293138065601489,24.837653492246226,15.0,15.0,0.0252745160000813,0.0490202410001074,0.0669363609999891,8.727499994165555e-05,0.0670236359999307,0.1488842742925353,0.1495133042002921
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_auto_topk_512,c1,topk_512,512.0,625.0,35096.0,1313.518777417592,462890.8004708774,301.0,301.0,0.0262790629999472,0.477899490000027,0.506625817999975,0.0002745730000697,0.5069003910000447,0.0349148811188545,0.0355267044570712
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1225.0,0.0,0.0,0.0,12.0,12.0,0.1088742499999853,0.1283313449999923,0.1871944929999927,4.278300002624746e-05,0.1872372760000189,0.1370908288002293,0.137176450505081
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,1e-05,btab_auto_topk_1024,c1,topk_1024,1024.0,1369.0,34352.0,2401.5196295323567,1592437.420763489,365.0,365.0,0.1354215710000517,0.7129088199999387,0.8159432960000004,0.0003296769999678,0.8162729729999683,0.0284772710663315,0.0286149997823983
