dataset_family,n_train,eps,selected_topk,selected_q,time_total,iterations,cg_iters,outer_iters,rmse_test,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,1000000,1e-05,16384.0,128.0,0.3840174199999637,66.0,66.0,66.0,0.1495140010592704,646.2607511877216,1.780124960593973e-13
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,3000000,1e-05,16384.0,192.0,0.4421110690000205,30.0,30.0,30.0,0.1431385777321341,102.03455535427378,2.228404578611847e-12
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,10000000,1e-05,8192.0,192.0,0.5119076989999485,49.0,49.0,49.0,0.1371772383317377,337.8139901997941,4.3956197742566616e-12
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,30000000,1e-05,16384.0,192.0,0.635533993000081,67.0,67.0,67.0,0.1326617582199571,1011.9712285995276,1.0916792270490673e-12
synthetic_true_func_2d,1000000,1e-05,8192.0,128.0,0.3137232330000188,30.0,30.0,30.0,0.0004201575957567,709.2674491875363,1.0458679163736193e-13
synthetic_true_func_2d,3000000,1e-05,8192.0,128.0,0.3205181380000113,30.0,30.0,30.0,0.0003523688390731,2125.711004479881,1.667503879934365e-13
synthetic_true_func_2d,10000000,1e-05,16384.0,128.0,0.3572241150000081,32.0,32.0,32.0,0.0003519081787124,7083.609495523058,2.55935183941924e-13
synthetic_true_func_2d,30000000,1e-05,16384.0,128.0,0.4478055749999612,32.0,32.0,32.0,0.0003223419517341,21258.391445459576,1.497885931820934e-13
