dataset_family,n_train,eps,selected_topk,time_total,iterations,cg_iters,outer_iters,rmse_test,btab_eig_theta_q1_over_sigma2,btab_eig_eig_residual_max
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,1000000,1e-05,1024.0,0.2764839129999927,83.0,83.0,83.0,0.09251997671777475,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,3000000,1e-05,1024.0,0.3673043100000086,130.0,130.0,130.0,0.0871177325372173,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,10000000,1e-05,1024.0,0.5015688944999965,188.5,188.5,188.5,0.08289572514373966,,
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression,30000000,1e-05,1024.0,0.7425336015000426,284.5,284.5,284.5,0.08025672826504515,,
synthetic_true_func_2d,1000000,1e-05,512.0,0.19606597200004214,97.0,97.0,97.0,0.00084326280376435,,
synthetic_true_func_2d,3000000,1e-05,512.0,0.26975094099998387,133.5,133.5,133.5,0.0006159539772508,,
synthetic_true_func_2d,10000000,1e-05,1024.0,0.3565941039999529,95.0,95.0,95.0,0.0004571079502893,,
synthetic_true_func_2d,30000000,1e-05,1024.0,0.5018513910000024,128.0,128.0,128.0,0.0003435900557985,,
