dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q256,Box-EigenPro,35721,189,16384.0,256.0,16384.0,21025.0,256.0,318,1.0537855860000036,1.0959472150000238,0.0131219839962977,0.2995611865854712,6.291137043493326,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_16384_q320,Box-EigenPro,35721,189,16384.0,320.0,16384.0,21025.0,320.0,243,1.049633902999858,1.0887859289998687,0.0131220061054569,0.2995611866327962,6.33251582185062,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721,189,,,,,,1806,1.9115563309999288,1.927950135999936,0.0187432715274992,0.2990455707455419,1.0,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q64,EigenPro-PCG,35721,189,,64.0,,,,628,0.909359024999958,1.1615273239999624,0.0189347255176102,0.2990352588691795,1.659840535959702,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721,189,,128.0,,,,346,0.5197095579999313,0.959372779999967,0.0189347092133485,0.2990352589938316,2.009594368520652,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721,189,,256.0,,,,167,0.2738519790000282,1.1536889290000545,0.0189347277382985,0.2990352592171364,1.6711178269440123,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721,189,,320.0,,,,130,0.2207082959998842,1.328425640999967,0.0189347236344266,0.2990352593061606,1.4513045190460787,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721,189,,384.0,,,,104,0.1789817429998947,1.502629554999885,0.0189346971458843,0.2990352595458539,1.2830508554718822,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q448,EigenPro-PCG,35721,189,,448.0,,,,86,0.1537989030000517,1.7033273370000188,0.0189346964421645,0.2990352597932855,1.1318729489749948,ok,group_a
synthetic_true_func_2d_ntrain1000000,1000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,35721,189,512.0,,512.0,625.0,,250,0.3877731810000568,0.4074269140000979,0.0189347038839868,0.2990352585110415,4.732014674905528,ok,group_a
