run_id,timestamp,mode,precompute_method,N,eps,top_q,reg_lambda,cg_tol,wall_s_outer_s,rmse_test,peak_mem_gb,status,error,cg_iters,cg_relres,n_matvec,t_matvec_total,n_precond,t_precond_total,time_eigenspace,time_precond_build,time_solve,time_predict,nufft_stage,device_name,eig_nystrom_kernel_s,surrogate_tag,t_original_exact_gpu_precompute_v1_s,time_precompute_NUFFT,time_precompute_binned,time_precompute,time_train,wall_s_total,repeat_idx,repeat_count,precompute_benchmark_note,binned_theta_actual,binned_G,binned_num_occupied_bins,effective_work_ratio,binned_used_exact_dense_point_nufft,binned_order_bins_final,binned_allow_exact_nufft_fallback,t_h2d_xy_s,t_gpu_fused_bin_moments_s,t_compact_occupied_s,t_binned_cufinufft_on_centers_s,t_rhs_D_multiply_s
20260507_205016_eps1e-07_gpu_v1_topq0_pcmoriginal_q0_N300000_20260421,2026-05-07T21:20:12.922073,gpu_v1_topq0,original,300000,1e-07,0,0.1,1e-06,71.8738434999832,0.0018169003195937245,1.2442382806912065,ok,,610,7.982378083559324e-07,611,69.4434542003437,0,,0.0,0.0,71.56579560000682,0.03987749997759238,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,,,0.26373619999503717,0.26373619999503717,,0.26373619999503717,71.82953180000186,71.86940929997945,0,1,,,,,,,,,,,,,
20260507_205016_eps1e-07_gpu_v1_topq0_pcmc1_q0_N300000_20260421,2026-05-07T21:21:31.975663,gpu_v1_topq0,c1,300000,1e-07,0,0.1,1e-06,78.51998270000331,0.001883425467072394,1.2872070306912065,ok,,611,9.77757665203153e-07,612,75.67824129969813,0,,0.0,0.0,77.99021519999951,0.0394401999656111,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,,,,,0.4552939999848604,0.4552939999848604,78.44550919998437,78.48494939994998,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",10.018434446508753,37249.0,37243.0,0.74486,0.0,C1,0.0,0.002006300026550889,0.002006900031119585,0.0026965999859385192,0.39164540002821013,0.001626300043426454
20260507_205016_eps1e-07_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q45_N300000_20260421,2026-05-07T21:22:06.733426,gpu_v3_topq_eigenpro_nystrom,original,300000,1e-07,45,0.1,1e-06,34.27035920001799,0.0018182016824706778,1.5606445306912065,ok,,259,9.361899089521641e-07,260,32.10566099995049,259,0.1964077996672131,0.45990319998236373,0.0006691000307910144,33.5010775999981,0.03953509998973459,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.45978189999004826,coordinate_nystrom_s2400_q45_oversample10_low0.25,0.2649616000126116,0.2649616000126116,,0.2649616000126116,34.226611500023864,34.2661466000136,0,1,,,,,,,,,,,,,
20260507_205016_eps1e-07_gpu_v3_topq_eigenpro_nystrom_pcmc1_q45_N300000_20260421,2026-05-07T21:22:43.490710,gpu_v3_topq_eigenpro_nystrom,c1,300000,1e-07,45,0.1,1e-06,36.243667700036895,0.0018832771312458764,1.6641601556912065,ok,,277,7.648681218437018e-07,278,33.89838019979652,277,0.21987089957110584,0.43311939999694005,0.0008018999942578375,35.32962390000466,0.039993799990043044,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,0.4329994000145234,coordinate_nystrom_s2400_q45_oversample10_low0.25,,,0.40938919998006895,0.40938919998006895,36.17293439997593,36.21292819996597,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",10.018434446508753,37249.0,37243.0,0.74486,0.0,C1,0.0,0.0019850999815389514,0.001986699993722141,0.0018982000183314085,0.346847600012552,0.0016481000347994268
20260507_205016_eps1e-07_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q90_N300000_20260421,2026-05-07T21:23:04.698690,gpu_v3_topq_eigenpro_nystrom,original,300000,1e-07,90,0.1,1e-06,20.71281789999921,0.0018177982555581938,1.5547851556912065,ok,,153,9.645386412025981e-07,154,18.991694800555706,153,0.12045460008084774,0.6360983999911696,0.0006849999772384763,19.778253500000574,0.03922070004045963,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,0.635925300011877,coordinate_nystrom_s2400_q90_oversample10_low0.25,0.254791000043042,0.254791000043042,,0.254791000043042,20.669827900012024,20.709048600052483,0,1,,,,,,,,,,,,,
20260507_205016_eps1e-07_gpu_v3_topq_eigenpro_nystrom_pcmc1_q90_N300000_20260421,2026-05-07T21:23:26.417229,gpu_v3_topq_eigenpro_nystrom,c1,300000,1e-07,90,0.1,1e-06,21.240811399999075,0.0018842291460413987,1.6563476556912065,ok,,156,9.573437274565768e-07,157,19.28594310040353,156,0.12060849991394207,0.625909700000193,0.000686699990183115,20.133042100002058,0.03747749998001382,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,0.6257657000096515,coordinate_nystrom_s2400_q90_oversample10_low0.25,,,0.41052450001006946,0.41052450001006946,21.170163000002503,21.207640499982517,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",10.018434446508753,37249.0,37243.0,0.74486,0.0,C1,0.0,0.0019721999997273088,0.001973100006580353,0.0019252000492997468,0.3482826999970712,0.0016657999949529767
20260507_205016_eps1e-07_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q180_N300000_20260421,2026-05-07T21:23:39.856422,gpu_v3_topq_eigenpro_nystrom,original,300000,1e-07,180,0.1,1e-06,12.924772300000768,0.001818031676153162,1.5547851556912065,ok,,87,9.351445608119816e-07,88,10.998120600008406,87,0.073365900258068,1.1283659000182524,0.0006827999604865909,11.487843100039754,0.04036179999820888,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,1.1282133999629878,coordinate_nystrom_s2400_q180_oversample10_low0.25,0.2637156000128016,0.2637156000128016,,0.2637156000128016,12.880607400031295,12.920969200029504,0,1,,,,,,,,,,,,,
20260507_205016_eps1e-07_gpu_v3_topq_eigenpro_nystrom_pcmc1_q180_N300000_20260421,2026-05-07T21:23:54.078022,gpu_v3_topq_eigenpro_nystrom,c1,300000,1e-07,180,0.1,1e-06,13.686007799988147,0.0018830611103088518,1.6563476556912065,ok,,91,7.488605794484553e-07,92,11.54428570001619,91,0.07752069982234389,1.1413683000137098,0.0006925000343471766,12.056165399961174,0.04091040004277602,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,1.1412148000090383,coordinate_nystrom_s2400_q180_oversample10_low0.25,,,0.41424100002041087,0.41424100002041087,13.612467200029641,13.653377600072417,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",10.018434446508753,37249.0,37243.0,0.74486,0.0,C1,0.0,0.001969300035852939,0.001970199984498322,0.0031441000173799694,0.3487901999615133,0.0015155000146478415
20260507_205016_eps1e-07_gpu_v3_topq_eigenpro_nystrom_pcmoriginal_q360_N300000_20260421,2026-05-07T21:24:06.897197,gpu_v3_topq_eigenpro_nystrom,original,300000,1e-07,360,0.1,1e-06,12.275057100050617,0.0018163546553059211,1.5547851556912065,ok,,73,8.894777615988002e-07,74,9.174291500006802,73,0.06360440014395863,2.3812339000287466,0.0006986000225879252,9.584866799996234,0.038901699997950345,cufinufft,NVIDIA GeForce RTX 3050 Laptop GPU,2.3810750000411645,coordinate_nystrom_s2400_q360_oversample10_low0.25,0.2654818000155501,0.2654818000155501,,0.2654818000155501,12.232281100063119,12.27118280006107,0,1,,,,,,,,,,,,,
20260507_205016_eps1e-07_gpu_v3_topq_eigenpro_nystrom_pcmc1_q360_N300000_20260421,2026-05-07T21:24:19.961013,gpu_v3_topq_eigenpro_nystrom,c1,300000,1e-07,360,0.1,1e-06,12.536905000044499,0.0018822765234892626,1.6563476556912065,ok,,73,9.22732997748527e-07,74,9.265537599974778,73,0.06592049996834248,2.3713685999973677,0.0010040999623015523,9.684596300008707,0.039464700035750866,binned_c1,NVIDIA GeForce RTX 3050 Laptop GPU,2.371183099981863,coordinate_nystrom_s2400_q360_oversample10_low0.25,,,0.408147000009194,0.408147000009194,12.46511599997757,12.504580700013321,0,1,"binned pcm: build_binned_efgp_system provides XtXcol + rhs, then Gf=FFTN(XtXcol); no exact gpu_precompute_v1 is executed in this path.",10.018434446508753,37249.0,37243.0,0.74486,0.0,C1,0.0,0.001978499989490956,0.001978799991775304,0.0019019999890588224,0.3446315000182949,0.001402399968355894
