mode,top_q,precompute_method,N,eps,wall_s_total_median,wall_s_total_mean,wall_s_total_std,wall_s_total_p10,wall_s_total_p90,time_train_median,time_train_mean,time_train_std,time_train_p10,time_train_p90,time_precompute_median,time_precompute_mean,time_precompute_std,time_precompute_p10,time_precompute_p90,time_precompute_NUFFT_median,time_precompute_NUFFT_mean,time_precompute_NUFFT_std,time_precompute_NUFFT_p10,time_precompute_NUFFT_p90,time_precompute_binned_median,time_precompute_binned_mean,time_precompute_binned_std,time_precompute_binned_p10,time_precompute_binned_p90,t_original_exact_gpu_precompute_v1_s_median,t_original_exact_gpu_precompute_v1_s_mean,t_original_exact_gpu_precompute_v1_s_std,t_original_exact_gpu_precompute_v1_s_p10,t_original_exact_gpu_precompute_v1_s_p90,t_original_efgp_solver_precompute_s_median,t_original_efgp_solver_precompute_s_mean,t_original_efgp_solver_precompute_s_std,t_original_efgp_solver_precompute_s_p10,t_original_efgp_solver_precompute_s_p90,t_h2d_xy_s_median,t_h2d_xy_s_mean,t_h2d_xy_s_std,t_h2d_xy_s_p10,t_h2d_xy_s_p90,t_gpu_fused_bin_moments_s_median,t_gpu_fused_bin_moments_s_mean,t_gpu_fused_bin_moments_s_std,t_gpu_fused_bin_moments_s_p10,t_gpu_fused_bin_moments_s_p90,t_compact_occupied_s_median,t_compact_occupied_s_mean,t_compact_occupied_s_std,t_compact_occupied_s_p10,t_compact_occupied_s_p90,t_binned_cufinufft_on_centers_s_median,t_binned_cufinufft_on_centers_s_mean,t_binned_cufinufft_on_centers_s_std,t_binned_cufinufft_on_centers_s_p10,t_binned_cufinufft_on_centers_s_p90,t_rhs_D_multiply_s_median,t_rhs_D_multiply_s_mean,t_rhs_D_multiply_s_std,t_rhs_D_multiply_s_p10,t_rhs_D_multiply_s_p90,t_exact_dense_point_dual_nufft_s_median,t_exact_dense_point_dual_nufft_s_mean,t_exact_dense_point_dual_nufft_s_std,t_exact_dense_point_dual_nufft_s_p10,t_exact_dense_point_dual_nufft_s_p90,t_gpu_to_cpu_copy_s_median,t_gpu_to_cpu_copy_s_mean,t_gpu_to_cpu_copy_s_std,t_gpu_to_cpu_copy_s_p10,t_gpu_to_cpu_copy_s_p90,effective_work_ratio_median,effective_work_ratio_mean,effective_work_ratio_std,effective_work_ratio_p10,effective_work_ratio_p90,binned_used_exact_dense_point_nufft_median,binned_used_exact_dense_point_nufft_mean,binned_used_exact_dense_point_nufft_std,binned_used_exact_dense_point_nufft_p10,binned_used_exact_dense_point_nufft_p90,time_eigenspace_median,time_eigenspace_mean,time_eigenspace_std,time_eigenspace_p10,time_eigenspace_p90,time_precond_build_median,time_precond_build_mean,time_precond_build_std,time_precond_build_p10,time_precond_build_p90,time_solve_median,time_solve_mean,time_solve_std,time_solve_p10,time_solve_p90,time_predict_median,time_predict_mean,time_predict_std,time_predict_p10,time_predict_p90,cg_iters_median,cg_iters_mean,cg_iters_std,cg_iters_p10,cg_iters_p90,t_matvec_total_median,t_matvec_total_mean,t_matvec_total_std,t_matvec_total_p10,t_matvec_total_p90,t_precond_total_median,t_precond_total_mean,t_precond_total_std,t_precond_total_p10,t_precond_total_p90,rmse_test_median,rmse_test_mean,rmse_test_std,rmse_test_p10,rmse_test_p90,peak_mem_gb_median,peak_mem_gb_mean,peak_mem_gb_std,peak_mem_gb_p10,peak_mem_gb_p90,repeat_count,fail_count,logN,logT,local_alpha
gpu_v1_topq0,0,c1,100000,1e-05,1.0645100999972783,1.0645100999972783,,1.0645100999972783,1.0645100999972783,1.0594655000022613,1.0594655000022613,,1.0594655000022613,1.0594655000022613,0.03422830000636168,0.03422830000636168,,0.03422830000636168,0.03422830000636168,,,,,,0.03422830000636168,0.03422830000636168,,0.03422830000636168,0.03422830000636168,,,,,,,,,,,0.00024009999469853938,0.00024009999469853938,,0.00024009999469853938,0.00024009999469853938,0.00024170000688172877,0.00024170000688172877,,0.00024170000688172877,0.00024170000688172877,0.0022629000013694167,0.0022629000013694167,,0.0022629000013694167,0.0022629000013694167,0.029146599990781397,0.029146599990781397,,0.029146599990781397,0.029146599990781397,0.0003302000113762915,0.0003302000113762915,,0.0003302000113762915,0.0003302000113762915,,,,,,,,,,,0.7392,0.7392,,0.7392,0.7392,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0252371999958996,1.0252371999958996,,1.0252371999958996,1.0252371999958996,0.005044599995017052,0.005044599995017052,,0.005044599995017052,0.005044599995017052,422.0,422.0,,422.0,422.0,0.6507312004687265,0.6507312004687265,,0.6507312004687265,0.6507312004687265,,,,,,0.002865933571059682,0.002865933571059682,,0.002865933571059682,0.002865933571059682,0.8829101556912065,0.8829101556912065,,0.8829101556912065,0.8829101556912065,1,0,11.512925464970229,0.05776453566868532,
gpu_v1_topq0,0,c1,300000,1e-05,1.4151235000172164,1.4151235000172164,,1.4151235000172164,1.4151235000172164,1.4063610000011977,1.4063610000011977,,1.4063610000011977,1.4063610000011977,0.03774790000170469,0.03774790000170469,,0.03774790000170469,0.03774790000170469,,,,,,0.03774790000170469,0.03774790000170469,,0.03774790000170469,0.03774790000170469,,,,,,,,,,,0.0008193000103347003,0.0008193000103347003,,0.0008193000103347003,0.0008193000103347003,0.0008197999850381166,0.0008197999850381166,,0.0008197999850381166,0.0008197999850381166,0.0024510000075679272,0.0024510000075679272,,0.0024510000075679272,0.0024510000075679272,0.03239530001883395,0.03239530001883395,,0.03239530001883395,0.03239530001883395,0.0005099999834783375,0.0005099999834783375,,0.0005099999834783375,0.0005099999834783375,,,,,,,,,,,0.74486,0.74486,,0.74486,0.74486,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.368613099999493,1.368613099999493,,1.368613099999493,1.368613099999493,0.008762500016018748,0.008762500016018748,,0.008762500016018748,0.008762500016018748,607.0,607.0,,607.0,607.0,0.9119974993518554,0.9119974993518554,,0.9119974993518554,0.9119974993518554,,,,,,0.0018753321821949628,0.0018753321821949628,,0.0018753321821949628,0.0018753321821949628,0.9200195306912065,0.9200195306912065,,0.9200195306912065,0.9200195306912065,1,0,12.611537753638338,0.3410055171897065,0.2578170519687208
gpu_v1_topq0,0,original,100000,1e-05,1.0251777000084985,1.0251777000084985,,1.0251777000084985,1.0251777000084985,1.0194910000136588,1.0194910000136588,,1.0194910000136588,1.0194910000136588,0.020609700004570186,0.020609700004570186,,0.020609700004570186,0.020609700004570186,0.020609700004570186,0.020609700004570186,,0.020609700004570186,0.020609700004570186,,,,,,0.020609700004570186,0.020609700004570186,,0.020609700004570186,0.020609700004570186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.9988813000090886,0.9988813000090886,,0.9988813000090886,0.9988813000090886,0.005686699994839728,0.005686699994839728,,0.005686699994839728,0.005686699994839728,408.0,408.0,,408.0,408.0,0.631703100138111,0.631703100138111,,0.631703100138111,0.631703100138111,,,,,,0.002596632579767753,0.002596632579767753,,0.002596632579767753,0.002596632579767753,0.8809570306912065,0.8809570306912065,,0.8809570306912065,0.8809570306912065,1,0,11.512925464970229,0.019303483150012155,
gpu_v1_topq0,0,original,300000,1e-05,1.4196038000227418,1.4196038000227418,,1.4196038000227418,1.4196038000227418,1.4093477000133134,1.4093477000133134,,1.4093477000133134,1.4093477000133134,0.036541700013913214,0.036541700013913214,,0.036541700013913214,0.036541700013913214,0.036541700013913214,0.036541700013913214,,0.036541700013913214,0.036541700013913214,,,,,,0.036541700013913214,0.036541700013913214,,0.036541700013913214,0.036541700013913214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.3728059999994002,1.3728059999994002,,1.3728059999994002,1.3728059999994002,0.010256100009428337,0.010256100009428337,,0.010256100009428337,0.010256100009428337,578.0,578.0,,578.0,578.0,0.8893957999534905,0.8893957999534905,,0.8893957999534905,0.8893957999534905,,,,,,0.0018123353920898781,0.0018123353920898781,,0.0018123353920898781,0.0018123353920898781,0.9141601556912065,0.9141601556912065,,0.9141601556912065,0.9141601556912065,1,0,12.611537753638338,0.34312697324249786,0.29475684318538764
gpu_v3_topq_eigenpro_nystrom,45,c1,100000,1e-05,0.9183605999569409,0.9183605999569409,,0.9183605999569409,0.9183605999569409,0.9127765999583062,0.9127765999583062,,0.9127765999583062,0.9127765999583062,0.024772099975962192,0.024772099975962192,,0.024772099975962192,0.024772099975962192,,,,,,0.024772099975962192,0.024772099975962192,,0.024772099975962192,0.024772099975962192,,,,,,,,,,,0.00023479998344555497,0.00023479998344555497,,0.00023479998344555497,0.00023479998344555497,0.00023529998725280166,0.00023529998725280166,,0.00023529998725280166,0.00023529998725280166,0.0015719999792054296,0.0015719999792054296,,0.0015719999792054296,0.0015719999792054296,0.02118079998763278,0.02118079998763278,,0.02118079998763278,0.02118079998763278,0.0002856000210158527,0.0002856000210158527,,0.0002856000210158527,0.0002856000210158527,,,,,,,,,,,0.7392,0.7392,,0.7392,0.7392,0.0,0.0,,0.0,0.0,0.2662177000020165,0.2662177000020165,,0.2662177000020165,0.2662177000020165,0.00040920000174082816,0.00040920000174082816,,0.00040920000174082816,0.00040920000174082816,0.6213775999785867,0.6213775999785867,,0.6213775999785867,0.6213775999785867,0.005583999998634681,0.005583999998634681,,0.005583999998634681,0.005583999998634681,191.0,191.0,,191.0,191.0,0.2939962000818923,0.2939962000818923,,0.2939962000818923,0.2939962000818923,0.10533120002946816,0.10533120002946816,,0.10533120002946816,0.10533120002946816,0.0028659492276296153,0.0028659492276296153,,0.0028659492276296153,0.0028659492276296153,1.3594726556912065,1.3594726556912065,,1.3594726556912065,1.3594726556912065,1,0,11.512925464970229,-0.0912641162160791,
gpu_v3_topq_eigenpro_nystrom,45,c1,300000,1e-05,1.0719343000091612,1.0719343000091612,,1.0719343000091612,1.0719343000091612,1.0632243000145536,1.0632243000145536,,1.0632243000145536,1.0632243000145536,0.03278760000830516,0.03278760000830516,,0.03278760000830516,0.03278760000830516,,,,,,0.03278760000830516,0.03278760000830516,,0.03278760000830516,0.03278760000830516,,,,,,,,,,,0.0007896000170148909,0.0007896000170148909,,0.0007896000170148909,0.0007896000170148909,0.0007898999901954085,0.0007898999901954085,,0.0007898999901954085,0.0007898999901954085,0.0011822999804280698,0.0011822999804280698,,0.0011822999804280698,0.0011822999804280698,0.02939490001881495,0.02939490001881495,,0.02939490001881495,0.02939490001881495,0.00023070001043379307,0.00023070001043379307,,0.00023070001043379307,0.00023070001043379307,,,,,,,,,,,0.74486,0.74486,,0.74486,0.74486,0.0,0.0,,0.0,0.0,0.23351310001453385,0.23351310001453385,,0.23351310001453385,0.23351310001453385,0.00034729999606497586,0.00034729999606497586,,0.00034729999606497586,0.00034729999606497586,0.7965762999956496,0.7965762999956496,,0.7965762999956496,0.7965762999956496,0.008709999994607642,0.008709999994607642,,0.008709999994607642,0.008709999994607642,260.0,260.0,,260.0,260.0,0.3933288000698667,0.3933288000698667,,0.3933288000698667,0.3933288000698667,0.12976250014617108,0.12976250014617108,,0.12976250014617108,0.12976250014617108,0.0018760836136376964,0.0018760836136376964,,0.0018760836136376964,0.0018760836136376964,1.3770507806912065,1.3770507806912065,,1.3770507806912065,1.3770507806912065,1,0,12.611537753638338,0.06130608369987707,0.13887538077780198
gpu_v3_topq_eigenpro_nystrom,45,original,100000,1e-05,1.0043053000117652,1.0043053000117652,,1.0043053000117652,1.0043053000117652,0.9994324000144843,0.9994324000144843,,0.9994324000144843,0.9994324000144843,0.02139430001261644,0.02139430001261644,,0.02139430001261644,0.02139430001261644,0.02139430001261644,0.02139430001261644,,0.02139430001261644,0.02139430001261644,,,,,,0.02139430001261644,0.02139430001261644,,0.02139430001261644,0.02139430001261644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30912769999122247,0.30912769999122247,,0.30912769999122247,0.30912769999122247,0.000693799986038357,0.000693799986038357,,0.000693799986038357,0.000693799986038357,0.668216600024607,0.668216600024607,,0.668216600024607,0.668216600024607,0.004872899997280911,0.004872899997280911,,0.004872899997280911,0.004872899997280911,182.0,182.0,,182.0,182.0,0.29210580000653863,0.29210580000653863,,0.29210580000653863,0.29210580000653863,0.12163550005061552,0.12163550005061552,,0.12163550005061552,0.12163550005061552,0.002597661575804199,0.002597661575804199,,0.002597661575804199,0.002597661575804199,1.3360351556912065,1.3360351556912065,,1.3360351556912065,1.3360351556912065,1,0,11.512925464970229,-0.0005677611313679515,
gpu_v3_topq_eigenpro_nystrom,45,original,300000,1e-05,1.0683776000223588,1.0683776000223588,,1.0683776000223588,1.0683776000223588,1.0600626000086777,1.0600626000086777,,1.0600626000086777,1.0600626000086777,0.03652930000680499,0.03652930000680499,,0.03652930000680499,0.03652930000680499,0.03652930000680499,0.03652930000680499,,0.03652930000680499,0.03652930000680499,,,,,,0.03652930000680499,0.03652930000680499,,0.03652930000680499,0.03652930000680499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24545310001121834,0.24545310001121834,,0.24545310001121834,0.24545310001121834,0.000367300002835691,0.000367300002835691,,0.000367300002835691,0.000367300002835691,0.7777128999878187,0.7777128999878187,,0.7777128999878187,0.7777128999878187,0.008315000013681129,0.008315000013681129,,0.008315000013681129,0.008315000013681129,260.0,260.0,,260.0,260.0,0.3933335001056548,0.3933335001056548,,0.3933335001056548,0.3933335001056548,0.12450850024470128,0.12450850024470128,,0.12450850024470128,0.12450850024470128,0.001812053064831602,0.001812053064831602,,0.001812053064831602,0.001812053064831602,1.3594726556912065,1.3594726556912065,,1.3594726556912065,1.3594726556912065,1,0,12.611537753638338,0.05832796299216281,0.053609198377830236
gpu_v3_topq_eigenpro_nystrom,90,c1,100000,1e-05,0.8236875000002328,0.8236875000002328,,0.8236875000002328,0.8236875000002328,0.8181166999856941,0.8181166999856941,,0.8181166999856941,0.8181166999856941,0.02461399999447167,0.02461399999447167,,0.02461399999447167,0.02461399999447167,,,,,,0.02461399999447167,0.02461399999447167,,0.02461399999447167,0.02461399999447167,,,,,,,,,,,0.00021430000197142363,0.00021430000197142363,,0.00021430000197142363,0.00021430000197142363,0.00021490000654011965,0.00021490000654011965,,0.00021490000654011965,0.00021490000654011965,0.0015951000095810741,0.0015951000095810741,,0.0015951000095810741,0.0015951000095810741,0.021042300009867176,0.021042300009867176,,0.021042300009867176,0.021042300009867176,0.0002997000119648874,0.0002997000119648874,,0.0002997000119648874,0.0002997000119648874,,,,,,,,,,,0.7392,0.7392,,0.7392,0.7392,0.0,0.0,,0.0,0.0,0.3927300999930594,0.3927300999930594,,0.3927300999930594,0.3927300999930594,0.0003591999993659556,0.0003591999993659556,,0.0003591999993659556,0.0003591999993659556,0.4004133999987971,0.4004133999987971,,0.4004133999987971,0.4004133999987971,0.0055708000145386904,0.0055708000145386904,,0.0055708000145386904,0.0055708000145386904,118.0,118.0,,118.0,118.0,0.18492890024208464,0.18492890024208464,,0.18492890024208464,0.18492890024208464,0.06989339980646037,0.06989339980646037,,0.06989339980646037,0.06989339980646037,0.0028663371140357848,0.0028663371140357848,,0.0028663371140357848,0.0028663371140357848,1.3614257806912065,1.3614257806912065,,1.3614257806912065,1.3614257806912065,1,0,11.512925464970229,-0.20075028753589005,
gpu_v3_topq_eigenpro_nystrom,90,c1,300000,1e-05,0.8303353000083007,0.8303353000083007,,0.8303353000083007,0.8303353000083007,0.8220432999951299,0.8220432999951299,,0.8220432999951299,0.8220432999951299,0.03163990000030026,0.03163990000030026,,0.03163990000030026,0.03163990000030026,,,,,,0.03163990000030026,0.03163990000030026,,0.03163990000030026,0.03163990000030026,,,,,,,,,,,0.0007883999787736684,0.0007883999787736684,,0.0007883999787736684,0.0007883999787736684,0.0007888000109232962,0.0007888000109232962,,0.0007888000109232962,0.0007888000109232962,0.0013000000035390258,0.0013000000035390258,,0.0013000000035390258,0.0013000000035390258,0.028141899994807318,0.028141899994807318,,0.028141899994807318,0.028141899994807318,0.00024140000459738076,0.00024140000459738076,,0.00024140000459738076,0.00024140000459738076,,,,,,,,,,,0.74486,0.74486,,0.74486,0.74486,0.0,0.0,,0.0,0.0,0.3167468000028748,0.3167468000028748,,0.3167468000028748,0.3167468000028748,0.0003497999859973788,0.0003497999859973788,,0.0003497999859973788,0.0003497999859973788,0.4733068000059575,0.4733068000059575,,0.4733068000059575,0.4733068000059575,0.008292000013170764,0.008292000013170764,,0.008292000013170764,0.008292000013170764,153.0,153.0,,153.0,153.0,0.23620469978777692,0.23620469978777692,,0.23620469978777692,0.23620469978777692,0.07494719995884225,0.07494719995884225,,0.07494719995884225,0.07494719995884225,0.0018759635148981,0.0018759635148981,,0.0018759635148981,0.0018759635148981,1.3770507806912065,1.3770507806912065,,1.3770507806912065,1.3770507806912065,1,0,12.611537753638338,-0.19596220892020752,0.00435829697616737
