Dataset,N,Kernel,reg_lambda,Method,method,top-k,|B|,q,Iter.,T_solve,T_total,RMSE,RMSE / RMSE_EFGP,Speedup
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,5329.0,192.0,1094,2.1876876660001017,2.262142734000008,0.1151475752063951,0.9992834961117485,2.346978799437712
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,5329.0,256.0,650,1.5688824050000676,1.6435148479999953,0.1151475730909375,0.9992834777532041,3.230394324980323
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,10609.0,192.0,1004,3.0951723860000584,3.1701372079999146,0.1151476156620499,0.9992838471974582,1.6747543370054114
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,10609.0,256.0,758,1.740289789999906,1.8150451340000016,0.1151475751747448,0.9992834958370782,2.925106895991975
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q320,8192.0,10609.0,320.0,571,1.5468636900000092,1.6213398120000877,0.1151475901440151,0.9992836257446749,3.27457637116222
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,21025.0,192.0,953,1.972655229000111,2.0467139910001606,0.1151475750122532,0.9992834944269298,2.594012187997823
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,21025.0,256.0,684,1.6432882159999735,1.717524112000092,0.1151475815096601,0.9992835508132798,3.0911944705203642
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q320,16384.0,21025.0,320.0,515,3.820744805000004,3.885918735999894,0.1151475832932857,0.9992835662920914,1.366266615103046
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,3000,5.201062333000209,5.265035343000363,0.3829774846233108,1.002173801151599,0.3345495521395991
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3000,5.784331891999955,5.857298820999858,0.382974364891597,1.0021656374513406,0.3007214195193226
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,752,1.3975012609998885,1.469931489999908,0.3820846513085926,0.9998374388516429,1.198297490721858
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,65,0.3578813359999913,0.4293674810000993,0.3820846500032769,0.9998374354358985,4.102348906109926
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain10000000,10000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,7,0.2461526440001762,0.3127516680001463,0.382084652917469,0.9998374430617436,5.631993035442765
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,3000,6.473183014999904,6.984361437000189,0.150722902086142,1.346741930363127,2.2137413416338285
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_8192,8192.0,10609.0,,3000,12.418027217000144,12.929335970000013,0.1571379974860123,1.4040622038100066,1.1958517973294152
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_12288,12288.0,15625.0,,3000,22.168368137000016,22.679671951999808,0.1501826455332728,1.3419146204929482,0.6817369180085089
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q192,20480.0,25921.0,192.0,3000,5.66424711100035,6.175565608999932,0.1118780239177653,0.99965449053065,2.503668592795375
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q256,20480.0,25921.0,256.0,2181,4.292414820999966,4.803543193999758,0.1118780216995822,0.9996544707107013,3.2187843501259357
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q320,20480.0,25921.0,320.0,1703,3.6041670459999295,4.115309915000125,0.1118780182794566,0.9996544401511348,3.757085122956019
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q384,20480.0,25921.0,384.0,1318,3.1229943710000043,3.6340163939999,0.1118780243899899,0.9996544947500795,4.254678015082393
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q448,20480.0,25921.0,448.0,1067,2.841171135999957,3.3528300220000347,0.111878039179293,0.9996546268957212,4.61149821391101
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_25720_q192,25720.0,32761.0,192.0,2780,5.175356384999759,5.686633127999812,0.1118780656929625,0.9996548638011281,2.7189321536975513
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_25720_q256,25720.0,32761.0,256.0,1978,3.9977041900001495,4.509214869000061,0.111878033422727,0.9996545754595512,3.4288828781026894
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_25720_q320,25720.0,32761.0,320.0,1501,3.5332390070002475,4.044450556999891,0.1118780336663714,0.9996545776365671,3.8229097970403965
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_25720_q384,25720.0,32761.0,384.0,1164,2.896268040999985,3.4084587600000305,0.1118780317727483,0.9996545607166325,4.536234922202853
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_25720_q448,25720.0,32761.0,448.0,980,2.854206245000114,3.365519263000351,0.1118780279043645,0.9996545261517815,4.594111175645574
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q192,35721.0,35721.0,192.0,498,1.2265382260002298,1.7378195070000402,0.1118781116220692,0.9996552741876915,8.897109047125005
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q256,35721.0,35721.0,256.0,339,1.1389762359999622,1.6501897260000078,0.111878161930618,0.9996557237055231,9.369570913205587
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q320,35721.0,35721.0,320.0,264,1.0915687279998565,1.603001576999759,0.1118781191879411,0.9996553417904035,9.645386429961507
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q384,35721.0,35721.0,384.0,210,1.145232974999999,1.6567550999998275,0.1118781146220325,0.9996553009930164,9.332441263046048
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_35721_q448,35721.0,35721.0,448.0,176,4.159871436999765,4.671086467999885,0.1118780778250203,0.9996549722037047,3.31005854075334
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,3000,5.230539538999892,5.74297369299984,0.3671985373522292,1.007036630812955,0.8441210075381304
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3000,5.828580230000171,6.340517016999911,0.3672462839799213,1.007167575242719,0.7645693130390459
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1970,3.42788885400023,3.940089977000298,0.3645333507720758,0.9997273955052146,1.230369044437595
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,206,0.5982195200003844,1.11021060100029,0.3645334157212032,0.9997275736272487,4.366527157669193
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain100000000,100000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,14,0.2605546269996921,0.7725045649999629,0.3645333992061453,0.9997275283349435,6.275386527975061
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,3000,4.525516628999867,4.555741312000009,0.1179859561372039,0.9986561755509018,0.6829969267139533
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_728,728.0,961.0,,3000,4.56302497799993,4.597861213999977,0.1180448441218263,0.9991546149536431,0.6767401559502173
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_1024,1024.0,1369.0,,3000,4.634911367000086,4.669947075999971,0.1181153157166037,0.9997511002950302,0.66629391390555
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,3000,4.979512075999992,5.014343642000085,0.1182127570067555,1.0005758624052816,0.6205313271586397
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,3000,6.451527340999974,6.486368446000142,0.118248014586707,1.0008742894478408,0.47970714906251744
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,2601.0,192.0,712,1.5356447690001005,1.5704725509999662,0.1179424190445335,0.9982876690956904,1.9812872966283808
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,5329.0,192.0,634,1.466195591000087,1.5007798609999554,0.1179424208993324,0.9982876847950707,2.073293622774628
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,5329.0,256.0,369,2.205332224999893,2.240045407000025,0.117942417620446,0.9982876570419358,1.3890599294444415
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,10609.0,192.0,560,1.3069882700001472,1.3415611560001253,0.117942413005331,0.998287617978701,2.3193555516149047
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,10609.0,256.0,396,1.1403442559999348,1.1750215709998884,0.117942426917026,0.9982877357300045,2.6480852707682723
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q320,8192.0,10609.0,320.0,317,1.1737938250000752,1.2084847300000092,0.1179424184015861,0.9982876636536582,2.5747593145010415
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,21025.0,192.0,450,1.1273973529998784,1.1621089899999788,0.1179424386430259,0.9982878349811578,2.6775090303705995
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,21025.0,256.0,309,1.0021011399999225,1.0367472719999569,0.11794243447412,0.9982877996947241,3.0012688714361326
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q320,16384.0,21025.0,320.0,245,1.0086335670000608,1.041110134000064,0.1179424141436638,0.9982876276137722,2.988691794829469
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,3000,5.221838849000051,5.253766746999645,0.3897290600017212,1.00016159642634,0.212078350002192
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3000,5.854384590999871,5.886297835999812,0.3897190504929684,1.0001359090263457,0.18928878796884988
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,427,0.8869310169998244,0.9189914210001008,0.3895709326476858,0.999755794234299,1.2124271865209786
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,37,1.0154853459998776,1.0474149909996413,0.3895709574639938,0.9997558579203845,1.0637714684001978
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain3000000,3000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,5,0.5028935979999005,0.5348352339997291,0.389570963182911,0.9997558725968404,2.08327745101519
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,3000,4.519248587999982,4.683576760000051,0.1136493784611563,1.0013267350003792,1.8453062784861562
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_728,728.0,961.0,,3000,4.553813881999986,4.7220477990001655,0.1139045702363525,1.0035751445430983,1.8302723667536598
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_1024,1024.0,1369.0,,3000,4.625022983000008,4.789568276999944,0.1142046753848627,1.0062192708250315,1.804470278146542
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_2048,2048.0,2601.0,,3000,4.9677758549999,5.137445614999933,0.1159380834225098,1.021491750395642,1.6822822563349034
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,3000,6.496933223000042,6.665079963999915,0.1171017880951427,1.0317447637964188,1.2967036626239123
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_2048_q192,2048.0,2601.0,192.0,1893,4.141148253999972,4.306560316000059,0.113443787113298,0.9995153382652386,2.0068530258104538
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q192,4096.0,5329.0,192.0,1791,3.349604490000047,3.5223275220000687,0.1134437894908179,0.9995153592127728,2.453671200937167
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_4096_q256,4096.0,5329.0,256.0,1026,2.184691226000041,2.3490913299999647,0.1134437886472523,0.9995153517803979,3.679139031601667
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q192,8192.0,10609.0,192.0,1811,4.345284568000125,4.518200405000016,0.1134437965816421,0.9995154216876577,1.9128486623647036
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q256,8192.0,10609.0,256.0,1256,2.561731753999993,2.7382836700001008,0.1134437810669967,0.9995152849932962,3.1562228908883005
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_8192_q320,8192.0,10609.0,320.0,965,2.1832408729999315,2.357698604999996,0.113443782878602,0.9995153009547458,3.665707560190866
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q192,16384.0,21025.0,192.0,1795,3.567841775000033,3.733771982000008,0.1134437853477056,0.9995153227091934,2.314719174782196
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q256,16384.0,21025.0,256.0,1230,2.5350786169999537,2.712907605000055,0.1134437830865801,0.9995153027871714,3.1857456498227363
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_16384_q320,16384.0,21025.0,320.0,939,2.18635253399998,2.3619968499999686,0.1134437771887099,0.999515250823006,3.6590368869459153
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Active inverse,btab_auto_topk_512,512.0,625.0,,3000,5.150962897000227,5.314809661000254,0.3760772553086697,1.004708991817462,0.5371987104167499
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Active inverse,btab_auto_topk_1024,1024.0,1225.0,,3000,5.8086756809998406,5.982250257000032,0.3760926313492418,1.0047500696704916,0.4772633663493033
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_256_q64,256.0,361.0,64.0,1161,2.0706521429997338,2.234666606999781,0.3742610320677768,0.9998568615822122,1.2776442298178128
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_512_q128,512.0,625.0,128.0,115,0.4414840489998823,0.605394355000044,0.3742611150846781,0.9998570833659708,4.716114169910971
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain30000000,30000000,SE,0.1,Box-EigenPro,btab_boxeig_topk_768_q128,768.0,961.0,128.0,9,0.2503365090001352,0.4142821720001848,0.3742611127814803,0.9998570772128639,6.891701089175873
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_4096,4096.0,5329.0,,3000,6.486496719000115,8.038214297000195,0.262961422270798,2.377515883964215,3.452014822415919
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_8192,8192.0,10609.0,,3000,12.453022070000316,14.00477797900021,0.3089605305467746,2.7934081073554515,1.9813262973970505
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Active inverse,btab_auto_topk_12288,12288.0,15625.0,,3000,23.19748123299996,24.74904639199985,0.3081785044956834,2.78633756696178,1.121175921669847
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain300000000,300000000,Matern-1.5,0.1,Box-EigenPro,btab_boxeig_topk_20480_q192,20480.0,25921.0,192.0,3000,5.500852995000059,7.052447830000347,0.1105780744981786,0.9997707126289497,3.934525368761057
