dataset_stem,n_train,kernel,kernel_family,kernel_label,kernel_nu,kernel_lengthscale,eps,reg_lambda,method,method_family,M,mtot,topk,q,btab_active_topk,btab_box_size,btab_eig_q,cg_iters,time_solve,time_total,rmse_test,rmse_train,Speedup,status,table1_source
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,plain_cg,EFGP-CG,35721,189,,,,,,2791,4.732189632999962,6.952827002000049,0.0130598174534542,0.2995625805722207,1.0,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q64,EigenPro-PCG,35721,189,,64.0,,,,966,1.3942762819999643,5.873317771000075,0.0131220523231948,0.2995611848832689,1.1837988804777648,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q128,EigenPro-PCG,35721,189,,128.0,,,,522,0.7683682009999302,1.2356841739999709,0.0131220226711666,0.2995611853569254,5.626702314632229,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q256,EigenPro-PCG,35721,189,,256.0,,,,257,0.412901968999904,1.294032111999968,0.013122018155512,0.2995611855603559,5.37299417651563,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q320,EigenPro-PCG,35721,189,,320.0,,,,195,0.3243660579998959,1.4408901419999438,0.0131220244874369,0.2995611860547201,4.825369262607059,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q384,EigenPro-PCG,35721,189,,384.0,,,,157,0.2714414210001905,1.6214909750001425,0.0131220487601784,0.2995611863679845,4.28792210946437,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,eigenpro_pcg_q448,EigenPro-PCG,35721,189,,448.0,,,,131,0.2334754680000514,1.815124334000075,0.0131220431717556,0.2995611865165305,3.830496276074806,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_512,Active inverse,35721,189,512.0,,512.0,625.0,,352,1.7659588090000398,1.80214586399984,0.0131219770844076,0.2995611848520678,3.8580822678627897,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_728,Active inverse,35721,189,728.0,,728.0,961.0,,283,0.4612894990000313,0.503890654000088,0.0131219952211677,0.2995611843347564,13.798285296235786,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_1024,Active inverse,35721,189,1024.0,,1024.0,1369.0,,188,0.3466638419999981,0.3891275809999115,0.0131220090057611,0.2995611843810069,17.867731154224277,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_2048,Active inverse,35721,189,2048.0,,2048.0,2601.0,,111,0.3871421579999605,0.4291011259999777,0.0131219991534976,0.2995611842555524,16.203236441752917,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_auto_topk_4096,Active inverse,35721,189,4096.0,,4096.0,5329.0,,54,1.1202198890000543,1.1626362490001156,0.0131220274810674,0.2995611840826372,5.980225550321163,ok,group_a
synthetic_true_func_2d_ntrain3000000,3000000,Matern-1.5,matern,Matern-1.5,1.5,0.1,1e-05,0.1,btab_boxeig_topk_2048_q192,Box-EigenPro,35721,189,2048.0,192.0,2048.0,2601.0,192.0,376,2.2711931730000288,2.3074194380001245,0.0131220160336306,0.2995611858732088,3.0132479979566136,ok,group_a
