dataset_stem,eps,method,precompute_mode,selector_tag,btab_eig_q,btab_active_size_raw,btab_box_size,btab_eig_size_S,btab_eig_size_T,rho_max_T,tail_energy,btab_eig_theta_q1,btab_eig_theta_q1_over_sigma2,theta_q1_over_sigma2,btab_eig_eig_residual_max,btab_eig_eig_residual_median,btab_eig_storage_bytes,btab_eig_n_eig_matvec,btab_eig_n_ABB_matvec_cols,btab_eig_ncv_actual,btab_eig_backend,cg_iters,outer_iters,time_eig_setup,time_precond_build,time_solve,time_total,time_post_diagnostics,time_total_with_diagnostics,rmse_train,rmse_test
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_16384_q192,c1,topk_16384,192.0,16384.0,21025.0,21025.0,14696.0,0.3417994303232917,1608.5394410293347,26.194086090615283,261.9408609061528,261.9408609061528,2.735027153330337e-13,3.1506934890398644e-14,64591872.0,418.0,418.0,418.0,cupy,197,197.0,0.346291944000086,0.3509140579999439,0.6999992879998445,0.720740479999904,0.0754629729999578,0.7962034529998618,0.1230750854585283,0.1232029060744898
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_16384_q256,c1,topk_16384,256.0,16384.0,21025.0,21025.0,14696.0,0.3417994303232917,1608.5394410293347,12.239960322393287,122.39960322393289,122.39960322393289,3.2900407747043444e-12,7.933335929569799e-14,86122496.0,546.0,546.0,546.0,cupy,144,144.0,0.4583593499999097,0.4630747769999743,0.7224287930000628,0.742013727000085,0.0997254880001037,0.8417392150001888,0.1230750627262875,0.1232028809124868
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_16384_q320,c1,topk_16384,320.0,16384.0,21025.0,21025.0,14696.0,0.3417994303232917,1608.5394410293347,6.8574133443947565,68.57413344394756,68.57413344394756,1.2513781569715913e-12,1.0552769823745053e-13,107653120.0,674.0,674.0,674.0,cupy,111,111.0,0.571745768000028,0.5765816240000277,0.784775910999997,0.8043321679999735,0.1243034300000545,0.928635598000028,0.123075066534964,0.1232028836298958
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_2048_q192,c1,topk_2048,192.0,2048.0,2601.0,2601.0,33120.0,54.546949589895824,63020.171182838174,2.125648479222243,21.25648479222243,21.25648479222243,7.595536867977737e-12,2.565232274551115e-14,7993344.0,418.0,418.0,418.0,cupy,408,408.0,0.3424741690000701,0.3454003099998317,1.0355043869999463,1.0569955290000053,0.0739618610000434,1.1309573900000487,0.1230750642901743,0.1232028763475605
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_256_q64,c1,topk_256,64.0,256.0,361.0,361.0,864.0,139.9545073033638,4566.240710524331,3.66937348235211,36.6937348235211,36.6937348235211,2.7066281003709346e-12,2.736052508739352e-14,370688.0,162.0,162.0,162.0,cupy,265,265.0,0.1281169570002021,0.1299677100000735,0.5910018619997572,0.6102378169998701,0.02568651699994,0.6359243339998102,0.3956503092341407,0.395196949202958
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_4096_q192,c1,topk_4096,192.0,4096.0,5329.0,5329.0,30392.0,9.838396089144934,21241.07387227035,23.939625584409196,239.3962558440919,239.3962558440919,3.1295226669878014e-13,3.0384643071307853e-14,16373760.0,418.0,418.0,418.0,cupy,362,362.0,0.3497907729999951,0.3529049139999642,0.9733976970001096,0.9950291909999578,0.0760868810000374,1.0711160719999953,0.1230750714092767,0.1232028872020494
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_4096_q256,c1,topk_4096,256.0,4096.0,5329.0,5329.0,30392.0,9.838396089144934,21241.07387227035,5.616528930048474,56.16528930048474,56.16528930048474,2.1165715138352838e-12,1.0271947095242417e-13,21831680.0,546.0,546.0,546.0,cupy,220,220.0,0.4897490459998153,0.4931113420000201,0.8800639020000744,0.901482599000019,0.1049543010001343,1.0064369000001534,0.1230750588890438,0.1232028736787423
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_512_q128,c1,topk_512,128.0,512.0,625.0,625.0,600.0,0.829195548393433,24.83386656410284,0.1016604595662931,1.0166045956629317,1.0166045956629317,1.2088216090833104e-10,3.2200118904177734e-12,1282048.0,290.0,290.0,290.0,cupy,25,25.0,0.2296801070001493,0.2315622679998341,0.2823428370002148,0.3015352870002061,0.0603850000002239,0.3619202870004301,0.3956503063337176,0.3951969466296455
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_768_q128,c1,topk_768,128.0,768.0,961.0,961.0,264.0,0.0012890935761067,0.0364077602796397,0.1022809583017573,1.022809583017573,1.022809583017573,2.840351472680604e-10,2.307611834827578e-12,1970176.0,290.0,290.0,290.0,cupy,5,5.0,0.2279407370001536,0.2298252999999022,0.2410671050001838,0.2601240859999052,0.0643651369996405,0.3244892229995457,0.3956503074773207,0.3951969478468213
USGS_LPC_IL_Winnebago_2018_ground_elevation_regression_ntrain1000000,1e-05,btab_boxeig_topk_8192_q192,c1,topk_8192,192.0,8192.0,10609.0,10609.0,25112.0,1.8400068158557872,6814.733118417559,26.00942657611568,260.09426576115675,260.09426576115675,2.172793962604348e-12,2.4310627988358562e-14,32593920.0,418.0,418.0,418.0,cupy,294,294.0,0.353737873,0.3574520829999983,0.8756529520001095,0.8974092670000573,0.0776202770000509,0.9750295440001082,0.1230750796116668,0.123202899851785
