x,cdf,density_sigmafac_0.002,density_sigmafac_0.005,density_sigmafac_0.01
0.052253338503119126,0.0,0.03563730638297996,0.014294374764498036,0.007157982286646706
0.05351887527339844,0.0,0.0356373494627752,0.014294378769462646,0.007157982977732142
0.05481506239756539,0.0,0.03563739310766522,0.014294382840696675,0.007157983681706034
0.056142642204262974,0.0,0.03563743730788752,0.01429438697829866,0.007157984398691824
0.05750237500077875,0.0,0.035637482052293536,0.014294391182295668,0.007157985128806694
0.05889503950847393,0.0,0.03563752732825867,0.014294395452637946,0.007157985872160961
0.060321433308758665,0.0,0.03563757312158739,0.014294399789193262,0.007157986628857428
0.06178237329986812,0.0,0.03563761941641312,0.01429440419174092,0.007157987398990717
0.06327869616470173,0.0,0.035637666195092794,0.014294408659965441,0.0071579881826465365
0.0648112588499928,0.0,0.035637713438095464,0.014294413193449889,0.007157988979900906
0.06638093905708353,0.0,0.03563776112388506,0.014294417791668785,0.007157989790819374
0.06798863574458601,0.0,0.035637809228796634,0.014294422453980693,0.007157990615456133
0.0696352696432175,0.0,0.03563785772690603,0.014294427179620324,0.007157991453853125
0.0713217837831044,0.0,0.035637906589892535,0.014294431967690239,0.007157992306039071
0.07304914403385745,0.0,0.03563795578689404,0.01429443681715205,0.007157993172028463
0.0748183396577267,0.0,0.035638005284354596,0.014294441726817202,0.007157994051820481
0.07663038387615399,0.0,0.03563805504586372,0.014294446695337184,0.007157994945397852
0.07848631445004652,0.0,0.0356381050319871,0.01429445172119324,0.007157995852725649
0.0803871942741043,0.0,0.035638155200088444,0.014294456802685472,0.007157996773750021
0.08233411198554189,0.0,0.03563820550414169,0.014294461937921403,0.007157997708396849
0.08432818258755288,0.0,0.035638255894533385,0.014294467124803869,0.0071579986565703125
0.08637054808787413,0.0,0.035638306317854564,0.014294472361018298,0.0071579996181514146
0.0884623781528155,0.0,0.03563835671668163,0.014294477644019254,0.0071580005929963554
0.09060487077713006,0.0,0.035638407029345766,0.014294482971016285,0.007158001580934915
0.09279925297010745,0.0,0.035638457189690165,0.014294488338958999,0.007158002581768631
0.09504678145828463,0.0,0.03563850712681449,0.014294493744521339,0.007158003595268968
0.097348743405175,0.0,0.035638556764806054,0.014294499184085008,0.007158004621175337
0.09970645714842959,0.0,0.035638606022456845,0.014294504653722019,0.007158005659193033
0.10212127295485093,0.8775494868026333,0.035638654812965825,0.01429451014917631,0.00715800670899102
0.10459457379369366,0.8775494868026333,0.03563870304362569,0.014294515665844361,0.007158007770199645
0.10712777612869302,0.8775494868026333,0.03563875061549339,0.014294521198754826,0.007158008842408184
0.10972233072927648,0.8775494868026333,0.035638797423043406,0.01429452674254705,0.007158009925162289
0.11237972350142178,0.8775494868026333,0.035638843353803205,0.014294532291448411,0.00715801101796127
0.11510147633863783,0.8775494868026333,0.035638888287969676,0.014294537839250603,0.007158012120255243
0.11788914799355585,0.8775494868026333,0.035638932098005824,0.01429454337928448,0.00715801323144212
0.12074433497062986,0.8775494868026333,0.03563897464821652,0.01429454890439374,0.007158014350864437
0.1236686724404575,0.8775494868026333,0.035639015794302537,0.014294554406907141,0.007158015477806021
0.1266638351762449,0.8775494868026333,0.035639055382891395,0.014294559878609283,0.007158016611488457
0.12973153851295272,0.8775494868026333,0.0356390932510443,0.014294565310709845,0.0071580177510674
0.13287353932967086,0.8775494868026333,0.035639129225737566,0.014294570693811275,0.00715801889562864
0.13609163705578683,0.9390169683957955,0.03563916312331752,0.014294576017874679,0.007158020044184015
0.1393876747015217,0.9390169683957955,0.035639194748927426,0.014294581272184073,0.007158021195667072
0.1427635399134254,0.9390169683957955,0.03563922389590516,0.014294586445308679,0.007158022348928495
0.1462211660554354,0.9390169683957955,0.035639250345149906,0.014294591525063299,0.0071580235027313205
0.14976253331611727,0.9390169683957955,0.03563927386445669,0.014294596498466637,0.007158024655745863
0.15338966984272248,0.9390169683957955,0.03563929420781684,0.014294601351697443,0.007158025806544408
0.15710465290271175,0.9390169683957955,0.035639311114682846,0.014294606070048404,0.007158026953595602
0.16090961007340976,0.9390169683957955,0.03563932430919576,0.014294610637877701,0.007158028095258558
0.16480672046047248,0.9390169683957955,0.035639333499373343,0.014294615038557973,0.0071580292297766576
0.16879821594586478,0.9390169683957955,0.03563933837625688,0.014294619254422717,0.007158030355271013
0.17288638246606314,0.9390169683957955,0.03563933861301472,0.014294623266709949,0.007158031469733603
0.17707356132121552,0.9390169683957955,0.0356393338640005,0.014294627055502922,0.007158032571020045
0.18136215051600799,0.9390169683957955,0.035639323763763255,0.01429463059966782,0.007158033656841988
0.18575460613300637,0.9390169683957955,0.03563930792600796,0.01429463387678828,0.007158034724759117
0.19025344373925887,0.9390169683957955,0.035639285942503,0.014294636863096566,0.007158035772170749
0.1948612398269659,0.9390169683957955,0.03563925738193274,0.01429463953340115,0.00715803679630696
0.19958063328904146,0.9390169683957955,0.03563922178869207,0.01429464186101073,0.007158037794219304
0.20441432693041217,0.9390169683957955,0.035639178681620115,0.014294643817654227,0.007158038762771004
0.20936508901591788,0.9390169683957955,0.03563912755267017,0.014294645373396824,0.007158039698626677
0.21443575485570215,0.9390169683957955,0.035639067865512616,0.014294646496551653,0.007158040598241502
0.21962922842899923,0.9390169683957955,0.03563899905406755,0.014294647153587036,0.00715804145784985
0.22494848404724813,0.9390169683957955,0.0356389205209636,0.014294647309028971,0.0071580422734532885
0.23039656805748593,0.9396187853302819,0.035638831635919445,0.01429464692535872,0.007158043040808054
0.23597660058699615,0.9583722835473455,0.03563873173404382,0.014294645962905162,0.007158043755411781
0.24169177733021108,0.9583722835473455,0.03563862011405053,0.014294644379731694,0.007158044412489632
0.2475453713788916,0.9583722835473455,0.0356384960363838,0.014294642131517432,0.007158045006979675
0.2535407350966326,0.9583722835473455,0.03563835872124988,0.014294639171432378,0.00715804553351752
0.2596813020387676,0.9583722835473455,0.03563820734654988,0.01429463545000629,0.007158045986420187
0.26597058891877157,0.9583722835473455,0.03563804104570953,0.01429463091499091,0.007158046359669135
0.27241219762228935,0.9583722835473455,0.03563785890540027,0.014294625511215268,0.007158046646892434
0.27900981726994173,0.9583722835473455,0.035637659963146544,0.014294619180433656,0.007158046841346029
0.2857672263300911,0.9583722835473455,0.0356374432048138,0.014294611861165978,0.007158046935894047
0.29268829478277725,0.9583722835473455,0.03563720756197113,0.01429460348853002,0.007158046922988107
0.29977698633606137,0.9583722835473455,0.03563695190912241,0.014294593994065293,0.007158046794645584
0.3070373606960492,0.9583722835473455,0.03563667506079973,0.014294583305548064,0.0071580465424267705
0.3144735758918912,0.9583722835473455,0.03563637576851204,0.014294571346796998,0.007158046157410863
0.3220898906570934,0.9583722835473455,0.03563605271754215,0.01429455803746914,0.007158045630170756
0.3298906668685018,0.9583722835473455,0.0356357045235845,0.01429454329284556,0.007158044950746552
